,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,GA,Saves,Save%,CS,PSxG,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,AvgDist,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,PrgDist,Carries,PrgDist.1,Succ,TotDist,Cmp.1,Cmp%.1,Cmp.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos
13,2019-11-15,Fri,Friendlies (M),Friendlies (M),Home,L 0–1,br Brazil,ar Argentina,Y,GK,90,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2019-11-19,Tue,Friendlies (M),Friendlies (M),Neutral,W 3–0,br Brazil,kr Korea Republic,Y,GK,90,,,,,1,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2019-11-23,Sat,Premier League,Matchweek 13,Away,W 2–1,Liverpool,Crystal Palace,Y,GK,90,6,1,5,.833,0,1.2,9,15,60.0,25,4,40.0,38.1,9,55.6,46.1,8,0,0.0,0,18.3,0,0,0,0,0,0,0,0,36,0,0,0,0,0.0,0.0,0.0,0,0,607,16,41,0,890,0,,15,100.0,13,19,68.4,0,1,0,0,0,22,12,3,0,1,0,0,0,0,0,20,1,13,0,28,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,30,0,,0,0,16,15,93.8,0,0
16,2019-11-27,Wed,Champions Lg,Group stage,Home,D 1–1,eng Liverpool,it Napoli,Y,GK,90,1,1,0,.000,0,0.6,4,7,57.1,24,6,20.8,30.0,4,50.0,51.8,2,0,0.0,5,24.3,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0,0.0,0.0,1,0,411,20,74,0,747,0,,12,100.0,13,16,81.3,0,0,0,0,0,24,4,0,0,1,0,0,0,0,0,19,3,6,2,20,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,24,0,,0,0,14,14,100.0,0,0
17,2019-11-30,Sat,Premier League,Matchweek 14,Home,W 2–1,Liverpool,Brighton,Y,"GK,RW",75,3,0,3,1.000,0,0.2,7,14,50.0,33,8,36.4,35.9,5,40.0,55.8,7,0,0.0,1,15.5,0,0,0,0,0,0,0,1,41,0,0,0,0,0.0,0.0,0.0,0,0,411,24,69,0,935,0,,12,100.0,18,26,69.2,0,0,0,0,0,32,6,1,0,2,0,0,0,0,0,18,6,14,5,25,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,30,0,,0,0,25,25,100.0,0,0
19,2019-12-07,Sat,Premier League,Matchweek 16,Away,W 3–0,Liverpool,Bournemouth,Y,GK,90,0,0,0,,1,0.0,6,8,75.0,22,2,27.3,28.3,5,40.0,35.0,4,0,0.0,2,16.0,0,0,0,0,0,0,0,0,27,0,0,0,0,0.0,0.0,0.0,0,0,347,17,31,0,652,0,,15,100.0,10,12,83.3,0,0,0,0,0,21,6,1,0,0,0,0,0,0,0,20,0,7,1,23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,20,0,,0,0,17,17,100.0,0,0
20,2019-12-10,Tue,Champions Lg,Group stage,Away,W 2–0,eng Liverpool,at RB Salzburg,Y,GK,90,7,0,7,1.000,1,1.3,4,12,33.3,40,7,30.0,32.4,6,0.0,23.7,5,0,0.0,4,19.4,0,0,0,0,0,0,0,0,50,0,0,0,0,0.0,0.0,0.0,0,0,451,29,37,0,956,0,,20,100.0,18,26,69.2,0,0,0,0,0,38,8,2,0,2,0,0,0,0,0,33,3,10,6,31,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,39,0,,0,0,23,23,100.0,0,0
21,2019-12-14,Sat,Premier League,Matchweek 17,Home,W 2–0,Liverpool,Watford,Y,GK,90,2,0,2,1.000,1,0.2,3,5,60.0,23,7,21.7,30.0,7,0.0,18.6,4,0,0.0,2,16.8,0,0,0,0,0,0,0,0,32,0,0,0,0,0.0,0.0,0.0,1,0,397,12,24,0,686,0,,16,100.0,12,14,85.7,0,1,0,0,0,21,9,2,0,0,0,0,0,0,0,22,2,6,5,16,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,25,0,,0,0,13,12,92.3,0,0
23,2019-12-26,Thu,Premier League,Matchweek 19,Away,W 4–0,Liverpool,Leicester City,Y,GK,90,0,0,0,,1,0.0,5,6,83.3,20,3,25.0,32.2,3,33.3,35.3,4,0,0.0,1,15.0,0,0,0,0,0,0,0,0,23,0,0,0,0,0.0,0.0,0.0,0,0,412,17,42,0,659,0,,11,100.0,10,12,83.3,0,0,0,0,0,18,5,2,0,0,0,0,0,0,0,16,2,5,1,18,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,20,0,,0,0,12,12,100.0,0,0
24,2019-12-29,Sun,Premier League,Matchweek 20,Home,W 1–0,Liverpool,Wolves,Y,GK,90,2,0,2,1.000,1,0.1,3,6,50.0,21,5,4.8,24.6,10,50.0,49.0,7,2,28.6,2,17.6,0,0,0,0,0,0,0,0,33,0,0,0,0,0.0,0.0,0.0,0,0,457,13,28,0,758,0,,13,92.9,14,17,82.4,0,0,0,0,0,19,12,2,0,1,0,0,0,0,0,20,5,6,2,24,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,30,0,,0,0,12,12,100.0,0,0
25,2020-01-02,Thu,Premier League,Matchweek 21,Home,W 2–0,Liverpool,Sheffield Utd,Y,GK,90,2,0,2,1.000,1,1.2,3,4,75.0,32,7,9.4,26.1,3,33.3,38.0,2,1,50.0,1,22.5,0,0,0,0,0,0,0,0,36,0,0,0,0,0.0,0.0,0.0,0,0,448,24,39,0,897,0,,14,100.0,20,21,95.2,0,0,0,0,0,31,4,1,0,0,0,0,0,0,0,28,6,1,0,28,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,30,0,,0,0,25,25,100.0,0,0
29,2020-01-11,Sat,Premier League,Matchweek 22,Away,W 1–0,Liverpool,Tottenham,Y,GK,90,4,0,4,1.000,1,0.5,7,15,46.7,25,5,44.0,40.1,8,50.0,48.4,3,0,0.0,2,19.8,0,0,0,0,0,0,0,0,34,0,0,0,0,0.0,0.0,0.0,0,0,568,15,12,0,810,0,,10,100.0,14,23,60.9,0,0,0,0,0,22,11,3,0,1,0,0,0,0,0,17,2,14,2,23,1,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,23,0,,0,0,11,11,100.0,0,0
30,2020-01-19,Sun,Premier League,Matchweek 23,Home,W 2–0,Liverpool,Manchester Utd,Y,GK,90,3,0,3,1.000,1,0.1,7,20,35.0,42,4,42.9,38.4,8,25.0,35.9,10,0,0.0,1,14.5,0,1,0,0,0,0,0,0,51,0,0,0,0,0.0,0.0,0.4,1,1,561,30,62,0,1104,0,,17,100.0,20,33,60.6,1,1,0,0,0,40,10,2,1,1,0,0,0,0,0,26,4,20,2,39,0,0,4,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,47,0,,0,0,32,32,100.0,0,0
31,2020-01-23,Thu,Premier League,Matchweek 24,Away,W 2–1,Liverpool,Wolves,Y,GK,90,3,1,2,.667,0,1.0,8,8,100.0,30,6,20.0,32.3,5,40.0,38.2,19,0,0.0,1,16.0,0,0,0,0,0,0,0,0,37,0,0,0,0,0.0,0.0,0.0,0,0,702,17,31,0,1160,0,,10,100.0,25,25,100.0,0,1,0,0,0,28,7,2,0,0,0,0,0,0,0,23,6,6,1,26,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,35,0,,0,0,16,16,100.0,0,0
33,2020-01-29,Wed,Premier League,Matchweek 18,Away,W 2–0,Liverpool,West Ham,Y,GK,90,4,0,4,1.000,1,0.6,4,9,44.4,23,6,26.1,29.4,6,50.0,42.2,9,1,11.1,1,16.4,0,0,0,0,0,0,0,0,33,0,0,0,0,0.0,0.0,0.0,0,0,345,16,42,0,622,1,100.0,12,100.0,11,16,68.8,0,0,0,0,0,21,8,2,0,0,0,0,0,0,0,20,0,9,2,20,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,27,0,,0,0,13,13,100.0,0,0
34,2020-02-01,Sat,Premier League,Matchweek 25,Home,W 4–0,Liverpool,Southampton,Y,GK,90,4,0,4,1.000,1,0.9,6,14,42.9,33,5,18.2,30.8,13,61.5,45.4,4,0,0.0,1,18.5,0,0,0,0,0,0,0,0,50,1,0,0,0,0.0,0.0,0.0,0,0,527,27,41,0,1046,0,,24,100.0,14,22,63.6,0,1,1,0,0,30,16,3,0,0,0,0,0,0,0,31,3,12,2,39,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1,0,0,0,0,,1,0,47,0,,0,0,23,23,100.0,0,0
36,2020-02-15,Sat,Premier League,Matchweek 26,Away,W 1–0,Liverpool,Norwich City,Y,GK,90,1,0,1,1.000,1,0.1,5,7,71.4,19,3,21.1,26.3,5,60.0,51.2,0,0,,2,18.0,0,0,0,0,0,0,0,0,25,0,0,1,0,0.0,0.0,0.0,0,0,335,17,25,0,611,0,,12,100.0,10,12,83.3,0,0,0,0,0,19,5,0,0,1,0,0,0,0,0,11,7,6,3,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,21,0,,0,0,12,12,100.0,0,0
37,2020-02-18,Tue,Champions Lg,Round of 16,Away,L 0–1,eng Liverpool,es Atlético Madrid,Y,GK,90,2,1,1,.500,0,0.8,3,5,60.0,24,2,20.8,30.0,5,0.0,21.8,8,1,12.5,0,4.0,0,0,0,0,0,0,0,0,30,1,0,0,0,0.0,0.0,0.0,0,0,342,17,50,0,702,0,,17,100.0,10,12,83.3,0,1,0,0,0,23,6,1,0,1,0,0,0,0,0,19,5,5,3,23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,0,0,0,0,,0,0,20,0,,0,0,17,17,100.0,0,0
38,2020-02-24,Mon,Premier League,Matchweek 27,Home,W 3–2,Liverpool,West Ham,Y,GK,90,4,2,2,.500,0,1.9,3,6,50.0,19,7,26.3,30.5,2,50.0,39.5,11,4,36.4,1,16.3,0,0,0,0,0,0,0,0,23,1,0,0,0,0.0,0.0,0.0,0,0,285,15,39,0,436,0,,11,100.0,7,10,70.0,0,0,0,0,0,17,4,2,0,0,0,0,0,0,0,13,2,6,1,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,0,0,0,0,,0,0,18,0,,0,0,7,7,100.0,0,0
39,2020-02-29,Sat,Premier League,Matchweek 28,Away,L 0–3,Liverpool,Watford,Y,GK,90,5,3,2,.400,0,2.0,2,5,40.0,30,2,16.7,28.2,7,0.0,24.9,10,0,0.0,1,22.8,0,0,0,0,0,0,0,0,41,0,0,0,0,0.0,0.0,0.0,0,0,564,25,78,0,878,0,,17,100.0,17,20,85.0,0,1,0,0,0,28,9,2,0,1,0,0,0,0,0,31,2,4,1,33,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,1,30,0,,0,0,25,24,96.0,0,0
41,2020-06-21,Sun,Premier League,Matchweek 30,Away,D 0–0,Liverpool,Everton,Y,GK,90,3,0,3,1.000,1,0.4,3,7,42.9,26,2,15.4,27.0,6,50.0,40.2,4,0,0.0,1,17.3,0,0,0,0,0,0,0,0,35,0,0,0,0,0.0,0.0,0.0,0,0,342,19,36,0,703,0,,16,100.0,12,16,75.0,0,0,0,0,0,25,7,1,0,0,0,0,0,0,0,22,4,6,4,26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,23,0,,0,0,20,20,100.0,0,0
42,2020-06-24,Wed,Premier League,Matchweek 31,Home,W 4–0,Liverpool,Crystal Palace,Y,GK,90,0,0,0,,1,0.0,3,4,75.0,19,4,15.8,26.7,4,25.0,24.0,0,0,,0,24.0,0,0,0,0,0,0,0,0,23,0,0,0,0,0.0,0.0,0.0,0,0,300,17,29,0,546,0,,13,100.0,9,10,90.0,0,0,0,0,0,19,4,0,0,2,0,0,0,0,0,18,1,4,2,17,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,15,0,,0,0,18,18,100.0,0,0
43,2020-07-02,Thu,Premier League,Matchweek 32,Away,L 0–4,Liverpool,Manchester City,Y,GK,90,4,4,2,.250,0,2.0,4,7,57.1,26,4,23.1,30.4,5,20.0,29.6,4,0,0.0,1,29.5,0,0,0,0,0,0,0,0,32,0,0,0,0,0.0,0.0,0.0,0,0,296,17,25,0,680,0,,12,100.0,14,19,73.7,0,0,0,0,0,24,7,2,0,1,0,0,0,0,0,22,4,5,5,22,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,27,0,,0,0,19,19,100.0,0,0
44,2020-07-05,Sun,Premier League,Matchweek 33,Home,W 2–0,Liverpool,Aston Villa,Y,GK,90,3,0,3,1.000,1,0.3,5,7,71.4,29,5,20.7,29.9,4,25.0,32.0,12,2,16.7,3,16.5,0,0,0,0,0,0,0,0,38,0,0,0,0,0.0,0.0,0.1,1,0,549,25,38,0,866,0,,18,100.0,13,15,86.7,1,1,0,0,0,29,4,0,0,0,0,0,0,0,0,22,4,7,8,17,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,1,0,28,0,,0,0,19,19,100.0,0,0
45,2020-07-08,Wed,Premier League,Matchweek 34,Away,W 3–1,Liverpool,Brighton,Y,GK,90,2,1,1,.500,0,1.1,2,7,28.6,21,3,19.0,35.1,7,42.9,41.1,7,0,0.0,3,18.1,0,0,0,0,0,0,0,0,29,0,0,0,0,0.0,0.0,0.0,0,0,280,14,34,0,612,0,,9,100.0,12,19,63.2,0,0,0,0,0,20,8,1,0,3,0,0,0,0,0,15,1,12,4,18,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,22,0,,0,0,12,11,91.7,0,0
46,2020-07-11,Sat,Premier League,Matchweek 35,Home,D 1–1,Liverpool,Burnley,Y,GK,90,2,1,1,.500,0,0.8,4,5,80.0,28,7,14.3,26.7,4,25.0,23.5,9,1,11.1,4,22.0,0,0,0,0,0,0,0,0,39,0,0,0,0,0.0,0.0,0.0,0,0,401,19,28,0,783,0,,16,100.0,15,16,93.8,0,0,0,0,0,25,7,3,0,1,0,0,0,0,0,24,2,6,2,23,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,29,0,,0,0,14,14,100.0,0,0
47,2020-07-15,Wed,Premier League,Matchweek 36,Away,L 1–2,Liverpool,Arsenal,Y,GK,90,2,2,0,.000,0,1.6,5,6,83.3,24,8,20.8,29.3,3,33.3,37.3,4,1,25.0,1,19.0,0,0,0,0,0,0,0,0,27,1,0,0,0,0.0,0.0,0.0,0,0,383,15,24,0,711,0,,11,91.7,13,15,86.7,0,0,0,0,1,22,5,2,0,2,0,0,0,0,0,12,6,9,1,18,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1,0,0,0,0,,0,0,18,0,,0,0,10,10,100.0,0,0
48,2020-07-22,Wed,Premier League,Matchweek 37,Home,W 5–3,Liverpool,Chelsea,Y,GK,90,5,3,2,.400,0,2.8,8,19,42.1,35,4,42.9,38.5,9,44.4,42.8,12,2,16.7,0,15.0,0,0,0,0,0,0,0,0,46,0,0,0,0,0.0,0.0,0.0,0,0,538,26,45,0,976,1,100.0,15,100.0,17,28,60.7,0,0,0,0,0,31,13,4,0,3,0,0,0,0,0,22,5,17,2,36,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,40,0,,0,0,24,24,100.0,0,0
49,2020-07-26,Sun,Premier League,Matchweek 38,Away,W 3–1,Liverpool,Newcastle Utd,Y,GK,90,2,1,1,.500,0,0.5,3,3,100.0,22,4,9.1,24.3,2,50.0,36.0,2,0,0.0,1,20.2,0,0,0,0,0,0,0,0,26,0,0,0,0,0.0,0.0,0.0,0,0,336,16,28,0,609,0,,16,100.0,8,8,100.0,0,0,0,0,0,20,4,2,0,1,0,0,0,0,0,19,2,3,2,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,21,0,,0,0,15,15,100.0,0,0
