,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-11,Sun,Premier League,Matchweek 1,Home,W 4–0,Manchester Utd,Chelsea,N,RW,17,1,0,0,0,1,1,0,0,10,7,0,0,0,0.2,0.2,0.0,0,0,6,8,75.0,0,8,26,0,0,97,1,50.0,3,3,100.0,2,3,66.7,0,0,0,0,0,7,1,0,0,0,0,1,0,1,0,6,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,57.1,2,5,0,0,0,,0,0,0,1,,0,0,9,8,88.9,0,0,0,0,0,0,1,0,0,
2,2019-08-19,Mon,Premier League,Matchweek 2,Away,D 1–1,Manchester Utd,Wolves,Y,RW,88,0,0,0,0,1,0,1,0,52,34,2,0,0,0.1,0.1,0.0,1,0,25,35,71.4,66,39,177,1,3,338,1,25.0,22,28,78.6,2,3,66.7,0,0,4,0,4,34,1,1,0,0,2,0,0,0,0,21,9,5,2,31,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0.0,2,32.4,6,16,12,0,0,,0,0,0,2,33.3,1,1,52,43,82.7,4,2,0,1,0,0,6,0,1,0.0
3,2019-08-24,Sat,Premier League,Matchweek 3,Home,L 1–2,Manchester Utd,Crystal Palace,Y,"RW,LM",90,1,0,0,0,4,1,1,0,48,15,0,1,2,0.7,0.7,0.0,1,0,24,35,68.6,90,41,158,1,4,332,0,0.0,23,30,76.7,1,2,50.0,0,2,0,0,3,34,1,1,0,0,2,0,0,0,0,29,3,3,7,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,20.0,0,9,6,0,1,,0,0,1,7,25.0,1,0,49,36,73.5,0,2,0,1,0,0,10,0,2,0.0
4,2019-08-31,Sat,Premier League,Matchweek 4,Away,D 1–1,Manchester Utd,Southampton,Y,"LW,LM",90,1,0,0,0,5,4,0,0,55,20,1,0,3,0.3,0.3,0.5,5,0,24,36,66.7,125,46,241,2,5,463,1,16.7,20,24,83.3,3,6,50.0,2,0,4,1,6,36,0,0,0,2,8,0,0,0,0,24,6,6,8,27,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,1,45.0,5,9,6,0,3,,1,0,1,12,40.0,2,0,56,43,76.8,2,3,0,2,0,0,6,1,1,50.0
5,2019-09-06,Fri,Euro Qualifying,Group stage,Home,W 2–1,wal Wales,az Azerbaijan,Y,AM,90,0,0,0,0,3,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
6,2019-09-09,Mon,Friendlies (M),Friendlies (M),Home,W 1–0,wal Wales,by Belarus,Y,AM,49,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
7,2019-09-14,Sat,Premier League,Matchweek 5,Home,W 1–0,Manchester Utd,Leicester City,Y,"LW,RW",89,0,0,0,0,2,0,1,0,31,23,0,0,0,0.1,0.1,0.0,2,0,15,23,65.2,66,26,170,1,3,242,1,20.0,12,14,85.7,2,4,50.0,0,2,0,0,2,22,1,0,0,0,2,0,0,0,0,17,2,4,3,19,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,43.5,2,11,10,0,0,,0,0,0,2,33.3,1,0,32,23,71.9,1,1,0,1,0,0,6,0,1,0.0
9,2019-09-22,Sun,Premier League,Matchweek 6,Away,L 0–2,Manchester Utd,West Ham,Y,LW,90,0,0,0,0,1,0,0,0,24,17,0,0,1,0.1,0.1,0.0,1,0,14,19,73.7,66,22,120,2,3,201,1,100.0,11,15,73.3,2,3,66.7,1,2,1,1,2,19,0,0,0,1,3,0,0,0,0,14,3,2,4,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,23.5,6,6,5,0,1,,0,0,0,3,66.7,3,1,30,18,60.0,0,1,0,1,0,0,4,0,0,
10,2019-09-25,Wed,EFL Cup,Third round,Home,W 1 (5)–1 (3),Manchester Utd,Rochdale,N,,61,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
11,2019-09-30,Mon,Premier League,Matchweek 7,Home,D 1–1,Manchester Utd,Arsenal,Y,LW,90,0,0,0,0,1,0,0,0,40,26,4,0,0,0.0,0.0,0.0,1,1,20,27,74.1,76,34,300,3,5,339,0,0.0,18,20,90.0,2,3,66.7,0,0,1,0,3,27,0,0,0,0,2,0,0,0,0,19,6,2,7,19,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,2,2,2,100.0,0,38.5,3,13,10,0,0,,0,0,0,7,60.0,3,0,41,32,78.0,1,2,0,0,0,0,2,1,2,33.3
