,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,GA,Saves,Save%,CS,PSxG,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,AvgDist,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,PrgDist,Carries,PrgDist.1,Succ,TotDist,Cmp.1,Cmp%.1,Cmp.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos
11,2019-09-07,Sat,Euro Qualifying,Group stage,Away,W 4–2,pt Portugal,rs Serbia,Y,GK,90,6,2,4,.667,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12,2019-09-10,Tue,Euro Qualifying,Group stage,Away,W 5–1,pt Portugal,lt Lithuania,Y,GK,90,3,1,2,.667,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
13,2019-09-14,Sat,Premier League,Matchweek 5,Home,L 2–5,Wolves,Chelsea,Y,GK,90,6,5,1,.167,0,3.2,5,12,41.7,11,3,36.4,36.2,10,80.0,52.8,7,0,0.0,1,32.0,0,0,0,0,0,0,0,0,21,0,0,0,0,0.0,0.0,0.0,0,0,305,7,16,0,496,0,,5,100.0,9,16,56.3,0,0,0,0,0,10,11,1,0,0,0,0,0,0,0,9,0,12,11,6,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,,0,0,0,0,0,,0,0,21,0,,0,0,7,7,100.0,0,0
14,2019-09-19,Thu,Europa Lg,Group stage,Home,L 0–1,eng Wolves,pt Braga,Y,GK,90,2,1,1,.500,0,0.5,4,8,50.0,16,4,31.3,32.5,5,60.0,51.4,7,0,0.0,0,17.3,0,0,0,0,0,0,0,0,21,0,0,0,0,0.0,0.0,0.0,0,0,281,14,35,0,517,0,,8,100.0,9,13,69.2,0,0,0,0,0,15,6,1,0,1,0,0,0,0,0,11,3,7,13,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,21,0,,0,0,11,11,100.0,0,0
15,2019-09-22,Sun,Premier League,Matchweek 6,Away,D 1–1,Wolves,Crystal Palace,Y,GK,90,4,1,4,.750,0,0.5,2,10,20.0,19,5,26.3,30.3,9,55.6,51.2,2,0,0.0,0,9.6,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0,0.0,0.0,1,0,359,13,40,0,498,0,,14,100.0,6,14,42.9,0,0,0,0,0,18,10,1,0,1,0,0,0,0,0,15,3,10,18,3,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,30,0,,0,0,7,7,100.0,0,0
16,2019-09-25,Wed,EFL Cup,Third round,Home,W 1 (4)–1 (2),Wolves,Reading,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2019-09-28,Sat,Premier League,Matchweek 7,Home,W 2–0,Wolves,Watford,Y,GK,90,5,0,5,1.000,1,0.8,3,13,23.1,8,4,37.5,40.5,12,83.3,54.1,13,0,0.0,0,17.5,0,0,0,0,0,0,0,0,23,0,0,0,0,0.0,0.0,0.0,0,0,212,4,0,0,375,0,,2,100.0,8,18,44.4,0,0,0,0,0,7,13,1,0,1,0,0,0,0,0,3,3,14,14,2,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,22,0,,0,0,2,2,100.0,0,0
18,2019-10-03,Thu,Europa Lg,Group stage,Away,W 1–0,eng Wolves,tr Beşiktaş,Y,GK,90,1,0,1,1.000,1,0.0,6,11,54.5,14,5,35.7,33.4,11,54.5,43.0,7,1,14.3,0,8.3,0,0,0,0,0,0,0,0,25,0,0,0,0,0.0,0.0,0.0,0,0,435,7,6,0,646,0,,9,100.0,11,16,68.8,0,0,0,0,0,13,12,1,0,1,0,0,0,0,0,12,3,10,12,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,24,0,,0,0,7,7,100.0,0,0
19,2019-10-06,Sun,Premier League,Matchweek 8,Away,W 2–0,Wolves,Manchester City,Y,GK,90,2,0,2,1.000,1,0.2,10,23,43.5,17,1,82.4,54.4,11,81.8,52.6,17,0,0.0,0,6.4,0,0,0,0,0,0,0,0,31,0,0,0,0,0.0,0.0,0.0,0,0,399,5,32,0,644,0,,2,100.0,13,26,50.0,0,0,0,0,0,13,15,4,0,3,0,0,0,0,0,6,1,21,10,11,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,29,0,,0,0,4,4,100.0,0,0
20,2019-10-11,Fri,Euro Qualifying,Group stage,Home,W 3–0,pt Portugal,lu Luxembourg,Y,GK,90,2,0,2,1.000,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
21,2019-10-14,Mon,Euro Qualifying,Group stage,Away,L 1–2,pt Portugal,ua Ukraine,Y,GK,90,4,2,2,.500,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
22,2019-10-19,Sat,Premier League,Matchweek 9,Home,D 1–1,Wolves,Southampton,Y,GK,90,5,1,4,.800,0,1.3,5,9,55.6,15,4,33.3,32.5,9,44.4,42.3,6,0,0.0,1,21.0,0,0,0,0,0,0,0,0,25,0,0,0,0,0.0,0.0,0.0,0,0,362,10,28,0,550,0,,10,100.0,9,14,64.3,0,0,0,0,0,13,11,2,0,0,0,0,0,0,0,14,1,9,10,9,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,23,0,,0,0,7,7,100.0,0,0
23,2019-10-24,Thu,Europa Lg,Group stage,Away,W 2–1,eng Wolves,sk Slovan Bratislava,Y,GK,90,3,1,2,.667,0,1.0,5,12,41.7,14,6,21.4,28.1,11,81.8,55.4,11,0,0.0,0,9.6,0,0,0,0,0,0,0,0,27,0,0,0,0,0.0,0.0,0.0,0,0,332,10,26,0,481,0,,10,100.0,6,15,40.0,0,0,0,0,0,13,12,1,0,0,0,0,0,0,0,8,5,12,15,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,27,0,,0,0,7,7,100.0,0,0
24,2019-10-27,Sun,Premier League,Matchweek 10,Away,D 1–1,Wolves,Newcastle Utd,Y,GK,90,2,1,1,.500,0,0.5,4,9,44.4,9,5,33.3,38.0,8,75.0,51.8,11,1,9.1,0,8.0,0,0,0,0,0,0,0,0,17,0,0,0,0,0.0,0.0,0.0,0,0,298,3,10,0,434,0,,4,100.0,8,13,61.5,0,0,0,0,0,8,9,1,0,0,0,0,0,0,0,5,2,10,8,4,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,17,0,,0,0,4,4,100.0,0,0
25,2019-10-30,Wed,EFL Cup,Fourth round,Away,L 1–2,Wolves,Aston Villa,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2019-11-02,Sat,Premier League,Matchweek 11,Away,D 1–1,Wolves,Arsenal,Y,GK,90,4,1,3,.750,0,2.4,8,15,53.3,14,4,57.1,47.4,8,87.5,52.5,15,1,6.7,0,9.8,0,0,0,0,0,0,0,0,23,0,0,0,0,0.0,0.0,0.0,0,0,396,7,21,0,567,0,,3,100.0,11,19,57.9,0,0,0,0,0,12,10,2,0,1,0,0,0,0,0,6,1,15,11,5,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,22,0,,0,0,5,5,100.0,0,0
29,2019-11-07,Thu,Europa Lg,Group stage,Home,W 1–0,eng Wolves,sk Slovan Bratislava,Y,GK,90,1,0,1,1.000,1,0.1,1,3,33.3,15,6,13.3,26.6,4,25.0,36.0,5,0,0.0,0,14.7,0,0,0,0,0,0,0,0,19,0,0,0,0,0.0,0.0,0.0,0,0,216,6,17,0,426,0,,10,100.0,7,9,77.8,0,0,0,0,0,12,7,3,0,0,0,0,0,0,0,14,2,3,7,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,17,0,,0,0,5,5,100.0,0,0
30,2019-11-10,Sun,Premier League,Matchweek 12,Home,W 2–1,Wolves,Aston Villa,Y,GK,90,4,1,3,.750,0,0.4,10,14,71.4,13,2,76.9,48.8,6,66.7,49.3,19,1,5.3,0,3.0,0,0,0,0,0,0,0,0,19,0,0,0,0,0.0,0.0,0.0,1,0,470,8,14,0,669,0,,2,100.0,12,17,70.6,0,0,0,0,0,12,7,1,0,1,0,0,0,0,0,4,0,15,9,6,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,19,0,,0,0,7,7,100.0,0,0
31,2019-11-14,Thu,Euro Qualifying,Group stage,Home,W 6–0,pt Portugal,lt Lithuania,Y,GK,90,0,0,0,,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
32,2019-11-17,Sun,Euro Qualifying,Group stage,Away,W 2–0,pt Portugal,lu Luxembourg,Y,GK,90,1,0,1,1.000,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
33,2019-11-23,Sat,Premier League,Matchweek 13,Away,W 2–1,Wolves,Bournemouth,Y,GK,90,2,1,1,.500,0,0.8,7,15,46.7,18,3,50.0,45.0,6,100.0,60.5,9,0,0.0,1,14.9,0,0,0,0,0,0,0,0,25,0,0,0,0,0.0,0.0,0.0,0,0,406,14,33,0,615,0,,3,100.0,12,21,57.1,0,1,0,0,0,17,7,1,0,0,0,0,0,0,0,4,4,16,17,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,24,0,,0,0,8,8,100.0,0,0
34,2019-11-28,Thu,Europa Lg,Group stage,Away,D 3–3,eng Wolves,pt Braga,Y,GK,90,4,3,1,.250,0,1.5,3,7,42.9,13,4,30.8,34.1,3,100.0,57.0,7,3,42.9,0,6.0,0,0,0,0,0,0,0,0,17,0,0,0,0,0.0,0.0,0.0,1,0,230,9,33,0,394,0,,5,100.0,7,11,63.6,1,0,0,0,0,11,5,2,0,0,0,0,0,0,0,3,7,6,10,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,15,0,,0,0,6,6,100.0,0,0
35,2019-12-01,Sun,Premier League,Matchweek 14,Home,D 1–1,Wolves,Sheffield Utd,Y,GK,90,4,1,3,.750,0,1.4,4,12,33.3,14,8,50.0,37.4,5,100.0,65.8,12,0,0.0,0,12.0,0,0,0,0,0,0,0,0,21,0,0,0,0,0.0,0.0,0.0,0,0,176,6,15,0,346,0,,5,100.0,6,14,42.9,0,0,0,0,0,10,9,4,0,3,0,0,0,0,0,9,0,10,6,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,18,0,,0,0,2,2,100.0,0,0
36,2019-12-04,Wed,Premier League,Matchweek 15,Home,W 2–0,Wolves,West Ham,Y,GK,90,3,0,3,1.000,1,1.7,10,16,62.5,17,3,64.7,46.6,5,100.0,61.2,10,0,0.0,0,15.8,0,0,0,0,0,0,0,0,23,0,0,0,0,0.0,0.0,0.0,0,0,478,8,9,0,697,0,,4,100.0,11,18,61.1,0,0,0,0,0,12,10,5,0,1,0,0,0,0,0,3,2,17,12,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,20,0,,0,0,5,5,100.0,0,0
37,2019-12-08,Sun,Premier League,Matchweek 16,Away,D 2–2,Wolves,Brighton,Y,GK,90,4,2,2,.500,0,0.4,7,18,38.9,14,4,57.1,45.4,11,90.9,59.0,7,0,0.0,0,7.8,0,0,0,0,0,0,0,0,25,0,0,0,0,0.0,0.0,0.0,1,0,359,9,39,0,567,0,,4,100.0,10,21,47.6,0,0,0,0,0,13,12,1,0,0,0,0,0,0,0,3,2,20,13,6,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,23,0,,0,0,6,6,100.0,0,0
39,2019-12-15,Sun,Premier League,Matchweek 17,Home,L 1–2,Wolves,Tottenham,Y,GK,90,5,2,3,.600,0,0.9,9,22,40.9,24,5,75.0,46.7,4,100.0,58.8,5,1,20.0,0,11.7,0,0,0,0,0,0,0,0,30,1,0,0,0,0.0,0.0,0.0,0,0,438,17,34,0,629,1,100.0,3,100.0,11,24,45.8,0,0,0,0,0,23,5,1,0,0,0,0,0,0,0,6,2,20,16,5,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,0,0,0,0,,0,0,28,0,,0,0,14,14,100.0,0,0
40,2019-12-21,Sat,Premier League,Matchweek 18,Away,W 2–1,Wolves,Norwich City,Y,GK,90,6,1,4,.833,0,1.8,12,19,63.2,18,3,72.2,47.2,9,66.7,51.0,6,0,0.0,0,11.2,0,0,0,0,0,0,0,0,30,1,0,0,0,0.0,0.0,0.0,0,0,646,9,20,0,908,0,,2,100.0,18,25,72.0,0,0,0,0,0,15,12,3,0,2,0,0,0,0,0,6,1,20,13,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,0,0,0,0,,0,0,30,0,,0,0,7,7,100.0,0,0
41,2019-12-27,Fri,Premier League,Matchweek 19,Home,W 3–2,Wolves,Manchester City,Y,GK,90,2,2,0,.000,0,1.8,4,4,100.0,5,2,0.0,17.8,6,66.7,50.2,0,0,,1,17.8,0,0,0,0,0,0,0,0,12,1,0,0,0,0.0,0.0,0.0,0,0,275,2,4,0,389,0,,4,100.0,7,7,100.0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,6,2,3,5,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,0,0,0,0,,0,0,12,0,,0,0,1,1,100.0,0,0
42,2019-12-29,Sun,Premier League,Matchweek 20,Away,L 0–1,Wolves,Liverpool,Y,GK,90,3,1,2,.667,0,0.9,8,16,50.0,10,1,60.0,45.7,13,76.9,50.5,9,0,0.0,0,19.0,0,0,0,0,0,0,0,0,24,0,0,0,0,0.0,0.0,0.0,0,0,455,5,5,0,639,0,,2,100.0,13,21,61.9,0,0,0,0,0,7,16,3,0,0,0,0,0,0,0,6,1,16,18,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,22,0,,0,0,4,4,100.0,0,0
43,2020-01-01,Wed,Premier League,Matchweek 21,Away,L 1–2,Wolves,Watford,Y,GK,90,3,2,1,.333,0,1.4,6,10,60.0,20,6,35.0,36.0,7,42.9,37.7,3,0,0.0,1,17.4,0,0,0,0,0,0,0,0,27,0,0,0,0,0.0,0.0,0.0,0,0,479,13,26,0,707,0,,9,100.0,13,18,72.2,0,0,0,0,0,18,9,2,0,0,0,0,0,0,0,14,1,12,10,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,24,0,,0,0,12,12,100.0,0,0
44,2020-01-04,Sat,FA Cup,Third round,Home,D 0–0,Wolves,Manchester Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2020-01-11,Sat,Premier League,Matchweek 22,Home,D 1–1,Wolves,Newcastle Utd,Y,GK,90,1,1,0,.000,0,0.8,4,9,44.4,15,3,26.7,36.1,5,100.0,58.6,7,0,0.0,1,18.0,0,0,0,0,0,0,0,0,20,0,0,0,0,0.0,0.0,0.0,0,0,313,10,11,0,527,0,,8,100.0,7,12,58.3,0,0,0,0,0,12,8,3,0,2,0,0,0,0,0,10,1,9,10,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,16,0,,0,0,8,8,100.0,0,0
46,2020-01-15,Wed,FA Cup,Third round,Away,L 0–1,Wolves,Manchester Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2020-01-18,Sat,Premier League,Matchweek 23,Away,W 3–2,Wolves,Southampton,Y,GK,90,5,2,3,.600,0,2.0,11,24,45.8,25,3,72.0,49.6,6,100.0,63.5,15,1,6.7,0,13.8,0,0,0,0,0,0,0,0,32,0,0,0,0,0.0,0.0,0.0,0,0,607,15,35,0,842,0,,3,100.0,15,28,53.6,0,0,0,0,0,20,11,5,0,2,0,0,0,0,0,6,1,24,22,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,28,0,,0,0,12,12,100.0,0,0
48,2020-01-23,Thu,Premier League,Matchweek 24,Home,L 1–2,Wolves,Liverpool,Y,GK,90,6,2,4,.667,0,2.7,11,17,64.7,17,4,58.8,47.1,8,87.5,53.3,5,0,0.0,1,13.3,0,0,0,0,0,0,0,0,27,0,0,0,0,0.0,0.0,0.0,0,0,596,9,26,0,845,0,,3,100.0,16,22,72.7,0,0,0,0,0,15,10,2,0,1,0,0,0,0,0,5,2,18,19,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,24,0,,0,0,7,7,100.0,0,0
49,2020-02-01,Sat,Premier League,Matchweek 25,Away,D 0–0,Wolves,Manchester Utd,Y,GK,90,5,0,5,1.000,1,0.9,8,17,47.1,13,3,84.6,51.0,7,85.7,56.3,9,0,0.0,0,8.8,0,0,0,0,0,0,0,0,21,0,0,0,0,0.0,0.0,0.0,0,0,366,5,6,0,494,0,,2,100.0,9,18,50.0,0,0,0,0,0,13,7,0,0,1,0,0,0,0,0,2,1,17,10,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,21,0,,0,0,5,5,100.0,0,0
50,2020-02-14,Fri,Premier League,Matchweek 26,Home,D 0–0,Wolves,Leicester City,Y,GK,90,3,0,3,1.000,1,0.7,7,16,43.8,18,3,61.1,48.1,5,100.0,61.2,11,2,18.2,0,12.9,0,0,0,0,0,0,0,0,24,0,0,0,0,0.0,0.0,0.0,0,0,313,13,60,0,538,0,,4,80.0,8,18,44.4,0,2,0,0,0,17,6,1,0,1,0,0,0,0,0,5,2,16,10,3,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,23,0,,0,0,6,6,100.0,0,0
51,2020-02-20,Thu,Europa Lg,Round of 32,Home,W 4–0,eng Wolves,es Espanyol,Y,GK,90,4,0,4,1.000,1,1.0,8,20,40.0,15,2,93.3,58.9,7,85.7,62.1,9,0,0.0,0,8.7,0,0,0,0,0,0,0,0,23,0,0,0,0,0.0,0.0,0.0,0,0,386,7,21,0,522,0,,0,,10,22,45.5,0,0,0,0,0,15,7,0,0,1,0,0,0,0,0,1,1,20,11,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,1,23,0,,0,0,7,6,85.7,1,0
