,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-07-02,Tue,Africa Cup of Nations,Group stage,Neutral,W 1–0,ml Mali,ao Angola,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2019-07-08,Mon,Africa Cup of Nations,Round of 16,Neutral,L 0–1,ml Mali,ci Côte d'Ivoire,Y,FW,90,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
3,2019-08-10,Sat,Premier League,Matchweek 1,Away,L 0–3,Southampton,Burnley,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2019-08-17,Sat,Premier League,Matchweek 2,Home,L 1–2,Southampton,Liverpool,N,WB,14,0,0,0,0,0,0,1,0,10,4,2,0,0,0.0,0.0,0.0,0,0,5,5,100.0,21,8,39,0,1,69,0,,5,5,100.0,0,0,,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,4,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,,0,25.0,1,2,1,0,0,,0,0,0,0,0.0,0,0,7,7,100.0,0,0,0,1,0,0,0,0,1,0.0
5,2019-08-24,Sat,Premier League,Matchweek 3,Away,W 2–0,Southampton,Brighton,N,WB,38,1,0,0,0,2,1,1,0,26,5,3,0,0,0.1,0.1,0.0,2,0,15,18,83.3,16,20,90,2,3,169,2,100.0,12,14,85.7,1,2,50.0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,12,5,1,5,9,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,1,100.0,0,80.0,3,2,0,0,0,,1,0,2,2,66.7,2,0,18,17,94.4,2,0,0,1,0,0,3,0,1,0.0
6,2019-08-27,Tue,EFL Cup,Second round,Away,W 1–0,Southampton,Fulham,Y,LW,90,0,0,0,0,2,1,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,,,
8,2019-09-14,Sat,Premier League,Matchweek 5,Away,W 1–0,Southampton,Sheffield Utd,Y,"WB,AM",73,1,0,0,0,2,2,0,0,37,17,1,1,4,0.5,0.5,0.2,7,2,15,18,83.3,43,28,167,5,6,206,0,0.0,14,16,87.5,1,1,100.0,2,0,0,0,1,16,2,0,0,0,0,0,0,0,0,15,2,1,4,12,0,2,0,0,0,2,0,4,1,0,0,1,0,1,0,0,1,0,0,1,50.0,1,41.2,8,7,2,0,4,,2,0,3,5,83.3,5,0,27,21,77.8,4,2,0,1,0,0,4,0,1,0.0
10,2019-11-02,Sat,Premier League,Matchweek 11,Away,L 1–2,Southampton,Manchester City,N,"FW,WB",7,0,0,0,0,0,0,0,0,8,1,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,39,7,59,3,3,58,0,0.0,4,4,100.0,0,0,,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,4,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,0,0,0,0,,0,0,0,1,100.0,3,0,8,7,87.5,1,0,0,1,0,0,0,0,1,0.0
11,2019-11-09,Sat,Premier League,Matchweek 12,Home,L 1–2,Southampton,Everton,Y,"LW,WB",90,0,0,0,0,1,0,0,0,34,20,1,0,1,0.0,0.0,0.0,2,0,11,16,68.8,66,28,212,3,7,153,0,,10,13,76.9,1,3,33.3,0,2,0,0,2,13,3,0,0,0,1,0,0,0,0,10,5,1,6,6,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,,0,15.0,4,8,8,0,1,,2,0,2,1,42.9,4,0,32,22,68.8,1,2,0,2,0,0,5,0,1,0.0
12,2019-11-14,Thu,Africa Cup of Nations qualification,Group stage,Home,D 2–2,ml Mali,gn Guinea,N,,21,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
