,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,GA,Saves,Save%,CS,PSxG,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,AvgDist,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,PrgDist,Carries,PrgDist.1,Succ,TotDist,Cmp.1,Cmp%.1,Cmp.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos
29,2019-12-09,Mon,Premier League,Matchweek 16,Away,W 3–1,Arsenal,West Ham,Y,GK,90,5,1,4,.800,0,1.8,2,8,25.0,39,7,15.4,25.4,8,25.0,29.6,10,2,20.0,0,7.7,0,0,0,0,0,0,0,0,47,0,0,0,0,0.0,0.0,0.0,0,0,446,29,51,0,792,0,,33,100.0,6,14,42.9,0,0,0,0,0,36,11,3,0,1,0,0,0,0,0,35,3,9,10,29,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,45,0,,0,0,28,27,96.4,0,0
30,2019-12-12,Thu,Europa Lg,Group stage,Away,D 2–2,eng Arsenal,be Standard Liège,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2019-12-15,Sun,Premier League,Matchweek 17,Home,L 0–3,Arsenal,Manchester City,Y,GK,90,7,3,3,.571,0,2.6,4,10,40.0,19,5,31.6,29.9,8,50.0,35.6,4,1,25.0,1,15.4,0,0,0,0,0,0,0,0,31,0,0,0,0,0.0,0.0,0.0,0,0,270,14,42,0,488,0,,13,100.0,6,14,42.9,0,0,0,0,0,19,8,0,0,0,0,0,0,0,0,15,1,11,5,17,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,31,0,,0,0,12,12,100.0,0,0
32,2019-12-21,Sat,Premier League,Matchweek 18,Away,D 0–0,Arsenal,Everton,Y,GK,90,0,0,0,,1,0.0,2,10,20.0,25,4,20.0,28.1,11,45.5,44.7,14,0,0.0,1,12.8,0,0,0,0,0,0,0,0,37,0,0,0,0,0.0,0.0,0.0,0,0,324,19,22,0,623,0,,20,100.0,8,16,50.0,0,0,0,0,0,24,12,1,0,0,0,0,0,0,0,26,1,9,10,22,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,36,0,0.0,0,0,19,19,100.0,0,0
33,2019-12-26,Thu,Premier League,Matchweek 19,Away,D 1–1,Arsenal,Bournemouth,Y,GK,90,6,1,5,.833,0,1.5,5,12,41.7,20,6,35.0,32.1,7,71.4,49.4,4,2,50.0,0,11.3,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0,0.0,0.0,0,0,262,15,39,0,530,0,,13,100.0,7,14,50.0,0,0,0,0,0,18,9,2,0,0,0,0,0,0,0,14,2,11,3,18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,26,0,,0,0,11,11,100.0,0,0
34,2019-12-29,Sun,Premier League,Matchweek 20,Home,L 1–2,Arsenal,Chelsea,Y,GK,90,4,2,2,.500,0,1.4,1,14,7.1,29,5,41.4,37.7,8,25.0,36.0,12,1,8.3,1,14.8,0,0,0,0,0,0,0,0,41,0,0,0,0,0.0,0.0,0.0,0,0,238,22,55,0,555,0,,14,93.3,9,22,40.9,0,0,0,0,0,27,10,2,0,2,0,0,0,0,0,22,0,15,6,24,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,1,35,0,,0,0,18,18,100.0,0,0
35,2020-01-01,Wed,Premier League,Matchweek 21,Home,W 2–0,Arsenal,Manchester Utd,Y,GK,90,4,0,4,1.000,1,0.6,5,14,35.7,31,7,29.0,29.8,8,62.5,48.4,6,2,33.3,0,13.3,0,0,0,0,0,0,0,0,44,0,0,0,0,0.0,0.0,0.0,0,0,305,19,32,0,717,0,,20,100.0,9,19,47.4,0,0,0,0,0,31,8,0,0,2,0,0,0,0,0,19,2,18,6,23,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,43,0,,0,0,20,20,100.0,0,0
38,2020-01-06,Mon,FA Cup,Third round,Home,W 1–0,Arsenal,Leeds United,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2020-01-11,Sat,Premier League,Matchweek 22,Away,D 1–1,Arsenal,Crystal Palace,Y,GK,90,2,1,1,.500,0,0.8,6,10,60.0,26,8,26.9,29.2,10,30.0,30.1,7,0,0.0,1,13.1,0,0,0,0,0,0,0,0,37,0,0,0,0,0.0,0.0,0.0,0,0,393,16,25,0,813,0,,22,100.0,10,14,71.4,0,0,0,0,0,23,13,3,0,1,0,0,0,0,0,25,1,10,7,21,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,35,0,,0,0,16,16,100.0,0,0
40,2020-01-18,Sat,Premier League,Matchweek 23,Home,D 1–1,Arsenal,Sheffield Utd,Y,GK,90,3,1,2,.667,0,1.4,0,8,0.0,29,6,24.1,30.3,6,16.7,29.0,4,1,25.0,0,10.8,0,0,0,0,0,0,0,0,35,0,0,0,0,0.0,0.0,0.0,0,0,243,21,40,1,548,0,0.0,17,94.4,8,16,50.0,0,0,0,0,0,27,8,2,0,1,0,0,0,0,0,24,0,11,9,19,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,30,0,100.0,1,0,18,18,100.0,0,0
41,2020-01-21,Tue,Premier League,Matchweek 24,Away,D 2–2,Arsenal,Chelsea,Y,GK,90,7,2,6,.857,0,3.2,4,18,22.2,21,4,47.6,39.3,9,88.9,62.1,20,0,0.0,1,12.0,0,0,0,0,0,0,0,0,33,1,0,0,0,0.0,0.0,0.0,0,0,248,15,11,0,484,0,,8,100.0,8,22,36.4,0,0,0,0,0,19,11,2,0,2,0,0,0,0,0,11,1,18,5,21,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1,0,0,0,0,,0,0,31,0,,0,0,15,14,93.3,0,0
42,2020-01-27,Mon,FA Cup,Fourth round,Away,W 2–1,Arsenal,Bournemouth,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2020-02-02,Sun,Premier League,Matchweek 25,Away,D 0–0,Arsenal,Burnley,Y,GK,90,2,0,2,1.000,1,0.4,4,15,26.7,28,4,28.6,32.0,12,58.3,48.3,18,0,0.0,1,13.0,0,0,0,0,0,0,0,0,44,0,0,0,0,0.0,0.0,0.0,0,0,449,15,20,0,692,0,,20,100.0,8,20,40.0,0,0,0,0,0,26,14,2,0,0,0,0,0,0,0,22,0,18,1,32,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,41,0,,0,0,15,15,100.0,0,0
44,2020-02-16,Sun,Premier League,Matchweek 26,Home,W 4–0,Arsenal,Newcastle Utd,Y,GK,90,2,0,2,1.000,1,0.3,1,5,20.0,20,5,15.0,23.9,3,66.7,47.0,6,0,0.0,0,13.5,0,0,0,0,0,0,0,0,25,0,0,0,0,0.0,0.0,0.0,0,0,238,17,33,0,397,1,100.0,11,100.0,7,11,63.6,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,18,0,5,2,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,23,0,,0,0,12,12,100.0,0,0
45,2020-02-20,Thu,Europa Lg,Round of 32,Away,W 1–0,eng Arsenal,gr Olympiacos,Y,GK,90,3,0,3,1.000,1,0.8,3,7,42.9,23,5,17.4,27.7,9,33.3,31.8,12,1,8.3,0,12.5,0,0,0,0,0,0,0,0,36,0,0,0,0,0.0,0.0,0.0,0,0,320,17,32,0,681,0,,18,100.0,10,14,71.4,0,0,0,0,0,20,12,3,0,0,0,0,0,0,0,24,1,7,7,20,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,32,0,,0,0,15,15,100.0,0,0
46,2020-02-23,Sun,Premier League,Matchweek 27,Home,W 3–2,Arsenal,Everton,Y,GK,90,5,2,3,.600,0,1.9,5,11,45.5,17,3,11.8,32.1,9,100.0,67.4,8,1,12.5,2,16.8,0,0,0,0,0,0,0,0,29,0,0,0,0,0.0,0.0,0.0,0,0,416,10,12,0,689,0,,8,100.0,12,18,66.7,0,0,0,0,0,15,11,2,0,1,0,0,0,0,0,13,1,12,3,19,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,1,0,24,0,,0,0,10,10,100.0,0,0
47,2020-02-27,Thu,Europa Lg,Round of 32,Home,L 1–2,eng Arsenal,gr Olympiacos,Y,GK,120,4,2,2,.500,0,1.9,4,7,57.1,23,6,21.7,27.3,8,25.0,33.1,8,0,0.0,1,16.7,0,0,0,0,0,0,0,0,32,0,0,0,0,0.0,0.0,0.0,0,0,421,16,10,0,693,1,100.0,16,94.1,10,13,76.9,0,0,0,0,0,22,9,1,0,0,0,0,0,0,0,21,3,7,8,17,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,30,0,,0,0,15,15,100.0,0,0
48,2020-03-02,Mon,FA Cup,Fifth round,Away,W 2–0,Arsenal,Portsmouth,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2020-03-07,Sat,Premier League,Matchweek 29,Home,W 1–0,Arsenal,West Ham,Y,GK,90,6,0,5,1.000,1,1.2,5,11,45.5,24,6,29.2,32.5,9,44.4,41.3,15,0,0.0,1,17.5,0,0,0,0,0,0,0,0,39,0,0,0,0,0.0,0.0,0.0,0,0,480,12,25,0,753,0,,16,100.0,10,17,58.8,0,0,0,0,0,21,12,3,0,0,0,0,0,0,0,19,3,11,5,22,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,35,0,,0,0,12,12,100.0,0,0
50,2020-06-17,Wed,Premier League,Matchweek 28,Away,L 0–3,Arsenal,Manchester City,Y,GK,90,11,3,8,.818,0,3.7,1,14,7.1,42,4,31.0,31.8,8,12.5,25.4,4,0,0.0,0,13.0,0,0,0,0,0,0,0,0,57,0,0,0,0,0.0,0.0,0.0,0,0,273,33,56,0,699,1,100.0,29,96.7,6,19,31.6,0,0,0,0,0,39,11,3,0,4,0,0,0,0,0,30,6,14,2,42,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,49,0,,0,0,33,33,100.0,0,0
51,2020-06-20,Sat,Premier League,Matchweek 30,Away,L 1–2,Arsenal,Brighton,Y,GK,39,0,0,0,,0,0.0,0,0,,10,2,0.0,23.0,2,0.0,18.0,3,0,0.0,1,14.5,0,0,0,0,0,0,0,0,14,0,0,0,0,0.0,0.0,0.0,0,0,72,7,19,0,268,0,,9,100.0,3,3,100.0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,10,1,1,2,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,12,0,,0,0,8,8,100.0,0,0
