,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-10,Sat,Premier League,Matchweek 1,Away,D 1–1,Sheffield Utd,Bournemouth,N,FW,9,1,0,0,0,1,1,0,0,5,2,0,0,0,0.5,0.5,0.0,0,0,2,3,66.7,12,4,8,1,1,24,0,,2,3,66.7,0,0,,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100.0,0,1,1,0,0,,0,0,0,2,100.0,1,0,7,3,42.9,1,0,0,1,0,0,2,1,0,100.0
2,2019-08-18,Sun,Premier League,Matchweek 2,Home,W 1–0,Sheffield Utd,Crystal Palace,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2019-08-24,Sat,Premier League,Matchweek 3,Home,L 1–2,Sheffield Utd,Leicester City,N,FW,37,0,0,0,0,0,0,0,0,19,3,1,0,1,0.0,0.0,0.3,1,0,14,18,77.8,28,14,19,0,0,181,1,100.0,13,15,86.7,0,2,0.0,1,0,1,0,1,17,1,0,0,0,1,0,0,0,0,11,3,4,2,13,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,0,66.7,0,1,2,0,1,,0,0,0,6,,0,0,24,15,62.5,0,1,0,0,0,0,2,1,1,50.0
4,2019-08-27,Tue,EFL Cup,Second round,Home,W 2–1,Sheffield Utd,Blackburn,Y*,FW,90,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,,,
5,2019-08-31,Sat,Premier League,Matchweek 4,Away,D 2–2,Sheffield Utd,Chelsea,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2019-09-14,Sat,Premier League,Matchweek 5,Home,L 0–1,Sheffield Utd,Southampton,N,FW,20,0,0,0,0,0,0,0,1,8,3,0,0,0,0.0,0.0,0.7,4,0,6,8,75.0,47,7,36,1,1,105,0,,6,8,75.0,0,0,,3,0,1,1,2,8,0,0,0,0,3,0,0,0,0,3,4,1,0,7,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,1,1,0,0,,0,0,0,2,100.0,1,0,11,7,63.6,0,0,0,2,0,0,1,0,0,
8,2019-10-05,Sat,Premier League,Matchweek 8,Away,D 0–0,Sheffield Utd,Watford,N,FW,20,0,0,0,0,0,0,0,0,8,8,1,0,0,0.0,0.0,0.0,0,0,3,7,42.9,34,8,18,0,0,57,0,0.0,2,4,50.0,1,2,50.0,0,0,0,0,0,7,0,0,0,1,2,0,0,0,0,3,2,2,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,25.0,1,5,2,0,0,,0,0,0,1,,0,0,16,6,37.5,0,0,0,0,0,0,1,0,2,0.0
9,2019-10-21,Mon,Premier League,Matchweek 9,Home,W 1–0,Sheffield Utd,Arsenal,N,FW,35,0,0,0,0,0,0,0,0,20,15,2,0,0,0.0,0.0,0.0,3,0,7,10,70.0,8,12,71,0,1,70,1,33.3,6,7,85.7,0,0,,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,3,0,1,8,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,,0,13.3,2,4,9,0,0,,0,0,0,1,0.0,0,0,16,13,81.3,2,2,0,2,0,0,3,1,1,50.0
10,2019-10-26,Sat,Premier League,Matchweek 10,Away,D 1–1,Sheffield Utd,West Ham,N,FW,37,0,0,0,0,0,0,0,0,10,6,0,0,0,0.0,0.0,0.0,0,0,5,5,100.0,23,10,40,1,1,104,0,,4,4,100.0,1,1,100.0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,16.7,0,4,2,0,0,,0,0,0,0,100.0,1,0,19,8,42.1,1,2,0,1,0,0,2,0,1,0.0
11,2019-11-02,Sat,Premier League,Matchweek 11,Home,W 3–0,Sheffield Utd,Burnley,N,FW,26,0,0,0,0,0,0,0,0,11,9,0,1,0,0.0,0.0,0.1,2,0,6,9,66.7,12,9,62,1,1,83,0,0.0,5,7,71.4,1,1,100.0,1,0,1,0,1,9,0,0,0,0,0,0,0,0,0,6,2,1,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,22.2,0,6,3,0,0,,0,0,0,0,100.0,1,0,14,6,42.9,1,1,0,2,0,0,4,1,1,50.0
