,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,GA,Saves,Save%,CS,PSxG,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,AvgDist,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,PrgDist,Carries,PrgDist.1,Succ,TotDist,Cmp.1,Cmp%.1,Cmp.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos
12,2019-10-26,Sat,Premier League,Matchweek 10,Away,D 0–0,Bournemouth,Watford,Y,GK,90,3,0,3,1.000,1,0.3,4,12,33.3,31,11,29.0,32.2,7,42.9,47.0,10,2,20.0,0,17.4,0,0,0,0,0,0,0,0,41,0,0,0,0,0.0,0.0,0.0,0,0,441,21,78,0,842,0,,13,100.0,17,25,68.0,0,1,0,0,0,28,10,3,0,1,0,0,0,0,0,26,2,10,3,24,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,36,0,,0,0,17,16,94.1,0,0
13,2019-11-02,Sat,Premier League,Matchweek 11,Home,W 1–0,Bournemouth,Manchester Utd,Y,GK,90,4,0,4,1.000,1,0.1,6,25,24.0,26,3,65.4,52.1,8,100.0,75.9,8,0,0.0,2,20.0,0,0,0,0,0,0,0,0,38,0,0,0,0,0.0,0.0,0.0,0,0,366,12,20,0,508,0,,6,100.0,8,28,28.6,0,0,0,0,0,21,13,5,0,2,0,0,0,0,0,8,0,26,2,29,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,32,0,,0,0,15,15,100.0,0,0
14,2019-11-09,Sat,Premier League,Matchweek 12,Away,L 1–2,Bournemouth,Newcastle Utd,Y,GK,90,9,2,7,.778,0,2.8,3,6,50.0,20,11,10.0,26.6,5,80.0,63.0,6,1,16.7,0,16.2,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0,0.0,0.0,0,0,317,8,9,0,594,0,,11,100.0,10,14,71.4,0,0,0,0,0,19,6,1,0,1,0,0,0,0,0,17,1,7,1,13,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,28,0,,0,0,8,8,100.0,0,0
15,2019-11-23,Sat,Premier League,Matchweek 13,Home,L 1–2,Bournemouth,Wolves,Y,GK,90,7,2,5,.714,0,1.6,5,19,26.3,25,5,56.0,47.1,6,83.3,71.8,8,0,0.0,2,16.8,0,0,0,0,0,0,0,0,36,0,0,0,0,0.0,0.0,0.0,0,0,424,14,27,0,581,1,100.0,7,100.0,9,23,39.1,0,1,0,0,1,20,11,5,0,4,0,0,0,0,0,8,4,19,1,24,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,31,0,,0,0,12,12,100.0,0,0
16,2019-11-30,Sat,Premier League,Matchweek 14,Away,L 2–3,Bournemouth,Tottenham,Y,GK,90,5,3,2,.400,0,2.2,5,13,38.5,15,2,40.0,37.4,8,87.5,67.8,6,1,16.7,0,12.5,0,0,0,0,0,0,0,0,26,0,0,0,0,0.0,0.0,0.0,1,0,339,12,34,0,514,0,,8,100.0,7,15,46.7,1,0,0,0,0,13,10,2,0,0,0,0,0,0,0,10,0,13,0,20,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,,0,0,0,0,0,,0,0,26,0,,0,0,11,10,90.9,0,0
17,2019-12-03,Tue,Premier League,Matchweek 15,Away,L 0–1,Bournemouth,Crystal Palace,Y,GK,90,2,1,1,.500,0,0.6,3,8,37.5,16,8,37.5,34.9,6,33.3,36.0,7,2,28.6,1,14.2,0,0,0,0,0,0,0,0,24,0,0,0,0,0.0,0.0,0.0,0,0,238,12,39,0,403,0,,9,100.0,7,13,53.8,0,0,0,0,0,15,7,1,0,0,0,0,0,0,0,10,4,8,1,13,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,23,0,,0,0,5,5,100.0,0,0
18,2019-12-07,Sat,Premier League,Matchweek 16,Home,L 0–3,Bournemouth,Liverpool,Y,GK,90,9,3,6,.667,0,2.8,6,26,23.1,25,4,64.0,49.6,10,100.0,83.1,12,0,0.0,0,18.2,0,0,0,0,0,0,0,0,38,0,0,0,0,0.0,0.0,0.0,0,0,431,13,29,0,582,0,,7,100.0,7,28,25.0,0,0,0,0,0,21,14,4,0,4,0,0,0,0,0,7,2,26,0,27,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,37,0,,0,0,11,11,100.0,0,0
19,2019-12-14,Sat,Premier League,Matchweek 17,Away,W 1–0,Bournemouth,Chelsea,Y,GK,90,4,0,4,1.000,1,1.4,2,20,10.0,27,5,63.0,49.0,7,42.9,40.3,18,0,0.0,0,7.1,0,0,0,0,0,0,0,0,38,0,0,0,0,0.0,0.0,0.0,0,0,248,18,66,0,382,0,,11,100.0,5,23,21.7,0,0,0,0,0,23,11,4,0,0,0,0,0,0,0,13,2,19,2,21,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,34,0,,0,0,13,13,100.0,0,0
20,2019-12-21,Sat,Premier League,Matchweek 18,Home,L 0–1,Bournemouth,Burnley,Y,GK,90,1,1,0,.000,0,0.8,2,15,13.3,36,13,36.1,35.0,3,66.7,57.3,6,1,16.7,1,16.4,0,0,0,0,0,0,0,0,42,0,0,0,0,0.0,0.0,0.0,0,0,317,30,102,0,546,0,,19,100.0,6,20,30.0,0,0,0,0,0,33,6,3,0,1,0,0,0,0,0,25,0,14,2,24,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,36,0,,0,0,22,22,100.0,0,0
21,2019-12-26,Thu,Premier League,Matchweek 19,Home,D 1–1,Bournemouth,Arsenal,Y,GK,90,2,1,1,.500,0,0.8,5,9,55.6,15,8,26.7,30.3,11,45.5,39.7,9,0,0.0,0,13.0,0,0,0,0,0,0,0,0,26,1,0,0,0,0.0,0.0,0.0,0,0,334,9,27,0,627,1,100.0,11,100.0,10,14,71.4,0,0,0,0,0,14,12,1,0,2,0,0,0,0,0,10,8,8,2,16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,0,0,0,0,,0,0,25,0,,0,0,6,6,100.0,0,0
22,2019-12-28,Sat,Premier League,Matchweek 20,Away,L 0–2,Bournemouth,Brighton,Y,GK,90,4,2,2,.500,0,2.1,1,12,8.3,24,3,45.8,39.8,10,10.0,27.9,12,2,16.7,0,8.3,0,0,0,0,0,0,0,0,37,0,0,0,0,0.0,0.0,0.0,0,0,264,11,27,0,499,0,,14,100.0,8,20,40.0,0,0,0,0,0,18,16,6,0,1,0,0,0,0,0,18,5,11,3,27,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,35,0,,0,0,11,11,100.0,0,0
23,2020-01-01,Wed,Premier League,Matchweek 21,Away,L 0–4,Bournemouth,West Ham,Y,GK,90,6,4,3,.500,0,3.3,3,6,50.0,26,3,19.2,27.5,8,12.5,23.6,7,0,0.0,0,24.0,0,0,0,0,0,0,0,0,36,0,0,0,0,0.0,0.0,0.0,0,0,382,22,53,0,695,0,,21,100.0,9,13,69.2,0,0,0,0,0,26,8,0,0,0,0,0,0,0,0,26,1,7,5,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,36,0,,0,0,22,22,100.0,0,0
24,2020-01-04,Sat,FA Cup,Third round,Home,W 4–0,Bournemouth,Luton Town,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2020-01-18,Sat,Premier League,Matchweek 23,Away,L 0–1,Bournemouth,Norwich City,Y,GK,90,3,1,3,1.000,0,1.5,7,21,33.3,20,5,50.0,41.5,12,91.7,67.8,4,0,0.0,1,16.0,0,0,0,0,0,0,0,0,35,0,0,0,0,0.0,0.0,0.0,0,0,528,12,41,0,684,0,,8,100.0,10,24,41.7,0,0,0,0,1,17,15,3,0,1,0,0,0,0,0,9,2,21,3,22,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,31,0,,0,0,10,10,100.0,0,0
29,2020-01-21,Tue,Premier League,Matchweek 24,Home,W 3–1,Bournemouth,Brighton,Y,GK,90,7,1,6,.857,0,2.2,11,25,44.0,25,3,64.0,53.8,10,90.0,60.8,10,1,10.0,1,13.3,0,0,0,0,0,0,0,0,41,0,0,0,0,0.0,0.0,0.0,0,0,639,14,39,0,915,0,,4,100.0,15,31,48.4,0,3,0,0,0,19,16,6,0,0,0,0,0,0,0,7,3,25,2,24,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,38,0,,0,0,9,9,100.0,0,0
30,2020-01-27,Mon,FA Cup,Fourth round,Home,L 1–2,Bournemouth,Arsenal,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2020-02-01,Sat,Premier League,Matchweek 25,Home,W 2–1,Bournemouth,Aston Villa,Y,GK,90,5,1,4,.800,0,0.4,10,32,31.3,22,3,81.8,62.0,14,100.0,73.3,9,0,0.0,0,15.1,0,0,0,0,0,0,0,0,39,2,0,0,0,0.0,0.0,0.0,0,0,582,15,62,0,679,0,,3,100.0,10,33,30.3,0,0,0,0,0,18,18,4,0,0,0,0,0,0,0,4,0,32,3,28,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,2,0,0,0,0,,0,0,35,0,,0,0,10,10,100.0,0,0
32,2020-02-09,Sun,Premier League,Matchweek 26,Away,L 1–2,Bournemouth,Sheffield Utd,Y,GK,90,5,2,3,.600,0,1.7,4,16,25.0,17,3,58.8,50.9,8,75.0,63.8,11,1,9.1,0,12.8,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0,0.0,0.0,0,0,265,15,71,0,475,0,,5,100.0,8,20,40.0,0,0,0,0,0,16,9,1,0,0,0,0,0,0,0,8,2,15,3,18,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,27,0,,0,0,9,9,100.0,0,0
33,2020-02-22,Sat,Premier League,Matchweek 27,Away,L 0–3,Bournemouth,Burnley,Y,GK,90,9,3,7,.778,0,2.9,4,15,26.7,26,10,42.3,35.7,5,80.0,63.4,11,1,9.1,0,12.7,0,0,0,0,0,0,0,0,34,1,0,0,0,0.0,0.0,0.0,0,0,350,20,91,0,546,0,,12,100.0,8,19,42.1,0,0,0,0,0,24,7,2,0,0,0,0,0,0,0,15,1,15,1,20,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,0,0,0,0,,0,0,32,0,,0,0,11,11,100.0,0,0
34,2020-02-29,Sat,Premier League,Matchweek 28,Home,D 2–2,Bournemouth,Chelsea,Y,GK,90,6,2,4,.667,0,1.4,9,20,45.0,16,2,68.8,51.6,9,100.0,75.3,16,0,0.0,0,9.2,0,0,0,0,0,0,0,0,29,0,0,0,0,0.0,0.0,0.0,0,0,535,12,56,0,695,0,,4,100.0,10,21,47.6,0,1,0,0,0,14,11,2,0,0,0,0,0,0,0,5,0,20,1,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,27,0,,0,0,8,8,100.0,0,0
35,2020-03-07,Sat,Premier League,Matchweek 29,Away,L 1–2,Bournemouth,Liverpool,Y,GK,90,6,2,4,.667,0,2.1,6,23,26.1,16,1,93.8,69.3,8,100.0,82.4,10,1,10.0,1,20.5,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0,0.0,0.0,0,0,369,6,27,0,454,0,,0,,7,24,29.2,0,1,0,0,0,9,15,7,1,2,0,0,0,0,0,1,0,23,1,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,21,0,,0,0,3,3,100.0,0,0
36,2020-06-20,Sat,Premier League,Matchweek 30,Home,L 0–2,Bournemouth,Crystal Palace,Y,GK,90,2,2,0,.000,0,1.6,6,9,66.7,14,2,57.1,42.1,5,20.0,38.6,2,0,0.0,0,18.0,0,0,0,0,0,0,0,0,19,0,0,0,0,0.0,0.0,0.0,0,0,425,9,40,0,595,0,,7,100.0,9,12,75.0,0,1,0,0,0,11,8,3,0,1,0,0,0,0,0,9,0,10,1,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,15,0,,0,0,9,9,100.0,0,0
37,2020-06-24,Wed,Premier League,Matchweek 31,Away,L 0–1,Bournemouth,Wolves,Y,GK,90,2,1,1,.500,0,0.5,7,21,33.3,26,5,50.0,43.7,9,88.9,68.2,11,1,9.1,1,19.4,0,0,0,0,0,0,0,0,38,0,0,0,0,0.0,0.0,0.0,0,0,540,18,76,0,703,0,,11,100.0,9,24,37.5,0,0,0,0,0,21,14,5,0,0,0,0,0,0,0,13,2,20,0,25,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,1,35,0,,0,0,11,11,100.0,0,0
38,2020-07-01,Wed,Premier League,Matchweek 32,Home,L 1–4,Bournemouth,Newcastle Utd,Y,GK,90,7,4,3,.429,0,3.2,2,9,22.2,31,11,25.8,32.3,4,25.0,33.3,2,0,0.0,0,15.8,0,0,0,0,0,0,0,0,39,0,0,0,0,0.0,0.0,0.0,0,0,340,26,68,0,580,0,,17,100.0,9,18,50.0,0,0,0,0,0,30,5,1,0,1,0,0,0,0,0,22,2,11,3,21,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,35,0,,0,0,18,18,100.0,0,0
39,2020-07-04,Sat,Premier League,Matchweek 33,Away,L 2–5,Bournemouth,Manchester Utd,Y,GK,90,9,5,5,.556,0,5.5,5,17,29.4,19,6,68.4,45.6,7,57.1,50.0,7,0,0.0,0,11.6,0,0,0,0,0,0,0,0,33,0,0,0,0,0.0,0.0,0.0,0,0,361,12,62,0,461,0,,7,100.0,7,19,36.8,0,0,0,0,0,15,11,4,0,0,0,0,0,0,0,8,1,17,2,15,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,33,0,,0,0,6,6,100.0,0,0
40,2020-07-09,Thu,Premier League,Matchweek 34,Home,D 0–0,Bournemouth,Tottenham,Y,GK,90,0,0,0,,1,0.0,4,24,16.7,19,2,73.7,55.6,10,100.0,70.4,2,0,0.0,0,12.0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0,0.0,0.0,0,0,283,15,64,0,323,0,,3,100.0,5,26,19.2,0,1,0,0,0,15,14,4,0,1,0,0,0,0,0,4,0,25,0,24,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,24,0,,0,0,10,10,100.0,0,0
41,2020-07-12,Sun,Premier League,Matchweek 35,Home,W 4–1,Bournemouth,Leicester City,Y,GK,90,5,1,4,.800,0,1.1,6,22,27.3,30,6,60.0,49.0,5,80.0,61.2,7,0,0.0,0,11.0,0,0,0,0,0,0,0,0,38,1,0,0,0,0.0,0.0,0.0,0,0,439,18,65,0,638,0,,10,100.0,8,25,32.0,0,1,0,0,0,26,9,4,0,1,0,0,0,0,0,11,2,22,2,22,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,0,0,0,0,,0,0,34,0,,0,0,13,13,100.0,0,0
42,2020-07-15,Wed,Premier League,Matchweek 36,Away,L 1–2,Bournemouth,Manchester City,Y,GK,90,3,2,1,.333,0,1.5,10,27,37.0,22,1,90.9,58.1,7,100.0,75.3,9,1,11.1,1,22.0,0,0,0,0,0,0,0,0,31,0,0,0,0,0.0,0.0,0.0,0,0,617,11,45,0,680,0,,1,100.0,11,28,39.3,0,2,0,0,1,12,17,10,0,1,0,0,0,0,0,2,1,26,1,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,20,0,,0,0,9,9,100.0,0,0
43,2020-07-19,Sun,Premier League,Matchweek 37,Home,L 0–2,Bournemouth,Southampton,Y,GK,90,7,2,5,.714,0,2.2,8,23,34.8,26,2,73.1,56.5,4,100.0,79.5,3,0,0.0,1,15.3,0,0,0,0,0,0,0,0,35,2,0,0,0,0.0,0.0,0.0,0,0,523,14,37,0,641,0,,5,100.0,10,25,40.0,0,1,0,0,0,22,8,4,0,1,0,0,0,0,0,7,0,23,1,23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,50.0,2,0,0,0,0,,0,0,28,0,,0,0,13,13,100.0,0,0
44,2020-07-26,Sun,Premier League,Matchweek 38,Away,W 3–1,Bournemouth,Everton,Y,GK,90,5,1,4,.800,0,1.4,6,18,33.3,18,1,83.3,61.6,3,100.0,82.7,10,0,0.0,0,5.3,0,0,0,0,0,0,0,0,22,0,0,0,0,0.0,0.0,0.1,1,0,467,9,41,0,523,0,,2,100.0,7,19,36.8,1,5,0,0,0,15,6,3,0,0,0,0,0,0,0,3,0,18,0,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,19,0,,0,0,6,6,100.0,0,0
