,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,GA,Saves,Save%,CS,PSxG,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,AvgDist,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,PrgDist,Carries,PrgDist.1,Succ,TotDist,Cmp.1,Cmp%.1,Cmp.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos
13,2019-10-15,Tue,WCQ — AFC (M),Second round,Away,W 7–1,au Australia,tw Chinese Taipei,Y*,GK,90,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2019-10-19,Sat,Premier League,Matchweek 9,Away,L 1–2,Brighton,Aston Villa,Y,GK,90,8,2,6,.750,0,2.0,8,12,66.7,27,8,33.3,31.6,12,25.0,26.1,17,1,5.9,0,10.5,0,0,0,0,0,0,0,0,45,0,0,0,0,0.0,0.0,0.0,0,0,497,20,77,0,823,0,,20,100.0,12,19,63.2,0,0,0,0,0,25,14,2,0,1,0,0,0,0,0,22,3,14,4,26,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,1,41,0,,0,0,16,16,100.0,0,0
15,2019-10-26,Sat,Premier League,Matchweek 10,Home,W 3–2,Brighton,Everton,Y,GK,90,6,2,5,.667,0,0.9,3,6,50.0,44,12,13.6,23.7,7,0.0,16.3,5,0,0.0,0,13.0,0,0,0,0,0,0,0,0,51,0,0,0,0,0.0,0.0,0.0,0,0,449,35,57,0,968,0,,39,100.0,8,12,66.7,0,0,0,0,0,44,7,0,0,0,0,0,0,0,0,41,2,8,5,33,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,38,0,,0,0,31,31,100.0,0,0
16,2019-11-02,Sat,Premier League,Matchweek 11,Home,W 2–0,Brighton,Norwich City,Y,GK,90,0,0,0,,1,0.0,4,8,50.0,32,5,21.9,30.7,4,25.0,27.8,0,0,,1,15.4,0,0,0,0,0,0,0,0,36,0,0,0,0,0.0,0.0,0.0,1,0,333,28,45,0,825,0,,18,100.0,13,18,72.2,0,0,0,0,0,31,5,1,0,2,0,0,0,0,0,23,3,10,5,26,0,0,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,26,0,,0,0,26,26,100.0,0,0
17,2019-11-10,Sun,Premier League,Matchweek 12,Away,L 1–3,Brighton,Manchester Utd,Y,GK,90,10,3,8,.700,0,2.4,5,12,41.7,39,8,28.2,30.0,8,12.5,28.0,7,1,14.3,1,12.0,0,0,0,0,0,0,0,0,51,0,0,0,0,0.0,0.0,0.0,0,0,439,30,76,0,1005,0,,23,100.0,17,24,70.8,0,0,0,0,0,38,9,1,0,2,0,0,0,0,0,31,5,11,4,32,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,37,1,,0,0,27,27,100.0,0,0
18,2019-11-14,Thu,WCQ — AFC (M),Second round,Away,W 1–0,au Australia,jo Jordan,Y*,GK,90,,,,,1,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2019-11-23,Sat,Premier League,Matchweek 13,Home,L 0–2,Brighton,Leicester City,Y,GK,90,8,2,7,.875,0,3.7,5,8,62.5,25,5,12.0,28.4,7,71.4,47.7,8,0,0.0,0,11.1,0,0,0,0,0,0,0,0,40,2,0,0,0,0.0,0.0,0.0,0,0,400,20,72,0,829,0,,16,100.0,13,16,81.3,0,0,0,0,0,25,7,0,0,0,0,0,0,0,0,21,3,8,4,22,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,50.0,2,0,0,0,0,,0,0,37,0,,0,0,17,17,100.0,1,0
20,2019-11-30,Sat,Premier League,Matchweek 14,Away,L 1–2,Brighton,Liverpool,Y,GK,90,7,2,5,.714,0,2.3,4,6,66.7,32,6,15.6,23.8,3,33.3,37.7,4,1,25.0,0,9.3,0,0,0,0,0,0,0,0,38,0,0,0,0,0.0,0.0,0.0,0,0,336,22,33,0,738,0,,25,100.0,8,10,80.0,0,0,0,0,0,31,4,1,0,1,0,0,0,0,0,28,1,6,3,25,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,35,0,,0,0,22,22,100.0,0,0
21,2019-12-05,Thu,Premier League,Matchweek 15,Away,W 2–1,Brighton,Arsenal,Y,GK,90,5,1,4,.800,0,1.2,11,17,64.7,29,2,51.7,39.1,5,40.0,39.2,10,0,0.0,0,11.2,0,0,0,0,0,0,0,0,36,0,0,0,0,0.0,0.0,0.0,0,0,637,19,38,0,919,0,0.0,10,100.0,17,23,73.9,0,1,0,0,0,25,9,4,0,2,0,0,0,0,0,14,1,19,9,21,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,26,0,,0,0,18,18,100.0,0,0
22,2019-12-08,Sun,Premier League,Matchweek 16,Home,D 2–2,Brighton,Wolves,Y,GK,90,5,2,3,.600,0,3.6,10,15,66.7,38,7,39.5,35.4,4,0.0,18.3,2,0,0.0,2,15.7,0,0,0,0,0,0,0,0,44,1,0,0,0,0.0,0.0,0.0,1,1,694,28,45,0,1089,0,,21,100.0,16,21,76.2,0,0,0,0,0,35,7,3,0,1,0,0,0,0,0,25,1,16,4,28,0,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,100.0,1,0,0,0,0,,0,0,35,0,,0,0,25,25,100.0,0,0
23,2019-12-16,Mon,Premier League,Matchweek 17,Away,D 1–1,Brighton,Crystal Palace,Y,GK,90,4,1,3,.750,0,1.1,9,11,81.8,25,7,32.0,33.2,5,60.0,44.0,8,2,25.0,0,11.0,0,0,0,0,0,0,0,0,32,0,0,0,0,0.0,0.0,0.0,0,0,512,18,56,0,884,0,,11,100.0,16,19,84.2,0,0,0,0,0,25,5,0,0,1,0,0,0,0,0,17,1,12,5,18,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,30,0,,0,0,16,16,100.0,0,0
24,2019-12-21,Sat,Premier League,Matchweek 18,Home,L 0–1,Brighton,Sheffield Utd,Y,GK,90,2,1,1,.500,0,0.5,3,7,42.9,38,7,18.4,29.3,8,0.0,18.9,1,0,0.0,0,14.0,0,0,0,0,0,0,0,0,46,1,0,0,0,0.0,0.0,0.0,0,0,482,27,37,0,1013,0,,23,100.0,18,23,78.3,0,1,0,0,0,33,13,5,0,0,0,0,0,0,0,31,9,6,3,35,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1,0,0,0,0,,0,0,39,0,,0,0,30,29,96.7,0,0
25,2019-12-26,Thu,Premier League,Matchweek 19,Away,L 1–2,Brighton,Tottenham,Y,GK,90,5,2,3,.600,0,2.5,4,12,33.3,30,6,36.7,37.0,4,25.0,33.8,6,0,0.0,0,9.0,0,0,0,0,0,0,0,0,36,0,0,0,0,0.0,0.0,0.0,0,0,371,22,59,0,791,0,,11,100.0,15,23,65.2,0,0,0,0,0,27,7,3,0,0,0,0,0,0,0,17,5,12,5,22,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,27,0,,0,0,22,22,100.0,0,0
28,2019-12-28,Sat,Premier League,Matchweek 20,Home,W 2–0,Brighton,Bournemouth,Y,GK,90,2,0,2,1.000,1,0.4,13,21,61.9,23,2,56.5,44.0,9,88.9,58.6,4,0,0.0,0,10.7,0,0,0,0,0,0,0,0,33,0,0,0,0,0.0,0.0,0.0,0,0,742,20,42,0,979,0,,5,100.0,17,27,63.0,0,0,0,0,0,22,10,1,0,2,0,0,0,0,0,6,0,26,2,25,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,28,0,,0,0,18,18,100.0,0,0
29,2020-01-01,Wed,Premier League,Matchweek 21,Home,D 1–1,Brighton,Chelsea,Y,GK,90,4,1,3,.750,0,1.1,9,15,60.0,36,4,36.1,32.3,8,25.0,25.0,4,0,0.0,0,13.0,0,0,0,0,0,0,0,0,45,0,0,0,0,0.0,0.0,0.0,0,0,580,31,41,0,1041,0,,18,100.0,19,26,73.1,0,0,0,0,0,35,9,1,0,3,0,0,0,0,0,20,6,18,7,33,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,40,0,,0,0,31,31,100.0,0,0
31,2020-01-11,Sat,Premier League,Matchweek 22,Away,L 0–1,Brighton,Everton,Y,GK,90,6,1,5,.833,0,2.4,7,18,38.9,27,9,44.4,38.0,8,75.0,53.0,11,0,0.0,1,15.0,0,0,0,0,0,0,0,0,40,1,0,0,0,0.0,0.0,0.0,0,0,427,20,54,0,745,0,,11,100.0,13,24,54.2,0,0,0,0,0,25,10,2,0,3,0,0,0,0,0,16,1,18,0,23,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,0,0,0,0,,0,0,36,0,,0,0,15,14,93.3,0,0
32,2020-01-18,Sat,Premier League,Matchweek 23,Home,D 1–1,Brighton,Aston Villa,Y,GK,90,3,1,2,.667,0,1.2,11,17,64.7,30,6,50.0,38.3,9,22.2,31.4,15,4,26.7,0,7.0,0,0,0,0,0,0,0,0,40,0,0,0,0,0.0,0.0,0.0,1,1,508,23,49,0,1033,0,,13,100.0,18,26,69.2,0,0,0,0,0,29,10,1,0,4,0,0,0,0,0,17,6,16,8,24,0,0,6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,36,0,,0,0,21,21,100.0,0,0
33,2020-01-21,Tue,Premier League,Matchweek 24,Away,L 1–3,Brighton,Bournemouth,Y,GK,90,3,3,1,.000,0,1.6,5,5,100.0,31,3,16.1,29.3,6,0.0,16.7,5,0,0.0,1,20.4,0,0,0,0,0,0,0,0,39,1,0,0,0,0.0,0.0,0.0,0,0,411,25,31,0,951,0,,20,95.2,15,16,93.8,0,0,0,0,0,30,7,1,0,1,0,0,0,0,0,30,1,6,8,26,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1,0,0,0,0,,0,1,35,0,,0,0,26,26,100.0,0,0
34,2020-02-01,Sat,Premier League,Matchweek 25,Away,D 3–3,Brighton,West Ham,Y,GK,90,6,3,3,.500,0,1.2,4,17,23.5,34,9,32.4,32.9,8,75.0,56.0,13,2,15.4,0,20.3,0,0,0,0,0,0,0,0,44,0,0,0,0,0.0,0.0,0.0,0,0,465,24,50,0,800,0,,17,100.0,12,25,48.0,0,0,0,0,0,32,10,2,0,0,0,0,0,0,0,22,3,17,3,30,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,40,0,,0,0,25,25,100.0,0,0
35,2020-02-08,Sat,Premier League,Matchweek 26,Home,D 1–1,Brighton,Watford,Y,GK,90,3,1,2,.667,0,0.3,8,16,50.0,46,9,26.1,31.5,5,80.0,60.8,5,0,0.0,1,16.3,0,0,0,0,0,0,0,0,51,0,0,0,0,0.0,0.0,0.0,0,0,758,39,107,0,1252,0,,24,100.0,19,27,70.4,0,2,0,0,0,43,8,3,0,1,0,0,0,0,0,30,4,17,7,33,0,0,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,40,0,,0,0,34,34,100.0,0,0
36,2020-02-22,Sat,Premier League,Matchweek 27,Away,D 1–1,Brighton,Sheffield Utd,Y,GK,90,3,1,2,.667,0,1.4,9,18,50.0,24,7,45.8,45.3,10,70.0,50.6,18,4,22.2,1,16.3,0,0,0,0,0,0,0,0,37,0,0,0,0,0.0,0.0,0.0,0,0,591,15,44,0,965,0,,9,100.0,16,25,64.0,0,1,0,0,0,22,12,2,0,2,0,0,0,0,0,15,2,17,1,24,0,0,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,32,0,,0,0,13,13,100.0,0,0
37,2020-02-29,Sat,Premier League,Matchweek 28,Home,L 0–1,Brighton,Crystal Palace,Y,GK,90,3,1,2,.667,0,1.3,3,7,42.9,21,6,33.3,33.1,3,0.0,28.7,3,0,0.0,0,15.8,0,0,0,0,0,0,0,0,25,0,0,0,0,0.0,0.0,0.0,0,0,321,14,9,0,509,0,,9,100.0,10,15,66.7,0,0,0,0,1,20,4,1,0,1,0,0,0,0,0,15,2,7,3,14,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,,0,0,0,0,0,,0,0,21,0,,0,0,13,13,100.0,0,0
38,2020-03-07,Sat,Premier League,Matchweek 29,Away,D 0–0,Brighton,Wolves,Y,GK,90,1,0,1,1.000,1,0.2,11,17,64.7,26,5,34.6,31.7,9,88.9,55.0,7,0,0.0,2,16.0,0,0,0,0,0,0,0,0,37,0,0,0,0,0.0,0.0,0.0,0,0,583,23,42,0,923,0,,13,92.9,15,21,71.4,0,0,0,0,0,26,9,0,0,1,0,0,0,0,0,14,2,19,4,24,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,2,0,27,0,,0,0,19,18,94.7,0,0
39,2020-06-20,Sat,Premier League,Matchweek 30,Home,W 2–1,Brighton,Arsenal,Y,GK,90,6,1,5,.833,0,0.6,2,10,20.0,27,4,37.0,36.1,5,0.0,15.8,8,0,0.0,0,15.0,0,0,0,0,0,0,0,0,33,0,0,0,0,0.0,0.0,0.0,0,0,195,18,20,0,477,1,100.0,16,94.1,5,14,35.7,0,0,0,0,0,23,9,4,0,0,0,0,0,0,0,19,0,13,4,23,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,29,0,,0,0,17,17,100.0,0,0
40,2020-06-23,Tue,Premier League,Matchweek 31,Away,D 0–0,Brighton,Leicester City,Y,GK,90,2,0,2,1.000,1,0.2,10,23,43.5,23,2,60.9,47.5,10,90.0,61.4,9,0,0.0,0,12.5,0,0,0,0,0,0,0,0,34,1,0,0,0,0.0,0.0,0.0,0,0,566,15,30,0,812,0,,4,80.0,14,28,50.0,0,0,0,0,0,21,12,2,0,2,0,0,0,0,0,8,1,24,2,27,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100.0,1,0,0,0,0,,0,0,28,0,,0,0,17,17,100.0,0,0
41,2020-06-30,Tue,Premier League,Matchweek 32,Home,L 0–3,Brighton,Manchester Utd,Y,GK,90,6,3,3,.500,0,1.7,8,15,53.3,31,3,38.7,34.4,6,50.0,40.2,6,0,0.0,1,16.0,0,0,0,0,0,0,0,0,38,0,0,0,0,0.0,0.0,0.0,0,0,410,14,16,0,853,0,,17,100.0,13,20,65.0,0,0,0,0,0,30,7,1,0,2,0,0,0,0,0,22,1,14,2,31,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,27,0,,0,0,26,26,100.0,0,0
42,2020-07-04,Sat,Premier League,Matchweek 33,Away,W 1–0,Brighton,Norwich City,Y,GK,90,1,0,1,1.000,1,0.1,10,18,55.6,47,6,29.8,34.2,7,57.1,46.7,15,1,6.7,1,15.3,0,0,0,0,0,0,0,0,54,0,0,0,0,0.0,0.0,0.0,0,0,675,40,87,0,1463,0,,16,100.0,30,38,78.9,0,1,0,0,0,44,10,3,0,2,0,0,0,0,0,33,2,19,6,41,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,37,0,,0,0,39,39,100.0,0,0
43,2020-07-08,Wed,Premier League,Matchweek 34,Home,L 1–3,Brighton,Liverpool,Y,GK,90,8,3,5,.625,0,3.0,8,18,44.4,35,8,40.0,35.5,8,50.0,40.3,16,1,6.3,0,13.2,0,0,0,0,0,0,0,0,47,0,0,0,0,0.0,0.0,0.0,0,0,585,28,38,0,1025,0,,16,100.0,17,27,63.0,0,0,0,0,0,34,9,1,0,1,0,0,0,0,0,16,6,21,7,27,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,44,0,,0,0,25,25,100.0,0,0
44,2020-07-11,Sat,Premier League,Matchweek 35,Home,L 0–5,Brighton,Manchester City,Y,GK,90,8,5,3,.375,0,4.1,6,10,60.0,26,8,19.2,25.9,11,45.5,37.5,9,2,22.2,1,15.6,0,0,0,0,0,0,0,0,41,1,0,0,0,0.0,0.0,0.0,0,0,431,19,45,0,794,0,,20,95.2,11,16,68.8,0,0,0,0,0,25,12,1,0,0,0,0,0,0,0,23,0,14,7,21,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1,0,0,0,0,,0,1,37,0,,0,0,18,18,100.0,0,0
45,2020-07-16,Thu,Premier League,Matchweek 36,Away,D 1–1,Brighton,Southampton,Y,GK,90,4,1,2,.750,0,1.8,12,29,41.4,27,2,77.8,53.7,8,100.0,62.6,13,2,15.4,0,8.8,0,0,0,0,0,0,0,0,38,0,0,0,0,0.0,0.0,0.0,0,0,677,17,73,0,923,0,,1,100.0,17,34,50.0,0,1,0,0,0,25,10,2,0,1,0,0,0,0,0,3,1,31,1,21,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,1,36,0,,0,0,13,13,100.0,0,0
46,2020-07-20,Mon,Premier League,Matchweek 37,Home,D 0–0,Brighton,Newcastle Utd,Y,GK,90,1,0,1,1.000,1,0.5,6,10,60.0,30,7,23.3,29.0,7,42.9,32.6,11,0,0.0,2,21.5,0,0,0,0,0,0,0,0,38,0,0,0,0,0.0,0.0,0.0,0,0,505,20,12,0,853,0,,19,100.0,14,18,77.8,0,0,0,0,0,27,10,3,0,2,0,0,0,0,0,27,2,8,3,27,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,27,0,,0,0,23,23,100.0,0,0
47,2020-07-26,Sun,Premier League,Matchweek 38,Away,W 2–1,Brighton,Burnley,Y,GK,90,1,1,0,.000,0,0.8,18,25,72.0,24,4,66.7,49.1,13,69.2,49.8,21,1,4.8,0,10.4,0,0,0,0,0,0,0,0,40,0,0,0,0,0.0,0.0,0.0,0,0,967,21,76,0,1303,0,,6,100.0,22,31,71.0,0,1,0,0,0,22,15,2,0,0,0,0,0,0,0,8,3,26,5,22,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,40,0,,0,0,12,12,100.0,0,0
