,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-12,Mon,PL2 — Div. 1,Matchweek 1,Away,W 3–1,Arsenal,Blackburn,Y,AM,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
2,2019-08-16,Fri,PL2 — Div. 1,Matchweek 2,Home,W 2–1,Arsenal,Brighton,Y,CM,62,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
3,2019-08-23,Fri,PL2 — Div. 1,Matchweek 3,Home,D 2–2,Arsenal,Everton,Y,CM,76,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
4,2019-08-30,Fri,PL2 — Div. 1,Matchweek 4,Away,D 2–2,Arsenal,Derby County,Y,AM,72,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
5,2019-09-19,Thu,Europa Lg,Group stage,Away,W 3–0,eng Arsenal,de Eint Frankfurt,Y,"RW,LW",59,0,0,0,0,1,1,0,0,24,10,0,1,0,0.4,0.4,0.0,1,0,10,14,71.4,45,21,76,0,2,152,0,,9,11,81.8,1,3,33.3,0,0,1,1,3,14,0,0,0,1,1,0,0,0,0,9,2,3,2,11,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,40.0,2,5,3,0,0,,1,0,1,2,0.0,0,0,37,20,54.1,0,6,0,1,0,0,2,0,3,0.0
7,2019-09-24,Tue,EFL Cup,Third round,Home,W 5–0,Arsenal,Nott'ham Forest,Y,AM,44,0,0,0,0,1,1,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
9,2019-10-24,Thu,Europa Lg,Group stage,Home,W 3–2,eng Arsenal,pt Vitória,Y,"AM,LW",90,0,0,0,0,3,0,0,0,47,19,1,0,0,0.4,0.4,0.1,5,0,34,35,97.1,148,34,202,1,2,504,0,,30,30,100.0,4,5,80.0,3,1,3,1,6,33,2,0,0,0,1,0,0,0,0,29,5,1,3,29,0,2,1,0,0,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,1,31.6,6,7,6,0,0,,3,0,1,5,50.0,1,0,38,33,86.8,1,2,0,0,0,0,7,0,0,
10,2019-11-01,Fri,PL2 — Div. 1,Matchweek 10,Away,W 3–1,Arsenal,Tottenham,Y,CM,90,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
12,2019-12-06,Fri,PL2 — Div. 1,Matchweek 12,Home,W 3–1,Arsenal,Blackburn,Y,AM,61,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
13,2019-12-12,Thu,Europa Lg,Group stage,Away,D 2–2,eng Arsenal,be Standard Liège,Y,"RW,AM",84,0,0,0,0,1,1,0,0,58,34,1,0,2,0.1,0.1,0.0,3,1,39,49,79.6,62,45,150,3,3,623,1,33.3,32,38,84.2,6,8,75.0,0,3,1,0,3,48,1,1,0,1,2,0,0,0,0,36,11,2,5,42,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,20.0,4,23.5,15,11,8,0,1,,0,0,0,3,100.0,3,0,66,49,74.2,1,2,0,0,0,0,4,0,0,
14,2019-12-15,Sun,Premier League,Matchweek 17,Home,L 0–3,Arsenal,Manchester City,N,AM,32,0,0,0,0,0,0,0,0,17,7,1,0,0,0.0,0.0,0.0,0,0,12,13,92.3,30,13,70,0,0,122,1,100.0,11,11,100.0,0,1,0.0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,8,4,1,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,100.0,0,57.1,4,3,0,0,0,,0,0,0,0,,0,0,17,14,82.4,1,1,0,0,0,0,1,0,0,
15,2019-12-21,Sat,Premier League,Matchweek 18,Away,D 0–0,Arsenal,Everton,Y,AM,65,0,0,0,0,0,0,0,0,33,15,0,1,1,0.0,0.0,0.0,0,0,18,23,78.3,35,23,110,1,1,269,0,0.0,15,17,88.2,3,4,75.0,0,3,0,0,0,23,0,0,0,0,1,0,0,0,0,19,2,2,2,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,20.0,2,7,6,0,1,,3,0,3,0,100.0,1,0,30,25,83.3,4,1,0,0,0,0,3,0,0,
16,2019-12-26,Thu,Premier League,Matchweek 19,Away,D 1–1,Arsenal,Bournemouth,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2019-12-29,Sun,Premier League,Matchweek 20,Home,L 1–2,Arsenal,Chelsea,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2020-01-18,Sat,Championship,Matchweek 28,Home,D 0–0,Huddersfield,Brentford,Y,AM,80,0,0,0,0,2,1,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
