,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-04,Sun,Community Shield,FA Community Shield,Neutral,W 1 (5)–1 (4),Manchester City,Liverpool,Y,RB,120,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
2,2019-08-10,Sat,Premier League,Matchweek 1,Away,W 5–0,Manchester City,West Ham,Y,RB,90,0,1,0,0,0,0,1,0,69,12,1,0,0,0.0,0.0,0.0,3,1,55,60,91.7,259,36,184,1,2,871,1,100.0,45,48,93.8,9,11,81.8,1,3,1,0,4,51,9,1,0,0,2,0,0,0,0,47,12,1,2,48,2,8,0,0,0,3,0,0,0,1,0,0,0,0,0,1,1,0,0,1,100.0,0,50.0,6,6,0,0,0,,5,0,1,1,50.0,1,0,44,40,90.9,0,1,0,1,0,0,13,2,3,40.0
3,2019-08-17,Sat,Premier League,Matchweek 2,Home,D 2–2,Manchester City,Tottenham,Y,RB,90,0,0,0,0,0,0,0,0,87,14,5,1,1,0.0,0.0,0.4,5,0,66,78,84.6,290,54,199,1,1,1454,0,0.0,41,48,85.4,25,27,92.6,3,7,1,1,3,74,4,0,0,2,3,0,0,0,0,62,9,7,4,66,2,4,1,0,0,5,0,0,0,0,0,0,0,0,0,4,2,3,0,1,100.0,0,35.7,2,9,3,0,1,,0,0,0,1,100.0,1,0,64,63,98.4,0,2,0,0,0,0,10,1,1,50.0
4,2019-08-25,Sun,Premier League,Matchweek 3,Away,W 3–1,Manchester City,Bournemouth,Y,RB,89,0,0,0,0,1,0,1,0,94,11,0,0,2,0.0,0.0,0.0,1,0,76,84,90.5,305,72,193,0,0,1760,2,50.0,44,48,91.7,30,32,93.8,0,12,1,0,8,76,8,2,0,2,0,0,0,0,0,60,14,10,1,74,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,54.5,5,5,1,0,2,,5,0,5,0,,0,0,74,71,95.9,1,0,0,2,0,0,8,1,2,33.3
5,2019-08-31,Sat,Premier League,Matchweek 4,Home,W 4–0,Manchester City,Brighton,Y,RB,90,0,0,0,0,0,0,0,0,74,7,0,0,0,0.0,0.0,0.0,1,0,60,71,84.5,250,57,179,0,0,1159,0,0.0,48,49,98.0,12,19,63.2,0,6,0,0,5,62,9,2,0,4,0,0,0,0,0,49,3,19,3,57,2,7,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,14.3,2,4,1,0,0,,1,0,3,1,,0,0,55,53,96.4,0,2,0,1,0,0,11,0,3,0.0
6,2019-09-14,Sat,Premier League,Matchweek 5,Away,L 2–3,Manchester City,Norwich City,Y,RB,90,0,0,0,0,0,0,0,0,86,13,2,0,1,0.0,0.0,0.0,2,0,68,81,84.0,242,69,385,1,1,1463,0,0.0,47,54,87.0,21,26,80.8,0,13,1,0,6,78,3,0,0,5,3,0,0,0,0,63,5,13,1,75,2,3,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,2,0,1,50.0,1,76.9,2,9,2,0,1,,1,0,0,3,100.0,1,0,71,69,97.2,0,1,0,2,0,0,10,0,0,
7,2019-09-18,Wed,Champions Lg,Group stage,Away,W 3–0,eng Manchester City,ua Shakhtar,Y,RB,80,0,0,0,0,1,0,0,0,58,8,4,3,1,0.0,0.0,0.0,1,0,49,51,96.1,203,44,102,0,0,919,0,,41,42,97.6,8,9,88.9,0,8,1,0,3,47,4,1,0,1,0,0,0,0,0,42,5,4,1,46,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,1,1,4,100.0,0,37.5,2,4,2,0,0,,0,0,5,0,,0,0,40,39,97.5,0,1,0,0,0,0,7,1,0,100.0
8,2019-09-21,Sat,Premier League,Matchweek 6,Home,W 8–0,Manchester City,Watford,Y,RB,53,0,0,0,0,1,0,0,0,48,3,0,0,0,0.0,0.0,0.0,1,0,40,47,85.1,153,39,76,2,2,792,1,100.0,31,35,88.6,8,11,72.7,0,8,0,0,4,42,5,0,0,2,1,0,0,0,0,32,7,8,2,35,3,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,66.7,0,3,0,0,0,,0,0,0,0,100.0,2,0,35,34,97.1,0,0,0,0,0,0,7,1,0,100.0
10,2019-09-28,Sat,Premier League,Matchweek 7,Away,W 3–1,Manchester City,Everton,Y,RB,90,0,0,0,0,0,0,0,0,76,8,0,0,1,0.0,0.0,0.4,3,1,65,71,91.5,266,44,153,0,0,1162,1,50.0,52,54,96.3,12,15,80.0,1,6,1,0,4,66,5,1,1,0,0,0,0,0,0,54,7,10,1,64,1,4,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,50.0,2,5,1,0,1,,2,0,2,0,,0,0,61,58,95.1,0,1,0,1,0,0,9,0,0,
11,2019-10-01,Tue,Champions Lg,Group stage,Home,W 2–0,eng Manchester City,hr Dinamo Zagreb,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
