,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-10,Sat,Premier League,Matchweek 1,Home,W 3–1,Tottenham,Aston Villa,Y,CB,90,0,0,0,0,2,1,0,0,69,7,1,1,0,0.3,0.3,0.0,1,0,58,63,92.1,306,54,236,0,0,1109,0,,47,48,97.9,11,15,73.3,1,2,0,0,4,63,0,0,0,0,0,0,0,0,0,56,3,4,8,52,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,57.1,5,2,0,0,0,,2,0,4,2,,0,0,55,55,100.0,0,0,0,0,0,0,9,0,1,0.0
2,2019-08-17,Sat,Premier League,Matchweek 2,Away,D 2–2,Tottenham,Manchester City,Y,CB,90,0,0,0,0,0,0,0,0,87,10,2,0,4,0.0,0.0,0.0,0,0,71,75,94.7,276,65,90,2,2,1453,0,,58,59,98.3,13,16,81.3,0,0,0,0,0,75,0,0,0,2,0,0,0,0,0,71,1,3,20,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,33.3,2,40.0,9,1,0,0,2,,7,0,37,0,100.0,2,0,71,71,100.0,0,0,0,1,0,0,3,1,1,50.0
3,2019-08-25,Sun,Premier League,Matchweek 3,Home,L 0–1,Tottenham,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,0,0,75,13,4,1,0,0.0,0.0,0.0,0,0,61,65,93.8,418,55,129,0,0,1372,0,,39,42,92.9,22,23,95.7,0,3,0,0,3,64,1,1,0,0,0,0,0,0,0,57,7,1,13,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1,50.0,1,46.2,8,3,2,0,0,,5,0,4,0,,0,0,52,52,100.0,0,0,0,3,0,0,12,5,1,83.3
4,2019-09-01,Sun,Premier League,Matchweek 4,Away,D 2–2,Tottenham,Arsenal,Y,RB,90,0,0,0,0,0,0,1,0,56,21,3,0,2,0.0,0.0,0.0,0,0,32,45,71.1,199,35,72,0,2,518,0,0.0,28,33,84.8,4,11,36.4,0,0,0,0,6,35,10,3,0,0,1,0,0,0,0,23,11,11,6,29,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,25.0,3,42.9,17,4,0,0,2,,3,0,7,1,0.0,0,0,26,25,96.2,1,2,0,2,0,0,12,1,1,50.0
5,2019-09-06,Fri,Friendlies (M),Friendlies (M),Neutral,D 2–2,co Colombia,br Brazil,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6,2019-09-10,Tue,Friendlies (M),Friendlies (M),Home,D 0–0,co Colombia,ve Venezuela,Y,CB,55,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
7,2019-09-18,Wed,Champions Lg,Group stage,Away,D 2–2,eng Tottenham,gr Olympiacos,Y,RB,90,0,0,0,0,0,0,0,0,78,11,2,4,1,0.0,0.0,0.1,1,0,57,70,81.4,325,57,91,0,2,1086,1,100.0,44,51,86.3,12,18,66.7,1,6,0,0,8,60,10,1,0,4,1,0,0,0,0,48,10,12,8,48,3,9,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,2,18.2,5,4,2,0,0,,0,0,1,1,0.0,0,0,55,54,98.2,0,1,0,3,0,0,8,2,1,66.7
9,2019-09-24,Tue,EFL Cup,Third round,Away,L 0 (3)–0 (4),Tottenham,Colchester Utd,Y,CB,120,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
11,2019-10-01,Tue,Champions Lg,Group stage,Home,L 2–7,eng Tottenham,de Bayern Munich,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2019-10-05,Sat,Premier League,Matchweek 8,Away,L 0–3,Tottenham,Brighton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
