,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-10,Sat,Premier League,Matchweek 1,Away,W 3–0,Brighton,Watford,N,FW,27,1,0,0,0,1,1,0,0,11,5,0,0,1,0.4,0.4,0.0,1,1,6,6,100.0,15,7,23,1,1,83,1,100.0,4,4,100.0,1,1,100.0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,2,0,1,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,20.0,2,3,0,0,1,,0,0,0,1,100.0,1,0,11,7,63.6,1,0,0,0,0,0,2,0,1,0.0
2,2019-08-17,Sat,Premier League,Matchweek 2,Home,D 1–1,Brighton,West Ham,N,RW,24,0,0,0,0,2,0,0,0,19,3,1,0,0,0.3,0.3,0.0,0,0,8,11,72.7,21,12,10,0,0,188,0,0.0,5,6,83.3,3,4,75.0,0,0,1,1,1,10,1,0,0,1,1,0,0,0,0,3,2,6,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,0,66.7,0,2,1,0,0,,0,0,1,5,,0,0,20,14,70.0,0,4,0,0,0,0,3,1,0,100.0
3,2019-08-24,Sat,Premier League,Matchweek 3,Home,L 0–2,Brighton,Southampton,Y,"FW,RW",73,0,0,0,0,3,1,0,0,29,17,1,0,0,0.4,0.4,0.0,3,0,8,12,66.7,6,22,43,1,5,104,1,50.0,7,10,70.0,0,0,,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,1,2,6,4,2,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,50.0,1,23.5,3,6,8,0,0,,0,0,1,7,20.0,1,0,44,25,56.8,3,3,0,0,0,0,1,2,4,33.3
5,2019-08-31,Sat,Premier League,Matchweek 4,Away,L 0–4,Brighton,Manchester City,Y,FW,65,0,0,0,0,1,0,0,0,18,20,1,0,0,0.1,0.1,0.3,2,0,12,12,100.0,48,8,19,0,1,207,0,,10,10,100.0,2,2,100.0,2,0,1,1,1,9,3,0,0,0,1,0,0,0,0,10,2,0,3,8,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,1,25.0,1,9,10,0,0,,0,0,0,5,0.0,1,0,26,11,42.3,0,1,0,0,0,0,2,1,0,100.0
6,2019-09-14,Sat,Premier League,Matchweek 5,Home,D 1–1,Brighton,Burnley,Y,FW,83,1,0,0,0,2,2,0,0,36,24,0,0,1,0.2,0.2,0.0,0,0,17,21,81.0,94,28,57,0,3,277,2,100.0,11,14,78.6,4,5,80.0,0,2,0,0,2,20,1,0,0,0,0,0,0,0,0,15,6,0,5,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,33.3,3,8,13,0,1,,0,0,1,4,0.0,0,0,57,27,47.4,3,4,0,2,0,0,6,0,5,0.0
7,2019-09-21,Sat,Premier League,Matchweek 6,Away,D 0–0,Brighton,Newcastle Utd,Y,FW,81,0,0,0,0,7,1,0,0,34,18,0,0,2,0.6,0.6,0.0,4,0,19,20,95.0,75,25,72,2,4,297,0,,17,18,94.4,2,2,100.0,0,1,1,0,3,18,2,0,1,0,0,0,0,0,0,14,6,0,2,17,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,27.8,0,4,14,0,1,,0,0,0,10,50.0,2,0,44,25,56.8,1,0,0,0,0,0,3,0,2,0.0
9,2019-09-28,Sat,Premier League,Matchweek 7,Away,L 0–2,Brighton,Chelsea,Y,FW,78,0,0,0,0,0,0,1,0,24,29,1,1,1,0.0,0.0,0.0,0,0,14,18,77.8,17,16,30,0,1,227,0,,11,13,84.6,3,5,60.0,0,0,0,0,0,15,3,0,0,1,0,0,0,0,0,14,4,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,24.1,3,13,13,0,1,,0,0,0,1,0.0,0,0,32,12,37.5,0,1,0,1,0,0,5,1,1,50.0
10,2019-10-05,Sat,Premier League,Matchweek 8,Home,W 3–0,Brighton,Tottenham,Y,FW,90,1,0,0,0,3,2,0,0,47,16,1,0,1,0.9,0.9,0.2,3,0,29,33,87.9,59,43,166,4,6,478,2,100.0,22,25,88.0,5,6,83.3,3,3,1,0,2,31,2,0,0,0,1,0,0,0,0,24,8,1,5,24,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,43.8,3,2,11,0,1,,0,0,1,9,66.7,4,0,58,33,56.9,3,4,0,0,0,0,9,0,4,0.0
11,2019-10-19,Sat,Premier League,Matchweek 9,Away,L 1–2,Brighton,Aston Villa,Y,FW,80,0,0,0,0,6,2,0,0,34,25,0,0,0,0.2,0.2,0.4,4,0,21,24,87.5,51,24,104,0,1,287,0,0.0,19,20,95.0,2,2,100.0,2,0,2,0,2,22,2,0,1,0,0,0,0,0,0,19,5,0,3,18,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,12.0,1,13,11,0,0,,1,0,1,10,0.0,1,0,42,27,64.3,0,1,0,2,0,0,4,0,0,
12,2019-10-26,Sat,Premier League,Matchweek 10,Home,W 3–2,Brighton,Everton,Y,FW,90,1,0,1,1,2,0,0,0,40,29,3,0,0,0.8,0.1,0.2,3,0,18,29,62.1,75,32,63,2,2,237,3,50.0,13,19,68.4,2,4,50.0,2,2,2,1,3,28,1,0,0,0,1,0,0,0,0,19,7,3,8,17,3,0,1,0,0,2,0,0,1,0,0,0,0,0,0,3,1,2,0,0,,0,34.5,3,15,11,0,0,,0,0,0,6,100.0,2,0,47,26,55.3,1,2,0,2,0,0,9,0,0,
13,2019-11-02,Sat,Premier League,Matchweek 11,Home,W 2–0,Brighton,Norwich City,Y,FW,90,0,0,0,0,5,1,0,0,40,22,0,0,1,0.9,0.9,0.0,3,0,20,30,66.7,28,33,83,1,1,274,2,50.0,16,22,72.7,2,4,50.0,0,0,2,0,2,29,1,0,0,1,1,0,0,0,0,21,7,2,9,21,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,40.9,1,6,15,0,1,,0,0,0,11,100.0,1,0,45,28,62.2,1,2,0,2,0,0,9,0,0,
14,2019-11-10,Sun,Premier League,Matchweek 12,Away,L 1–3,Brighton,Manchester Utd,Y,FW,90,0,0,0,0,1,0,0,0,25,22,0,0,2,0.0,0.0,0.0,1,0,14,19,73.7,17,18,20,0,0,221,1,50.0,12,15,80.0,1,2,50.0,0,0,0,0,1,15,4,0,0,0,1,0,0,0,0,14,4,1,1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,18.2,0,10,12,0,2,,0,0,0,3,,0,0,44,16,36.4,0,0,0,1,0,0,3,0,5,0.0
15,2019-11-23,Sat,Premier League,Matchweek 13,Home,L 0–2,Brighton,Leicester City,Y,FW,90,0,0,0,0,2,0,0,0,22,15,1,0,0,0.2,0.2,0.0,2,0,15,16,93.8,84,15,26,2,2,267,0,,12,13,92.3,3,3,100.0,1,0,2,0,3,13,3,0,0,0,0,0,0,0,0,15,0,1,2,14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,26.7,1,6,8,0,0,,0,0,1,5,100.0,2,0,51,14,27.5,2,0,0,1,0,0,3,0,5,0.0
16,2019-11-30,Sat,Premier League,Matchweek 14,Away,L 1–2,Brighton,Liverpool,N,FW,15,0,0,0,0,0,0,0,0,4,1,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,3,3,0,0,47,0,,3,4,75.0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,0,0,1,0,0,,0,0,0,0,,0,0,8,3,37.5,0,0,0,0,0,0,1,0,1,0.0
17,2019-12-05,Thu,Premier League,Matchweek 15,Away,W 2–1,Brighton,Arsenal,Y,FW,90,1,0,0,0,5,3,0,0,34,34,1,0,0,0.8,0.8,0.1,4,0,18,22,81.8,53,24,128,0,0,245,1,25.0,16,17,94.1,1,1,100.0,1,1,0,0,2,20,2,0,0,0,0,0,0,0,0,18,3,1,4,15,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,20.6,5,15,14,0,0,,2,0,3,6,,0,0,41,25,61.0,2,0,0,1,0,0,3,1,1,50.0
18,2019-12-08,Sun,Premier League,Matchweek 16,Home,D 2–2,Brighton,Wolves,Y,FW,90,1,0,0,0,5,3,0,0,29,16,0,0,0,0.4,0.4,0.0,2,0,15,20,75.0,21,25,75,3,3,290,0,,12,15,80.0,3,5,60.0,0,0,0,0,1,17,3,1,0,0,0,0,0,0,0,13,4,3,6,11,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,25.0,0,5,11,0,0,,0,0,0,7,100.0,3,0,56,22,39.3,2,2,0,3,0,0,5,2,3,40.0
19,2019-12-16,Mon,Premier League,Matchweek 17,Away,D 1–1,Brighton,Crystal Palace,Y,FW,90,1,0,0,0,2,2,0,0,36,15,0,0,1,1.1,1.1,0.0,0,0,17,21,81.0,47,26,56,0,1,291,1,50.0,13,16,81.3,3,3,100.0,0,1,0,0,1,19,2,0,0,1,0,0,0,0,0,16,3,2,5,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,13.3,0,2,13,0,1,,1,0,1,8,0.0,0,0,61,24,39.3,5,3,0,1,0,0,6,0,1,0.0
20,2019-12-21,Sat,Premier League,Matchweek 18,Home,L 0–1,Brighton,Sheffield Utd,Y,FW,90,0,0,0,0,1,0,0,0,30,16,1,0,2,0.0,0.0,0.0,0,0,13,19,68.4,53,16,31,0,0,250,0,,11,16,68.8,2,3,66.7,0,3,0,0,1,15,4,0,0,0,2,0,0,0,0,8,7,4,1,13,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,0,50.0,1,5,10,0,2,,0,0,0,5,,0,0,44,20,45.5,3,1,0,0,0,0,2,1,2,33.3
21,2019-12-26,Thu,Premier League,Matchweek 19,Away,L 1–2,Brighton,Tottenham,N,FW,23,0,0,0,0,0,0,0,0,6,5,0,0,0,0.0,0.0,0.0,0,0,5,5,100.0,1,3,3,0,0,73,1,100.0,4,4,100.0,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,40.0,0,3,2,0,0,,0,0,0,0,,0,0,7,3,42.9,0,0,0,0,0,0,1,0,0,
22,2019-12-28,Sat,Premier League,Matchweek 20,Home,W 2–0,Brighton,Bournemouth,Y,FW,90,0,1,0,0,5,1,0,0,37,22,1,1,0,0.2,0.2,0.1,3,1,18,21,85.7,19,30,172,2,3,191,2,66.7,16,17,94.1,0,1,0.0,1,0,0,0,1,20,1,0,0,0,0,0,0,0,0,17,4,0,0,20,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0.0,1,50.0,1,3,18,0,0,,0,0,0,5,66.7,2,0,64,32,50.0,5,2,0,3,0,0,1,0,6,0.0
