,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,GA,Saves,Save%,CS,PSxG,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,AvgDist,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,PrgDist,Carries,PrgDist.1,Succ,TotDist,Cmp.1,Cmp%.1,Cmp.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos
54,2020-03-08,Sun,Premier League,Matchweek 29,Home,W 2–0,Manchester Utd,Manchester City,Y,GK,90,4,0,4,1.000,1,0.8,7,13,53.8,16,2,56.3,41.9,6,66.7,50.8,12,0,0.0,0,12.0,0,0,0,0,0,0,0,0,26,0,0,0,0,0.0,0.0,0.0,0,0,436,10,17,0,600,0,,7,100.0,9,15,60.0,0,0,0,0,0,11,11,5,0,0,0,0,0,0,0,7,1,14,2,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,24,0,,0,0,7,7,100.0,0,0
55,2020-03-12,Thu,Europa Lg,Round of 16,Away,W 5–0,eng Manchester Utd,at LASK,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2020-06-19,Fri,Premier League,Matchweek 30,Away,D 1–1,Manchester Utd,Tottenham,Y,GK,90,3,1,2,.667,0,0.4,0,2,0.0,12,2,16.7,23.6,8,0.0,17.3,4,1,25.0,1,21.5,0,0,0,0,0,0,0,0,23,0,0,0,0,0.0,0.0,0.0,0,0,161,7,4,0,294,0,,15,100.0,3,5,60.0,0,0,0,0,0,11,9,1,0,0,0,0,0,0,0,16,2,2,1,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,20,0,,0,0,7,7,100.0,0,0
57,2020-06-24,Wed,Premier League,Matchweek 31,Home,W 3–0,Manchester Utd,Sheffield Utd,Y,GK,90,1,0,1,1.000,1,0.0,3,3,100.0,12,2,25.0,28.9,7,0.0,12.3,8,0,0.0,0,6.0,0,0,0,0,0,0,0,0,19,0,0,0,0,0.0,0.0,0.0,0,0,253,6,26,0,435,0,,13,100.0,6,6,100.0,0,0,0,0,0,12,7,0,0,1,0,0,0,0,0,15,2,2,2,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,17,0,,0,0,8,8,100.0,0,0
58,2020-06-27,Sat,FA Cup,Quarter-finals,Away,W 2–1,Manchester Utd,Norwich City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2020-06-30,Tue,Premier League,Matchweek 32,Away,W 3–0,Manchester Utd,Brighton,Y,GK,90,2,0,2,1.000,1,0.8,2,5,40.0,14,4,28.6,29.3,9,11.1,23.8,8,3,37.5,0,6.0,0,0,0,0,0,0,0,0,25,0,0,0,0,0.0,0.0,0.0,0,0,127,8,6,0,445,0,,16,100.0,4,7,57.1,0,0,0,0,0,14,9,0,0,1,0,0,0,0,0,16,3,4,2,17,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,24,0,,0,0,10,10,100.0,0,0
60,2020-07-04,Sat,Premier League,Matchweek 33,Home,W 5–2,Manchester Utd,Bournemouth,Y,GK,90,2,2,1,.500,0,1.3,1,3,33.3,17,3,11.8,25.2,5,20.0,22.8,7,0,0.0,0,9.4,0,0,0,0,0,0,0,0,24,0,0,0,0,0.0,0.0,0.0,0,0,207,12,17,0,401,0,,14,100.0,5,8,62.5,0,0,0,0,0,14,8,3,0,0,0,0,0,0,0,17,2,3,3,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,23,0,,0,0,10,10,100.0,0,0
61,2020-07-09,Thu,Premier League,Matchweek 34,Away,W 3–0,Manchester Utd,Aston Villa,Y,GK,90,1,0,1,1.000,1,0.0,6,10,60.0,19,3,31.6,30.8,9,44.4,34.3,5,0,0.0,0,10.0,0,0,0,0,0,0,0,0,29,0,0,0,0,0.0,0.0,0.0,0,0,417,13,8,0,625,0,,13,100.0,10,15,66.7,0,0,0,0,0,18,10,1,0,0,0,0,0,0,0,14,4,10,3,22,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,29,0,,0,0,14,14,100.0,0,0
62,2020-07-13,Mon,Premier League,Matchweek 35,Home,D 2–2,Manchester Utd,Southampton,Y,GK,90,5,2,3,.600,0,2.3,5,13,38.5,23,4,34.8,36.2,5,100.0,66.4,6,0,0.0,0,13.3,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0,0.0,0.0,0,0,392,17,18,0,662,0,,11,100.0,9,17,52.9,0,2,0,0,0,22,6,1,0,0,0,0,0,0,0,12,3,13,4,18,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,27,0,,0,0,15,15,100.0,0,0
63,2020-07-16,Thu,Premier League,Matchweek 36,Away,W 2–0,Manchester Utd,Crystal Palace,Y,GK,90,5,0,5,1.000,1,1.1,4,7,57.1,21,3,28.6,29.0,8,12.5,18.8,8,1,12.5,0,14.0,0,0,0,0,0,0,0,0,34,0,0,0,0,0.0,0.0,0.0,0,0,354,12,32,0,597,0,,19,100.0,7,10,70.0,0,0,0,0,0,20,9,1,0,0,0,0,0,0,0,21,1,7,1,24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,32,0,,0,0,14,14,100.0,0,0
64,2020-07-19,Sun,FA Cup,Semi-finals,Neutral,L 1–3,Manchester Utd,Chelsea,Y,GK,90,8,3,5,.625,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
65,2020-07-22,Wed,Premier League,Matchweek 37,Home,D 1–1,Manchester Utd,West Ham,Y,GK,90,2,1,2,1.000,0,1.9,2,5,40.0,14,3,28.6,27.9,11,9.1,21.7,8,1,12.5,1,18.5,0,0,0,0,0,0,0,0,26,0,0,0,0,0.0,0.0,0.0,0,0,260,7,37,0,457,0,,18,100.0,4,7,57.1,0,0,0,0,0,12,13,2,0,0,0,0,0,0,0,18,2,5,2,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,25,0,,0,0,7,7,100.0,0,0
66,2020-07-26,Sun,Premier League,Matchweek 38,Away,W 2–0,Manchester Utd,Leicester City,Y,GK,90,3,0,3,1.000,1,1.6,3,8,37.5,14,3,35.7,37.6,10,30.0,38.9,12,1,8.3,0,17.5,0,0,0,0,0,0,0,0,24,0,0,0,0,0.0,0.0,0.0,0,0,307,5,8,0,554,0,,9,100.0,10,15,66.7,0,1,0,0,0,8,16,6,0,2,0,0,0,0,0,14,1,9,2,17,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,23,0,,0,0,3,3,100.0,0,0
68,2020-08-10,Mon,Europa Lg,Quarter-finals,Home,W 1–0,eng Manchester Utd,dk FC Copenhagen,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2020-08-16,Sun,Europa Lg,Semi-finals,Away,L 1–2,eng Manchester Utd,es Sevilla,Y,GK,90,3,2,1,.333,0,0.9,1,8,12.5,12,3,25.0,30.2,10,50.0,38.0,8,0,0.0,1,17.8,0,0,0,0,0,0,0,0,23,0,0,0,0,0.0,0.0,0.0,0,0,163,6,6,0,269,2,100.0,10,100.0,2,10,20.0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,12,1,9,0,19,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,22,0,,0,0,7,7,100.0,0,0
