,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-11,Sun,Premier League,Matchweek 1,Away,W 1–0,Arsenal,Newcastle Utd,N,RW,7,0,0,0,0,0,0,0,0,5,5,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,3,15,0,0,12,1,100.0,1,3,33.3,0,0,,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,20.0,1,2,2,0,0,,1,0,0,0,,0,0,6,3,50.0,0,0,0,1,0,0,0,0,1,0.0
2,2019-08-17,Sat,Premier League,Matchweek 2,Home,W 2–1,Arsenal,Burnley,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2019-09-15,Sun,Premier League,Matchweek 5,Away,D 2–2,Arsenal,Watford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2019-09-19,Thu,Europa Lg,Group stage,Away,W 3–0,eng Arsenal,de Eint Frankfurt,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2019-09-22,Sun,Premier League,Matchweek 6,Home,W 3–2,Arsenal,Aston Villa,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2019-09-24,Tue,EFL Cup,Third round,Home,W 5–0,Arsenal,Nott'ham Forest,Y,FW,90,2,0,0,0,6,2,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
8,2019-09-30,Mon,Premier League,Matchweek 7,Away,D 1–1,Arsenal,Manchester Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2019-10-03,Thu,Europa Lg,Group stage,Home,W 4–0,eng Arsenal,be Standard Liège,Y,"FW,LW",90,2,1,0,0,8,3,0,0,33,41,3,0,1,1.4,1.4,1.4,7,1,17,21,81.0,73,20,108,2,2,221,1,100.0,15,18,83.3,1,2,50.0,5,2,3,0,3,20,1,0,1,0,5,0,0,0,0,19,0,2,5,15,1,0,0,0,0,5,0,1,0,1,0,0,0,0,0,2,1,2,0,0,,0,24.4,3,18,20,0,1,,0,0,0,14,100.0,2,1,34,24,70.6,1,0,0,0,0,0,4,0,0,
10,2019-10-06,Sun,Premier League,Matchweek 8,Home,W 1–0,Arsenal,Bournemouth,N,"RW,LW",28,0,0,0,0,1,0,1,0,15,8,1,0,1,0.0,0.0,0.0,0,0,6,9,66.7,37,11,87,0,2,71,1,33.3,4,4,100.0,1,2,50.0,0,1,0,0,1,9,0,0,0,0,1,0,0,0,0,7,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,0,37.5,1,2,5,0,1,,0,0,0,5,0.0,0,0,22,9,40.9,0,2,0,1,0,0,3,1,6,14.3
11,2019-10-21,Mon,Premier League,Matchweek 9,Away,L 0–1,Arsenal,Sheffield Utd,N,LW,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,20,5,49,0,1,48,0,0.0,2,2,100.0,1,1,100.0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,0,1,0.0,0,0,7,5,71.4,0,0,0,1,0,0,0,0,0,
