,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-12,Mon,PL2 — Div. 1,Matchweek 1,Home,W 2–0,Brighton,Wolves,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
2,2019-08-27,Tue,EFL Cup,Second round,Away,W 2–1,Brighton,Bristol Rovers,Y,RM,90,0,1,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
4,2019-09-14,Sat,Premier League,Matchweek 5,Home,D 1–1,Brighton,Burnley,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2019-09-21,Sat,Premier League,Matchweek 6,Away,D 0–0,Brighton,Newcastle Utd,Y,"WB,AM,LW",90,0,0,0,0,0,0,0,0,59,14,0,0,2,0.0,0.0,0.0,3,0,36,43,83.7,132,49,197,4,7,528,1,25.0,30,33,90.9,5,6,83.3,1,4,1,0,4,39,4,1,0,0,1,0,0,0,0,29,11,3,1,34,3,3,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,28.6,2,5,7,0,2,,0,0,1,5,57.1,5,2,49,41,83.7,3,2,0,0,0,0,10,1,1,50.0
7,2019-09-28,Sat,Premier League,Matchweek 7,Away,L 0–2,Brighton,Chelsea,Y,WB,90,0,0,0,0,1,0,1,0,48,31,2,1,1,0.0,0.0,0.0,3,0,31,35,88.6,160,35,174,4,4,504,0,,28,31,90.3,3,4,75.0,1,2,0,0,1,35,0,0,0,1,0,0,0,0,0,23,10,2,1,29,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,,0,9.7,11,14,6,0,1,,2,0,5,4,100.0,4,0,41,32,78.0,3,2,0,2,0,0,9,2,1,66.7
8,2019-10-05,Sat,Premier League,Matchweek 8,Home,W 3–0,Brighton,Tottenham,Y,"DM,WB",87,0,0,0,0,0,0,0,0,59,18,5,5,3,0.0,0.0,0.0,2,0,38,41,92.7,127,41,79,1,2,564,1,100.0,34,37,91.9,3,3,100.0,0,1,0,0,4,41,0,0,0,1,0,0,0,0,0,33,8,0,3,35,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,2,2,1,4,100.0,0,44.4,5,9,4,0,3,,0,0,1,2,50.0,1,0,35,33,94.3,1,4,0,0,0,0,13,1,0,100.0
9,2019-10-19,Sat,Premier League,Matchweek 9,Away,L 1–2,Brighton,Aston Villa,N,"LW,FW",10,0,0,0,0,0,0,0,0,6,4,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,19,6,77,1,2,70,0,,3,4,75.0,1,1,100.0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,2,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,2,0,2,0,0,,0,0,3,2,50.0,1,0,7,4,57.1,0,0,0,0,0,0,2,0,0,
10,2019-10-26,Sat,Premier League,Matchweek 10,Home,W 3–2,Brighton,Everton,Y,DM,90,0,0,0,0,3,1,0,0,54,18,0,1,1,0.3,0.3,0.0,2,0,36,45,80.0,162,51,159,4,5,553,2,66.7,31,37,83.8,3,5,60.0,0,1,2,0,4,45,0,0,0,0,1,0,0,0,0,40,3,2,1,43,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,27.8,6,10,2,0,1,,0,0,0,5,80.0,4,1,50,40,80.0,2,1,0,2,0,0,13,0,1,0.0
11,2019-11-02,Sat,Premier League,Matchweek 11,Home,W 2–0,Brighton,Norwich City,Y,LM,90,0,0,0,0,3,1,0,0,49,10,1,1,1,0.4,0.4,0.0,3,1,31,34,91.2,136,47,218,4,5,557,1,50.0,24,25,96.0,6,7,85.7,1,0,2,0,6,33,1,1,0,2,0,0,0,0,0,26,7,1,1,31,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,,0,30.0,4,2,4,0,1,,0,0,0,8,80.0,4,0,43,41,95.3,1,3,0,2,0,0,5,0,0,
12,2019-11-10,Sun,Premier League,Matchweek 12,Away,L 1–3,Brighton,Manchester Utd,Y,"RM,CM",90,0,0,0,0,0,0,0,0,52,15,7,0,0,0.0,0.0,0.1,2,0,37,40,92.5,154,41,164,2,3,544,1,100.0,31,34,91.2,5,5,100.0,2,5,1,0,6,38,2,0,0,0,0,0,0,0,0,32,5,3,1,35,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,7,6,1,0,2,100.0,0,33.3,7,7,1,0,0,,1,0,2,1,66.7,2,0,43,36,83.7,1,4,0,1,0,0,5,0,0,
