,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-10,Sat,Premier League,Matchweek 1,Home,W 3–1,Tottenham,Aston Villa,Y,"AM,LW",87,0,0,0,0,4,0,1,0,61,16,2,1,1,0.2,0.2,0.1,6,1,37,48,77.1,166,43,233,1,2,575,4,57.1,27,28,96.4,6,13,46.2,2,0,4,1,8,37,11,1,0,2,2,9,5,2,0,31,4,13,43,2,0,1,2,1,0,4,1,0,0,0,0,0,1,0,0,2,0,1,1,0,,0,43.8,3,5,8,0,1,,0,0,1,5,50.0,1,0,45,36,80.0,2,1,0,0,0,0,8,0,1,0.0
2,2019-08-17,Sat,Premier League,Matchweek 2,Away,D 2–2,Tottenham,Manchester City,Y,AM,84,1,1,0,0,1,1,0,0,33,43,2,1,3,0.0,0.0,0.3,1,1,16,21,76.2,100,26,73,2,3,251,0,0.0,15,16,93.8,1,3,33.3,1,0,1,0,3,17,4,0,1,0,0,2,2,0,0,16,0,5,19,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,0,0,0.0,2,9.3,13,24,6,0,3,,0,0,1,1,66.7,2,0,30,20,66.7,4,2,0,0,0,0,3,0,3,0.0
3,2019-08-25,Sun,Premier League,Matchweek 3,Home,L 0–1,Tottenham,Newcastle Utd,Y,AM,61,0,0,0,0,1,0,0,0,49,10,1,1,0,0.2,0.2,0.0,1,0,29,41,70.7,64,40,117,1,4,477,1,100.0,24,32,75.0,4,8,50.0,1,1,0,0,2,37,4,1,0,2,2,3,2,0,1,31,0,10,35,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,60.0,1,3,6,0,0,,0,0,0,2,25.0,2,0,48,39,81.3,1,0,0,2,0,0,3,0,1,0.0
4,2019-09-01,Sun,Premier League,Matchweek 4,Away,D 2–2,Tottenham,Arsenal,Y,RW,59,0,0,0,0,1,1,1,0,24,11,0,1,0,0.2,0.2,0.1,3,1,18,21,85.7,63,16,43,1,1,257,0,,17,17,100.0,1,4,25.0,1,0,0,0,0,18,3,1,0,1,0,2,2,0,0,15,3,3,17,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1,9.1,5,4,2,0,0,,0,0,2,3,100.0,1,0,23,14,60.9,1,0,0,1,0,0,6,0,0,
5,2019-09-14,Sat,Premier League,Matchweek 5,Home,W 4–0,Tottenham,Crystal Palace,Y,AM,90,1,0,0,0,1,1,0,0,57,23,0,1,2,0.1,0.1,0.2,4,0,37,45,82.2,85,39,154,0,1,548,3,100.0,28,31,90.3,6,11,54.5,1,3,0,0,4,42,3,0,0,2,0,3,2,1,0,31,6,8,40,4,1,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,26.1,4,11,8,0,2,,1,0,1,2,0.0,0,0,50,41,82.0,2,4,0,4,0,0,9,0,1,0.0
6,2019-09-18,Wed,Champions Lg,Group stage,Away,D 2–2,eng Tottenham,gr Olympiacos,N,RW,15,0,0,0,0,2,1,0,0,17,1,1,0,1,0.1,0.1,0.0,1,0,11,12,91.7,31,16,56,2,2,146,0,,9,9,100.0,2,3,66.7,0,1,0,0,1,11,1,0,0,0,0,1,0,1,0,10,1,1,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,,0,0.0,0,1,0,0,1,,0,0,1,2,100.0,2,0,14,12,85.7,1,0,0,0,0,0,2,0,0,
7,2019-09-21,Sat,Premier League,Matchweek 6,Away,L 1–2,Tottenham,Leicester City,Y,AM,78,0,0,0,0,1,0,0,0,53,13,2,1,1,0.1,0.1,0.2,5,1,31,40,77.5,85,36,198,1,3,517,1,50.0,25,29,86.2,5,9,55.6,3,3,2,0,4,38,2,1,0,2,2,1,1,0,0,30,4,6,37,2,1,0,0,0,1,5,0,0,0,1,0,0,0,0,0,2,0,2,0,1,100.0,0,30.8,0,10,3,0,1,,2,0,2,1,33.3,1,0,42,36,85.7,4,0,0,3,0,0,8,1,1,50.0
8,2019-09-24,Tue,EFL Cup,Third round,Away,L 0 (3)–0 (4),Tottenham,Colchester Utd,N,,43,0,0,0,0,1,1,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
9,2019-09-28,Sat,Premier League,Matchweek 7,Home,W 2–1,Tottenham,Southampton,N,FW,27,0,0,0,0,0,0,0,0,22,5,1,1,0,0.0,0.0,0.0,2,0,14,16,87.5,57,21,100,2,2,147,0,,14,14,100.0,0,2,0.0,1,1,1,0,3,15,1,0,0,1,1,1,0,0,0,13,1,2,14,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,,0,40.0,4,0,1,0,0,,0,0,0,0,100.0,2,0,23,18,78.3,1,1,0,0,0,0,0,0,1,0.0
10,2019-10-01,Tue,Champions Lg,Group stage,Home,L 2–7,eng Tottenham,de Bayern Munich,N,CM,10,0,0,0,0,0,0,0,0,9,3,0,0,0,0.0,0.0,0.0,0,0,7,8,87.5,32,6,7,0,0,121,0,,6,7,85.7,1,1,100.0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,5,2,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,0,1,2,0,0,,0,0,0,0,,0,0,8,6,75.0,0,0,0,0,0,0,2,0,0,
11,2019-10-05,Sat,Premier League,Matchweek 8,Away,L 0–3,Tottenham,Brighton,Y,"AM,RW,LW",90,0,0,0,0,2,0,0,0,61,40,1,0,4,0.1,0.1,0.5,4,0,36,45,80.0,63,46,271,1,1,522,3,75.0,30,34,88.2,3,7,42.9,2,1,2,0,2,42,3,1,0,2,0,2,2,0,0,37,5,3,38,7,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0,4,20.0,11,23,6,0,2,,1,0,2,5,100.0,1,0,54,44,81.5,2,3,0,1,0,0,8,0,2,0.0
12,2019-10-09,Wed,Friendlies (M),Friendlies (M),Away,D 2–2,ar Argentina,de Germany,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2019-10-19,Sat,Premier League,Matchweek 9,Home,D 1–1,Tottenham,Watford,N,"AM,LW",28,0,0,0,0,1,0,0,0,36,8,2,0,0,0.1,0.1,0.1,2,0,17,32,53.1,93,22,116,0,0,358,0,0.0,12,15,80.0,5,14,35.7,2,1,1,0,4,22,10,0,0,5,2,10,7,2,0,13,4,15,29,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,,0,50.0,0,5,3,0,0,,0,0,0,3,,0,0,23,21,91.3,2,0,0,0,0,0,3,0,0,
14,2019-10-22,Tue,Champions Lg,Group stage,Home,W 5–0,eng Tottenham,rs Red Star,Y,RW,90,1,2,0,0,5,3,0,0,52,21,2,0,0,1.2,1.2,0.2,2,1,36,41,87.8,113,36,131,1,2,478,3,75.0,30,32,93.8,3,5,60.0,2,1,2,0,5,37,4,1,0,0,2,3,1,2,0,35,3,3,39,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,1,1,1,50.0,1,38.1,1,11,9,0,0,,1,0,1,7,50.0,1,0,47,38,80.9,1,1,0,2,0,0,6,0,0,
