,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-11,Sun,Premier League,Matchweek 1,Home,W 4–0,Manchester Utd,Chelsea,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2019-08-19,Mon,Premier League,Matchweek 2,Away,D 1–1,Manchester Utd,Wolves,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2019-08-24,Sat,Premier League,Matchweek 3,Home,L 1–2,Manchester Utd,Crystal Palace,N,LB,57,0,0,0,0,2,0,0,0,61,4,0,0,2,0.1,0.1,0.4,5,0,52,55,94.5,491,45,164,3,3,1184,0,,39,41,95.1,13,14,92.9,5,9,2,1,15,42,13,5,0,5,4,3,1,1,1,37,6,12,9,41,0,5,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,50.0,0,4,0,0,2,,1,0,4,2,100.0,3,1,40,37,92.5,0,0,0,1,0,0,9,0,0,
4,2019-08-31,Sat,Premier League,Matchweek 4,Away,D 1–1,Manchester Utd,Southampton,Y*,LB,90,0,0,0,0,1,0,1,0,99,6,0,0,1,0.0,0.0,0.0,2,0,71,92,77.2,523,62,151,0,1,1357,0,0.0,60,68,88.2,11,22,50.0,0,6,1,0,11,68,24,4,1,4,3,3,1,1,1,58,14,20,12,60,2,17,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,16.7,4,1,1,0,1,,4,0,4,2,0.0,1,0,65,61,93.8,0,0,0,1,0,0,10,2,2,50.0
5,2019-09-14,Sat,Premier League,Matchweek 5,Home,W 1–0,Manchester Utd,Leicester City,Y*,LB,90,0,0,0,0,0,0,0,0,82,14,1,3,4,0.0,0.0,0.0,3,0,49,62,79.0,535,39,172,1,3,912,0,0.0,40,41,97.6,9,17,52.9,2,5,0,0,19,37,25,2,0,3,1,3,1,0,2,25,18,19,6,36,0,20,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,21.4,4,8,2,0,4,,6,0,7,0,33.3,1,1,40,34,85.0,0,2,0,2,0,0,8,2,0,100.0
6,2019-09-19,Thu,Europa Lg,Group stage,Home,W 1–0,eng Manchester Utd,kz Astana FK,N,LB,13,0,0,0,0,0,0,0,0,16,1,1,0,0,0.0,0.0,0.0,0,0,15,15,100.0,73,14,59,1,1,335,0,,9,9,100.0,6,6,100.0,0,0,1,0,1,14,1,0,0,1,0,0,0,0,0,14,0,1,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,100.0,0,100.0,0,0,1,0,0,,0,0,1,0,100.0,1,0,12,12,100.0,0,0,0,0,0,0,2,0,0,
7,2019-09-22,Sun,Premier League,Matchweek 6,Away,L 0–2,Manchester Utd,West Ham,Y*,LB,90,0,0,0,0,0,0,1,0,73,10,1,1,4,0.0,0.0,0.0,0,0,48,65,73.8,370,36,50,1,1,946,0,,36,42,85.7,12,23,52.2,0,5,0,0,10,49,16,1,0,7,0,6,2,2,2,33,13,19,6,45,4,9,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,10.0,7,3,0,0,4,,3,0,7,0,100.0,1,0,40,37,92.5,0,0,0,3,0,0,11,1,0,100.0
9,2019-09-30,Mon,Premier League,Matchweek 7,Home,D 1–1,Manchester Utd,Arsenal,Y*,RB,90,0,0,0,0,0,0,1,0,76,17,2,1,0,0.0,0.0,0.3,2,0,48,71,67.6,420,38,89,0,1,1035,1,33.3,34,42,81.0,13,26,50.0,2,3,1,0,13,45,26,6,0,9,3,8,2,4,0,29,17,25,4,51,1,12,1,2,3,1,1,0,0,0,0,0,0,0,0,2,1,0,1,1,25.0,3,23.5,6,8,3,0,0,,0,0,1,1,0.0,0,0,43,39,90.7,2,0,0,2,0,0,6,2,0,100.0
11,2019-10-06,Sun,Premier League,Matchweek 8,Away,L 0–1,Manchester Utd,Newcastle Utd,Y*,LB,85,0,0,0,0,0,0,0,0,103,7,0,2,2,0.0,0.0,0.4,8,0,76,93,81.7,525,71,167,0,1,1405,0,,63,67,94.0,13,26,50.0,5,8,2,0,16,76,17,4,0,5,7,6,3,3,0,58,13,22,8,75,3,7,0,0,2,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,28.6,4,1,2,0,1,,3,0,5,3,0.0,0,0,76,76,100.0,1,0,0,0,0,0,3,1,0,100.0
12,2019-10-20,Sun,Premier League,Matchweek 9,Home,D 1–1,Manchester Utd,Liverpool,Y*,WB,90,0,0,0,0,0,0,0,0,62,16,1,2,3,0.0,0.0,0.0,1,0,28,47,59.6,284,29,61,1,3,604,0,0.0,20,25,80.0,8,21,38.1,0,3,2,2,8,32,15,2,0,1,3,2,1,1,0,14,4,29,10,24,2,11,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,100.0,0,31.3,4,11,1,0,3,,4,0,3,1,33.3,1,0,28,25,89.3,1,1,0,1,0,0,11,1,2,33.3
14,2019-10-27,Sun,Premier League,Matchweek 10,Away,W 3–1,Manchester Utd,Norwich City,Y*,LB,90,0,0,0,0,0,0,1,0,74,14,0,1,0,0.0,0.0,0.0,1,0,63,69,91.3,305,63,159,1,2,1116,1,33.3,52,53,98.1,10,13,76.9,1,4,1,0,7,65,4,0,0,2,1,0,0,0,0,54,11,4,8,57,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,28.6,3,10,1,0,0,,1,0,1,0,50.0,1,0,61,58,95.1,0,0,0,3,0,0,10,0,0,
15,2019-10-30,Wed,EFL Cup,Fourth round,Away,W 2–1,Manchester Utd,Chelsea,N,,11,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
16,2019-11-02,Sat,Premier League,Matchweek 11,Away,L 0–1,Manchester Utd,Bournemouth,Y*,"LB,RB",90,0,0,0,0,0,0,1,0,60,5,1,2,1,0.0,0.0,0.0,2,0,37,55,67.3,315,38,85,1,1,809,1,50.0,26,33,78.8,10,20,50.0,1,5,2,0,7,44,11,1,0,2,2,4,2,2,0,31,5,19,12,35,2,6,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,,0,20.0,1,2,2,0,1,,1,0,2,1,100.0,1,0,32,31,96.9,1,0,0,1,0,0,13,1,0,100.0
17,2019-11-07,Thu,Europa Lg,Group stage,Home,W 3–0,eng Manchester Utd,rs Partizan,Y*,LB,90,0,1,0,0,2,0,1,0,84,9,1,3,1,0.1,0.1,0.1,3,1,59,75,78.7,327,65,173,2,3,1106,0,0.0,48,55,87.3,11,17,64.7,1,3,2,0,5,67,8,0,0,3,1,0,0,0,0,51,17,7,15,50,1,8,0,0,2,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,,0,55.6,5,4,0,0,1,,0,0,0,2,66.7,2,0,69,62,89.9,0,2,0,1,0,0,8,1,1,50.0
19,2019-11-24,Sun,Premier League,Matchweek 13,Away,D 3–3,Manchester Utd,Sheffield Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2019-12-01,Sun,Premier League,Matchweek 14,Home,D 2–2,Manchester Utd,Aston Villa,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
