,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-11,Sun,Premier League,Matchweek 1,Home,W 4–0,Manchester Utd,Chelsea,Y,"RW,AM",85,0,0,0,0,0,0,1,0,32,38,0,0,1,0.0,0.0,0.1,3,2,23,26,88.5,37,30,49,2,2,339,1,100.0,20,21,95.2,2,4,50.0,1,2,0,0,0,26,0,0,0,0,0,0,0,0,0,21,2,3,2,24,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,3,23.7,5,26,7,0,1,,0,0,0,1,100.0,2,0,32,24,75.0,1,1,0,4,0,0,5,0,0,
2,2019-08-19,Mon,Premier League,Matchweek 2,Away,D 1–1,Manchester Utd,Wolves,Y,AM,80,0,0,0,0,0,0,0,0,47,38,2,1,0,0.0,0.0,0.0,1,1,34,39,87.2,141,36,130,1,3,501,1,100.0,29,33,87.9,4,5,80.0,0,3,0,0,3,38,1,0,0,0,0,1,0,0,0,32,5,2,0,36,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,33.3,2,36.8,5,24,9,0,0,,0,0,1,1,33.3,1,0,54,36,66.7,2,0,0,1,0,0,6,0,1,0.0
3,2019-08-24,Sat,Premier League,Matchweek 3,Home,L 1–2,Manchester Utd,Crystal Palace,Y,AM,55,0,0,0,0,0,0,0,0,30,17,2,0,0,0.0,0.0,0.0,0,0,15,21,71.4,24,26,44,0,0,236,0,,14,19,73.7,1,2,50.0,0,2,0,0,0,20,1,0,0,0,2,0,0,0,0,17,2,2,1,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,2,17.6,3,9,5,0,0,,0,0,0,2,,0,0,31,24,77.4,2,2,0,1,0,0,3,0,0,
4,2019-08-31,Sat,Premier League,Matchweek 4,Away,D 1–1,Manchester Utd,Southampton,N,"RW,AM,CM",23,0,0,0,0,2,0,0,0,20,4,0,0,0,0.1,0.1,0.0,2,0,14,16,87.5,47,14,75,0,0,248,0,,11,12,91.7,3,4,75.0,1,1,0,0,2,13,3,2,0,0,1,0,0,0,0,11,2,3,1,14,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,75.0,1,1,2,0,0,,0,0,0,2,,0,0,16,14,87.5,1,0,0,1,0,0,3,0,0,
6,2019-09-19,Thu,Europa Lg,Group stage,Home,W 1–0,eng Manchester Utd,kz Astana FK,N,LW,23,0,0,0,0,2,2,0,0,30,5,1,0,1,0.2,0.2,0.0,2,0,23,25,92.0,83,24,42,0,0,402,0,,19,21,90.5,4,4,100.0,0,2,1,0,3,25,0,0,0,0,1,0,0,0,0,24,0,1,2,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,0,40.0,0,1,4,0,1,,0,0,1,3,,0,0,26,23,88.5,2,0,0,0,0,0,5,0,0,
7,2019-09-22,Sun,Premier League,Matchweek 6,Away,L 0–2,Manchester Utd,West Ham,N,FW,30,0,0,0,0,1,0,0,0,9,4,0,0,0,0.1,0.1,0.0,0,0,6,7,85.7,7,4,38,0,0,72,2,100.0,3,3,100.0,1,2,50.0,0,0,0,0,0,5,2,0,0,0,0,1,0,0,0,6,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0.0,0,2,2,0,0,,0,0,0,2,,0,0,12,6,50.0,0,1,0,0,0,0,1,0,0,
8,2019-09-25,Wed,EFL Cup,Third round,Home,W 1 (5)–1 (3),Manchester Utd,Rochdale,Y,AM,84,0,1,0,0,2,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
9,2019-09-30,Mon,Premier League,Matchweek 7,Home,D 1–1,Manchester Utd,Arsenal,Y,AM,73,0,0,0,0,0,0,1,0,23,30,0,1,0,0.0,0.0,0.0,3,0,19,20,95.0,46,15,40,0,0,252,0,0.0,19,19,100.0,0,0,,1,3,0,0,1,19,1,0,0,0,0,0,0,0,0,17,2,1,0,19,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,20.0,4,14,12,0,0,,0,0,0,1,,0,0,29,21,72.4,1,1,0,3,0,0,0,0,0,
10,2019-10-03,Thu,Europa Lg,Group stage,Away,D 0–0,eng Manchester Utd,nl AZ Alkmaar,N,RW,14,0,0,0,0,1,0,0,0,9,5,0,0,0,0.1,0.1,0.0,0,0,5,7,71.4,15,6,4,0,0,83,0,,4,5,80.0,1,2,50.0,0,1,0,0,0,7,0,0,0,1,1,0,0,0,0,4,1,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0,4,1,0,0,,0,0,0,1,,0,0,9,8,88.9,1,0,0,0,0,0,1,1,0,100.0
12,2019-10-24,Thu,Europa Lg,Group stage,Away,W 1–0,eng Manchester Utd,rs Partizan,Y,"AM,FW",90,0,0,0,0,1,0,0,0,51,18,0,0,0,0.1,0.1,0.0,1,0,32,40,80.0,85,41,124,1,3,518,0,,28,32,87.5,4,8,50.0,1,3,1,0,3,39,1,1,1,3,1,0,0,0,0,26,6,8,4,35,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,38.9,2,11,5,0,0,,0,0,0,3,33.3,2,0,59,45,76.3,6,1,0,2,0,0,5,0,1,0.0
13,2019-10-27,Sun,Premier League,Matchweek 10,Away,W 3–1,Manchester Utd,Norwich City,N,RW,11,0,0,0,0,1,0,0,0,12,5,2,0,0,0.0,0.0,0.4,3,0,8,9,88.9,57,10,57,2,2,174,0,,6,6,100.0,2,3,66.7,1,0,1,0,1,9,0,0,0,1,0,0,0,0,0,8,1,0,0,9,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,0,1,1,100.0,0,60.0,0,2,3,0,0,,0,0,1,0,100.0,2,0,9,8,88.9,1,0,0,0,0,0,2,0,0,
14,2019-10-30,Wed,EFL Cup,Fourth round,Away,W 2–1,Manchester Utd,Chelsea,Y,AM,66,0,0,0,0,1,1,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,,,
15,2019-11-02,Sat,Premier League,Matchweek 11,Away,L 0–1,Manchester Utd,Bournemouth,N,AM,23,0,0,0,0,0,0,0,0,19,4,1,0,0,0.0,0.0,0.0,2,0,15,17,88.2,56,16,47,0,1,241,0,,13,14,92.9,2,3,66.7,1,0,0,0,1,16,1,0,0,0,1,0,0,0,0,14,2,1,1,15,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,50.0,1,0,3,0,0,,1,0,0,1,0.0,0,0,16,15,93.8,0,0,0,0,0,0,1,0,0,
16,2019-11-07,Thu,Europa Lg,Group stage,Home,W 3–0,eng Manchester Utd,rs Partizan,N,DM,16,0,0,0,0,0,0,0,0,14,9,0,0,0,0.0,0.0,0.0,0,0,12,13,92.3,38,13,25,0,1,256,0,,9,10,90.0,3,3,100.0,0,2,0,0,1,13,0,0,0,1,1,0,0,0,0,9,3,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,22.2,2,6,1,0,0,,0,0,0,0,0.0,0,0,13,11,84.6,0,0,0,0,0,0,3,0,0,
17,2019-11-10,Sun,Premier League,Matchweek 12,Home,W 3–1,Manchester Utd,Brighton,N,AM,21,0,0,0,0,1,0,0,0,14,8,2,0,0,0.1,0.1,0.0,2,0,9,10,90.0,77,11,40,0,0,137,0,,9,10,90.0,0,0,,0,2,1,0,5,10,0,0,1,0,0,0,0,0,0,8,1,1,1,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,,0,25.0,1,3,4,0,0,,0,0,0,1,,0,0,15,10,66.7,0,1,0,0,0,0,2,0,0,
18,2019-11-24,Sun,Premier League,Matchweek 13,Away,D 3–3,Manchester Utd,Sheffield Utd,N,"AM,DM,LW",45,0,0,0,0,2,0,0,0,36,16,0,0,0,0.1,0.1,0.2,5,0,25,32,78.1,109,30,96,0,1,386,1,33.3,22,26,84.6,2,3,66.7,4,4,2,0,5,31,1,0,0,1,0,0,0,0,0,22,6,4,3,27,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,18.8,4,8,4,0,0,,0,0,0,1,0.0,0,0,44,31,70.5,1,0,0,1,0,0,4,1,3,25.0
19,2019-11-28,Thu,Europa Lg,Group stage,Away,L 1–2,eng Manchester Utd,kz Astana FK,Y*,AM,90,1,0,0,0,6,1,1,0,90,27,2,0,0,0.3,0.3,0.1,7,0,61,68,89.7,232,85,317,4,7,1030,0,0.0,53,56,94.6,8,11,72.7,2,5,1,0,4,66,2,0,0,2,0,2,0,1,0,61,4,3,6,61,0,0,1,0,0,4,1,0,1,0,0,0,0,0,0,2,2,0,0,2,66.7,1,25.9,8,8,11,0,0,,0,0,0,4,57.1,5,0,83,75,90.4,4,4,0,2,0,0,9,0,1,0.0
20,2019-12-01,Sun,Premier League,Matchweek 14,Home,D 2–2,Manchester Utd,Aston Villa,N,RW,17,0,0,0,0,1,1,0,0,8,2,0,0,0,0.1,0.1,0.0,2,0,6,7,85.7,34,6,16,1,1,107,0,,5,6,83.3,1,1,100.0,0,3,0,0,1,7,0,0,0,0,0,0,0,0,0,5,1,1,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100.0,0,2,0,0,0,,0,0,0,1,100.0,1,0,9,8,88.9,0,0,0,0,0,0,0,0,0,
21,2019-12-04,Wed,Premier League,Matchweek 15,Home,W 2–1,Manchester Utd,Tottenham,Y,AM,86,0,0,0,0,2,0,0,0,48,28,1,0,2,0.1,0.1,0.2,5,0,32,34,94.1,44,30,83,1,2,459,1,50.0,27,28,96.4,4,4,100.0,4,1,1,0,2,31,3,0,0,1,0,0,0,0,0,27,6,1,2,29,0,1,2,0,0,4,0,1,0,0,0,0,0,0,0,1,0,1,0,1,50.0,1,25.0,3,18,7,0,2,,0,0,0,5,50.0,1,0,54,36,66.7,4,2,0,3,0,0,4,0,2,0.0
22,2019-12-07,Sat,Premier League,Matchweek 16,Away,W 2–1,Manchester Utd,Manchester City,Y,AM,88,0,0,0,0,3,3,0,0,33,48,0,0,1,0.3,0.3,0.0,2,0,20,23,87.0,70,24,146,0,3,388,0,0.0,13,15,86.7,7,7,100.0,0,2,1,0,4,22,1,0,0,0,0,0,0,0,0,15,4,4,1,21,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8.3,19,27,2,0,1,,0,0,0,4,0.0,1,0,34,27,79.4,0,1,0,2,0,0,3,0,0,
24,2019-12-15,Sun,Premier League,Matchweek 17,Home,D 1–1,Manchester Utd,Everton,Y,AM,64,0,0,0,0,1,0,0,0,37,23,1,1,1,0.4,0.4,0.0,2,0,22,26,84.6,44,25,51,1,1,240,4,80.0,17,20,85.0,1,1,100.0,1,2,0,0,1,24,2,0,0,1,0,0,0,0,0,21,4,1,1,24,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,0,8.7,1,9,13,0,0,,0,0,0,3,100.0,1,1,33,25,75.8,4,0,0,3,0,0,5,0,0,
25,2019-12-18,Wed,EFL Cup,Quarter-finals,Home,W 3–0,Manchester Utd,Colchester Utd,N,,29,0,0,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
