,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-10,Sat,Premier League,Matchweek 1,Home,D 1–1,Bournemouth,Sheffield Utd,Y,CB,90,0,0,0,0,2,0,0,0,79,12,3,0,1,0.1,0.1,0.0,2,0,62,68,91.2,336,56,150,0,0,1177,2,100.0,51,52,98.1,9,14,64.3,1,3,0,0,3,65,3,1,0,0,0,0,0,0,0,54,2,12,52,11,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,2,66.7,1,25.0,10,2,0,0,1,,2,0,5,2,,0,0,65,62,95.4,0,0,0,1,0,0,5,1,2,33.3
2,2019-08-17,Sat,Premier League,Matchweek 2,Away,W 2–1,Bournemouth,Aston Villa,Y,CB,90,0,0,0,0,1,0,1,0,38,9,1,1,2,0.0,0.0,0.0,0,0,19,24,79.2,128,21,38,1,1,336,0,,16,18,88.9,3,6,50.0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,18,1,5,18,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,11.1,6,3,0,0,1,,9,0,10,1,100.0,1,0,20,20,100.0,0,0,0,1,0,0,4,3,3,50.0
3,2019-08-25,Sun,Premier League,Matchweek 3,Home,L 1–3,Bournemouth,Manchester City,Y,CB,90,0,0,0,0,2,1,0,0,40,15,0,5,7,0.2,0.2,0.0,1,0,20,22,90.9,137,18,64,1,1,375,0,,14,15,93.3,6,7,85.7,0,2,1,0,2,22,0,0,0,0,0,0,0,0,0,14,5,3,13,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,20.0,9,5,1,0,3,,5,0,7,2,100.0,1,0,15,14,93.3,0,0,0,0,0,0,10,0,0,
4,2019-08-28,Wed,EFL Cup,Second round,Home,W 0 (3)–0 (0),Bournemouth,FG Rovers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2019-08-31,Sat,Premier League,Matchweek 4,Away,L 1–3,Bournemouth,Leicester City,Y,"LB,CB",90,0,0,0,0,0,0,0,0,67,13,1,1,2,0.0,0.0,0.0,0,0,47,58,81.0,421,31,54,0,0,780,1,33.3,41,48,85.4,5,7,71.4,0,4,1,0,8,46,12,3,0,0,1,0,0,0,0,34,8,16,29,15,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,100.0,0,30.8,5,7,1,0,2,,4,0,3,0,,0,0,43,38,88.4,1,0,0,0,0,0,8,3,1,75.0
6,2019-09-06,Fri,Euro Qualifying,Group stage,Away,W 4–2,nl Netherlands,de Germany,N,,10,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
7,2019-09-09,Mon,Euro Qualifying,Group stage,Away,W 4–0,nl Netherlands,ee Estonia,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2019-09-15,Sun,Premier League,Matchweek 5,Home,W 3–1,Bournemouth,Everton,Y,CB,90,0,0,0,0,1,0,0,0,47,6,1,1,0,0.0,0.0,0.0,0,0,31,36,86.1,185,24,84,1,1,667,0,,19,23,82.6,12,13,92.3,0,0,0,0,0,33,3,2,0,0,0,0,0,0,0,23,8,5,26,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,33.3,4,1,1,0,0,,8,0,17,1,100.0,1,0,27,27,100.0,0,0,0,0,0,0,5,2,2,50.0
9,2019-09-20,Fri,Premier League,Matchweek 6,Away,W 3–1,Bournemouth,Southampton,Y,CB,90,1,0,0,0,1,1,0,0,37,11,1,1,3,0.1,0.1,0.0,1,0,20,25,80.0,148,18,21,0,0,413,0,,15,16,93.8,5,9,55.6,0,1,0,0,1,24,1,1,0,0,0,0,0,0,0,19,0,6,17,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1,27.3,10,1,0,0,1,,5,0,11,1,,0,0,20,19,95.0,0,0,0,0,0,0,7,2,2,50.0
11,2019-09-28,Sat,Premier League,Matchweek 7,Home,D 2–2,Bournemouth,West Ham,Y,CB,90,0,1,0,0,2,0,0,0,66,3,0,0,3,0.1,0.1,0.4,2,1,49,53,92.5,277,41,159,1,1,1038,0,0.0,33,35,94.3,16,17,94.1,1,1,0,0,1,52,1,1,0,2,0,0,0,0,0,46,3,4,41,9,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,33.3,2,1,0,0,2,,7,0,10,5,100.0,1,0,45,45,100.0,1,0,0,0,0,0,10,3,2,60.0
