,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-11,Sun,Premier League,Matchweek 1,Home,W 4–0,Manchester Utd,Chelsea,N,LW,5,0,0,0,0,1,0,0,0,6,3,0,0,0,0.1,0.1,0.0,0,0,3,5,60.0,0,5,1,1,1,46,0,0.0,2,2,100.0,1,1,100.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,33.3,0,3,0,0,0,,0,0,0,1,100.0,1,0,6,5,83.3,0,0,0,0,0,0,1,0,0,
2,2019-08-19,Mon,Premier League,Matchweek 2,Away,D 1–1,Manchester Utd,Wolves,N,RW,2,0,0,0,0,0,0,0,0,6,3,1,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,3,9,0,0,49,0,0.0,4,4,100.0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,100.0,0,33.3,0,2,1,0,0,,0,0,0,0,,0,0,7,5,71.4,0,0,0,0,0,0,0,0,0,
3,2019-08-24,Sat,Premier League,Matchweek 3,Home,L 1–2,Manchester Utd,Crystal Palace,N,RM,35,0,0,0,0,0,0,0,0,10,1,0,0,0,0.0,0.0,0.0,0,0,7,7,100.0,33,9,35,1,2,109,0,,6,6,100.0,1,1,100.0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100.0,1,0,0,0,0,,0,0,0,0,50.0,1,0,9,8,88.9,0,1,0,0,0,0,2,0,1,0.0
4,2019-08-31,Sat,Premier League,Matchweek 4,Away,D 1–1,Manchester Utd,Southampton,N,"RW,RM,CM",9,0,0,0,0,1,1,0,0,5,5,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,5,31,0,0,18,0,,2,2,100.0,0,2,0.0,0,0,0,0,0,4,0,0,0,1,2,0,0,0,0,2,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,60.0,1,1,3,0,0,,0,0,0,0,,0,0,6,5,83.3,0,0,0,0,0,0,0,0,0,
5,2019-09-14,Sat,Premier League,Matchweek 5,Home,W 1–0,Manchester Utd,Leicester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2019-09-19,Thu,Europa Lg,Group stage,Home,W 1–0,eng Manchester Utd,kz Astana FK,Y,RW,90,1,0,0,0,4,1,0,0,52,12,2,0,0,0.3,0.3,0.2,4,1,35,39,89.7,74,37,118,1,1,605,0,0.0,31,33,93.9,4,4,100.0,1,3,1,0,1,39,0,0,0,1,1,0,0,0,0,35,3,1,26,12,1,0,0,0,0,3,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0.0,1,25.0,1,6,5,0,0,,0,0,1,6,100.0,1,0,59,44,74.6,3,2,0,2,0,0,3,0,1,0.0
8,2019-09-25,Wed,EFL Cup,Third round,Home,W 1 (5)–1 (3),Manchester Utd,Rochdale,Y,FW,120,1,0,0,0,7,4,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
9,2019-09-30,Mon,Premier League,Matchweek 7,Home,D 1–1,Manchester Utd,Arsenal,N,RW,17,0,0,0,0,1,0,0,0,9,4,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,10,6,12,0,0,75,0,,5,6,83.3,0,0,,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,5,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,50.0,0,1,3,0,0,,0,0,0,2,,0,0,9,6,66.7,0,1,0,1,0,0,3,0,0,
10,2019-10-03,Thu,Europa Lg,Group stage,Away,D 0–0,eng Manchester Utd,nl AZ Alkmaar,Y,RW,76,0,0,0,0,1,0,0,0,27,18,1,0,0,0.3,0.3,0.0,2,0,18,21,85.7,32,25,30,1,1,295,0,0.0,14,15,93.3,4,4,100.0,1,2,0,0,2,21,0,0,0,0,0,0,0,0,0,15,6,0,15,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,5.6,0,7,11,0,0,,0,0,0,1,100.0,1,0,38,25,65.8,4,0,0,0,0,0,1,0,1,0.0
11,2019-10-06,Sun,Premier League,Matchweek 8,Away,L 0–1,Manchester Utd,Newcastle Utd,N,"AM,WB",25,0,0,0,0,1,1,0,0,6,1,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,15,5,8,0,0,58,0,,4,4,100.0,0,1,0.0,0,0,1,0,1,5,0,0,0,0,1,0,0,0,0,4,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100.0,0,0,1,0,0,,0,0,0,1,,0,0,10,6,60.0,0,0,0,0,0,0,0,1,0,100.0
