,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-27,Tue,EFL Cup,Second round,Away,W 6–1,Aston Villa,Crewe Alexandra,Y,CB,90,0,0,0,0,2,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,
3,2019-09-25,Wed,EFL Cup,Third round,Away,W 3–1,Aston Villa,Brighton,Y,CB,90,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
4,2019-10-21,Mon,PL2 — Div. 2,Matchweek 8,Home,W 1–0,Aston Villa,Fulham,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
5,2019-10-30,Wed,EFL Cup,Fourth round,Home,W 2–1,Aston Villa,Wolves,Y,CB,90,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
7,2019-11-25,Mon,Premier League,Matchweek 13,Home,W 2–0,Aston Villa,Newcastle Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2019-12-14,Sat,Premier League,Matchweek 17,Away,L 0–2,Aston Villa,Sheffield Utd,Y,CB,90,0,0,0,0,1,0,1,0,74,10,0,0,3,0.0,0.0,0.0,0,0,34,52,65.4,342,37,89,0,0,751,1,50.0,23,28,82.1,10,22,45.5,0,0,0,0,1,52,0,0,0,0,0,0,0,0,0,23,6,23,33,9,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,40.0,7,3,0,0,2,,16,0,19,1,,0,0,34,33,97.1,0,2,0,1,0,0,22,10,1,90.9
10,2019-12-17,Tue,EFL Cup,Quarter-finals,Home,W 5–0,Aston Villa,Liverpool,N,,14,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
11,2019-12-21,Sat,Premier League,Matchweek 18,Home,L 1–3,Aston Villa,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,70,12,1,0,4,0.0,0.0,0.0,1,0,42,56,75.0,352,27,90,0,0,910,0,0.0,31,37,83.8,11,18,61.1,0,4,0,0,0,52,4,3,0,2,0,0,0,0,0,31,6,19,35,8,5,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,41.7,11,1,0,0,2,,8,0,12,0,,0,0,37,36,97.3,1,0,0,2,0,0,15,10,4,71.4
12,2019-12-26,Thu,Premier League,Matchweek 19,Home,W 1–0,Aston Villa,Norwich City,Y,CB,90,0,0,0,0,1,0,0,0,55,12,3,2,4,0.1,0.1,0.0,0,0,24,37,64.9,257,24,63,0,0,570,0,,15,18,83.3,9,19,47.4,0,2,0,0,2,37,0,0,0,1,0,0,0,0,0,15,7,15,29,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,100.0,0,66.7,8,2,2,0,1,,9,1,16,1,,0,0,26,24,92.3,1,0,0,1,0,0,12,8,0,100.0
13,2019-12-28,Sat,Premier League,Matchweek 20,Away,L 0–3,Aston Villa,Watford,Y,CB,90,0,0,0,0,0,0,0,0,63,7,2,0,2,0.0,0.0,0.0,0,0,37,48,77.1,294,29,145,1,1,816,1,100.0,25,29,86.2,11,18,61.1,0,3,0,0,1,42,6,5,0,2,0,0,0,0,0,25,8,15,34,5,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,50.0,1,28.6,4,2,1,0,1,,11,0,16,0,100.0,1,0,29,29,100.0,0,2,0,0,0,0,14,9,3,75.0
