,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,GA,Saves,Save%,CS,PSxG,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,AvgDist,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,PrgDist,Carries,PrgDist.1,Succ,TotDist,Cmp.1,Cmp%.1,Cmp.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos
12,2019-11-08,Fri,Premier League,Matchweek 12,Home,L 0–2,Norwich City,Watford,Y,GK,90,2,2,0,.000,0,1.3,8,14,57.1,29,3,37.9,33.3,9,33.3,37.0,4,0,0.0,0,11.0,0,0,0,0,0,0,0,0,38,0,0,0,0,0.0,0.0,0.0,0,0,452,21,52,0,950,0,,14,100.0,18,24,75.0,0,1,0,0,1,28,10,1,0,0,0,0,0,0,0,23,8,7,29,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,27,0,,0,0,23,23,100.0,0,0
13,2019-11-23,Sat,Premier League,Matchweek 13,Away,W 2–0,Norwich City,Everton,Y,GK,90,7,0,7,1.000,1,0.9,11,28,39.3,31,8,58.1,48.4,11,90.9,66.2,16,4,25.0,2,24.3,0,0,0,0,0,0,0,0,45,0,0,0,0,0.0,0.0,0.0,0,0,677,16,69,0,1007,0,,7,100.0,17,35,48.6,0,1,0,0,0,28,14,3,0,1,0,0,0,0,0,11,3,28,25,3,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,39,0,,0,0,15,15,100.0,0,0
14,2019-12-01,Sun,Premier League,Matchweek 14,Home,D 2–2,Norwich City,Arsenal,Y,GK,90,5,2,4,.800,0,2.4,7,20,35.0,30,4,63.3,41.2,3,33.3,38.7,12,1,8.3,0,11.0,0,0,0,0,0,0,1,0,36,0,0,0,0,0.0,0.0,0.0,0,0,358,14,35,0,631,0,0.0,10,100.0,9,22,40.9,0,0,0,0,0,26,7,4,0,2,0,0,0,0,0,13,1,19,17,11,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,28,0,,0,0,20,20,100.0,0,0
15,2019-12-04,Wed,Premier League,Matchweek 15,Away,L 1–2,Norwich City,Southampton,Y,GK,90,5,2,3,.600,0,2.1,9,23,39.1,52,9,38.5,35.3,5,60.0,44.2,10,0,0.0,2,18.3,0,0,0,0,0,0,0,0,62,0,0,0,0,0.0,0.0,0.0,0,0,639,34,78,0,1225,0,0.0,20,100.0,21,36,58.3,0,0,0,0,0,50,7,2,0,3,0,0,0,0,0,26,7,24,35,12,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,55,0,,0,0,40,40,100.0,0,0
16,2019-12-08,Sun,Premier League,Matchweek 16,Home,L 1–2,Norwich City,Sheffield Utd,Y,GK,90,3,2,1,.333,0,0.4,4,23,17.4,50,11,40.0,39.2,11,27.3,35.4,9,3,33.3,0,16.5,0,0,0,0,0,0,0,0,61,0,0,0,0,0.0,0.0,0.0,0,0,665,25,78,0,1174,0,,20,100.0,22,41,53.7,0,0,0,0,0,46,15,4,0,1,0,0,0,0,0,31,7,23,38,12,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,57,0,,0,0,36,36,100.0,0,0
17,2019-12-14,Sat,Premier League,Matchweek 17,Away,D 1–1,Norwich City,Leicester City,Y,GK,90,5,1,4,.800,0,1.8,13,25,52.0,26,6,65.4,47.6,12,66.7,45.9,9,0,0.0,0,15.6,0,0,0,0,0,0,1,0,41,1,0,0,0,0.0,0.0,0.0,0,0,586,18,49,0,994,0,,7,100.0,18,31,58.1,0,0,0,0,0,24,14,2,0,3,0,0,0,0,0,12,3,23,19,9,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,0,0,0,0,,0,0,38,0,,0,0,12,12,100.0,0,0
18,2019-12-21,Sat,Premier League,Matchweek 18,Home,L 1–2,Norwich City,Wolves,Y,GK,90,4,2,2,.500,0,1.6,3,11,27.3,23,3,34.8,38.3,4,75.0,58.0,10,0,0.0,0,12.0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0,0.0,0.0,0,0,334,14,76,0,557,0,,9,100.0,10,18,55.6,0,0,0,0,0,21,6,2,0,1,0,0,0,0,0,13,3,11,18,6,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,25,0,,0,0,18,17,94.4,0,0
19,2019-12-26,Thu,Premier League,Matchweek 19,Away,L 0–1,Norwich City,Aston Villa,Y,GK,90,2,1,1,.500,0,0.8,7,16,43.8,28,4,42.9,36.5,8,50.0,39.9,13,0,0.0,1,16.8,0,0,0,0,0,0,0,0,39,0,0,0,0,0.0,0.0,0.0,0,0,552,24,44,0,819,0,,12,100.0,15,24,62.5,0,0,0,0,0,26,10,2,0,0,0,0,0,0,0,17,2,17,27,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,33,0,,0,0,22,22,100.0,0,0
20,2019-12-28,Sat,Premier League,Matchweek 20,Home,D 2–2,Norwich City,Tottenham,Y,GK,90,6,2,5,.833,0,2.9,8,26,30.8,36,2,58.3,44.9,7,71.4,54.7,7,0,0.0,1,16.0,0,0,0,0,0,0,1,0,47,0,0,0,0,0.0,0.0,0.0,0,0,553,18,42,0,891,0,,7,87.5,17,35,48.6,0,0,0,0,0,28,15,8,0,0,0,0,0,0,0,14,4,25,33,6,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,34,0,,0,0,19,19,100.0,0,0
21,2020-01-01,Wed,Premier League,Matchweek 21,Home,D 1–1,Norwich City,Crystal Palace,Y,GK,90,3,1,2,.667,0,1.3,12,21,57.1,20,1,80.0,48.0,5,100.0,64.8,7,0,0.0,0,14.0,0,0,0,0,0,0,0,0,27,1,0,0,0,0.0,0.0,0.0,0,0,571,8,9,0,759,0,,3,100.0,13,22,59.1,0,0,0,0,1,18,7,2,0,1,0,0,0,0,0,5,0,20,18,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,0,0,0,0,,0,0,24,0,,0,0,14,14,100.0,0,0
22,2020-01-04,Sat,FA Cup,Third round,Away,W 4–2,Norwich City,Preston,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2020-01-11,Sat,Premier League,Matchweek 22,Away,L 0–4,Norwich City,Manchester Utd,Y,GK,90,5,4,2,.400,0,3.1,3,20,15.0,29,3,62.1,46.9,7,28.6,33.4,7,0,0.0,0,14.7,0,0,0,0,0,0,0,0,36,1,0,0,0,0.0,0.0,0.0,0,0,217,18,52,0,437,0,,7,100.0,9,29,31.0,0,0,0,0,0,24,12,5,0,2,0,0,0,0,0,12,4,20,21,9,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,0,0,0,0,,0,0,28,0,,0,0,16,16,100.0,0,0
24,2020-01-18,Sat,Premier League,Matchweek 23,Home,W 1–0,Norwich City,Bournemouth,Y,GK,90,3,0,3,1.000,1,0.7,6,22,27.3,37,2,54.1,40.0,4,50.0,41.0,6,0,0.0,0,8.7,0,0,0,0,0,0,1,0,44,0,0,0,0,0.0,0.0,0.0,0,0,387,21,26,0,671,0,,14,100.0,11,27,40.7,0,0,0,0,0,32,9,5,0,2,0,0,0,0,0,18,1,22,21,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,35,0,,0,0,25,25,100.0,0,0
25,2020-01-22,Wed,Premier League,Matchweek 24,Away,L 1–2,Norwich City,Tottenham,Y,GK,90,3,2,1,.333,0,2.0,11,19,57.9,41,7,29.3,33.6,9,77.8,49.4,9,0,0.0,1,12.9,0,0,0,0,0,0,0,0,51,0,0,0,0,0.0,0.0,0.0,0,0,743,33,70,0,1226,0,,16,100.0,21,34,61.8,0,1,0,0,0,40,10,0,0,2,0,0,0,0,0,21,7,22,30,11,0,1,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,42,0,,0,0,30,30,100.0,0,0
29,2020-02-01,Sat,Premier League,Matchweek 25,Away,D 0–0,Norwich City,Newcastle Utd,Y,GK,90,5,0,5,1.000,1,0.3,3,14,21.4,24,6,45.8,43.4,7,42.9,35.4,14,2,14.3,0,11.3,0,0,0,0,0,0,0,0,35,0,0,0,0,0.0,0.0,0.0,1,0,363,16,47,0,496,0,,13,86.7,5,16,31.3,0,0,0,0,0,22,9,2,0,0,0,0,0,0,0,15,3,13,16,6,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,33,0,,0,0,13,13,100.0,0,0
30,2020-02-15,Sat,Premier League,Matchweek 26,Home,L 0–1,Norwich City,Liverpool,Y,GK,90,6,1,5,.833,0,1.4,12,29,41.4,32,4,68.8,49.5,8,87.5,58.5,12,2,16.7,1,14.5,0,0,0,0,0,0,0,0,43,0,0,0,0,0.0,0.0,0.0,0,0,637,14,60,0,918,0,,8,100.0,15,32,46.9,0,0,0,0,0,27,13,5,0,1,0,0,0,0,0,9,4,27,26,6,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,38,0,,0,0,18,18,100.0,0,0
31,2020-02-23,Sun,Premier League,Matchweek 27,Away,L 0–3,Norwich City,Wolves,Y,GK,90,6,3,2,.500,0,3.3,1,3,33.3,28,4,7.1,29.1,6,16.7,29.5,9,2,22.2,0,12.7,0,0,0,0,0,0,0,0,37,1,0,0,0,0.0,0.0,0.0,0,0,345,21,65,0,870,0,0.0,10,100.0,21,23,91.3,0,0,0,0,0,27,7,1,0,0,0,0,0,0,0,22,10,2,24,6,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100.0,1,0,0,0,0,,0,0,28,0,,0,0,23,23,100.0,0,0
32,2020-02-28,Fri,Premier League,Matchweek 28,Home,W 1–0,Norwich City,Leicester City,Y,GK,90,4,0,4,1.000,1,0.6,5,15,33.3,24,7,29.2,37.0,13,61.5,52.2,13,0,0.0,0,13.5,0,0,0,0,0,0,0,0,38,1,0,0,0,0.0,0.0,0.0,0,0,498,13,37,0,820,0,,16,100.0,10,21,47.6,0,0,0,0,0,19,18,5,0,3,0,0,0,0,0,20,1,16,21,8,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,0,0,0,0,,0,0,31,0,,0,0,11,11,100.0,0,0
33,2020-03-04,Wed,FA Cup,Fifth round,Away,W 1 (3)–1 (2),Norwich City,Tottenham,Y,GK,120,6,1,5,.833,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
34,2020-03-07,Sat,Premier League,Matchweek 29,Away,L 0–1,Norwich City,Sheffield Utd,Y,GK,90,3,1,2,.667,0,0.5,10,25,40.0,57,8,38.6,39.4,5,60.0,40.2,17,0,0.0,1,11.6,0,0,0,0,0,0,0,0,65,0,0,0,0,0.0,0.0,0.0,0,0,755,44,115,0,1502,0,,18,100.0,29,44,65.9,0,3,0,0,1,51,11,6,0,2,0,0,0,0,0,25,13,24,43,10,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,44,0,,0,0,42,42,100.0,0,0
35,2020-06-19,Fri,Premier League,Matchweek 30,Home,L 0–3,Norwich City,Southampton,Y,GK,90,8,3,5,.625,0,2.6,8,23,34.8,42,7,38.1,36.0,10,70.0,45.6,3,1,33.3,0,17.0,0,0,0,0,0,0,0,0,53,0,0,0,0,0.0,0.0,0.0,0,0,571,28,61,0,1092,0,,17,100.0,19,35,54.3,0,0,0,0,0,40,12,2,0,1,0,0,0,0,0,26,3,23,34,9,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,46,0,,0,0,31,31,100.0,0,0
36,2020-06-24,Wed,Premier League,Matchweek 31,Home,L 0–1,Norwich City,Everton,Y,GK,90,5,1,4,.800,0,1.5,5,21,23.8,39,3,48.7,43.1,5,40.0,33.2,12,1,8.3,2,17.8,0,0,0,0,0,0,0,0,48,0,0,0,0,0.0,0.0,0.0,0,0,516,21,32,0,857,0,,10,100.0,18,34,52.9,0,0,0,0,0,35,9,4,0,0,0,0,0,0,0,18,1,25,33,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,30,0,,0,0,27,27,100.0,0,0
37,2020-06-27,Sat,FA Cup,Quarter-finals,Home,L 1–2,Norwich City,Manchester Utd,Y,GK,120,8,2,6,.750,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
38,2020-07-01,Wed,Premier League,Matchweek 32,Away,L 0–4,Norwich City,Arsenal,Y,GK,90,8,4,4,.500,0,2.2,10,26,38.5,44,5,45.5,38.6,10,60.0,47.1,13,1,7.7,0,16.3,0,0,0,0,0,0,0,0,56,0,0,0,0,0.0,0.0,0.0,0,0,773,30,76,0,1211,0,,16,100.0,22,38,57.9,0,0,0,0,0,43,11,1,0,1,0,0,0,0,0,19,6,29,44,5,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,1,51,0,0.0,0,0,34,34,100.0,0,0
39,2020-07-04,Sat,Premier League,Matchweek 33,Home,L 0–1,Norwich City,Brighton,Y,GK,90,2,1,1,.500,0,0.9,2,7,28.6,32,2,21.9,31.3,6,0.0,20.7,7,0,0.0,1,14.3,0,0,0,0,0,0,0,0,39,0,0,0,0,0.0,0.0,0.0,0,0,321,21,46,0,796,1,100.0,16,100.0,15,21,71.4,0,0,0,0,0,30,8,2,0,0,0,0,0,0,0,30,1,7,25,11,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,27,0,,0,0,27,27,100.0,0,0
40,2020-07-07,Tue,Premier League,Matchweek 34,Away,L 1–2,Norwich City,Watford,Y,GK,90,4,2,2,.500,0,2.0,5,10,50.0,35,5,22.9,30.3,8,25.0,33.3,12,0,0.0,0,11.3,0,0,0,0,0,0,0,0,45,0,0,0,0,0.0,0.0,0.0,1,1,579,24,71,0,977,0,,21,100.0,16,22,72.7,0,0,0,0,0,33,10,2,0,1,0,0,0,0,0,29,4,10,24,13,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,39,0,,0,0,28,27,96.4,0,0
41,2020-07-11,Sat,Premier League,Matchweek 35,Home,L 0–4,Norwich City,West Ham,Y,GK,90,7,4,3,.429,0,2.5,8,12,66.7,45,2,17.8,27.2,12,33.3,36.8,14,0,0.0,0,12.0,0,0,0,0,0,0,0,0,60,0,0,0,0,0.0,0.0,0.0,0,0,722,27,45,0,1400,0,,26,100.0,25,31,80.6,0,0,0,0,0,43,14,2,0,0,0,0,0,0,0,46,3,8,39,15,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,45,0,,0,0,37,37,100.0,0,0
42,2020-07-14,Tue,Premier League,Matchweek 36,Away,L 0–1,Norwich City,Chelsea,Y,GK,90,6,1,4,.833,0,1.5,10,25,40.0,36,5,52.8,39.0,16,37.5,37.6,12,0,0.0,3,17.8,0,0,0,0,0,0,0,0,57,0,0,0,0,0.0,0.0,0.0,0,0,697,27,50,0,1175,0,,18,100.0,19,34,55.9,0,1,0,0,0,33,19,3,0,0,0,0,0,0,0,23,3,26,34,11,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,46,0,,0,0,26,25,96.2,0,0
43,2020-07-18,Sat,Premier League,Matchweek 37,Home,L 0–2,Norwich City,Burnley,Y,GK,90,8,2,7,.750,0,2.6,18,43,41.9,48,8,60.4,44.5,17,82.4,55.2,19,3,15.8,0,10.7,0,0,0,0,0,0,0,0,71,1,0,0,0,0.0,0.0,0.0,0,0,1012,31,106,0,1414,0,,15,100.0,23,50,46.0,0,1,0,0,0,40,25,8,0,2,0,0,0,0,0,19,1,45,49,6,0,0,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,0,0,0,0,,0,0,59,0,,0,0,30,29,96.7,0,0
44,2020-07-26,Sun,Premier League,Matchweek 38,Away,L 0–5,Norwich City,Manchester City,Y,GK,90,9,5,4,.444,0,3.7,13,30,43.3,27,5,59.3,42.4,23,60.9,47.1,10,0,0.0,0,11.0,0,0,0,0,0,0,0,0,57,0,0,0,0,0.0,0.0,0.0,0,0,722,12,29,0,1057,0,,17,100.0,15,33,45.5,0,0,0,0,0,26,24,1,0,2,0,0,0,0,0,19,2,29,32,10,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,54,0,,0,0,19,19,100.0,0,0
