,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-07-23,Tue,Champions Lg,Second qualifying round,Away,D 0–0,gr Olympiacos,cz Viktoria Plzeň,Y,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
2,2019-07-30,Tue,Champions Lg,Second qualifying round,Home,W 4–0,gr Olympiacos,cz Viktoria Plzeň,Y,AM,84,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
3,2019-08-07,Wed,Champions Lg,Third qualifying round,Away,W 1–0,gr Olympiacos,tr Başakşehir,Y,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
4,2019-08-13,Tue,Champions Lg,Third qualifying round,Home,W 2–0,gr Olympiacos,tr Başakşehir,Y,AM,67,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
5,2019-08-21,Wed,Champions Lg,Play-off Round,Home,W 4–0,gr Olympiacos,ru Krasnodar,Y,AM,89,1,1,0,0,4,1,0,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
6,2019-08-24,Sat,Super League,Matchweek 1,Home,W 1–0,Olympiacos,Asteras Tripoli,Y,RM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
7,2019-08-27,Tue,Champions Lg,Play-off Round,Away,W 2–1,gr Olympiacos,ru Krasnodar,Y,AM,83,0,0,0,0,2,2,0,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
8,2019-09-01,Sun,Super League,Matchweek 2,Away,W 1–0,Olympiacos,Larissa,Y,AM,81,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
9,2019-09-14,Sat,Super League,Matchweek 3,Home,W 5–0,Olympiacos,Volos NFC,Y,AM,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
10,2019-09-18,Wed,Champions Lg,Group stage,Home,D 2–2,gr Olympiacos,eng Tottenham,Y,"RW,LW",90,1,0,0,0,4,3,0,0,57,18,1,2,1,0.3,0.3,0.1,5,1,36,42,85.7,218,52,354,5,6,499,1,100.0,31,35,88.6,4,6,66.7,2,3,1,1,8,41,1,0,0,1,3,0,0,0,0,32,6,4,3,35,1,1,2,0,0,4,0,1,0,1,0,0,0,0,0,1,0,1,0,1,50.0,1,22.2,8,5,5,0,1,,0,0,0,9,83.3,5,2,57,45,78.9,1,5,0,1,0,0,6,0,1,0.0
