,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-07-06,Sat,Africa Cup of Nations,Round of 16,Neutral,L 0–1,eg Egypt,za South Africa,Y*,RB,90,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
2,2019-08-10,Sat,Premier League,Matchweek 1,Away,L 1–3,Aston Villa,Tottenham,Y,RB,90,0,0,0,0,0,0,0,0,46,5,3,0,0,0.0,0.0,0.0,0,0,31,37,83.8,398,29,64,0,0,730,0,,21,22,95.5,10,15,66.7,0,6,0,0,3,32,5,1,0,0,0,0,0,0,0,19,4,14,0,31,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,100.0,0,20.0,4,1,0,0,0,,5,0,7,0,,0,0,28,27,96.4,0,1,0,0,0,0,6,0,1,0.0
3,2019-08-17,Sat,Premier League,Matchweek 2,Home,L 1–2,Aston Villa,Bournemouth,Y,RB,90,0,0,0,0,0,0,0,0,101,7,2,0,1,0.0,0.0,0.6,6,0,80,93,86.0,619,66,219,0,0,1586,1,100.0,64,66,97.0,15,26,57.7,5,11,4,4,13,81,12,1,0,3,12,0,0,0,0,52,15,26,3,77,1,11,0,0,1,6,0,0,0,0,0,0,0,0,0,1,2,0,0,0,,0,14.3,5,1,1,0,0,,3,0,4,2,,0,0,63,63,100.0,1,0,0,1,0,0,18,2,0,100.0
4,2019-08-23,Fri,Premier League,Matchweek 3,Home,W 2–0,Aston Villa,Everton,N,RM,5,0,0,0,0,0,0,0,0,4,2,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,8,1,0,0,0,21,2,100.0,1,2,50.0,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,1,0,0,0,,0,0,0,0,,0,0,3,2,66.7,0,0,0,0,0,0,1,0,1,0.0
5,2019-08-27,Tue,EFL Cup,Second round,Away,W 6–1,Aston Villa,Crewe Alexandra,Y*,RB,90,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
6,2019-08-31,Sat,Premier League,Matchweek 4,Away,L 0–1,Aston Villa,Crystal Palace,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2019-09-16,Mon,Premier League,Matchweek 5,Home,D 0–0,Aston Villa,West Ham,N,"RW,RB",25,0,0,0,0,0,0,0,0,20,10,1,0,1,0.0,0.0,0.0,1,0,13,17,76.5,48,15,52,0,0,225,0,,12,13,92.3,1,4,25.0,0,1,0,0,1,16,1,0,0,0,3,0,0,0,0,12,2,3,0,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,33.3,2,10.0,3,6,1,0,0,,1,0,2,0,,0,0,19,17,89.5,0,0,0,1,0,0,0,0,0,
8,2019-09-22,Sun,Premier League,Matchweek 6,Away,L 2–3,Aston Villa,Arsenal,N,RW,23,0,0,0,0,0,0,0,0,6,5,0,0,0,0.0,0.0,0.2,1,0,2,5,40.0,5,4,3,0,0,32,0,,2,3,66.7,0,2,0.0,1,0,1,1,1,5,0,0,0,1,2,0,0,0,0,1,2,2,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,20.0,2,2,1,0,0,,0,0,0,0,,0,0,5,4,80.0,0,1,0,1,0,0,2,1,0,100.0
9,2019-09-25,Wed,EFL Cup,Third round,Away,W 3–1,Aston Villa,Brighton,Y*,RB,90,0,0,0,0,1,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
11,2019-10-30,Wed,EFL Cup,Fourth round,Home,W 2–1,Aston Villa,Wolves,Y*,RB,90,1,0,0,0,1,1,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
