,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-10,Sat,Premier League,Matchweek 1,Away,L 1–3,Aston Villa,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2019-08-17,Sat,Premier League,Matchweek 2,Home,L 1–2,Aston Villa,Bournemouth,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2019-08-27,Tue,EFL Cup,Second round,Away,W 6–1,Aston Villa,Crewe Alexandra,Y,LB,42,0,0,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
6,2019-09-25,Wed,EFL Cup,Third round,Away,W 3–1,Aston Villa,Brighton,Y,LB,90,0,0,0,0,2,1,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
7,2019-09-28,Sat,Premier League,Matchweek 7,Home,D 2–2,Aston Villa,Burnley,Y,LB,61,0,0,0,0,0,0,0,0,51,10,1,2,2,0.0,0.0,0.1,6,0,35,44,79.5,219,34,120,1,1,648,0,,29,34,85.3,6,10,60.0,1,3,1,1,5,39,5,0,0,0,2,0,0,0,0,25,7,12,29,4,6,5,0,1,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,50.0,3,6,1,0,2,,1,0,3,3,100.0,1,0,31,31,100.0,0,0,0,0,0,0,8,0,2,0.0
8,2019-10-05,Sat,Premier League,Matchweek 8,Away,W 5–1,Aston Villa,Norwich City,Y,LB,90,0,1,0,0,0,0,0,0,62,8,1,0,1,0.0,0.0,0.1,5,2,40,53,75.5,300,34,55,1,1,767,1,100.0,30,35,85.7,9,17,52.9,3,4,1,0,9,40,13,0,0,4,2,0,0,0,0,26,12,15,34,4,2,13,0,1,1,5,0,0,0,2,0,0,0,0,0,1,0,0,1,0,,0,25.0,3,2,3,0,1,,6,0,8,1,100.0,1,0,33,31,93.9,0,0,0,0,0,0,8,0,1,0.0
9,2019-10-19,Sat,Premier League,Matchweek 9,Home,W 2–1,Aston Villa,Brighton,Y,LB,90,1,0,0,0,2,1,0,0,77,16,2,1,5,0.3,0.3,0.1,5,0,54,65,83.1,297,44,167,0,0,848,0,0.0,50,56,89.3,4,8,50.0,2,5,0,0,7,59,6,2,0,0,2,0,0,0,0,46,12,7,46,10,4,4,0,0,0,5,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,3,25.0,11,4,1,0,4,,2,0,9,2,,0,0,49,46,93.9,0,0,0,0,0,0,14,1,0,100.0
10,2019-10-26,Sat,Premier League,Matchweek 10,Away,L 0–3,Aston Villa,Manchester City,Y,LB,90,0,0,0,0,0,0,0,0,56,6,0,3,1,0.0,0.0,0.0,2,0,34,45,75.6,264,35,50,0,1,538,0,0.0,29,33,87.9,5,11,45.5,1,3,3,2,6,37,8,1,0,1,2,0,0,0,0,26,11,8,33,4,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,4,2,0,0,1,,3,0,8,0,0.0,1,0,35,34,97.1,1,1,0,2,0,0,7,0,0,
12,2019-11-02,Sat,Premier League,Matchweek 11,Home,L 1–2,Aston Villa,Liverpool,Y,LB,90,0,0,0,0,0,0,0,0,45,6,0,1,3,0.0,0.0,0.1,1,0,24,35,68.6,352,10,14,0,1,479,0,0.0,19,24,79.2,5,8,62.5,1,1,2,1,12,21,14,0,0,0,1,0,0,0,0,8,13,14,16,1,2,14,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,4,1,1,0,2,,6,0,7,0,0.0,1,0,10,9,90.0,0,1,0,0,0,0,12,1,0,100.0
13,2019-11-10,Sun,Premier League,Matchweek 12,Away,L 1–2,Aston Villa,Wolves,Y,LB,44,0,0,0,0,0,0,0,0,27,8,3,0,1,0.0,0.0,0.0,1,0,14,21,66.7,63,13,33,0,1,285,0,0.0,11,14,78.6,3,6,50.0,0,3,0,0,1,18,3,0,0,1,1,0,0,0,0,11,5,5,15,2,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,1,0,2,50.0,2,25.0,5,3,0,0,0,,2,1,5,0,0.0,0,0,16,15,93.8,0,0,0,0,0,0,4,0,1,0.0
