,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-11,Sun,Premier League,Matchweek 1,Home,D 0–0,Leicester City,Wolves,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2019-08-18,Sun,Premier League,Matchweek 2,Away,D 1–1,Leicester City,Chelsea,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2019-09-10,Tue,Friendlies (M),Friendlies (M),Away,D 2–2,ng Nigeria,ua Ukraine,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2019-09-24,Tue,EFL Cup,Third round,Away,W 4–0,Leicester City,Luton Town,N,,20,1,0,0,0,5,4,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
5,2019-09-29,Sun,Premier League,Matchweek 7,Home,W 5–0,Leicester City,Newcastle Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2019-10-29,Tue,EFL Cup,Fourth round,Away,W 3–1,Leicester City,Burton Albion,Y,FW,65,1,0,0,0,2,1,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
8,2019-11-03,Sun,Premier League,Matchweek 11,Away,W 2–0,Leicester City,Crystal Palace,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2019-11-23,Sat,Premier League,Matchweek 13,Away,W 2–0,Leicester City,Brighton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2019-12-01,Sun,Premier League,Matchweek 14,Home,W 2–1,Leicester City,Everton,N,"FW,RM",29,1,1,0,0,2,2,0,0,17,4,0,0,0,0.5,0.5,0.7,2,1,10,12,83.3,42,12,38,0,1,124,1,50.0,8,9,88.9,1,1,100.0,1,0,0,0,1,12,0,0,3,0,0,0,0,0,0,9,2,1,7,5,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,50.0,0,3,1,0,0,,0,0,0,5,0.0,0,0,25,15,60.0,1,0,0,0,0,0,2,0,2,0.0
12,2019-12-04,Wed,Premier League,Matchweek 15,Home,W 2–0,Leicester City,Watford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2019-12-08,Sun,Premier League,Matchweek 16,Away,W 4–1,Leicester City,Aston Villa,Y,FW,63,1,1,0,0,4,1,1,0,34,22,4,0,0,0.4,0.4,0.9,5,0,22,23,95.7,125,28,118,2,2,345,0,,20,21,95.2,2,2,100.0,4,1,2,0,5,23,0,0,2,0,1,0,0,0,0,18,4,1,21,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,1,3,100.0,0,18.2,1,10,11,0,0,,0,0,0,8,100.0,2,1,45,25,55.6,0,2,0,1,0,0,3,1,2,33.3
14,2019-12-14,Sat,Premier League,Matchweek 17,Home,D 1–1,Leicester City,Norwich City,Y,FW,38,0,0,0,0,1,1,0,0,23,15,0,0,0,0.1,0.1,0.0,1,0,9,11,81.8,10,22,81,1,4,92,1,100.0,7,9,77.8,1,1,100.0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,10,1,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,33.3,1,9,5,0,0,,0,0,0,5,25.0,1,0,28,22,78.6,3,4,0,2,0,0,0,0,0,
15,2019-12-18,Wed,EFL Cup,Quarter-finals,Away,W 2 (4)–2 (2),Leicester City,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2019-12-21,Sat,Premier League,Matchweek 18,Away,L 1–3,Leicester City,Manchester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2019-12-28,Sat,Premier League,Matchweek 20,Away,W 2–1,Leicester City,West Ham,Y,FW,90,1,0,0,0,2,1,0,0,26,8,0,0,0,0.4,0.4,0.1,3,0,9,11,81.8,46,16,60,0,1,182,0,0.0,7,7,100.0,2,3,66.7,1,0,1,0,2,9,2,0,0,2,1,0,0,0,0,6,4,1,10,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,50.0,0,3,5,0,0,,1,0,0,6,0.0,1,0,40,19,47.5,5,2,0,1,1,0,2,0,3,0.0
19,2020-01-01,Wed,Premier League,Matchweek 21,Away,W 3–0,Leicester City,Newcastle Utd,Y,FW,62,0,0,0,0,1,1,0,0,21,4,0,0,0,0.2,0.2,0.1,3,1,12,17,70.6,17,14,6,1,1,186,0,0.0,11,14,78.6,1,1,100.0,2,0,1,0,2,17,0,0,0,0,0,0,0,0,0,12,4,1,10,3,2,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,25.0,1,1,2,0,0,,0,0,0,4,100.0,1,0,31,19,61.3,2,0,0,1,0,0,1,0,0,
20,2020-01-04,Sat,FA Cup,Third round,Home,W 2–0,Leicester City,Wigan Athletic,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2020-01-08,Wed,EFL Cup,Semi-finals,Home,D 1–1,Leicester City,Aston Villa,N,,22,1,0,0,0,1,1,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
22,2020-01-11,Sat,Premier League,Matchweek 22,Home,L 1–2,Leicester City,Southampton,N,LM,33,0,0,0,0,1,1,0,0,7,2,0,0,0,0.4,0.4,0.0,0,0,2,4,50.0,5,5,28,0,0,17,0,0.0,2,2,100.0,0,1,0.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,0,1,1,0,0,,0,0,0,3,,0,0,11,4,36.4,0,1,0,1,0,0,2,0,1,0.0
23,2020-01-19,Sun,Premier League,Matchweek 23,Away,L 1–2,Leicester City,Burnley,N,FW,17,0,0,0,0,1,0,0,0,12,3,0,0,0,0.0,0.0,0.3,2,0,8,10,80.0,27,10,32,0,0,140,0,0.0,7,7,100.0,1,1,100.0,2,1,1,0,1,10,0,0,1,0,0,0,0,0,0,9,1,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,0,2,1,0,0,,0,0,0,2,,0,0,15,12,80.0,1,0,0,0,0,0,0,0,0,
24,2020-01-22,Wed,Premier League,Matchweek 24,Home,W 4–1,Leicester City,West Ham,N,FW,48,0,1,0,0,2,0,0,0,17,9,0,0,0,0.1,0.1,0.0,4,3,8,10,80.0,24,13,52,2,2,95,0,0.0,8,8,100.0,0,0,,1,0,0,0,1,9,1,0,0,0,0,0,0,0,0,9,1,0,10,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,,0,33.3,0,6,3,0,0,,0,0,0,9,100.0,2,0,24,11,45.8,3,0,0,1,1,0,4,0,1,0.0
25,2020-01-25,Sat,FA Cup,Fourth round,Away,W 1–0,Leicester City,Brentford,Y,FW,67,1,0,0,0,2,2,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
26,2020-01-28,Tue,EFL Cup,Semi-finals,Away,L 1–2,Leicester City,Aston Villa,Y,FW,90,1,0,0,0,5,3,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,,,
