,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-10,Sat,Premier League,Matchweek 1,Home,W 3–0,Burnley,Southampton,Y,CM,90,0,0,0,0,0,0,0,0,43,16,1,1,2,0.0,0.0,0.0,1,0,25,36,69.4,65,22,14,0,0,356,3,50.0,18,25,72.0,4,5,80.0,0,0,1,0,2,35,1,0,0,1,0,0,0,0,0,20,10,6,11,18,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,2,31.3,2,11,3,0,1,,2,0,2,0,,0,0,25,17,68.0,1,1,0,1,0,0,18,4,2,66.7
2,2019-08-17,Sat,Premier League,Matchweek 2,Away,L 1–2,Burnley,Arsenal,Y,CM,90,0,0,0,0,2,0,0,0,31,15,1,3,1,0.1,0.1,0.0,0,0,19,20,95.0,95,23,99,2,3,263,2,100.0,16,17,94.1,1,1,100.0,0,3,0,0,2,20,0,0,0,1,0,0,0,0,0,15,2,3,3,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2,26.7,1,7,7,0,1,,0,0,0,2,66.7,2,0,18,13,72.2,1,1,0,1,0,0,13,2,1,66.7
3,2019-08-25,Sun,Premier League,Matchweek 3,Away,D 1–1,Burnley,Wolves,Y,CM,90,0,0,0,0,0,0,0,0,38,21,0,0,1,0.0,0.0,0.0,0,0,19,27,70.4,128,26,86,2,2,350,1,100.0,15,19,78.9,3,7,42.9,0,3,1,0,3,27,0,0,0,2,0,0,0,0,0,18,2,7,3,20,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,19.0,4,14,3,0,1,,3,0,3,1,100.0,2,0,21,17,81.0,1,2,0,1,0,0,13,3,6,33.3
4,2019-08-28,Wed,EFL Cup,Second round,Home,L 1–3,Burnley,Sunderland,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2019-08-31,Sat,Premier League,Matchweek 4,Home,L 0–3,Burnley,Liverpool,Y,DM,90,0,0,0,0,0,0,0,0,41,14,1,0,3,0.0,0.0,0.1,2,0,20,29,69.0,101,23,69,1,1,337,0,0.0,17,22,77.3,3,6,50.0,2,1,0,0,2,29,0,0,0,0,0,0,0,0,0,18,3,8,8,18,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,33.3,2,35.7,1,9,4,0,3,,2,0,3,0,100.0,1,0,26,22,84.6,0,4,0,0,0,0,13,0,2,0.0
6,2019-09-14,Sat,Premier League,Matchweek 5,Away,D 1–1,Burnley,Brighton,Y,CM,77,0,0,0,0,1,0,0,0,31,16,0,0,0,0.1,0.1,0.0,0,0,15,21,71.4,31,19,33,0,0,231,1,100.0,12,15,80.0,2,5,40.0,0,1,0,0,1,21,0,0,0,0,0,0,0,0,0,9,5,7,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,37.5,3,11,2,0,0,,2,0,2,1,,0,0,14,13,92.9,2,4,0,0,0,0,15,2,0,100.0
7,2019-09-21,Sat,Premier League,Matchweek 6,Home,W 2–0,Burnley,Norwich City,Y,DM,90,0,0,0,0,1,1,0,0,52,21,3,1,2,0.1,0.1,0.0,2,1,34,41,82.9,163,39,65,2,3,497,0,0.0,32,34,94.1,2,5,40.0,1,4,1,0,2,41,0,0,0,0,1,0,0,0,0,34,1,6,5,33,2,0,0,1,0,2,0,0,0,1,0,0,0,0,0,2,1,1,1,3,60.0,2,19.0,6,8,7,0,2,,0,0,1,3,66.7,2,0,39,34,87.2,1,1,0,1,0,0,10,1,2,33.3
8,2019-09-28,Sat,Premier League,Matchweek 7,Away,D 2–2,Burnley,Aston Villa,Y,DM,45,0,0,0,0,1,0,0,0,23,12,0,0,0,0.0,0.0,0.0,0,0,12,19,63.2,35,12,37,1,1,144,0,,12,17,70.6,0,2,0.0,0,1,0,0,1,19,0,0,0,0,0,0,0,0,0,10,4,5,3,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,25.0,2,5,5,0,0,,2,0,2,1,100.0,1,0,15,13,86.7,0,0,0,2,0,0,8,1,0,100.0
10,2019-10-26,Sat,Premier League,Matchweek 10,Home,L 2–4,Burnley,Chelsea,Y,DM,90,0,0,0,0,0,0,0,0,49,25,1,1,2,0.0,0.0,0.2,2,0,35,43,81.4,181,38,100,2,2,695,1,100.0,26,31,83.9,8,11,72.7,1,6,1,0,6,43,0,0,1,5,1,0,0,0,0,30,4,9,3,38,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,3,32.0,6,13,6,0,2,,0,0,0,0,100.0,2,0,29,27,93.1,1,1,0,0,0,0,18,1,0,100.0
11,2019-11-02,Sat,Premier League,Matchweek 11,Away,L 0–3,Burnley,Sheffield Utd,Y,CM,90,0,0,0,0,0,0,0,0,55,14,0,0,1,0.0,0.0,0.0,0,0,35,45,77.8,51,32,33,0,0,631,1,50.0,25,30,83.3,9,13,69.2,0,0,0,0,0,44,1,0,0,0,0,0,0,0,0,25,8,12,1,35,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,21.4,2,12,0,0,1,,4,0,3,0,,0,0,40,34,85.0,0,3,0,0,0,0,13,4,3,57.1
