,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-10,Sat,Premier League,Matchweek 1,Home,W 3–1,Tottenham,Aston Villa,Y,FW,90,2,0,0,0,7,2,0,0,37,16,0,0,0,0.8,0.8,0.1,4,0,20,27,74.1,55,32,122,0,1,355,1,100.0,14,21,66.7,5,5,100.0,3,4,1,0,2,26,1,0,0,0,3,0,0,0,0,18,5,4,5,21,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,18.8,0,5,11,0,0,,0,0,0,15,0.0,0,0,48,31,64.6,0,2,0,3,0,0,5,2,1,66.7
2,2019-08-17,Sat,Premier League,Matchweek 2,Away,D 2–2,Tottenham,Manchester City,Y,FW,90,0,0,0,0,1,0,0,0,22,40,0,0,2,0.0,0.0,0.0,0,0,10,13,76.9,29,16,43,0,0,152,1,33.3,9,10,90.0,0,0,,0,1,0,0,2,13,0,0,0,0,0,0,0,0,0,11,1,1,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.5,2,23,15,0,1,,1,0,2,0,,0,0,37,15,40.5,1,1,0,0,0,0,3,0,4,0.0
3,2019-08-25,Sun,Premier League,Matchweek 3,Home,L 0–1,Tottenham,Newcastle Utd,Y,FW,90,0,0,0,0,1,0,0,0,23,9,0,0,0,0.1,0.1,0.0,0,0,10,18,55.6,31,18,52,1,3,178,0,0.0,9,15,60.0,1,2,50.0,0,2,0,0,1,17,1,0,0,0,2,0,0,0,0,9,4,5,3,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,33.3,0,2,7,0,0,,0,0,0,3,33.3,1,0,41,21,51.2,2,0,0,1,0,0,1,0,3,0.0
4,2019-09-01,Sun,Premier League,Matchweek 4,Away,D 2–2,Tottenham,Arsenal,Y,FW,90,1,0,1,1,2,1,0,0,30,19,0,0,1,0.8,0.1,0.1,4,0,7,13,53.8,42,20,83,2,5,86,0,0.0,6,8,75.0,1,4,25.0,1,0,1,0,3,13,0,0,0,0,0,0,0,0,0,4,8,1,1,10,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,10.5,0,11,8,0,0,,1,0,2,6,40.0,3,0,46,23,50.0,3,3,0,4,0,0,4,2,7,22.2
5,2019-09-07,Sat,Euro Qualifying,Group stage,Home,W 4–0,eng England,bg Bulgaria,Y*,FW,76,3,1,2,2,5,4,0,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
6,2019-09-10,Tue,Euro Qualifying,Group stage,Home,W 5–3,eng England,xk Kosovo,Y*,FW,90,1,0,0,1,2,2,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
7,2019-09-14,Sat,Premier League,Matchweek 5,Home,W 4–0,Tottenham,Crystal Palace,Y,FW,84,0,1,0,0,1,0,0,0,27,15,0,2,1,0.0,0.0,0.1,1,1,11,17,64.7,67,20,24,1,1,324,0,,5,9,55.6,6,8,75.0,1,1,1,1,3,15,2,1,0,2,1,0,0,0,0,9,5,3,0,15,0,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,20.0,0,8,7,0,1,,2,0,2,2,100.0,1,0,27,17,63.0,3,0,0,1,0,0,2,2,2,50.0
8,2019-09-18,Wed,Champions Lg,Group stage,Away,D 2–2,eng Tottenham,gr Olympiacos,Y,FW,90,1,0,1,1,3,0,0,0,31,19,1,0,1,1.2,0.5,0.0,2,1,15,21,71.4,26,23,73,1,2,236,0,,13,15,86.7,2,6,33.3,0,1,1,0,2,18,3,0,0,2,1,0,0,0,0,13,5,3,3,16,0,2,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0.0,1,21.1,0,7,12,0,1,,0,0,0,6,50.0,1,0,43,23,53.5,1,1,0,0,1,0,3,1,1,50.0
9,2019-09-21,Sat,Premier League,Matchweek 6,Away,L 1–2,Tottenham,Leicester City,Y*,FW,90,1,0,0,0,6,4,0,0,46,16,2,0,2,0.8,0.8,0.0,1,0,22,24,91.7,84,24,123,0,1,279,2,100.0,18,18,100.0,2,4,50.0,0,3,0,0,5,21,3,0,0,0,0,0,0,0,0,19,3,2,2,19,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,1,43.8,0,11,5,0,2,,2,0,1,8,0.0,0,0,65,33,50.8,4,1,0,0,0,0,2,0,2,0.0
11,2019-09-28,Sat,Premier League,Matchweek 7,Home,W 2–1,Tottenham,Southampton,Y,FW,90,1,0,0,0,4,1,0,0,42,17,0,0,0,0.3,0.3,0.0,1,0,17,25,68.0,63,27,118,1,4,305,0,0.0,14,20,70.0,3,4,75.0,0,2,0,0,2,24,1,0,0,0,2,0,0,0,0,9,10,6,1,15,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,11.8,2,9,6,0,0,,3,0,3,7,25.0,2,0,54,31,57.4,3,1,0,0,0,0,6,9,6,60.0
12,2019-10-01,Tue,Champions Lg,Group stage,Home,L 2–7,eng Tottenham,de Bayern Munich,Y,FW,90,1,0,1,1,3,0,1,0,19,15,0,0,1,1.3,0.5,0.0,4,0,9,13,69.2,36,12,45,2,2,187,0,0.0,7,7,100.0,2,4,50.0,0,1,1,0,1,11,2,0,0,1,1,0,0,0,0,10,0,3,3,10,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,26.7,0,2,13,0,1,,1,0,1,4,100.0,2,0,28,11,39.3,0,0,0,3,0,0,3,0,1,0.0
