,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,GA,Saves,Save%,CS,PSxG,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,AvgDist,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,PrgDist,Carries,PrgDist.1,Succ,TotDist,Cmp.1,Cmp%.1,Cmp.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos
1,2019-08-10,Sat,Premier League,Matchweek 1,Away,L 0–3,Southampton,Burnley,Y,GK,90,4,3,1,.250,0,1.2,5,27,18.5,20,1,85.0,59.5,11,90.9,59.4,5,0,0.0,1,16.3,0,0,0,0,0,0,0,0,33,1,0,0,0,0.0,0.0,0.0,0,0,280,15,57,0,373,0,,3,100.0,6,28,21.4,0,1,0,0,0,15,16,5,0,1,0,0,0,0,0,4,0,27,1,27,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1,0,0,0,0,,0,0,25,0,,0,0,9,8,88.9,0,0
2,2019-08-17,Sat,Premier League,Matchweek 2,Home,L 1–2,Southampton,Liverpool,Y,GK,90,5,2,3,.600,0,1.5,8,21,38.1,14,2,92.9,60.0,8,100.0,63.0,13,0,0.0,1,19.3,0,0,0,0,0,0,0,0,26,0,0,0,0,0.0,0.0,0.0,0,0,348,9,52,0,486,0,,1,100.0,8,21,38.1,0,1,0,0,0,13,9,1,0,2,0,0,0,0,0,2,0,20,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,24,0,,0,0,5,5,100.0,0,0
3,2019-08-24,Sat,Premier League,Matchweek 3,Away,W 2–0,Southampton,Brighton,Y,GK,90,3,0,3,1.000,1,0.3,5,19,26.3,18,6,55.6,45.6,10,90.0,64.2,9,0,0.0,1,14.3,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0,0.0,0.0,0,0,330,8,20,0,504,0,,5,100.0,9,23,39.1,0,0,0,0,0,13,15,5,0,2,0,0,0,0,0,6,3,19,0,22,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,24,0,,0,0,7,7,100.0,0,0
4,2019-08-27,Tue,EFL Cup,Second round,Away,W 1–0,Southampton,Fulham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2019-08-31,Sat,Premier League,Matchweek 4,Home,D 1–1,Southampton,Manchester Utd,Y,GK,90,8,1,7,.875,0,1.8,5,20,25.0,19,4,57.9,41.7,10,90.0,62.9,12,1,8.3,1,17.8,0,0,0,0,0,0,0,0,35,0,0,0,0,0.0,0.0,0.0,0,0,319,9,24,0,430,0,,7,100.0,7,22,31.8,0,0,0,0,0,15,14,4,0,0,0,0,0,0,0,9,0,20,0,23,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,30,0,,0,0,6,6,100.0,0,0
6,2019-09-14,Sat,Premier League,Matchweek 5,Away,W 1–0,Southampton,Sheffield Utd,Y,GK,90,4,0,4,1.000,1,0.5,5,18,27.8,21,3,47.6,41.0,10,80.0,64.7,12,0,0.0,0,12.7,0,0,0,0,0,0,0,0,34,0,0,0,0,0.0,0.0,0.0,0,0,431,13,31,0,584,0,,9,100.0,8,22,36.4,0,1,1,0,0,17,14,4,0,0,0,0,0,0,0,11,2,18,2,25,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,31,0,,0,0,12,12,100.0,0,0
7,2019-09-20,Fri,Premier League,Matchweek 6,Home,L 1–3,Southampton,Bournemouth,Y,GK,90,3,3,0,.000,0,2.5,1,10,10.0,14,2,35.7,33.9,6,83.3,58.0,1,0,0.0,2,14.3,0,0,0,0,0,0,0,0,21,1,0,0,0,0.0,0.0,0.0,0,0,130,8,9,0,247,0,,7,100.0,4,13,30.8,0,0,0,0,0,11,9,3,0,0,0,0,0,0,0,8,2,10,2,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100.0,1,0,0,0,0,,0,0,17,0,,0,0,7,7,100.0,0,0
8,2019-09-24,Tue,EFL Cup,Third round,Away,W 4–0,Southampton,Portsmouth,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2019-09-28,Sat,Premier League,Matchweek 7,Away,L 1–2,Southampton,Tottenham,Y,GK,90,4,2,2,.500,0,1.4,4,7,57.1,9,1,55.6,43.2,6,33.3,34.5,4,0,0.0,1,40.0,0,0,0,0,0,0,0,0,16,0,0,0,0,0.0,0.0,0.0,0,0,290,6,11,0,420,0,,6,100.0,6,9,66.7,0,1,0,0,0,9,6,0,0,0,0,0,0,0,0,7,0,8,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,10,0,,0,0,6,6,100.0,0,0
10,2019-10-06,Sun,Premier League,Matchweek 8,Home,L 1–4,Southampton,Chelsea,Y,GK,90,7,4,3,.429,0,2.4,5,26,19.2,27,2,77.8,51.9,5,100.0,64.2,6,0,0.0,0,16.2,0,0,0,0,0,0,0,0,33,0,0,0,0,0.0,0.0,0.0,0,0,323,17,85,0,451,0,,5,100.0,6,27,22.2,0,1,0,0,0,23,9,4,0,3,0,0,0,0,0,6,0,26,2,26,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,29,0,,0,0,16,16,100.0,0,0
