,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-10,Sat,Premier League,Matchweek 1,Away,W 3–0,Brighton,Watford,Y,WB,89,0,0,0,0,0,0,0,0,52,12,4,1,0,0.0,0.0,0.0,0,0,40,46,87.0,203,35,126,1,1,674,1,100.0,33,36,91.7,6,9,66.7,0,1,0,0,3,37,9,0,0,2,1,0,0,0,0,31,3,12,33,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,25.0,3,25.0,2,8,2,0,0,,0,0,1,0,100.0,1,0,37,26,70.3,1,2,0,0,0,0,12,0,0,
2,2019-08-17,Sat,Premier League,Matchweek 2,Home,D 1–1,Brighton,West Ham,Y,WB,90,0,0,0,0,1,1,0,0,71,9,1,0,1,0.0,0.0,0.1,5,0,44,62,71.0,360,45,235,2,2,942,0,0.0,30,34,88.2,14,27,51.9,3,2,2,2,8,44,18,3,0,4,6,3,2,0,0,23,11,28,44,1,4,12,0,0,3,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,33.3,3,3,3,0,1,,3,0,2,3,100.0,2,0,44,41,93.2,0,3,0,0,0,0,7,3,4,42.9
3,2019-08-24,Sat,Premier League,Matchweek 3,Home,L 0–2,Brighton,Southampton,Y,"LM,WB",67,0,0,0,0,2,1,0,0,40,4,3,0,2,0.1,0.1,0.1,3,0,23,30,76.7,215,29,143,2,3,425,1,50.0,20,22,90.9,2,6,33.3,1,2,2,0,8,26,4,0,0,2,2,2,1,0,1,15,4,11,22,3,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,3,2,1,0,1,100.0,0,50.0,1,0,3,0,1,,1,0,3,4,66.7,2,0,30,25,83.3,2,1,0,0,0,0,5,1,0,100.0
5,2019-08-31,Sat,Premier League,Matchweek 4,Away,L 0–4,Brighton,Manchester City,Y,"RW,WB",90,0,0,0,0,1,0,0,0,43,17,0,1,0,0.0,0.0,0.0,2,0,30,36,83.3,100,33,129,1,1,540,0,0.0,25,26,96.2,5,8,62.5,1,2,3,1,5,35,1,0,0,2,3,0,0,0,0,19,10,7,27,4,3,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,35.3,0,8,9,0,0,,0,0,0,2,100.0,1,0,41,35,85.4,3,2,0,0,0,0,6,1,1,50.0
6,2019-09-14,Sat,Premier League,Matchweek 5,Home,D 1–1,Brighton,Burnley,Y,WB,89,0,1,0,0,1,1,0,0,70,13,2,1,4,0.1,0.1,0.4,3,1,44,55,80.0,276,51,183,2,2,884,1,20.0,32,35,91.4,11,15,73.3,3,0,6,3,11,49,6,0,0,2,7,0,0,0,0,32,7,16,43,4,2,6,0,0,0,3,0,0,0,1,0,0,0,0,0,2,1,1,0,0,,0,30.8,8,1,4,0,4,,2,0,2,5,100.0,2,0,57,47,82.5,1,2,0,2,0,0,6,0,1,0.0
8,2019-10-05,Sat,Premier League,Matchweek 8,Home,W 3–0,Brighton,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2019-10-19,Sat,Premier League,Matchweek 9,Away,L 1–2,Brighton,Aston Villa,N,"LW,FW",45,0,0,0,0,2,0,1,0,27,7,0,2,0,0.1,0.1,0.0,1,0,15,20,75.0,55,21,180,0,0,258,0,0.0,12,14,85.7,3,5,60.0,1,1,0,0,3,19,1,0,0,1,1,0,0,0,0,13,6,1,18,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,4,2,1,0,0,,1,0,1,5,,0,0,26,20,76.9,1,0,0,1,0,0,2,1,0,100.0
10,2019-10-26,Sat,Premier League,Matchweek 10,Home,W 3–2,Brighton,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2019-11-02,Sat,Premier League,Matchweek 11,Home,W 2–0,Brighton,Norwich City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2019-11-10,Sun,Premier League,Matchweek 12,Away,L 1–3,Brighton,Manchester Utd,N,"WB,RB",45,0,0,0,0,0,0,0,0,40,8,1,0,3,0.0,0.0,0.0,1,0,22,31,71.0,73,24,39,0,1,437,0,0.0,14,19,73.7,8,10,80.0,0,1,1,0,1,29,2,0,0,0,2,0,0,0,0,18,10,3,23,5,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,50.0,2,2,4,0,3,,1,0,3,1,0.0,0,0,30,23,76.7,0,2,0,0,0,0,9,0,1,0.0
13,2019-11-23,Sat,Premier League,Matchweek 13,Home,L 0–2,Brighton,Leicester City,Y,"CM,FW",82,0,0,0,0,0,0,0,0,63,9,0,0,2,0.0,0.0,0.0,1,0,38,56,67.9,121,42,199,1,3,597,0,0.0,34,40,85.0,4,13,30.8,0,2,0,0,6,49,7,1,0,1,6,0,0,0,0,34,12,10,42,4,3,6,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,3,2,4,0,1,,0,0,2,3,33.3,1,0,51,42,82.4,0,1,0,0,0,0,10,1,1,50.0
15,2020-01-11,Sat,Premier League,Matchweek 22,Away,L 0–1,Brighton,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2020-01-13,Mon,PL2 — Div. 1,Matchweek 15,Home,L 0–1,Brighton,Leicester City,Y,AM,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
17,2020-01-21,Tue,Premier League,Matchweek 24,Away,L 1–3,Brighton,Bournemouth,N,LB,31,0,0,0,0,0,0,0,0,30,1,1,0,1,0.0,0.0,0.0,1,0,20,26,76.9,88,20,105,1,1,360,0,0.0,17,18,94.4,3,7,42.9,0,0,0,0,4,22,4,0,0,1,1,0,0,0,0,17,4,5,21,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,100.0,1,0,0,0,1,,2,0,2,1,100.0,1,0,22,21,95.5,0,0,0,1,0,0,1,0,0,
18,2020-02-01,Sat,Premier League,Matchweek 25,Away,D 3–3,Brighton,West Ham,N,AM,19,0,0,0,0,4,2,0,0,29,2,1,1,0,0.2,0.2,0.0,3,1,13,18,72.2,41,23,88,1,1,213,0,0.0,11,13,84.6,2,4,50.0,0,1,1,0,2,18,0,0,0,0,2,0,0,0,0,8,8,2,11,7,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,1,0,0,,0,50.0,0,2,0,0,0,,2,0,0,5,100.0,1,0,20,19,95.0,0,1,0,0,0,0,5,1,0,100.0
19,2020-02-08,Sat,Premier League,Matchweek 26,Home,D 1–1,Brighton,Watford,Y,RW,90,0,0,0,0,1,0,1,0,74,11,1,1,1,0.1,0.1,0.0,2,0,38,56,67.9,193,53,155,1,4,700,0,,30,39,76.9,8,17,47.1,0,2,1,0,7,46,10,2,0,4,5,2,2,0,0,27,10,19,47,1,0,5,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,18.2,3,6,2,0,1,,2,0,0,4,25.0,1,0,55,46,83.6,1,3,0,3,0,0,10,3,1,75.0
20,2020-02-22,Sat,Premier League,Matchweek 27,Away,D 1–1,Brighton,Sheffield Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2020-02-29,Sat,Premier League,Matchweek 28,Home,L 0–1,Brighton,Crystal Palace,Y,"LW,RW",65,0,0,0,0,6,3,0,0,42,7,3,0,1,0.6,0.6,0.0,1,0,17,25,68.0,48,29,111,1,2,239,0,0.0,17,19,89.5,0,3,0.0,1,1,1,0,1,22,3,1,0,1,1,1,1,0,0,19,4,2,20,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,1,2,100.0,0,0.0,0,4,3,0,1,,0,1,0,6,50.0,1,1,39,31,79.5,0,5,0,2,0,0,3,0,1,0.0
22,2020-03-07,Sat,Premier League,Matchweek 29,Away,D 0–0,Brighton,Wolves,Y,RW,79,0,0,0,0,2,0,0,0,43,17,2,3,1,0.2,0.2,0.0,2,0,21,31,67.7,52,30,98,1,3,275,0,0.0,20,25,80.0,1,2,50.0,1,1,0,0,0,31,0,0,0,0,2,0,0,0,0,21,5,5,28,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,2,0,2,66.7,1,35.3,6,8,3,0,1,,0,0,0,3,33.3,1,0,42,30,71.4,1,2,0,1,0,0,7,0,2,0.0
23,2020-06-20,Sat,Premier League,Matchweek 30,Home,W 2–1,Brighton,Arsenal,N,LW,45,0,0,0,0,0,0,0,0,21,7,1,0,2,0.0,0.0,0.1,2,0,11,16,68.8,84,12,51,0,1,217,0,,8,10,80.0,3,6,50.0,1,0,2,0,3,14,2,0,0,2,3,2,0,1,0,10,1,5,14,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,100.0,0,28.6,4,2,1,0,2,,1,0,2,2,0.0,1,0,15,13,86.7,0,0,0,0,0,0,2,0,1,0.0
24,2020-06-23,Tue,Premier League,Matchweek 31,Away,D 0–0,Brighton,Leicester City,N,AM,33,0,0,0,0,0,0,0,0,18,10,2,2,1,0.0,0.0,0.0,0,0,10,13,76.9,74,13,71,1,2,229,0,,5,6,83.3,5,7,71.4,0,0,0,0,0,11,2,0,0,1,0,2,0,1,1,9,1,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,100.0,0,30.0,5,3,2,0,1,,0,0,1,0,50.0,1,0,14,10,71.4,0,1,0,0,0,0,1,0,0,
