,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,GA,Saves,Save%,CS,PSxG,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,AvgDist,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,PrgDist,Carries,PrgDist.1,Succ,TotDist,Cmp.1,Cmp%.1,Cmp.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos
14,2019-11-02,Sat,Premier League,Matchweek 11,Home,L 1–2,Watford,Chelsea,Y,GK,90,10,2,7,.800,0,3.0,6,18,33.3,20,5,60.0,47.8,6,100.0,74.3,2,0,0.0,0,14.7,0,0,0,0,1,1,0,0,32,0,0,0,0,0.1,0.1,0.0,0,0,500,13,24,0,661,0,,3,100.0,11,23,47.8,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,4,4,18,16,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,29,1,,0,0,9,9,100.0,0,0
15,2019-11-08,Fri,Premier League,Matchweek 12,Away,W 2–0,Watford,Norwich City,Y,GK,90,5,0,5,1.000,1,0.4,13,28,46.4,22,2,90.9,62.9,8,100.0,71.4,15,3,20.0,2,18.9,0,0,0,0,0,0,0,0,34,0,0,0,0,0.0,0.0,0.0,1,0,730,15,51,0,898,0,,1,100.0,14,29,48.3,0,3,0,0,0,18,12,4,0,2,0,0,0,0,0,1,1,28,16,5,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,29,0,,0,0,5,5,100.0,0,0
16,2019-11-23,Sat,Premier League,Matchweek 13,Home,L 0–3,Watford,Burnley,Y,GK,90,4,3,2,.500,0,2.5,8,20,40.0,23,3,78.3,52.0,3,66.7,61.3,7,1,14.3,0,16.0,0,0,0,0,0,0,0,0,29,0,0,0,0,0.0,0.0,0.0,0,0,371,14,32,0,607,0,,2,66.7,11,23,47.8,0,1,0,0,1,18,8,5,0,3,0,0,0,0,0,3,1,22,18,5,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,20,0,,0,0,12,12,100.0,0,0
17,2019-11-30,Sat,Premier League,Matchweek 14,Away,L 1–2,Watford,Southampton,Y,GK,90,5,2,2,.600,0,2.2,6,22,27.3,25,5,72.0,48.5,7,57.1,50.3,10,1,10.0,4,27.3,0,0,0,0,0,0,0,0,35,1,0,0,0,0.0,0.0,0.0,0,0,432,19,80,1,613,0,,4,100.0,12,28,42.9,0,0,0,0,0,21,11,4,0,2,0,0,0,0,0,9,2,21,20,6,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,0,0,0,0,,0,0,27,0,100.0,1,0,11,11,100.0,0,0
18,2019-12-04,Wed,Premier League,Matchweek 15,Away,L 0–2,Watford,Leicester City,Y,GK,90,3,2,2,.667,0,1.3,8,25,32.0,22,3,95.5,61.5,4,100.0,70.5,7,0,0.0,1,14.3,0,0,0,0,0,0,0,0,29,1,0,0,0,0.0,0.0,0.0,0,0,406,12,97,0,500,0,,1,100.0,8,25,32.0,0,1,0,0,0,14,12,8,0,1,0,0,0,0,0,1,1,24,16,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,0,0,0,0,,0,0,20,0,,0,0,7,7,100.0,0,0
19,2019-12-07,Sat,Premier League,Matchweek 16,Home,D 0–0,Watford,Crystal Palace,Y,GK,90,0,0,0,,1,0.0,9,31,29.0,26,3,88.5,56.2,8,100.0,71.0,7,0,0.0,1,12.5,0,0,0,0,0,0,0,0,34,0,0,0,0,0.0,0.0,0.0,1,0,550,16,48,0,607,0,,2,100.0,10,32,31.3,0,0,0,0,0,19,15,7,0,3,0,0,0,0,0,3,0,31,17,11,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,24,0,,0,0,11,11,100.0,0,0
20,2019-12-14,Sat,Premier League,Matchweek 17,Away,L 0–2,Watford,Liverpool,Y,GK,90,6,2,4,.667,0,1.8,6,36,16.7,26,2,96.2,65.8,11,100.0,76.3,11,1,9.1,1,15.1,0,0,0,0,0,0,0,0,38,0,0,0,0,0.0,0.0,0.0,0,0,300,9,47,0,385,0,,0,,7,37,18.9,0,1,0,0,0,19,18,7,0,2,0,0,0,0,0,0,2,35,26,6,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,,0,0,0,0,0,,0,0,33,0,,0,0,5,5,100.0,0,0
21,2019-12-22,Sun,Premier League,Matchweek 18,Home,W 2–0,Watford,Manchester Utd,Y,GK,90,8,0,8,1.000,1,0.8,6,31,19.4,22,2,90.9,60.2,12,91.7,70.3,7,1,14.3,1,13.0,0,0,0,0,0,0,0,0,39,0,0,0,0,0.0,0.0,0.0,0,0,365,11,20,0,433,0,,1,100.0,7,33,21.2,0,1,0,0,0,16,18,6,0,0,0,0,0,0,0,2,0,32,19,7,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,1,0,32,0,,0,0,7,7,100.0,0,0
22,2019-12-26,Thu,Premier League,Matchweek 19,Away,D 1–1,Watford,Sheffield Utd,Y,GK,90,3,1,3,1.000,0,2.5,11,39,28.2,34,3,88.2,61.4,9,100.0,73.3,14,0,0.0,0,11.4,0,0,0,0,0,0,0,0,46,0,0,0,0,0.0,0.0,0.0,1,1,686,19,85,0,779,0,,2,100.0,13,41,31.7,0,0,0,0,0,23,20,11,0,2,0,0,0,0,0,3,1,39,30,3,0,0,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,39,0,,0,0,14,14,100.0,0,0
23,2019-12-28,Sat,Premier League,Matchweek 20,Home,W 3–0,Watford,Aston Villa,Y,GK,90,2,0,2,1.000,1,0.3,8,24,33.3,27,1,77.8,51.6,3,100.0,68.0,14,1,7.1,1,12.0,0,0,0,0,0,0,0,0,31,0,0,0,0,0.0,0.0,0.0,0,0,459,18,85,0,566,0,,5,100.0,8,25,32.0,0,1,0,0,0,22,8,5,0,0,0,0,0,0,0,5,1,24,20,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,24,0,,0,0,12,12,100.0,0,0
24,2020-01-01,Wed,Premier League,Matchweek 21,Home,W 2–1,Watford,Wolves,Y,GK,90,4,1,3,.750,0,2.1,16,29,55.2,19,1,89.5,61.9,12,100.0,69.4,17,0,0.0,0,10.3,0,0,0,0,0,0,1,0,33,0,0,0,0,0.0,0.0,0.0,0,0,1021,9,65,0,1091,0,,1,100.0,17,30,56.7,0,3,0,0,0,16,15,3,0,0,0,0,0,0,0,1,1,29,20,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,32,0,,0,0,7,7,100.0,0,0
28,2020-01-12,Sun,Premier League,Matchweek 22,Away,W 3–0,Watford,Bournemouth,Y,GK,90,1,0,1,1.000,1,0.2,8,28,28.6,21,2,81.0,52.3,11,100.0,72.1,13,3,23.1,1,15.8,0,0,0,0,0,0,0,0,35,0,0,0,0,0.0,0.0,0.0,0,0,507,11,38,0,557,0,,2,100.0,9,30,30.0,0,0,0,0,0,19,13,2,0,0,0,0,0,0,0,2,0,30,24,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,31,0,,0,0,14,14,100.0,0,0
29,2020-01-18,Sat,Premier League,Matchweek 23,Home,D 0–0,Watford,Tottenham,Y,GK,90,4,0,4,1.000,1,0.4,16,34,47.1,26,0,96.2,60.5,9,100.0,68.3,2,0,0.0,2,20.0,0,0,0,0,0,0,0,0,39,0,0,0,0,0.0,0.0,0.0,0,0,861,10,41,0,1001,0,,0,,16,35,45.7,0,1,0,0,0,19,16,7,0,3,0,0,0,0,0,0,1,34,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,25,0,,0,0,10,10,100.0,0,0
30,2020-01-21,Tue,Premier League,Matchweek 24,Away,L 1–2,Watford,Aston Villa,Y,GK,90,5,2,3,.600,0,1.5,8,31,25.8,21,1,95.2,62.1,11,100.0,71.6,14,1,7.1,0,14.8,0,0,0,0,0,0,0,0,33,0,0,0,0,0.0,0.0,0.0,0,0,494,9,29,0,550,0,,1,100.0,8,31,25.8,0,0,0,0,2,15,17,6,0,2,0,0,0,0,0,1,1,30,23,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,27,0,,0,0,8,8,100.0,0,0
32,2020-02-01,Sat,Premier League,Matchweek 25,Home,L 2–3,Watford,Everton,Y,GK,90,5,3,2,.400,0,2.4,12,30,40.0,25,3,88.0,61.6,8,100.0,72.8,11,1,9.1,1,20.7,0,0,0,0,0,0,0,0,35,0,0,0,0,0.0,0.0,0.0,0,0,815,14,45,0,903,0,,0,,15,33,45.5,0,2,0,0,0,18,15,7,0,2,0,0,0,0,0,1,4,28,25,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,27,0,,0,0,10,10,100.0,0,0
33,2020-02-08,Sat,Premier League,Matchweek 26,Away,D 1–1,Watford,Brighton,Y,GK,90,1,1,1,.000,0,0.2,6,30,20.0,27,6,70.4,51.9,11,100.0,70.4,21,1,4.8,1,13.2,0,0,0,0,0,0,0,0,43,0,0,0,0,0.0,0.0,0.0,0,0,397,12,102,0,482,1,100.0,4,80.0,7,32,21.9,0,0,0,0,0,21,17,6,0,0,0,0,0,0,0,6,2,30,21,5,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,39,0,,0,0,8,8,100.0,0,0
34,2020-02-23,Sun,Premier League,Matchweek 27,Away,L 0–3,Watford,Manchester Utd,Y,GK,90,7,3,5,.714,0,2.0,19,41,46.3,34,2,82.4,54.3,13,100.0,70.7,4,3,75.0,2,15.3,0,0,0,0,0,0,0,0,50,3,0,0,0,0.0,0.0,0.0,0,0,1055,20,84,0,1253,0,,5,100.0,20,42,47.6,0,3,0,0,0,31,16,3,0,2,0,0,0,0,0,6,1,40,30,10,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,3,0,0,0,0,,0,0,43,0,,0,0,18,18,100.0,0,0
35,2020-02-29,Sat,Premier League,Matchweek 28,Home,W 3–0,Watford,Liverpool,Y,GK,90,1,0,1,1.000,1,0.0,9,32,28.1,21,1,90.5,58.6,13,100.0,71.6,14,1,7.1,0,11.0,0,0,0,0,0,0,0,0,36,0,0,0,0,0.0,0.0,0.0,0,0,528,17,71,0,616,0,,2,100.0,9,32,28.1,0,0,0,0,0,18,16,3,0,1,0,0,0,0,0,2,0,32,25,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,33,0,,0,0,11,11,100.0,0,0
36,2020-03-07,Sat,Premier League,Matchweek 29,Away,L 0–1,Watford,Crystal Palace,Y,GK,90,2,1,1,.500,0,0.3,8,20,40.0,23,3,60.9,51.0,6,100.0,69.8,7,0,0.0,3,17.9,0,0,0,0,0,0,0,0,31,1,0,0,1,0.0,0.0,0.0,0,0,555,13,63,0,743,0,,6,100.0,11,23,47.8,0,1,0,0,0,17,12,6,0,3,0,0,0,0,0,7,1,21,18,8,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,0,0,0,1,,0,0,20,0,,0,0,10,10,100.0,0,0
37,2020-06-20,Sat,Premier League,Matchweek 30,Home,D 1–1,Watford,Leicester City,Y,GK,90,2,1,1,.500,0,0.8,12,28,42.9,17,1,94.1,61.9,12,100.0,69.1,12,2,16.7,3,22.0,0,0,0,0,0,0,0,0,31,0,0,0,0,0.0,0.0,0.0,0,0,768,10,69,0,826,0,,0,,13,29,44.8,0,2,1,0,0,15,14,2,0,2,0,0,0,0,0,0,0,29,21,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,25,0,,0,0,7,7,100.0,0,0
38,2020-06-25,Thu,Premier League,Matchweek 31,Away,L 0–1,Watford,Burnley,Y,GK,90,4,1,3,.750,0,0.8,5,25,20.0,26,2,80.8,56.7,4,100.0,68.3,9,0,0.0,2,18.1,0,0,0,0,0,0,0,0,33,0,0,0,0,0.0,0.0,0.0,0,0,336,18,108,0,406,0,,2,100.0,7,28,25.0,0,0,0,0,0,21,9,5,0,1,0,0,0,0,0,2,1,27,24,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,27,0,,0,0,9,9,100.0,0,0
39,2020-06-28,Sun,Premier League,Matchweek 32,Home,L 1–3,Watford,Southampton,Y,GK,90,7,3,4,.571,0,1.3,10,29,34.5,38,8,65.8,49.2,5,80.0,61.4,5,2,40.0,1,16.1,0,0,0,0,0,0,0,0,45,0,0,0,0,0.0,0.0,0.0,0,0,641,21,90,0,828,0,,8,100.0,14,35,40.0,0,1,0,0,0,33,10,5,0,5,0,0,0,0,0,11,4,28,27,4,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,1,33,0,,0,0,20,20,100.0,0,0
40,2020-07-04,Sat,Premier League,Matchweek 33,Away,L 0–3,Watford,Chelsea,Y,GK,90,8,3,6,.750,0,3.2,13,18,72.2,24,6,62.5,48.2,6,50.0,40.2,10,1,10.0,0,9.9,0,0,0,0,0,0,0,0,34,0,0,0,0,0.0,0.0,0.0,0,0,774,10,30,0,1033,0,,8,100.0,17,22,77.3,0,0,0,0,0,19,11,5,0,3,0,0,0,0,0,10,3,17,20,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,29,0,,0,0,9,9,100.0,0,0
41,2020-07-07,Tue,Premier League,Matchweek 34,Home,W 2–1,Watford,Norwich City,Y,GK,90,3,1,2,.667,0,0.7,7,22,31.8,23,2,65.2,51.0,9,77.8,59.4,6,0,0.0,1,17.0,0,0,0,0,0,0,0,0,35,0,0,0,0,0.0,0.0,0.0,0,0,471,16,62,0,704,0,,3,100.0,14,29,48.3,0,1,0,0,0,17,15,6,0,1,0,0,0,0,0,6,4,22,26,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,27,0,,0,0,11,11,100.0,0,0
42,2020-07-11,Sat,Premier League,Matchweek 35,Home,W 2–1,Watford,Newcastle Utd,Y,GK,90,4,1,3,.750,0,1.5,7,16,43.8,19,2,68.4,51.5,3,100.0,82.0,5,0,0.0,1,19.0,0,0,0,0,0,0,0,0,26,0,0,0,0,0.0,0.0,0.0,0,0,466,8,28,0,555,0,,4,100.0,8,18,44.4,0,0,0,0,0,14,8,5,0,0,0,0,0,0,0,5,0,17,16,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,21,0,,0,0,10,10,100.0,0,0
43,2020-07-17,Fri,Premier League,Matchweek 36,Away,L 1–3,Watford,West Ham,Y,GK,90,4,3,1,.250,0,1.2,5,16,31.3,18,6,66.7,49.7,6,66.7,53.0,4,0,0.0,4,19.0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0,0.0,0.0,0,0,358,11,59,0,424,0,,6,100.0,7,18,38.9,0,0,0,0,0,13,11,5,0,1,0,0,0,0,0,5,5,14,14,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,20,0,,0,0,5,5,100.0,0,0
44,2020-07-21,Tue,Premier League,Matchweek 37,Home,L 0–4,Watford,Manchester City,Y,GK,90,9,4,5,.556,0,4.3,10,31,32.3,21,1,100.0,66.1,10,100.0,72.1,13,2,15.4,1,15.2,0,0,0,0,0,0,0,0,37,1,0,0,0,0.0,0.0,0.0,0,0,580,9,52,0,654,0,,0,,10,31,32.3,0,0,0,0,0,15,16,6,0,2,0,0,0,0,0,0,0,31,21,3,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,0,0,0,0,,0,0,33,0,,0,0,6,6,100.0,0,0
45,2020-07-26,Sun,Premier League,Matchweek 38,Away,L 2–3,Watford,Arsenal,Y,GK,90,4,3,2,.500,0,2.8,7,15,46.7,16,4,68.8,50.5,5,80.0,56.6,7,0,0.0,1,17.2,0,0,0,0,0,0,0,0,24,0,0,0,0,0.0,0.0,0.0,0,0,439,12,76,0,578,0,,3,100.0,10,18,55.6,0,1,0,0,1,14,7,2,0,1,0,0,0,0,0,5,0,16,14,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,19,0,,0,0,8,8,100.0,0,0
