,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-10,Sat,Premier League,Matchweek 1,Home,W 3–0,Burnley,Southampton,Y,RM,90,1,0,0,0,2,1,0,0,25,22,2,1,2,0.1,0.1,0.0,0,0,6,15,40.0,32,18,103,2,3,138,0,,4,10,40.0,2,5,40.0,0,0,0,0,0,15,0,0,0,1,2,0,0,0,0,3,7,5,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,50.0,1,22.7,7,9,6,0,2,,1,0,3,3,66.7,2,0,23,13,56.5,1,1,0,1,0,0,6,0,2,0.0
2,2019-08-17,Sat,Premier League,Matchweek 2,Away,L 1–2,Burnley,Arsenal,Y,RM,71,0,0,0,0,0,0,0,0,30,9,0,0,1,0.0,0.0,0.4,5,0,15,23,65.2,129,19,61,1,1,329,1,100.0,8,10,80.0,6,12,50.0,4,0,2,2,4,19,4,0,0,4,6,4,4,0,0,10,3,10,20,3,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,22.2,2,1,6,0,0,,2,0,2,4,100.0,1,1,17,13,76.5,0,1,0,0,0,0,8,1,1,50.0
3,2019-08-25,Sun,Premier League,Matchweek 3,Away,D 1–1,Burnley,Wolves,Y,RM,65,0,0,0,0,1,0,0,0,22,13,0,1,1,0.1,0.1,0.1,1,0,9,16,56.3,17,15,54,1,1,152,0,0.0,8,11,72.7,1,4,25.0,1,0,0,0,0,16,0,0,0,1,3,0,0,0,0,6,6,4,11,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,23.1,6,4,3,0,1,,1,0,1,2,100.0,1,0,22,15,68.2,0,2,0,0,0,0,4,2,1,66.7
5,2019-09-28,Sat,Premier League,Matchweek 7,Away,D 2–2,Burnley,Aston Villa,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2019-10-05,Sat,Premier League,Matchweek 8,Home,W 1–0,Burnley,Everton,Y,RM,83,0,0,0,0,3,1,0,0,32,9,1,1,2,0.2,0.2,0.0,1,0,13,26,50.0,61,20,60,0,0,243,0,0.0,11,18,61.1,2,6,33.3,0,2,0,0,2,24,2,0,0,3,3,2,2,0,0,14,3,9,19,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,22.2,3,4,2,0,2,,0,0,2,4,,0,0,28,19,67.9,0,0,0,0,0,0,4,2,2,50.0
7,2019-10-11,Fri,Euro Qualifying,Group stage,Home,L 0–1,is Iceland,fr France,Y,RM,15,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
8,2019-12-26,Thu,Premier League,Matchweek 19,Away,L 0–1,Burnley,Everton,N,RM,23,0,0,0,0,0,0,0,0,3,5,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,3,3,0,0,0,28,0,,2,2,100.0,0,1,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,20.0,1,0,4,0,0,,0,0,0,0,,0,0,8,2,25.0,0,0,0,1,0,0,1,0,3,0.0
9,2019-12-28,Sat,Premier League,Matchweek 20,Home,L 0–2,Burnley,Manchester Utd,N,FW,23,0,0,0,0,1,0,0,0,11,4,0,0,0,0.1,0.1,0.0,0,0,4,9,44.4,0,8,50,0,0,47,0,0.0,4,6,66.7,0,2,0.0,0,0,0,0,0,9,0,0,0,1,1,0,0,0,0,5,0,4,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,3,0,0,0,,1,0,0,1,,0,0,8,7,87.5,0,0,0,0,0,0,2,0,0,
10,2020-01-01,Wed,Premier League,Matchweek 21,Home,L 1–2,Burnley,Aston Villa,N,LM,45,0,0,0,0,2,0,0,0,34,2,1,0,0,0.2,0.2,0.1,6,1,24,27,88.9,102,28,42,0,1,548,0,,15,17,88.2,9,10,90.0,1,0,2,1,3,27,0,0,0,3,2,0,0,0,0,17,2,8,24,2,1,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,0,0.0,0,1,1,0,0,,0,0,0,6,0.0,0,0,33,29,87.9,2,0,0,1,0,0,4,1,2,33.3
11,2020-01-04,Sat,FA Cup,Third round,Home,W 4–2,Burnley,P'borough Utd,Y,LM,44,0,0,0,0,2,2,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,
13,2020-02-22,Sat,Premier League,Matchweek 27,Home,W 3–0,Burnley,Bournemouth,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
