,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-10,Sat,Premier League,Matchweek 1,Away,D 1–1,Sheffield Utd,Bournemouth,Y,"WB,RB",90,0,0,0,0,1,0,0,0,58,21,0,3,4,0.0,0.0,0.3,1,0,38,44,86.4,235,29,49,0,2,562,1,33.3,34,35,97.1,3,6,50.0,1,2,0,0,5,34,10,0,0,0,1,0,0,0,0,21,15,8,1,32,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,52.4,8,7,6,0,4,,1,0,1,2,0.0,0,0,42,34,81.0,0,2,0,1,0,0,4,0,2,0.0
2,2019-08-18,Sun,Premier League,Matchweek 2,Home,W 1–0,Sheffield Utd,Crystal Palace,Y,WB,90,0,0,0,0,0,0,1,0,53,20,4,0,1,0.0,0.0,0.0,1,0,31,43,72.1,171,33,94,2,4,367,1,20.0,30,32,93.8,0,6,0.0,0,1,1,0,4,34,9,0,0,0,3,0,0,0,0,19,13,11,1,30,3,9,0,0,1,1,0,0,0,0,0,0,0,0,0,3,4,0,0,2,100.0,0,20.0,11,6,3,0,1,,3,0,4,2,50.0,2,0,36,30,83.3,1,0,0,4,0,0,6,2,2,50.0
3,2019-08-24,Sat,Premier League,Matchweek 3,Home,L 1–2,Sheffield Utd,Leicester City,Y,"WB,RB",90,0,1,0,0,2,1,0,0,68,15,2,2,3,0.1,0.1,0.1,2,1,41,53,77.4,251,42,247,1,1,611,1,50.0,36,39,92.3,4,12,33.3,1,1,3,1,12,41,12,0,0,1,6,0,0,0,0,26,14,13,0,38,3,12,0,0,1,2,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0.0,1,33.3,4,7,4,0,2,,3,0,4,4,100.0,1,0,44,36,81.8,1,1,0,0,0,0,9,0,1,0.0
5,2019-08-31,Sat,Premier League,Matchweek 4,Away,D 2–2,Sheffield Utd,Chelsea,Y,"WB,RB",90,0,0,0,0,0,0,0,0,45,16,2,0,0,0.0,0.0,0.0,0,0,27,39,69.2,127,31,121,0,0,439,0,0.0,24,30,80.0,3,7,42.9,0,2,1,1,5,34,5,0,0,1,1,0,0,0,0,22,6,11,2,30,2,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,50.0,1,31.3,3,8,5,0,0,,1,0,1,0,,0,0,34,29,85.3,1,0,0,1,0,0,7,0,2,0.0
6,2019-09-14,Sat,Premier League,Matchweek 5,Home,L 0–1,Sheffield Utd,Southampton,Y,"WB,RB",90,0,0,0,0,0,0,0,0,65,20,5,2,0,0.0,0.0,0.1,4,0,36,49,73.5,273,29,64,0,1,580,0,0.0,32,37,86.5,4,7,57.1,2,1,1,1,9,35,14,0,0,0,1,0,0,0,0,19,8,22,1,28,5,14,0,0,1,2,2,0,0,0,0,0,0,0,0,4,3,1,1,1,50.0,1,65.0,10,4,6,0,0,,2,0,0,4,0.0,0,0,36,29,80.6,2,2,0,2,0,0,12,1,1,50.0
7,2019-09-21,Sat,Premier League,Matchweek 6,Away,W 2–0,Sheffield Utd,Everton,Y,WB,90,0,0,0,0,0,0,1,0,39,12,0,0,4,0.0,0.0,0.0,0,0,16,26,61.5,65,19,49,1,1,190,0,0.0,16,18,88.9,0,7,0.0,0,0,0,0,1,17,9,0,0,0,1,0,0,0,0,9,7,10,2,14,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,50.0,8,3,1,0,4,,6,0,4,0,100.0,1,0,17,16,94.1,1,2,0,1,0,0,5,1,4,20.0
9,2019-09-28,Sat,Premier League,Matchweek 7,Home,L 0–1,Sheffield Utd,Liverpool,Y,"WB,RB",90,0,0,0,0,0,0,0,0,30,16,2,1,1,0.0,0.0,0.1,1,0,17,27,63.0,89,16,106,1,1,285,1,50.0,12,15,80.0,4,10,40.0,1,0,1,1,2,18,9,0,0,2,3,0,0,0,0,7,4,16,0,17,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0.0,1,25.0,3,6,7,0,1,,0,0,0,1,100.0,1,0,11,11,100.0,1,0,0,2,0,0,5,0,1,0.0
10,2019-10-05,Sat,Premier League,Matchweek 8,Away,D 0–0,Sheffield Utd,Watford,Y,WB,90,0,0,0,0,0,0,0,0,75,9,3,1,1,0.0,0.0,0.0,3,0,56,67,83.6,287,59,178,1,1,853,1,100.0,48,54,88.9,7,12,58.3,0,6,1,1,10,59,8,0,0,1,5,0,0,0,0,47,12,8,1,55,2,8,1,0,1,3,0,0,0,0,0,0,0,0,0,3,1,0,2,0,,0,33.3,5,2,2,0,1,,1,0,1,2,100.0,1,0,56,50,89.3,1,2,0,1,0,0,11,0,3,0.0
11,2019-10-21,Mon,Premier League,Matchweek 9,Home,W 1–0,Sheffield Utd,Arsenal,Y,"WB,RM",90,0,0,0,0,1,0,0,0,37,17,3,3,2,0.0,0.0,0.0,1,0,19,23,82.6,135,16,68,0,0,280,0,,17,18,94.4,2,5,40.0,0,2,2,2,5,20,3,0,0,0,2,0,0,0,0,11,5,7,1,17,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,1,33.3,2,23.5,10,3,4,0,2,,3,0,7,3,,0,0,18,17,94.4,0,1,0,0,0,0,5,0,0,
12,2019-10-26,Sat,Premier League,Matchweek 10,Away,D 1–1,Sheffield Utd,West Ham,Y,WB,90,0,0,0,0,2,1,1,0,36,15,0,0,3,0.2,0.2,0.0,1,0,17,24,70.8,27,20,68,1,1,209,1,100.0,16,19,84.2,0,4,0.0,0,0,0,0,0,21,3,0,0,1,1,0,0,0,0,13,5,6,1,19,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,13.3,5,10,0,0,3,,6,0,7,2,100.0,1,0,20,16,80.0,0,1,0,1,0,0,9,1,1,50.0
