,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-11,Sun,Premier League,Matchweek 1,Away,W 1–0,Arsenal,Newcastle Utd,Y,LW,70,0,0,0,0,0,0,1,0,53,24,0,0,0,0.0,0.0,0.1,4,0,38,45,84.4,179,50,114,3,4,690,1,50.0,29,34,85.3,8,9,88.9,2,3,0,0,4,42,3,1,0,2,0,2,2,0,0,33,5,7,5,40,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,12.5,4,11,9,0,0,,0,0,0,2,75.0,3,0,47,43,91.5,2,3,0,1,0,0,6,0,0,
2,2019-08-17,Sat,Premier League,Matchweek 2,Home,W 2–1,Arsenal,Burnley,Y,LW,45,0,0,0,0,2,1,0,0,17,3,0,0,1,0.1,0.1,0.0,1,0,9,11,81.8,35,8,33,0,1,125,0,0.0,8,9,88.9,1,1,100.0,1,1,1,0,1,10,1,0,1,0,0,1,0,0,0,9,0,2,2,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,33.3,1,1,1,0,1,,0,0,0,4,0.0,0,0,24,13,54.2,0,1,0,2,0,0,1,0,0,
3,2019-08-24,Sat,Premier League,Matchweek 3,Away,L 1–3,Arsenal,Liverpool,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2019-09-01,Sun,Premier League,Matchweek 4,Home,D 2–2,Arsenal,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2019-09-15,Sun,Premier League,Matchweek 5,Away,D 2–2,Arsenal,Watford,N,LW,20,0,0,0,0,1,1,0,0,12,8,2,0,1,0.0,0.0,0.0,0,0,4,5,80.0,42,7,44,0,1,77,0,,3,3,100.0,1,2,50.0,0,1,1,0,1,5,0,0,0,0,0,0,0,0,0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,100.0,0,37.5,6,2,0,0,1,,0,0,1,2,0.0,0,0,12,9,75.0,1,2,0,0,0,0,0,0,0,
6,2019-09-19,Thu,Europa Lg,Group stage,Away,W 3–0,eng Arsenal,de Eint Frankfurt,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2019-09-22,Sun,Premier League,Matchweek 6,Home,W 3–2,Arsenal,Aston Villa,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2019-09-24,Tue,EFL Cup,Third round,Home,W 5–0,Arsenal,Nott'ham Forest,Y,AM,90,1,1,0,0,4,2,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
9,2019-09-30,Mon,Premier League,Matchweek 7,Away,D 1–1,Arsenal,Manchester Utd,N,RW,17,0,0,0,0,1,1,0,0,12,13,1,0,2,0.2,0.2,0.0,0,0,5,7,71.4,37,7,38,0,0,88,0,,4,5,80.0,1,2,50.0,0,0,0,0,1,5,2,0,0,0,0,2,0,2,0,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,50.0,1,0.0,3,8,2,0,2,,0,0,0,0,,0,0,10,7,70.0,0,0,0,1,0,0,0,0,0,
10,2019-10-03,Thu,Europa Lg,Group stage,Home,W 4–0,eng Arsenal,be Standard Liège,Y,LW,78,0,1,0,0,4,1,0,0,58,25,1,2,1,0.1,0.1,0.8,8,3,34,42,81.0,130,44,294,2,6,478,1,33.3,32,36,88.9,1,3,33.3,4,2,3,2,3,40,2,0,0,1,6,2,1,0,0,36,2,4,14,28,0,0,0,0,2,6,0,1,0,2,0,0,1,0,0,1,0,1,0,0,,0,32.0,5,13,7,0,1,,0,0,1,8,33.3,3,0,56,48,85.7,3,1,0,0,0,0,3,0,1,0.0
