,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-11,Sun,Premier League,Matchweek 1,Home,L 0–1,Newcastle Utd,Arsenal,Y,DM,53,0,0,0,0,2,0,0,0,27,18,3,0,0,0.0,0.0,0.0,0,0,17,22,77.3,133,13,52,0,1,347,0,0.0,13,14,92.9,4,6,66.7,0,3,1,0,4,18,4,1,0,1,0,2,2,0,0,14,2,6,2,18,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0.0,1,38.9,6,10,2,0,0,,0,0,1,0,0.0,1,0,14,14,100.0,0,1,0,0,0,0,6,0,0,
2,2019-08-17,Sat,Premier League,Matchweek 2,Away,L 1–3,Newcastle Utd,Norwich City,Y,DM,90,1,0,0,0,1,1,0,0,53,21,0,0,1,0.1,0.1,0.1,4,1,43,50,86.0,339,50,70,4,5,1088,0,,27,28,96.4,16,22,72.7,3,8,3,0,8,48,2,2,0,3,3,0,0,0,0,30,10,10,6,42,1,0,1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,9.5,7,12,2,0,1,,0,0,1,2,80.0,4,0,37,36,97.3,1,0,0,0,0,0,15,0,0,
3,2019-08-25,Sun,Premier League,Matchweek 3,Away,W 1–0,Newcastle Utd,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2019-08-28,Wed,EFL Cup,Second round,Home,L 1 (2)–1 (4),Newcastle Utd,Leicester City,Y*,CM,120,0,0,0,0,2,1,0,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
5,2019-08-31,Sat,Premier League,Matchweek 4,Home,D 1–1,Newcastle Utd,Watford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2019-09-14,Sat,Premier League,Matchweek 5,Away,L 1–3,Newcastle Utd,Liverpool,Y,CM,90,0,0,0,0,2,0,0,0,42,24,0,1,0,0.1,0.1,0.0,1,0,22,32,68.8,165,30,41,1,1,508,1,100.0,11,13,84.6,10,18,55.6,0,4,2,0,4,31,1,0,0,2,0,1,0,0,1,21,1,10,4,28,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,8.3,12,11,1,0,0,,3,0,3,1,100.0,1,0,29,24,82.8,2,0,0,0,0,0,12,0,0,
7,2019-09-21,Sat,Premier League,Matchweek 6,Home,D 0–0,Newcastle Utd,Brighton,Y,CM,72,0,0,0,0,1,1,0,0,40,22,1,1,0,0.0,0.0,0.3,4,0,22,34,64.7,187,25,56,1,1,538,0,0.0,14,18,77.8,8,15,53.3,4,2,0,0,5,28,6,3,0,3,1,3,1,2,0,15,10,9,4,29,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,33.3,2,9.1,7,15,0,0,0,,2,0,3,0,100.0,1,0,21,21,100.0,0,0,0,0,0,0,9,1,0,100.0
9,2019-10-06,Sun,Premier League,Matchweek 8,Home,W 1–0,Newcastle Utd,Manchester Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2019-10-19,Sat,Premier League,Matchweek 9,Away,L 0–1,Newcastle Utd,Chelsea,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2019-10-27,Sun,Premier League,Matchweek 10,Home,D 1–1,Newcastle Utd,Wolves,N,CM,6,0,0,0,0,0,0,0,0,8,4,0,0,1,0.0,0.0,0.0,0,0,3,5,60.0,100,3,21,0,0,144,0,0.0,1,1,100.0,2,3,66.7,0,2,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,3,1,0,0,0,,2,0,0,0,,0,0,3,3,100.0,0,0,0,0,0,0,2,0,0,
