,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-11,Sun,Premier League,Matchweek 1,Home,L 0–1,Newcastle Utd,Arsenal,Y,FW,90,0,0,0,0,2,0,1,0,47,34,0,0,2,0.1,0.1,0.0,2,0,21,31,67.7,68,40,216,1,2,321,0,0.0,19,23,82.6,2,6,33.3,1,1,0,0,1,29,2,1,0,1,2,0,0,0,0,24,5,2,27,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,8.8,1,17,16,0,2,,0,0,0,3,50.0,1,0,45,35,77.8,4,4,0,1,0,0,8,0,1,0.0
2,2019-08-17,Sat,Premier League,Matchweek 2,Away,L 1–3,Newcastle Utd,Norwich City,Y,FW,90,0,0,0,0,1,0,0,0,30,23,0,0,0,0.0,0.0,0.0,2,0,18,25,72.0,100,28,145,1,1,376,0,0.0,12,16,75.0,6,7,85.7,0,3,2,0,3,25,0,0,0,0,0,0,0,0,0,21,3,1,24,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,34.8,2,8,13,0,0,,0,0,1,2,100.0,1,0,36,24,66.7,1,1,0,0,0,0,5,0,2,0.0
3,2019-08-25,Sun,Premier League,Matchweek 3,Away,W 1–0,Newcastle Utd,Tottenham,Y,AM,90,0,0,0,0,2,0,0,0,40,23,0,1,7,0.1,0.1,0.0,2,0,11,18,61.1,58,23,223,0,2,159,1,100.0,9,13,69.2,1,4,25.0,0,1,1,0,2,16,2,0,0,0,0,0,0,0,0,12,1,5,15,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,17.4,9,10,4,0,7,,0,0,2,2,0.0,0,0,31,23,74.2,3,3,0,2,0,0,5,0,0,
5,2019-08-31,Sat,Premier League,Matchweek 4,Home,D 1–1,Newcastle Utd,Watford,Y,AM,90,0,0,0,0,1,0,0,0,45,26,2,0,0,0.2,0.2,0.0,3,0,23,32,71.9,42,40,142,2,2,348,1,100.0,20,25,80.0,2,6,33.3,1,1,0,0,0,32,0,0,0,0,3,0,0,0,0,22,6,4,26,5,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,1,0,1,50.0,1,34.6,7,9,10,0,0,,1,0,2,5,100.0,2,0,53,33,62.3,3,3,0,0,0,0,8,1,1,50.0
6,2019-09-05,Thu,Friendlies (M),Friendlies (M),Away,L 0–2,py Paraguay,jp Japan,Y,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
7,2019-09-10,Tue,Friendlies (M),Friendlies (M),Away,W 4–2,py Paraguay,jo Jordan,N,,23,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
8,2019-09-14,Sat,Premier League,Matchweek 5,Away,L 1–3,Newcastle Utd,Liverpool,Y,RW,66,0,0,0,0,0,0,0,0,30,22,2,0,1,0.0,0.0,0.0,2,0,10,16,62.5,27,23,119,0,5,144,0,0.0,9,11,81.8,1,4,25.0,0,0,0,0,1,15,1,0,0,0,1,0,0,0,0,11,1,4,13,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,50.0,1,18.2,12,7,3,0,1,,0,0,2,1,0.0,2,1,30,17,56.7,2,2,0,0,0,0,6,0,0,
9,2019-09-21,Sat,Premier League,Matchweek 6,Home,D 0–0,Newcastle Utd,Brighton,Y,RW,72,0,0,0,0,2,2,0,0,20,29,3,0,1,0.5,0.5,0.0,2,0,4,10,40.0,24,17,103,2,3,56,0,,4,8,50.0,0,2,0.0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,7,2,1,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0.0,2,13.8,10,12,7,0,1,,0,0,1,3,66.7,2,0,22,11,50.0,1,1,0,0,0,0,4,0,1,0.0
10,2019-09-29,Sun,Premier League,Matchweek 7,Away,L 0–5,Newcastle Utd,Leicester City,Y,"RW,RM",73,0,0,0,0,0,0,0,0,36,15,1,0,2,0.0,0.0,0.0,1,0,17,24,70.8,84,22,156,1,1,234,0,0.0,16,20,80.0,1,3,33.3,1,0,1,0,2,23,1,0,0,0,1,0,0,0,0,19,4,1,22,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,33.3,9,6,0,0,2,,0,0,0,0,100.0,1,1,34,26,76.5,3,4,0,0,0,0,4,0,1,0.0
11,2019-10-06,Sun,Premier League,Matchweek 8,Home,W 1–0,Newcastle Utd,Manchester Utd,Y,AM,89,0,0,0,0,3,0,1,0,24,15,0,1,0,0.3,0.3,0.0,2,0,12,15,80.0,101,20,167,0,2,220,0,0.0,8,10,80.0,4,4,100.0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,6,7,2,12,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,6.7,4,8,3,0,0,,0,0,0,2,0.0,1,0,30,17,56.7,0,1,0,2,0,0,5,0,0,
