,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-09,Fri,Premier League,Matchweek 1,Away,L 1–4,Norwich City,Liverpool,Y*,CB,90,0,0,0,0,0,0,0,0,34,5,0,0,1,0.0,0.0,0.0,0,0,24,26,92.3,130,20,7,0,0,503,0,,18,19,94.7,6,7,85.7,0,0,0,0,0,25,1,1,0,1,0,0,0,0,0,24,0,2,2,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,20.0,4,1,0,0,0,,7,0,10,0,,0,0,25,25,100.0,0,0,0,1,0,0,0,0,0,
2,2019-08-17,Sat,Premier League,Matchweek 2,Home,W 3–1,Norwich City,Newcastle Utd,Y*,CB,90,0,0,0,0,1,0,0,0,67,9,2,1,1,0.0,0.0,0.0,1,0,48,54,88.9,283,49,118,0,0,888,0,0.0,39,39,100.0,9,13,69.2,0,1,0,0,1,52,2,2,0,0,0,0,0,0,0,46,1,7,5,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.0,2,66.7,7,2,0,0,1,,7,0,4,1,,0,0,48,48,100.0,0,1,0,1,0,0,5,6,0,100.0
3,2019-08-24,Sat,Premier League,Matchweek 3,Home,L 2–3,Norwich City,Chelsea,Y*,CB,90,0,0,0,0,1,1,0,0,75,18,4,0,1,0.1,0.1,0.0,0,0,46,57,80.7,226,43,46,0,0,847,1,100.0,33,37,89.2,12,19,63.2,0,2,0,0,1,53,4,4,0,1,0,0,0,0,0,43,4,10,5,49,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0.0,2,38.9,12,6,0,0,0,,10,0,10,1,,0,0,43,43,100.0,0,0,0,0,0,0,10,4,0,100.0
5,2019-09-14,Sat,Premier League,Matchweek 5,Home,W 3–2,Norwich City,Manchester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2019-09-21,Sat,Premier League,Matchweek 6,Away,L 0–2,Norwich City,Burnley,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2019-09-28,Sat,Premier League,Matchweek 7,Away,L 0–2,Norwich City,Crystal Palace,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2019-12-21,Sat,Premier League,Matchweek 18,Home,L 1–2,Norwich City,Wolves,Y*,CB,90,0,0,0,0,1,0,1,0,46,11,1,1,4,0.0,0.0,0.0,0,0,29,35,82.9,206,23,46,0,0,743,0,,15,17,88.2,14,18,77.8,0,3,0,0,2,31,4,4,0,1,0,0,0,0,0,23,3,9,5,25,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,45.5,5,6,0,0,1,,3,0,9,1,,0,0,29,28,96.6,0,1,0,0,0,0,6,4,0,100.0
10,2019-12-26,Thu,Premier League,Matchweek 19,Away,L 0–1,Norwich City,Aston Villa,Y*,CB,90,0,0,0,0,1,1,0,0,55,4,0,0,2,0.0,0.0,0.0,0,0,35,40,87.5,142,30,44,0,0,834,2,100.0,19,21,90.5,14,17,82.4,0,1,0,0,1,38,2,2,0,3,0,0,0,0,0,32,2,6,6,31,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100.0,3,1,0,0,1,,9,0,12,2,,0,0,36,33,91.7,1,0,0,0,0,0,8,5,5,50.0
11,2019-12-28,Sat,Premier League,Matchweek 20,Home,D 2–2,Norwich City,Tottenham,Y*,CB,90,0,0,0,0,1,0,0,0,58,11,1,2,2,0.1,0.1,0.0,0,0,31,46,67.4,141,26,32,0,0,666,0,,22,29,75.9,9,17,52.9,0,0,0,0,1,45,1,1,0,1,0,0,0,0,0,27,7,12,3,33,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,100.0,0,18.2,10,1,0,0,0,,6,0,14,1,,0,0,29,29,100.0,0,0,0,1,0,0,16,5,0,100.0
12,2020-01-01,Wed,Premier League,Matchweek 21,Home,D 1–1,Norwich City,Crystal Palace,Y*,CB,90,0,0,0,0,1,0,1,0,48,9,1,1,3,0.1,0.1,0.0,0,0,28,35,80.0,172,23,84,0,0,545,1,100.0,20,22,90.9,7,12,58.3,0,2,0,0,0,33,2,2,0,0,1,0,0,0,0,24,3,8,6,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,11.1,5,3,1,0,3,,8,0,9,2,,0,0,27,27,100.0,0,0,0,2,0,0,6,5,2,71.4
