,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-10,Sat,Premier League,Matchweek 1,Home,W 3–1,Tottenham,Aston Villa,Y,CB,90,0,0,0,0,2,1,0,0,90,8,1,0,1,0.1,0.1,0.0,1,0,75,81,92.6,529,69,243,0,0,1812,0,,44,46,95.7,31,35,88.6,1,10,1,0,9,79,2,2,0,1,1,0,0,0,0,57,4,20,14,63,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,0,37.5,3,3,2,0,0,,6,0,7,2,,0,0,72,70,97.2,0,0,0,1,0,0,10,4,2,66.7
2,2019-08-17,Sat,Premier League,Matchweek 2,Away,D 2–2,Tottenham,Manchester City,Y,CB,90,0,0,0,0,0,0,0,0,85,2,1,0,4,0.0,0.0,0.0,0,0,61,73,83.6,259,62,82,0,0,1393,0,0.0,45,47,95.7,16,23,69.6,0,1,0,0,0,71,2,2,0,1,0,0,0,0,0,55,6,12,11,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,1,50.0,1,1,0,0,1,,8,0,39,0,,0,0,68,67,98.5,0,0,0,0,0,0,3,1,0,100.0
3,2019-08-25,Sun,Premier League,Matchweek 3,Home,L 0–1,Tottenham,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,0,0,97,6,1,1,0,0.0,0.0,0.0,2,0,83,94,88.3,401,74,275,0,0,1877,1,50.0,51,54,94.4,31,38,81.6,0,8,1,0,4,92,2,2,0,4,1,0,0,0,0,72,7,15,18,69,4,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,50.0,1,16.7,3,3,0,0,0,,2,0,3,0,,0,0,79,77,97.5,0,0,0,0,0,0,14,2,4,33.3
4,2019-09-01,Sun,Premier League,Matchweek 4,Away,D 2–2,Tottenham,Arsenal,Y,CB,90,0,0,0,0,0,0,0,0,56,7,3,0,2,0.0,0.0,0.0,0,0,33,45,73.3,205,31,66,0,1,826,0,0.0,20,22,90.9,13,22,59.1,0,0,0,0,1,43,2,2,0,1,0,0,0,0,0,21,5,19,7,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,100.0,0,14.3,5,2,0,0,1,,6,0,16,0,0.0,0,0,35,34,97.1,0,0,0,1,0,0,10,1,0,100.0
5,2019-09-06,Fri,Euro Qualifying,Group stage,Away,W 4–0,be Belgium,sm San Marino,Y,CB,90,0,0,0,0,3,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
6,2019-09-09,Mon,Euro Qualifying,Group stage,Away,W 4–0,be Belgium,sco Scotland,Y,CB,90,1,0,0,0,2,2,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
7,2019-09-14,Sat,Premier League,Matchweek 5,Home,W 4–0,Tottenham,Crystal Palace,Y,CB,90,0,1,0,0,0,0,0,0,120,10,1,1,4,0.0,0.0,0.1,1,1,98,109,89.9,651,88,300,0,0,2183,1,100.0,66,68,97.1,31,40,77.5,1,19,1,0,13,107,2,2,1,4,0,0,0,0,0,80,5,24,20,85,3,0,0,0,4,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,,0,30.0,7,3,0,0,3,,5,0,5,0,,0,0,92,92,100.0,0,0,0,0,0,0,14,3,2,60.0
8,2019-09-18,Wed,Champions Lg,Group stage,Away,D 2–2,eng Tottenham,gr Olympiacos,Y,CB,90,0,0,0,0,0,0,0,0,69,6,0,0,1,0.0,0.0,0.0,0,0,62,66,93.9,529,54,86,0,0,1454,1,100.0,34,36,94.4,27,29,93.1,0,7,0,0,3,65,1,1,0,0,0,0,0,0,0,57,1,8,8,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,33.3,3,3,0,0,0,,2,0,7,0,,0,0,56,56,100.0,0,0,0,1,0,0,9,1,1,50.0
9,2019-09-21,Sat,Premier League,Matchweek 6,Away,L 1–2,Tottenham,Leicester City,Y,CB,90,0,0,0,0,0,0,0,0,53,7,2,0,5,0.0,0.0,0.0,0,0,31,40,77.5,241,21,61,0,0,709,1,100.0,17,19,89.5,13,20,65.0,0,5,0,0,1,37,3,3,0,0,0,0,0,0,0,20,8,12,7,28,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,66.7,1,28.6,4,3,0,0,3,,7,1,15,0,,0,0,32,28,87.5,0,0,0,0,0,0,8,2,3,40.0
11,2019-09-28,Sat,Premier League,Matchweek 7,Home,W 2–1,Tottenham,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,53,7,0,0,2,0.0,0.0,0.0,0,0,34,42,81.0,326,33,62,0,0,980,0,,13,13,100.0,21,29,72.4,0,4,0,0,1,39,3,3,0,3,0,0,0,0,0,24,4,14,6,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,57.1,5,2,0,0,0,,9,0,15,0,,0,0,34,33,97.1,0,0,0,0,0,0,6,2,2,50.0
