,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-11,Sun,Premier League,Matchweek 1,Away,L 0–4,Chelsea,Manchester Utd,N,FW,25,0,0,0,0,0,0,0,0,13,9,0,1,0,0.0,0.0,0.0,2,0,8,11,72.7,9,8,15,0,0,95,0,,8,11,72.7,0,0,,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,9,1,1,7,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,44.4,0,7,2,0,0,,0,0,0,0,,0,0,13,8,61.5,0,0,0,1,0,0,1,0,1,0.0
2,2019-08-14,Wed,Super Cup,UEFA Super Cup,Away,L 2 (4)–2 (5),eng Chelsea,eng Liverpool,Y,FW,73,1,0,0,0,4,2,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,,,,
3,2019-08-18,Sun,Premier League,Matchweek 2,Home,D 1–1,Chelsea,Leicester City,Y,FW,60,0,0,0,0,1,1,0,0,21,15,0,0,1,0.0,0.0,0.5,2,0,13,14,92.9,23,4,3,0,1,129,1,50.0,12,12,100.0,0,0,,2,0,0,0,0,13,1,0,0,0,0,0,0,0,0,6,4,4,8,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,13.3,1,6,8,0,1,,2,0,2,4,0.0,0,0,35,16,45.7,2,0,0,0,0,0,1,3,2,60.0
4,2019-08-24,Sat,Premier League,Matchweek 3,Away,W 3–2,Chelsea,Norwich City,N,FW,16,0,0,0,0,0,0,0,0,5,11,0,0,0,0.0,0.0,0.1,1,0,3,4,75.0,5,4,7,0,0,41,0,,3,4,75.0,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,45.5,0,6,5,0,0,,0,0,0,0,,0,0,15,5,33.3,0,1,0,3,0,0,0,0,2,0.0
5,2019-08-31,Sat,Premier League,Matchweek 4,Home,D 2–2,Chelsea,Sheffield Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2019-09-07,Sat,Euro Qualifying,Group stage,Home,W 4–1,fr France,al Albania,Y,FW,90,1,0,0,0,4,1,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
7,2019-09-10,Tue,Euro Qualifying,Group stage,Home,W 3–0,fr France,ad Andorra,Y,FW,71,0,0,0,0,5,2,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
8,2019-09-14,Sat,Premier League,Matchweek 5,Away,W 5–2,Chelsea,Wolves,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2019-09-17,Tue,Champions Lg,Group stage,Home,L 0–1,eng Chelsea,es Valencia,N,FW,18,0,0,0,0,1,1,1,0,4,3,0,0,0,0.1,0.1,0.0,1,0,3,3,100.0,0,3,4,1,1,41,0,,3,3,100.0,0,0,,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,0,3,0,0,0,,0,0,0,1,100.0,1,0,9,3,33.3,0,0,0,1,0,0,0,0,0,
11,2019-10-02,Wed,Champions Lg,Group stage,Away,W 2–1,eng Chelsea,fr Lille,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
