,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-11,Sun,Premier League,Matchweek 1,Away,W 1–0,Arsenal,Newcastle Utd,Y,FW,90,1,0,0,0,4,2,0,0,42,20,0,0,0,0.7,0.7,0.0,1,0,17,29,58.6,46,37,140,0,0,186,1,33.3,15,23,65.2,1,3,33.3,0,0,2,0,2,28,1,0,0,0,2,0,0,0,0,16,8,5,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,25.0,0,10,10,0,0,,1,0,0,8,,0,0,58,35,60.3,2,4,0,0,0,0,3,0,5,0.0
2,2019-08-17,Sat,Premier League,Matchweek 2,Home,W 2–1,Arsenal,Burnley,Y,"RW,FW",90,1,0,0,0,3,2,1,0,40,9,1,0,1,0.2,0.2,0.1,1,0,18,28,64.3,100,28,157,0,3,327,0,0.0,15,22,68.2,3,4,75.0,1,1,3,2,4,27,1,0,0,1,4,1,0,0,0,20,3,5,2,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,100.0,0,22.2,2,2,5,0,1,,0,0,0,5,0.0,0,0,48,32,66.7,2,2,0,0,0,0,5,0,1,0.0
3,2019-08-24,Sat,Premier League,Matchweek 3,Away,L 1–3,Arsenal,Liverpool,Y,"FW,LW",90,0,0,0,0,2,0,0,0,37,22,2,1,1,0.3,0.3,0.1,2,0,19,26,73.1,113,28,138,0,1,361,0,,15,19,78.9,4,7,57.1,2,2,1,0,4,22,4,0,0,1,3,0,0,0,0,20,2,4,1,25,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,1,33.3,2,18.2,8,6,8,0,1,,0,0,0,3,0.0,0,0,42,25,59.5,2,1,0,0,0,0,2,0,1,0.0
4,2019-09-01,Sun,Premier League,Matchweek 4,Home,D 2–2,Arsenal,Tottenham,Y,"LW,FW",90,1,0,0,0,4,1,0,0,41,22,1,0,1,0.5,0.5,0.2,4,0,23,31,74.2,136,37,184,2,3,375,0,0.0,21,25,84.0,2,4,50.0,1,1,1,1,3,31,0,0,0,0,6,0,0,0,0,23,3,5,4,26,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,1,0,1,100.0,0,36.4,1,7,14,0,1,,0,0,0,7,66.7,3,0,54,37,68.5,2,2,0,0,0,0,2,1,0,100.0
5,2019-09-15,Sun,Premier League,Matchweek 5,Away,D 2–2,Arsenal,Watford,Y,FW,90,2,0,0,0,3,2,0,0,35,17,1,1,0,0.8,0.8,0.0,0,0,22,25,88.0,77,24,86,0,0,295,0,,20,22,90.9,2,3,66.7,0,1,0,0,1,22,3,0,0,0,0,0,0,0,0,21,4,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,33.3,2,11.8,2,9,6,0,0,,1,0,2,3,,0,0,44,26,59.1,1,3,0,0,0,0,2,1,1,50.0
6,2019-09-19,Thu,Europa Lg,Group stage,Away,W 3–0,eng Arsenal,de Eint Frankfurt,Y,FW,90,1,0,0,0,7,1,0,0,34,14,0,0,0,1.1,1.1,0.2,5,0,16,22,72.7,97,27,199,2,2,292,0,,12,18,66.7,4,4,100.0,1,2,4,1,6,21,1,0,0,0,4,0,0,0,0,10,8,4,1,20,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,35.7,2,6,6,0,0,,0,0,0,11,100.0,2,0,56,32,57.1,3,2,0,1,0,0,1,0,1,0.0
7,2019-09-22,Sun,Premier League,Matchweek 6,Home,W 3–2,Arsenal,Aston Villa,Y,FW,90,1,0,0,0,4,2,1,0,33,20,1,0,0,0.5,0.5,0.0,1,1,11,22,50.0,43,21,117,0,1,135,0,,11,20,55.0,0,2,0.0,0,1,1,0,3,19,3,0,0,0,3,0,0,0,0,13,4,5,1,20,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0,1,20.0,2,9,9,0,0,,1,0,1,9,0.0,0,0,48,24,50.0,4,1,0,3,0,0,4,0,2,0.0
9,2019-09-30,Mon,Premier League,Matchweek 7,Away,D 1–1,Arsenal,Manchester Utd,Y,FW,90,1,0,0,0,1,1,0,0,33,19,1,0,6,0.4,0.4,0.0,2,0,13,22,59.1,66,21,60,0,0,291,0,0.0,9,14,64.3,4,6,66.7,1,2,1,1,4,20,2,0,0,1,3,0,0,0,0,11,6,5,3,19,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,2,15.8,2,9,8,0,6,,0,0,1,2,,0,0,50,22,44.0,1,1,0,0,0,0,2,0,1,0.0
10,2019-10-03,Thu,Europa Lg,Group stage,Home,W 4–0,eng Arsenal,be Standard Liège,N,FW,12,0,0,0,0,2,0,0,0,7,1,0,0,0,0.3,0.3,0.5,1,0,4,4,100.0,10,4,20,0,0,78,0,,3,3,100.0,1,1,100.0,1,0,1,0,1,4,0,0,0,1,1,0,0,0,0,2,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,0,0,1,0,0,,0,0,0,3,,0,0,7,6,85.7,1,0,0,0,0,0,1,1,0,100.0
11,2019-10-06,Sun,Premier League,Matchweek 8,Home,W 1–0,Arsenal,Bournemouth,Y,FW,90,0,0,0,0,4,1,0,0,30,22,1,0,0,0.4,0.4,0.0,1,0,16,20,80.0,62,20,155,0,0,211,2,50.0,12,13,92.3,2,3,66.7,1,2,2,0,4,19,1,0,0,0,0,0,0,0,0,12,4,4,2,15,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,2,27.3,1,8,13,0,0,,0,0,0,7,,0,0,52,26,50.0,2,3,0,1,0,0,2,1,2,33.3
