,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,GA,Saves,Save%,CS,PSxG,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,AvgDist,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,PrgDist,Carries,PrgDist.1,Succ,TotDist,Cmp.1,Cmp%.1,Cmp.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos
13,2019-12-01,Sun,Serie A,Matchweek 14,Away,W 1–0,Milan,Parma,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2019-12-08,Sun,Serie A,Matchweek 15,Away,W 3–2,Milan,Bologna,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2019-12-15,Sun,Serie A,Matchweek 16,Home,D 0–0,Milan,Sassuolo,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2019-12-22,Sun,Serie A,Matchweek 17,Away,L 0–5,Milan,Atalanta,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2020-01-06,Mon,Serie A,Matchweek 18,Home,D 0–0,Milan,Sampdoria,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2020-01-11,Sat,Serie A,Matchweek 19,Away,W 2–0,Milan,Cagliari,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2020-01-18,Sat,Premier League,Matchweek 23,Away,D 1–1,Aston Villa,Brighton,Y,GK,90,2,1,1,.500,0,1.2,13,17,76.5,20,2,65.0,43.9,6,66.7,47.5,4,0,0.0,1,16.4,0,0,0,0,0,0,0,0,29,0,0,0,0,0.0,0.0,0.0,0,0,610,11,23,0,955,0,,5,100.0,17,21,81.0,0,0,0,0,0,16,10,4,0,6,0,0,0,0,0,7,6,13,2,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,1,0,25,0,,0,0,12,12,100.0,0,0
20,2020-01-21,Tue,Premier League,Matchweek 24,Home,W 2–1,Aston Villa,Watford,Y,GK,90,3,1,2,.667,0,1.4,7,12,58.3,29,5,37.9,36.4,2,50.0,28.5,11,3,27.3,1,17.3,0,0,0,0,0,0,0,0,36,0,0,0,0,0.0,0.0,0.0,0,0,475,16,53,0,826,0,,9,100.0,17,22,77.3,0,0,0,0,1,26,5,3,0,3,0,0,0,0,0,16,1,14,6,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,32,0,,0,0,20,20,100.0,0,0
22,2020-02-01,Sat,Premier League,Matchweek 25,Away,L 1–2,Aston Villa,Bournemouth,Y,GK,90,6,2,4,.667,0,1.7,6,13,46.2,24,4,50.0,39.7,6,16.7,30.3,7,0,0.0,0,14.2,0,0,0,0,0,0,0,0,32,0,0,0,0,0.0,0.0,0.0,0,0,380,12,34,0,641,0,,9,90.0,12,20,60.0,0,0,0,0,0,21,9,3,0,0,0,0,0,0,0,12,5,13,2,21,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,30,0,,0,0,13,13,100.0,0,0
23,2020-02-16,Sun,Premier League,Matchweek 26,Home,L 2–3,Aston Villa,Tottenham,Y,GK,90,9,3,6,.667,0,2.6,5,12,41.7,29,6,34.5,37.3,6,33.3,34.5,4,0,0.0,0,16.0,0,0,0,0,0,0,0,0,41,0,0,0,0,0.0,0.0,0.0,1,1,497,16,40,0,857,1,100.0,10,100.0,17,24,70.8,0,0,0,0,0,27,8,2,0,2,0,0,0,0,0,17,4,14,1,28,0,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,38,0,,0,0,17,17,100.0,0,0
24,2020-02-22,Sat,Premier League,Matchweek 27,Away,L 0–2,Aston Villa,Southampton,Y,GK,90,8,2,6,.750,0,2.5,7,23,30.4,36,9,50.0,38.2,10,50.0,40.4,7,0,0.0,3,17.8,0,0,0,0,0,0,1,0,51,3,0,0,0,0.0,0.0,0.0,1,0,531,21,80,0,853,2,100.0,11,100.0,16,33,48.5,0,1,0,0,0,33,13,3,0,0,0,0,0,0,0,18,4,24,4,31,0,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,33.3,3,0,0,0,0,,0,1,45,0,,0,0,24,24,100.0,0,0
25,2020-03-01,Sun,EFL Cup,Final,Home,L 1–2,Aston Villa,Manchester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2020-03-09,Mon,Premier League,Matchweek 29,Away,L 0–4,Aston Villa,Leicester City,Y,GK,90,6,4,3,.500,0,2.4,7,18,38.9,18,3,50.0,40.4,10,90.0,60.8,10,0,0.0,2,18.2,0,0,0,0,0,0,0,0,30,1,0,0,0,0.0,0.0,0.0,0,0,490,12,35,0,628,0,,6,100.0,10,22,45.5,0,0,0,0,0,14,14,4,0,0,0,0,0,0,0,10,0,18,3,21,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1,0,0,0,0,,0,1,26,0,,0,0,11,10,90.9,0,0
27,2020-06-17,Wed,Premier League,Matchweek 28,Home,D 0–0,Aston Villa,Sheffield Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2020-06-21,Sun,Premier League,Matchweek 30,Home,L 1–2,Aston Villa,Chelsea,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2020-06-24,Wed,Premier League,Matchweek 31,Away,D 1–1,Aston Villa,Newcastle Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2020-06-27,Sat,Premier League,Matchweek 32,Home,L 0–1,Aston Villa,Wolves,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2020-07-05,Sun,Premier League,Matchweek 33,Away,L 0–2,Aston Villa,Liverpool,Y,GK,90,4,2,2,.500,0,2.0,5,23,21.7,27,3,74.1,59.9,5,60.0,46.6,13,1,7.7,1,15.6,0,0,0,0,0,0,0,0,35,0,0,0,0,0.0,0.0,0.0,0,0,400,14,40,0,518,0,,5,100.0,8,27,29.6,0,0,0,0,0,18,14,9,0,1,0,0,0,0,0,6,1,25,3,22,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,26,0,,0,0,10,10,100.0,0,0
32,2020-07-09,Thu,Premier League,Matchweek 34,Home,L 0–3,Aston Villa,Manchester Utd,Y,GK,90,5,3,3,.600,0,2.6,9,16,56.3,17,5,58.8,40.4,9,66.7,47.3,4,0,0.0,0,11.5,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0,0.0,0.0,0,0,515,11,43,0,681,0,,8,100.0,11,18,61.1,0,0,0,0,0,14,12,3,0,0,0,0,0,0,0,9,2,15,3,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,26,0,,0,0,7,7,100.0,0,0
33,2020-07-12,Sun,Premier League,Matchweek 35,Home,W 2–0,Aston Villa,Crystal Palace,Y,GK,90,5,0,5,1.000,1,1.3,10,24,41.7,26,2,69.2,47.0,9,66.7,46.4,11,0,0.0,0,12.8,0,0,0,0,0,0,0,0,37,0,0,0,0,0.0,0.0,0.0,0,0,539,15,51,0,798,0,,8,100.0,12,27,44.4,0,0,0,0,0,21,14,5,0,1,0,0,0,0,0,10,0,25,2,25,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,33,0,,0,0,13,13,100.0,0,0
34,2020-07-16,Thu,Premier League,Matchweek 36,Away,D 1–1,Aston Villa,Everton,Y,GK,90,1,1,0,.000,0,0.6,18,26,69.2,26,5,38.5,36.7,16,100.0,60.6,14,1,7.1,0,15.2,0,0,0,0,0,0,0,0,42,0,0,0,0,0.0,0.0,0.0,0,0,1047,18,27,0,1448,0,,10,100.0,24,32,75.0,0,0,0,0,0,24,18,2,0,0,0,0,0,0,0,15,4,23,3,33,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,37,0,,0,0,16,16,100.0,1,0
35,2020-07-21,Tue,Premier League,Matchweek 37,Home,W 1–0,Aston Villa,Arsenal,Y,GK,90,0,0,0,,1,0.0,16,28,57.1,30,1,73.3,49.2,6,100.0,63.3,16,2,12.5,0,4.7,0,0,0,0,0,0,0,0,38,0,0,0,0,0.0,0.0,0.0,0,0,871,17,66,0,1128,0,0.0,7,100.0,16,28,57.1,0,2,0,0,0,24,12,6,0,1,0,0,0,0,0,7,0,29,2,30,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,31,0,,0,0,19,19,100.0,0,0
36,2020-07-26,Sun,Premier League,Matchweek 38,Away,D 1–1,Aston Villa,West Ham,Y,GK,90,1,1,0,.000,0,0.2,10,17,58.8,20,2,55.0,39.4,8,75.0,52.1,9,0,0.0,0,17.0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0,0.0,0.0,0,0,520,12,65,0,774,0,,9,100.0,12,19,63.2,0,1,0,0,0,16,12,4,0,2,0,0,0,0,0,12,1,15,2,24,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,24,0,,0,0,14,14,100.0,0,0
