,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-10,Sat,Premier League,Matchweek 1,Home,L 0–5,West Ham,Manchester City,Y,CM,55,0,0,0,0,0,0,0,0,31,18,1,0,3,0.0,0.0,0.0,0,0,19,21,90.5,64,21,29,0,1,261,0,0.0,16,16,100.0,3,4,75.0,0,1,0,0,0,20,1,1,0,0,0,0,0,0,0,16,1,4,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,50.0,1,33.3,8,9,1,0,3,,0,0,1,1,0.0,0,0,19,18,94.7,1,2,0,0,0,0,9,3,0,100.0
2,2019-08-17,Sat,Premier League,Matchweek 2,Away,D 1–1,West Ham,Brighton,Y,CM,45,0,0,0,0,0,0,0,0,13,14,0,0,1,0.0,0.0,0.0,0,0,9,9,100.0,7,8,24,0,0,87,1,100.0,8,8,100.0,0,0,,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,2,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,50.0,0,6,8,0,1,,1,0,0,0,,0,0,14,10,71.4,0,2,0,0,0,0,1,1,0,100.0
4,2019-08-27,Tue,EFL Cup,Second round,Away,W 2–0,West Ham,Newport County,Y,AM,81,1,0,0,0,3,2,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
6,2019-09-16,Mon,Premier League,Matchweek 5,Away,D 0–0,West Ham,Aston Villa,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2019-09-22,Sun,Premier League,Matchweek 6,Home,W 2–0,West Ham,Manchester Utd,N,LM,21,0,0,0,0,0,0,0,0,17,6,0,0,1,0.0,0.0,0.0,1,1,8,9,88.9,29,17,28,3,4,109,0,,8,9,88.9,0,0,,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,6,3,0,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0,2,4,0,1,,0,0,0,0,75.0,4,0,11,9,81.8,2,2,0,0,0,0,5,1,0,100.0
8,2019-09-25,Wed,EFL Cup,Third round,Away,L 0–4,West Ham,Oxford United,Y,AM,65,0,0,0,0,1,1,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,
9,2019-09-28,Sat,Premier League,Matchweek 7,Away,D 2–2,West Ham,Bournemouth,N,CM,16,0,0,0,0,0,0,0,0,7,6,0,0,1,0.0,0.0,0.0,0,0,2,5,40.0,0,4,21,0,0,30,0,,2,4,50.0,0,1,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,66.7,1,5,0,0,1,,0,0,0,0,,0,0,7,5,71.4,0,1,0,0,0,0,1,0,0,
10,2019-10-05,Sat,Premier League,Matchweek 8,Home,L 1–2,West Ham,Crystal Palace,N,"CM,RM",13,0,0,0,0,0,0,0,0,8,4,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,19,8,75,1,1,130,0,,3,4,75.0,2,2,100.0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,0,4,0,0,0,,0,0,0,1,100.0,1,0,8,7,87.5,0,1,0,0,0,0,0,0,0,
11,2019-10-19,Sat,Premier League,Matchweek 9,Away,L 0–2,West Ham,Everton,N,RM,28,0,0,0,0,0,0,0,0,11,8,0,0,0,0.0,0.0,0.0,0,0,7,9,77.8,6,9,49,1,1,105,0,,7,8,87.5,0,1,0.0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,7,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,12.5,3,5,0,0,0,,0,0,0,1,100.0,1,0,14,9,64.3,0,2,0,0,0,0,1,0,0,
13,2020-06-20,Sat,Premier League,Matchweek 30,Home,L 0–2,West Ham,Wolves,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2020-06-23,Tue,Premier League,Matchweek 31,Away,L 0–2,West Ham,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2020-07-01,Wed,Premier League,Matchweek 32,Home,W 3–2,West Ham,Chelsea,N,AM,23,0,0,0,0,0,0,0,0,11,4,0,0,0,0.0,0.0,0.0,0,0,5,8,62.5,9,5,11,0,2,55,0,0.0,5,6,83.3,0,1,0.0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,3,2,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,25.0,2,2,0,0,0,,0,0,0,1,0.0,0,1,11,9,81.8,0,1,0,1,0,0,1,1,0,100.0
16,2020-07-05,Sun,Premier League,Matchweek 33,Away,D 2–2,West Ham,Newcastle Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2020-07-08,Wed,Premier League,Matchweek 34,Home,L 0–1,West Ham,Burnley,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2020-07-11,Sat,Premier League,Matchweek 35,Away,W 4–0,West Ham,Norwich City,N,AM,14,0,0,0,0,0,0,0,0,10,3,0,0,0,0.0,0.0,0.0,0,0,6,6,100.0,29,8,12,0,1,66,0,,6,6,100.0,0,0,,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,5,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,66.7,1,1,1,0,0,,0,0,0,0,0.0,0,0,10,9,90.0,0,2,0,0,0,0,1,0,0,
