,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-07-24,Wed,Libertadores,Round of 16,Away,W 1–0,ar Boca Juniors,br Atl Paranaense,Y,DM,84,1,0,0,0,3,2,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,
3,2019-07-31,Wed,Libertadores,Round of 16,Home,W 2–0,ar Boca Juniors,br Atl Paranaense,Y,LM,90,0,1,0,0,4,2,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
4,2019-08-04,Sun,Primera Div,Matchweek 2,Away,W 2–0,Boca Juniors,Patronato,N,,16,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
5,2019-08-18,Sun,Primera Div,Matchweek 3,Home,W 2–0,Boca Juniors,Aldosivi,N,,23,0,0,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
6,2019-08-21,Wed,Libertadores,Quarter-finals,Away,W 3–0,ar Boca Juniors,ec LDU de Quito,Y,AM,68,0,1,0,0,4,0,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
7,2019-08-25,Sun,Primera Div,Matchweek 4,Away,W 1–0,Boca Juniors,Banfield,N,,4,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
8,2019-08-28,Wed,Libertadores,Quarter-finals,Home,D 0–0,ar Boca Juniors,ec LDU de Quito,Y,LW,90,0,0,0,0,2,1,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,
9,2019-09-01,Sun,Primera Div,Matchweek 5,Away,D 0–0,Boca Juniors,River Plate,Y,LW,75,0,0,0,0,1,1,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
10,2019-09-05,Thu,Friendlies (M),Friendlies (M),Neutral,D 0–0,ar Argentina,cl Chile,N,,21,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
11,2019-09-10,Tue,Friendlies (M),Friendlies (M),Home,W 4–0,ar Argentina,mx Mexico,Y,RW,64,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
12,2019-09-15,Sun,Primera Div,Matchweek 6,Home,W 1–0,Boca Juniors,Estudiantes,Y,AM,67,0,0,0,0,6,4,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
13,2019-09-21,Sat,Primera Div,Matchweek 7,Away,W 2–0,Boca Juniors,San Lorenzo,Y,AM,67,0,1,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,
14,2019-09-28,Sat,Primera Div,Matchweek 8,Home,D 1–1,Boca Juniors,Newell's OB,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2019-10-01,Tue,Libertadores,Semi-finals,Away,L 0–2,ar Boca Juniors,ar River Plate,Y,AM,76,0,0,0,0,2,1,0,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
16,2019-10-06,Sun,Primera Div,Matchweek 9,Away,W 1–0,Boca Juniors,Defensa y Just,Y,AM,67,0,0,0,0,1,0,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
17,2019-10-18,Fri,Primera Div,Matchweek 10,Home,L 0–1,Boca Juniors,Racing Club,N,,24,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
18,2019-10-22,Tue,Libertadores,Semi-finals,Home,W 1–0,ar Boca Juniors,ar River Plate,Y,LM,80,0,0,0,0,2,0,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,
19,2019-10-31,Thu,Primera Div,Matchweek 11,Away,L 1–2,Boca Juniors,Lanús,Y,DM,74,0,0,0,0,4,4,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
20,2019-11-03,Sun,Primera Div,Matchweek 12,Home,W 5–1,Boca Juniors,Arsenal,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2019-11-10,Sun,Primera Div,Matchweek 13,Away,D 0–0,Boca Juniors,Vélez Sarsf,Y,DM,62,0,0,0,0,2,1,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
22,2019-11-15,Fri,Friendlies (M),Friendlies (M),Away,W 1–0,ar Argentina,br Brazil,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2019-11-18,Mon,Friendlies (M),Friendlies (M),Home,D 2–2,ar Argentina,uy Uruguay,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2019-11-24,Sun,Primera Div,Matchweek 14,Home,W 2–0,Boca Juniors,CA Unión,Y,AM,64,1,0,0,0,5,2,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
25,2019-11-30,Sat,Primera Div,Matchweek 15,Home,D 1–1,Boca Juniors,Argentinos Jun,Y,AM,75,0,0,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
28,2019-12-08,Sun,Primera Div,Matchweek 16,Away,L 0–1,Boca Juniors,Rosario Cent,Y,DM,90,0,0,0,0,3,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,,,
29,2020-03-07,Sat,Premier League,Matchweek 29,Away,D 0–0,Brighton,Wolves,N,RW,11,0,0,0,0,1,0,0,0,10,4,0,0,0,0.0,0.0,0.0,1,0,5,9,55.6,35,6,20,0,0,69,0,,5,6,83.3,0,3,0.0,0,1,0,0,1,6,3,3,0,1,3,0,0,0,0,5,0,4,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,50.0,0,3,1,0,0,,0,0,0,0,,0,0,10,7,70.0,0,0,0,0,0,0,0,0,0,
30,2020-06-20,Sat,Premier League,Matchweek 30,Home,W 2–1,Brighton,Arsenal,N,DM,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0.0,0.0,0.0,0,0,2,2,100.0,13,2,3,0,0,32,0,,2,2,100.0,0,0,,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,100.0,0,0.0,1,0,0,0,0,,0,0,0,0,,0,0,2,2,100.0,0,0,0,0,0,0,0,0,0,
31,2020-06-23,Tue,Premier League,Matchweek 31,Away,D 0–0,Brighton,Leicester City,Y,AM,57,0,0,0,0,2,0,0,0,27,30,3,1,2,0.0,0.0,0.0,2,0,6,16,37.5,15,10,17,1,3,76,0,,6,11,54.5,0,5,0.0,0,1,0,0,0,11,5,0,0,0,1,5,1,3,1,5,3,8,2,11,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,1,2,0,0.0,1,26.7,9,12,9,0,2,,0,0,0,1,33.3,2,0,14,12,85.7,1,0,0,2,0,0,2,2,1,66.7
32,2020-06-30,Tue,Premier League,Matchweek 32,Home,L 0–3,Brighton,Manchester Utd,Y,"FW,RM",80,0,0,0,0,1,0,0,0,47,27,0,0,5,0.1,0.1,0.3,5,0,26,36,72.2,121,18,69,1,2,525,0,0.0,18,23,78.3,8,12,66.7,4,1,1,1,4,24,12,5,0,1,4,3,1,2,0,21,8,7,4,32,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,22.2,4,11,12,0,4,,0,0,1,3,50.0,1,0,30,23,76.7,2,3,0,0,0,0,8,0,0,
33,2020-07-04,Sat,Premier League,Matchweek 33,Away,W 1–0,Brighton,Norwich City,N,LW,12,0,0,0,0,0,0,0,0,5,4,2,0,0,0.0,0.0,0.0,0,0,4,4,100.0,33,3,2,0,0,90,0,,3,3,100.0,1,1,100.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,100.0,0,25.0,2,1,1,0,0,,0,0,0,0,,0,0,7,3,42.9,0,0,0,0,0,0,0,0,0,
34,2020-07-08,Wed,Premier League,Matchweek 34,Home,L 1–3,Brighton,Liverpool,Y,CM,70,0,0,0,0,0,0,0,0,32,11,2,0,3,0.0,0.0,0.0,2,0,15,22,68.2,59,23,48,1,1,223,0,0.0,14,17,82.4,1,4,25.0,1,2,0,0,2,22,0,0,0,0,0,0,0,0,0,12,7,3,2,18,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,50.0,1,27.3,4,5,2,0,3,,1,0,1,0,100.0,1,0,21,17,81.0,1,2,0,0,0,0,9,0,1,0.0
35,2020-07-11,Sat,Premier League,Matchweek 35,Home,L 0–5,Brighton,Manchester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2020-07-16,Thu,Premier League,Matchweek 36,Away,D 1–1,Brighton,Southampton,N,WB,15,0,0,0,0,0,0,0,0,8,9,0,0,0,0.0,0.0,0.0,0,0,4,6,66.7,8,5,24,0,0,59,0,,4,4,100.0,0,2,0.0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,22.2,1,7,1,0,0,,0,0,0,0,,0,0,6,5,83.3,0,2,0,0,0,0,3,0,0,
37,2020-07-20,Mon,Premier League,Matchweek 37,Home,D 0–0,Brighton,Newcastle Utd,N,RW,33,0,0,0,0,0,0,0,0,20,11,1,1,2,0.0,0.0,0.0,0,0,10,14,71.4,17,8,2,0,0,206,0,,8,9,88.9,2,5,40.0,0,1,0,0,1,9,5,2,0,0,0,3,2,0,0,8,4,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,100.0,0,9.1,3,7,1,0,2,,0,0,0,0,,0,0,11,9,81.8,2,0,0,1,0,0,3,0,0,
38,2020-07-26,Sun,Premier League,Matchweek 38,Away,W 2–1,Brighton,Burnley,Y,AM,73,0,0,0,0,3,1,0,0,31,8,0,0,2,0.2,0.2,0.0,1,0,12,21,57.1,60,14,47,0,0,199,1,100.0,9,12,75.0,2,8,25.0,0,1,0,0,2,15,6,0,0,1,1,6,4,1,0,12,3,6,2,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,25.0,3,5,0,0,2,,0,0,0,2,,0,0,19,16,84.2,1,2,0,1,0,0,6,2,2,50.0
