,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-10,Sat,Premier League,Matchweek 1,Away,D 1–1,Sheffield Utd,Bournemouth,Y,FW,62,0,0,0,0,2,1,0,0,35,21,1,0,2,0.2,0.2,0.0,0,0,17,22,77.3,31,25,43,2,2,257,2,66.7,12,16,75.0,3,3,100.0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,14,5,3,1,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,0,23.8,1,15,5,0,2,,0,0,0,1,100.0,2,0,42,28,66.7,4,0,0,3,0,0,3,4,2,66.7
2,2019-08-18,Sun,Premier League,Matchweek 2,Home,W 1–0,Sheffield Utd,Crystal Palace,Y,FW,88,0,0,0,0,2,1,0,0,38,25,3,0,1,0.5,0.5,0.0,0,0,17,22,77.3,23,27,64,0,3,197,0,0.0,17,21,81.0,0,0,,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,17,3,2,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,,0,28.0,4,10,11,0,0,,0,0,1,2,0.0,0,0,42,24,57.1,3,1,0,0,0,0,7,2,5,28.6
3,2019-08-24,Sat,Premier League,Matchweek 3,Home,L 1–2,Sheffield Utd,Leicester City,Y,FW,53,0,0,0,0,0,0,0,0,20,16,2,0,0,0.0,0.0,0.0,0,0,11,16,68.8,50,13,28,2,2,184,0,,9,12,75.0,2,4,50.0,0,0,0,0,3,16,0,0,0,1,0,0,0,0,0,7,4,5,2,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,100.0,0,31.3,0,10,6,0,0,,0,0,0,0,100.0,2,0,32,16,50.0,1,0,0,0,0,0,2,4,7,36.4
4,2019-08-27,Tue,EFL Cup,Second round,Home,W 2–1,Sheffield Utd,Blackburn,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2019-08-31,Sat,Premier League,Matchweek 4,Away,D 2–2,Sheffield Utd,Chelsea,N,"FW,CM",28,0,0,0,0,0,0,0,0,10,11,0,0,0,0.0,0.0,0.0,0,0,9,9,100.0,24,8,0,0,0,173,0,,7,7,100.0,2,2,100.0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,6,3,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,27.3,2,5,4,0,0,,0,0,0,0,,0,0,11,10,90.9,1,0,0,3,0,0,0,0,1,0.0
6,2019-09-05,Thu,Euro Qualifying,Group stage,Home,D 1–1,ie Republic of Ireland,ch Switzerland,Y,FW,89,1,0,0,0,2,1,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,
7,2019-09-14,Sat,Premier League,Matchweek 5,Home,L 0–1,Sheffield Utd,Southampton,Y,"FW,AM",90,0,0,0,0,6,3,0,0,38,22,2,0,0,1.0,1.0,0.0,1,0,19,22,86.4,61,31,84,4,4,338,1,100.0,15,18,83.3,3,3,100.0,0,2,0,0,2,22,0,0,0,1,0,0,0,0,0,15,3,4,2,17,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,,0,18.2,1,13,8,0,0,,2,0,2,4,100.0,4,0,53,29,54.7,1,3,0,1,0,0,4,0,8,0.0
9,2019-10-21,Mon,Premier League,Matchweek 9,Home,W 1–0,Sheffield Utd,Arsenal,Y,FW,77,0,0,0,0,0,0,1,0,32,29,0,0,1,0.0,0.0,0.0,1,0,16,21,76.2,24,21,73,0,1,232,0,0.0,15,17,88.2,1,3,33.3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,16,3,2,1,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,17.2,2,13,14,0,1,,1,0,1,3,0.0,0,0,38,27,71.1,5,1,0,4,0,0,3,3,0,100.0
10,2019-10-26,Sat,Premier League,Matchweek 10,Away,D 1–1,Sheffield Utd,West Ham,Y,"FW,AM",80,0,0,0,0,3,2,0,0,35,11,0,0,0,0.6,0.6,0.1,6,0,18,25,72.0,44,27,78,4,5,282,0,0.0,16,20,80.0,2,4,50.0,1,3,0,0,1,25,0,0,0,1,1,0,0,0,0,16,4,5,1,20,0,0,0,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,27.3,2,4,5,0,0,,4,0,4,3,80.0,4,0,44,25,56.8,1,0,0,0,0,0,5,4,6,40.0
11,2019-11-02,Sat,Premier League,Matchweek 11,Home,W 3–0,Sheffield Utd,Burnley,Y,FW,74,0,0,0,0,2,0,0,0,38,24,4,0,3,0.2,0.2,0.3,2,1,18,25,72.0,52,18,93,1,1,267,0,0.0,16,21,76.2,2,3,66.7,1,1,2,1,2,25,0,0,0,1,2,0,0,0,0,17,2,6,3,17,0,0,3,1,0,2,0,0,0,1,0,0,0,0,0,4,0,4,0,0,,0,29.2,1,14,9,0,3,,1,0,1,3,100.0,1,0,49,23,46.9,2,1,0,0,0,0,6,3,8,27.3
