,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,GA,Saves,Save%,CS,PSxG,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,AvgDist,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,PrgDist,Carries,PrgDist.1,Succ,TotDist,Cmp.1,Cmp%.1,Cmp.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos
16,2019-11-09,Sat,Premier League,Matchweek 12,Away,D 1–1,Sheffield Utd,Tottenham,Y,GK,90,5,1,4,.800,0,0.9,5,25,20.0,17,4,88.2,69.2,11,90.9,73.2,7,0,0.0,0,9.6,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0,0.0,0.0,0,0,322,8,43,0,461,0,,1,100.0,7,27,25.9,0,1,0,0,0,17,11,0,0,0,0,0,0,0,0,1,2,25,0,21,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,28,0,,0,0,9,9,100.0,0,0
17,2019-11-14,Thu,Euro Qualifying,Group stage,Home,W 7–0,eng England,me Montenegro,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2019-11-17,Sun,Euro Qualifying,Group stage,Away,W 4–0,eng England,xk Kosovo,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2019-12-01,Sun,Premier League,Matchweek 14,Away,D 1–1,Sheffield Utd,Wolves,Y,GK,90,4,1,3,.750,0,1.3,7,25,28.0,27,2,74.1,58.7,5,100.0,71.2,10,2,20.0,1,15.4,0,0,0,0,0,0,0,0,34,0,0,0,0,0.0,0.0,0.0,0,0,509,20,85,0,609,0,,2,66.7,10,29,34.5,0,1,0,0,0,23,9,4,0,0,0,0,0,0,0,4,2,26,1,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,1,0,30,0,,0,0,13,13,100.0,0,0
20,2019-12-05,Thu,Premier League,Matchweek 15,Home,L 0–2,Sheffield Utd,Newcastle Utd,Y,GK,90,4,2,2,.500,0,1.7,4,11,36.4,22,7,40.9,43.9,3,66.7,53.3,2,1,50.0,1,15.9,0,0,0,0,0,0,0,0,25,0,0,0,0,0.0,0.0,0.0,0,0,474,17,45,0,614,0,,9,100.0,9,16,56.3,0,2,0,0,0,21,4,1,0,0,0,0,0,0,0,7,7,11,1,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,23,0,,0,0,8,8,100.0,0,0
21,2019-12-08,Sun,Premier League,Matchweek 16,Away,W 2–1,Sheffield Utd,Norwich City,Y,GK,90,4,1,3,.750,0,0.9,6,26,23.1,27,4,77.8,57.5,5,100.0,74.2,3,0,0.0,1,12.5,0,0,0,0,0,0,0,0,36,0,0,0,0,0.0,0.0,0.0,0,0,471,15,78,0,589,0,,2,100.0,10,30,33.3,0,2,0,0,0,22,10,5,0,0,0,0,0,0,0,3,1,28,1,21,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,32,0,,0,0,10,10,100.0,1,0
22,2019-12-14,Sat,Premier League,Matchweek 17,Home,W 2–0,Sheffield Utd,Aston Villa,Y,GK,90,0,0,0,,1,0.0,10,29,34.5,26,3,84.6,60.9,7,100.0,80.3,6,0,0.0,0,15.0,0,0,0,0,0,0,0,0,33,0,0,0,0,0.0,0.0,0.0,0,0,620,14,39,0,777,0,,2,100.0,12,31,38.7,0,2,1,0,0,21,12,5,0,2,0,0,0,0,0,3,2,28,2,25,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,29,0,,0,0,14,14,100.0,0,0
23,2019-12-21,Sat,Premier League,Matchweek 18,Away,W 1–0,Sheffield Utd,Brighton,Y,GK,90,2,0,2,1.000,1,0.8,6,34,17.6,23,2,91.3,65.0,13,100.0,75.4,12,0,0.0,1,16.4,0,0,0,0,0,0,0,0,39,0,0,0,0,0.0,0.0,0.0,0,0,426,16,81,0,477,0,,1,100.0,7,35,20.0,0,1,0,0,0,18,18,5,0,1,0,0,0,0,0,0,3,33,2,27,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,38,0,,0,0,10,10,100.0,0,0
24,2019-12-26,Thu,Premier League,Matchweek 19,Home,D 1–1,Sheffield Utd,Watford,Y,GK,90,2,1,1,.500,0,0.5,5,19,26.3,20,3,75.0,54.3,4,100.0,83.5,3,0,0.0,1,11.8,0,0,0,0,0,0,0,0,24,0,0,0,0,0.0,0.0,0.0,0,0,352,11,45,0,424,0,,2,100.0,8,22,36.4,0,2,0,0,0,17,7,3,0,0,0,0,0,0,0,4,2,18,1,19,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,19,0,,0,0,10,10,100.0,0,0
25,2019-12-29,Sun,Premier League,Matchweek 20,Away,L 0–2,Sheffield Utd,Manchester City,Y,GK,90,4,2,2,.500,0,1.2,10,27,37.0,21,0,95.2,63.2,8,87.5,69.3,5,2,40.0,1,14.8,0,0,0,0,0,0,0,0,31,0,0,0,1,0.0,0.0,0.0,0,0,569,11,64,0,667,0,,1,100.0,11,28,39.3,0,3,0,0,0,18,11,3,0,0,0,0,0,0,0,2,1,26,1,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,,0,0,29,0,,0,0,11,11,100.0,0,0
28,2020-01-02,Thu,Premier League,Matchweek 21,Away,L 0–2,Sheffield Utd,Liverpool,Y,GK,90,7,2,5,.714,0,3.0,4,19,21.1,13,0,100.0,65.2,6,100.0,74.3,10,0,0.0,1,12.8,0,0,0,0,0,0,0,0,25,0,0,0,0,0.0,0.0,0.0,0,0,241,9,8,0,260,0,,0,,4,19,21.1,0,0,0,0,0,11,8,2,0,0,0,0,0,0,0,0,0,19,1,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,23,0,,0,0,7,7,100.0,0,0
29,2020-01-05,Sun,FA Cup,Third round,Home,W 2–1,Sheffield Utd,Fylde,N,,50,2,1,1,.500,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
30,2020-01-10,Fri,Premier League,Matchweek 22,Home,W 1–0,Sheffield Utd,West Ham,Y,GK,90,2,0,2,1.000,1,0.4,9,25,36.0,27,3,74.1,57.3,5,100.0,73.0,6,1,16.7,1,16.2,0,0,0,0,0,0,0,0,33,0,0,0,0,0.0,0.0,0.0,1,0,561,19,64,0,729,0,,3,100.0,12,29,41.4,0,0,0,0,0,22,10,5,0,1,0,0,0,0,0,6,3,23,5,21,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,31,0,,0,0,13,13,100.0,0,0
31,2020-01-18,Sat,Premier League,Matchweek 23,Away,D 1–1,Sheffield Utd,Arsenal,Y,GK,90,4,1,3,.750,0,1.1,11,26,42.3,17,1,88.2,60.8,11,100.0,72.2,6,0,0.0,1,17.5,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0,0.0,0.0,0,0,655,10,45,0,818,0,,1,100.0,12,27,44.4,0,3,0,0,0,13,15,4,0,0,0,0,0,0,0,1,1,26,0,24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,24,0,,0,0,6,6,100.0,0,0
32,2020-01-21,Tue,Premier League,Matchweek 24,Home,L 0–1,Sheffield Utd,Manchester City,Y,GK,90,4,1,3,.750,0,2.3,9,31,29.0,20,0,95.0,68.1,13,92.3,77.1,7,0,0.0,0,13.7,0,0,0,0,0,0,0,0,35,0,0,0,0,0.0,0.0,0.0,0,0,638,12,90,0,729,0,,1,100.0,10,32,31.3,0,4,0,0,0,15,18,5,0,0,0,0,0,0,0,1,0,32,1,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,30,0,,0,0,9,9,100.0,0,0
33,2020-01-25,Sat,FA Cup,Fourth round,Away,W 2–0,Sheffield Utd,Millwall,Y,GK,90,1,0,1,1.000,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
34,2020-02-01,Sat,Premier League,Matchweek 25,Away,W 1–0,Sheffield Utd,Crystal Palace,Y,GK,90,3,0,3,1.000,1,1.0,5,20,25.0,16,2,81.3,63.6,8,87.5,76.1,12,3,25.0,2,17.2,0,0,0,0,0,0,0,0,31,0,0,0,0,0.0,0.0,0.0,0,0,301,11,67,0,416,0,,3,100.0,5,21,23.8,0,0,0,0,0,15,9,1,0,2,0,0,0,0,0,3,1,20,2,16,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,27,0,,0,0,5,5,100.0,0,0
35,2020-02-09,Sun,Premier League,Matchweek 26,Home,W 2–1,Sheffield Utd,Bournemouth,Y,GK,90,2,1,1,.500,0,1.0,12,27,44.4,22,2,81.8,65.0,9,100.0,84.6,5,1,20.0,1,15.4,0,0,0,0,0,0,0,0,36,0,0,0,0,0.0,0.0,0.0,1,0,836,18,88,0,945,0,,3,100.0,12,28,42.9,0,3,0,0,0,18,13,4,0,1,0,0,0,0,0,3,1,27,2,25,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,32,0,,0,0,13,13,100.0,0,0
36,2020-02-22,Sat,Premier League,Matchweek 27,Home,D 1–1,Sheffield Utd,Brighton,Y,GK,90,2,1,1,.500,0,1.0,3,9,33.3,15,6,40.0,43.6,4,75.0,57.0,4,0,0.0,0,8.6,0,0,0,0,0,0,0,0,19,0,0,0,0,0.0,0.0,0.0,0,0,239,11,39,0,442,0,,3,100.0,10,16,62.5,0,0,0,0,0,15,4,0,0,1,0,0,0,0,0,4,7,8,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,18,0,,0,0,9,9,100.0,0,0
37,2020-03-03,Tue,FA Cup,Fifth round,Away,W 2–1,Sheffield Utd,Reading,Y,GK,120,4,1,4,1.000,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
38,2020-03-07,Sat,Premier League,Matchweek 29,Home,W 1–0,Sheffield Utd,Norwich City,Y,GK,90,3,0,3,1.000,1,1.2,9,24,37.5,19,2,78.9,62.8,9,100.0,77.3,7,0,0.0,0,14.4,0,0,0,0,0,0,0,0,31,0,0,0,0,0.0,0.0,0.0,1,0,554,12,34,0,728,0,,2,100.0,10,26,38.5,0,1,0,0,0,14,14,5,0,2,0,0,0,0,0,5,0,23,2,20,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,26,0,,0,0,9,9,100.0,0,0
39,2020-06-17,Wed,Premier League,Matchweek 28,Away,D 0–0,Sheffield Utd,Aston Villa,Y,GK,90,6,0,6,1.000,1,1.0,10,28,35.7,28,4,67.9,52.4,10,90.0,67.2,7,1,14.3,0,13.0,0,0,0,0,0,0,0,0,41,0,0,0,0,0.0,0.0,0.0,0,0,733,15,53,0,898,1,100.0,5,100.0,14,32,43.8,0,2,0,0,0,23,15,5,0,1,0,0,0,0,0,8,2,28,5,28,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,32,0,,0,0,16,16,100.0,0,0
40,2020-06-21,Sun,Premier League,Matchweek 30,Away,L 0–3,Sheffield Utd,Newcastle Utd,Y,GK,90,8,3,5,.625,0,1.7,7,16,43.8,27,6,48.1,40.4,3,100.0,71.7,6,0,0.0,0,14.3,0,0,0,0,0,0,0,0,31,0,0,0,0,0.0,0.0,0.0,0,0,548,18,44,0,734,0,,10,100.0,11,20,55.0,0,1,0,0,0,24,6,3,0,1,0,0,0,0,0,12,2,16,2,20,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,28,0,,0,0,14,13,92.9,0,0
42,2020-06-28,Sun,FA Cup,Quarter-finals,Home,L 1–2,Sheffield Utd,Arsenal,Y,GK,90,2,2,1,.500,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
43,2020-07-02,Thu,Premier League,Matchweek 32,Home,W 3–1,Sheffield Utd,Tottenham,Y,GK,90,2,1,1,.500,0,1.1,15,32,46.9,27,1,96.3,70.2,6,100.0,87.3,16,0,0.0,0,11.1,0,0,0,0,0,0,0,0,35,0,0,0,0,0.0,0.0,0.0,1,0,1014,15,74,0,1144,0,,0,,16,33,48.5,1,2,0,0,0,21,12,6,0,0,0,0,0,0,0,0,1,32,2,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,31,0,,0,0,11,11,100.0,0,0
44,2020-07-05,Sun,Premier League,Matchweek 33,Away,D 1–1,Sheffield Utd,Burnley,Y,GK,90,5,1,4,.800,0,1.2,6,23,26.1,22,5,59.1,49.0,10,100.0,76.3,5,0,0.0,1,15.3,0,0,0,0,0,0,0,0,35,1,0,0,0,0.0,0.0,0.0,0,0,430,14,125,0,542,0,,5,100.0,9,27,33.3,0,1,0,0,0,19,13,3,0,0,0,0,0,0,0,8,0,24,1,24,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,0,0,0,0,,0,0,33,0,,0,0,11,11,100.0,0,0
45,2020-07-08,Wed,Premier League,Matchweek 34,Home,W 1–0,Sheffield Utd,Wolves,Y,GK,90,1,0,1,1.000,1,0.0,7,20,35.0,16,2,81.3,65.7,7,100.0,78.0,7,2,28.6,0,16.7,0,0,0,0,0,0,0,0,23,0,0,0,0,0.0,0.0,0.0,0,0,471,13,99,0,531,0,,2,100.0,8,21,38.1,0,2,0,0,0,16,7,0,0,0,0,0,0,0,0,2,1,20,2,13,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,23,0,,0,0,5,5,100.0,0,0
46,2020-07-11,Sat,Premier League,Matchweek 35,Home,W 3–0,Sheffield Utd,Chelsea,Y,GK,90,4,0,4,1.000,1,0.4,7,28,25.0,20,0,100.0,74.4,8,100.0,78.8,20,1,5.0,0,11.8,0,0,0,0,0,0,0,0,31,0,0,0,0,0.0,0.0,0.0,0,0,464,12,56,0,497,0,,0,,7,28,25.0,0,3,0,0,0,19,9,1,0,0,0,0,0,0,0,0,0,28,1,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,30,0,,0,0,8,8,100.0,0,0
47,2020-07-16,Thu,Premier League,Matchweek 36,Away,L 0–2,Sheffield Utd,Leicester City,Y,GK,90,7,2,5,.714,0,2.9,7,22,31.8,21,2,81.0,58.1,5,100.0,72.6,10,1,10.0,2,25.2,0,0,0,0,0,0,0,0,32,0,0,0,0,0.0,0.0,0.0,0,0,460,12,45,0,548,0,,3,75.0,7,22,31.8,0,3,0,0,0,16,10,5,0,1,0,0,0,0,0,3,0,23,1,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,22,0,,0,0,8,8,100.0,0,0
48,2020-07-20,Mon,Premier League,Matchweek 37,Home,L 0–1,Sheffield Utd,Everton,Y,GK,90,2,1,1,.500,0,0.2,5,17,29.4,19,1,84.2,56.8,1,100.0,60.0,5,0,0.0,1,20.7,0,0,0,0,0,0,0,0,24,0,0,0,0,0.0,0.0,0.0,0,0,302,13,34,0,365,0,,3,100.0,5,17,29.4,0,0,0,0,0,16,4,3,0,0,0,0,0,0,0,5,0,15,2,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,2,0,19,0,,0,0,13,13,100.0,0,0
49,2020-07-26,Sun,Premier League,Matchweek 38,Away,L 1–3,Sheffield Utd,Southampton,Y,GK,90,3,3,1,.333,0,1.5,9,27,33.3,23,4,82.6,63.2,8,100.0,70.9,11,2,18.2,0,11.0,0,0,0,0,0,0,0,0,32,0,0,0,0,0.0,0.0,0.0,0,0,576,15,77,0,710,0,,2,100.0,11,29,37.9,0,1,0,0,0,20,11,3,0,2,0,0,0,0,0,3,0,28,2,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,30,0,,0,0,7,7,100.0,0,0
