,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,GA,Saves,Save%,CS,PSxG,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,AvgDist,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,PrgDist,Carries,PrgDist.1,Succ,TotDist,Cmp.1,Cmp%.1,Cmp.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos
12,2019-10-01,Tue,Champions Lg,Group stage,Home,L 2–7,eng Tottenham,de Bayern Munich,Y*,GK,90,10,7,3,.300,0,4.5,2,6,33.3,13,2,46.2,39.0,5,0.0,18.6,1,0,0.0,0,14.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0.0,0.0,0.0,0,0,140,8,16,0,333,0,,10,100.0,4,8,50.0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,12,1,5,9,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,19,0,,0,0,9,9,100.0,0,0
13,2019-10-05,Sat,Premier League,Matchweek 8,Away,L 0–3,Tottenham,Brighton,Y*,GK,7,1,1,0,.000,0,0.9,0,0,,0,0,,,0,,,1,0,0.0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,1,1,0,,0,0,0,0,,0,0
15,2020-01-22,Wed,Premier League,Matchweek 24,Home,W 2–1,Tottenham,Norwich City,Y*,GK,90,1,1,1,1.000,0,1.4,11,20,55.0,22,4,45.5,37.7,11,90.9,57.5,2,0,0.0,0,15.5,0,0,0,0,0,0,0,0,33,0,0,0,0,0.0,0.0,0.0,1,0,621,15,18,0,874,0,,10,100.0,14,23,60.9,0,0,0,0,0,21,12,1,0,1,0,0,0,0,0,13,0,20,25,4,0,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,31,0,,0,0,17,16,94.1,0,0
16,2020-01-25,Sat,FA Cup,Fourth round,Away,D 1–1,Tottenham,Southampton,Y*,GK,90,3,1,2,.667,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
17,2020-02-02,Sun,Premier League,Matchweek 25,Home,W 2–0,Tottenham,Manchester City,Y*,GK,90,3,0,2,1.000,1,1.2,5,20,25.0,22,4,68.2,50.0,6,83.3,55.0,6,1,16.7,0,10.7,0,0,0,0,0,0,0,0,34,1,0,0,0,0.0,0.0,0.0,0,0,315,13,38,0,480,0,,8,100.0,5,20,25.0,0,1,0,0,0,20,8,2,0,2,0,0,0,0,0,5,4,19,18,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,0,0,0,0,,1,0,33,0,,0,0,10,10,100.0,0,0
18,2020-02-05,Wed,FA Cup,Fourth round,Home,W 3–2,Tottenham,Southampton,Y*,GK,90,7,2,5,.714,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
19,2020-02-16,Sun,Premier League,Matchweek 26,Away,W 3–2,Tottenham,Aston Villa,Y*,GK,90,4,2,3,.500,0,1.1,6,13,46.2,16,3,56.3,41.0,6,66.7,46.0,9,0,0.0,0,5.4,0,0,0,0,0,0,0,0,26,0,0,0,0,0.0,0.0,0.0,0,0,312,10,52,0,446,0,,8,100.0,7,14,50.0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,9,1,12,9,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,24,0,,0,0,8,8,100.0,0,0
20,2020-02-19,Wed,Champions Lg,Round of 16,Home,L 0–1,eng Tottenham,de RB Leipzig,Y*,GK,90,5,1,4,1.000,0,1.7,8,14,57.1,19,1,47.4,42.7,5,100.0,56.0,7,0,0.0,1,14.0,0,0,0,0,0,0,0,0,27,0,0,0,0,0.0,0.0,0.0,0,0,457,6,9,0,704,0,,4,100.0,13,20,65.0,0,1,0,0,0,16,8,3,0,0,0,0,0,0,0,8,0,16,18,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,26,0,,0,0,11,11,100.0,0,0
21,2020-02-22,Sat,Premier League,Matchweek 27,Away,L 1–2,Tottenham,Chelsea,Y*,GK,90,7,2,5,.714,0,2.1,5,11,45.5,28,5,25.0,29.8,9,44.4,32.9,4,0,0.0,1,15.7,0,0,0,0,0,0,0,0,40,0,0,0,0,0.0,0.0,0.0,0,0,420,19,21,0,809,0,,21,100.0,10,16,62.5,0,0,0,0,0,28,9,0,0,0,0,0,0,0,0,26,0,11,20,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,39,0,,0,0,22,22,100.0,0,0
23,2020-03-07,Sat,Premier League,Matchweek 29,Away,D 1–1,Tottenham,Burnley,Y*,GK,90,7,1,6,.857,0,1.4,5,19,26.3,23,7,56.5,42.0,9,66.7,43.2,17,4,23.5,0,20.0,0,0,0,0,0,0,0,0,35,0,0,0,0,0.0,0.0,0.0,0,0,271,13,62,0,451,0,,10,100.0,7,22,31.8,0,0,0,0,0,21,11,2,0,1,0,0,0,0,0,10,1,21,15,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,35,0,,0,0,10,10,100.0,0,0
24,2020-03-10,Tue,Champions Lg,Round of 16,Away,L 0–3,eng Tottenham,de RB Leipzig,Y*,GK,90,5,3,2,.400,0,1.7,4,12,33.3,19,4,36.8,32.8,7,71.4,49.0,6,0,0.0,0,14.5,0,0,0,0,0,0,0,0,29,0,0,0,0,0.0,0.0,0.0,0,0,284,12,29,0,467,0,,12,100.0,6,14,42.9,0,0,0,0,0,15,11,4,0,1,0,0,0,0,0,15,0,11,14,7,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,26,0,,0,0,11,10,90.9,0,0
25,2020-06-19,Fri,Premier League,Matchweek 30,Home,D 1–1,Tottenham,Manchester Utd,Y*,GK,90,5,1,5,1.000,0,1.7,8,25,32.0,21,1,95.2,60.1,7,71.4,46.0,8,0,0.0,0,12.0,0,0,0,0,0,0,0,0,31,0,0,0,0,0.0,0.0,0.0,0,0,416,5,3,0,561,0,,2,100.0,9,26,34.6,0,2,0,0,0,17,11,4,0,1,0,0,0,0,0,2,0,26,21,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,28,0,,0,0,8,8,100.0,0,0
28,2020-06-23,Tue,Premier League,Matchweek 31,Home,W 2–0,Tottenham,West Ham,Y*,GK,90,2,0,2,1.000,1,0.8,7,12,58.3,18,5,44.4,38.7,8,50.0,40.8,8,0,0.0,0,12.7,0,0,0,0,0,0,0,0,27,0,0,0,0,0.0,0.0,0.0,0,0,438,9,10,0,661,0,,10,100.0,10,16,62.5,0,0,0,0,0,14,12,4,0,0,0,0,0,0,0,14,1,11,19,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,26,0,,0,0,8,8,100.0,0,0
29,2020-07-02,Thu,Premier League,Matchweek 32,Away,L 1–3,Tottenham,Sheffield Utd,Y*,GK,90,5,3,2,.400,0,2.0,3,6,50.0,18,3,33.3,36.6,7,0.0,14.3,7,0,0.0,0,12.3,0,0,0,0,0,0,0,0,27,0,0,0,0,0.0,0.0,0.0,0,0,305,8,32,0,560,0,,13,100.0,9,12,75.0,0,0,0,0,0,15,10,3,0,0,0,0,0,0,0,19,2,4,9,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,26,0,,0,0,4,3,75.0,0,0
30,2020-07-06,Mon,Premier League,Matchweek 33,Home,W 1–0,Tottenham,Everton,Y*,GK,90,3,0,3,1.000,1,0.2,6,16,37.5,16,4,62.5,47.4,8,75.0,48.3,14,0,0.0,1,14.0,0,0,0,0,0,0,0,0,26,0,0,0,0,0.0,0.0,0.0,0,0,429,5,11,0,541,0,,4,100.0,10,20,50.0,0,1,0,0,0,11,13,5,0,0,0,0,0,0,0,5,3,16,13,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,22,0,,0,0,5,5,100.0,0,0
31,2020-07-09,Thu,Premier League,Matchweek 34,Away,D 0–0,Tottenham,Bournemouth,Y*,GK,90,2,0,2,1.000,1,0.6,6,11,54.5,20,3,50.0,41.9,1,100.0,60.0,11,0,0.0,0,7.3,0,0,0,0,0,0,0,0,23,0,0,0,0,0.0,0.0,0.0,0,0,389,17,42,0,573,0,,3,75.0,12,17,70.6,0,1,0,0,0,19,2,1,0,0,0,0,0,0,0,7,2,12,17,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,19,0,,0,0,14,14,100.0,0,0
32,2020-07-12,Sun,Premier League,Matchweek 35,Home,W 2–1,Tottenham,Arsenal,Y*,GK,90,4,1,3,.750,0,1.3,10,27,37.0,21,1,90.5,54.2,10,80.0,57.3,10,0,0.0,0,10.5,0,0,0,0,0,0,0,0,32,0,0,0,0,0.0,0.0,0.0,0,0,527,13,32,0,659,1,100.0,2,100.0,11,28,39.3,0,0,0,0,0,20,11,1,0,1,0,0,0,0,0,3,2,26,18,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,31,0,,0,0,14,14,100.0,0,0
33,2020-07-15,Wed,Premier League,Matchweek 36,Away,W 3–1,Tottenham,Newcastle Utd,Y*,GK,90,5,1,4,.800,0,0.7,9,17,52.9,17,3,58.8,41.8,8,87.5,55.5,11,2,18.2,0,18.0,0,0,0,0,0,0,0,0,27,0,0,0,0,0.0,0.0,0.0,0,0,499,10,11,0,695,0,,7,100.0,10,18,55.6,0,1,0,0,0,17,8,0,0,0,0,0,0,0,0,7,1,17,13,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,26,0,,0,0,8,8,100.0,1,0
34,2020-07-19,Sun,Premier League,Matchweek 37,Home,W 3–0,Tottenham,Leicester City,Y*,GK,90,6,0,6,1.000,1,1.3,7,18,38.9,18,4,66.7,50.7,7,85.7,57.7,17,0,0.0,0,5.8,0,0,0,0,0,0,0,0,32,0,0,0,0,0.0,0.0,0.0,0,0,360,10,30,0,622,0,,3,100.0,11,22,50.0,0,0,0,0,0,16,9,2,0,3,0,0,0,0,0,4,2,19,16,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,32,0,,0,0,9,9,100.0,0,0
35,2020-07-26,Sun,Premier League,Matchweek 38,Away,D 1–1,Tottenham,Crystal Palace,Y*,GK,90,2,1,1,.500,0,1.2,9,14,64.3,14,2,35.7,33.9,12,75.0,45.4,11,0,0.0,0,8.3,0,0,0,0,0,0,0,0,27,0,0,0,0,0.0,0.0,0.0,0,0,553,10,17,0,722,0,,10,100.0,11,16,68.8,0,1,0,0,0,14,12,0,0,1,0,0,0,0,0,13,0,13,14,8,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,27,0,,0,0,7,7,100.0,0,0
