,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-09-18,Wed,Champions Lg,Group stage,Away,W 3–0,eng Manchester City,ua Shakhtar,N,LB,8,0,0,0,0,0,0,0,0,6,2,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,46,5,23,0,0,69,0,,5,6,83.3,0,0,,0,0,1,1,2,6,0,0,0,0,2,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,50.0,1,0,1,0,0,,0,0,0,1,,0,0,5,5,100.0,0,0,0,0,0,0,1,0,0,
2,2019-09-21,Sat,Premier League,Matchweek 6,Home,W 8–0,Manchester City,Watford,Y,LB,45,0,0,0,0,0,0,0,0,62,2,0,0,1,0.0,0.0,0.0,0,0,49,60,81.7,180,49,146,0,1,747,0,,42,50,84.0,7,10,70.0,0,1,1,0,6,53,7,0,0,1,1,0,0,0,0,48,8,4,50,3,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,50.0,2,0,0,0,1,,0,0,0,0,0.0,0,1,51,51,100.0,0,0,0,0,0,0,3,0,0,
3,2019-09-24,Tue,EFL Cup,Third round,Away,W 3–0,Manchester City,Preston,N,,31,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
4,2019-09-28,Sat,Premier League,Matchweek 7,Away,W 3–1,Manchester City,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2019-10-01,Tue,Champions Lg,Group stage,Home,W 2–0,eng Manchester City,hr Dinamo Zagreb,Y,LB,90,0,0,0,0,0,0,0,0,122,12,2,0,1,0.0,0.0,0.1,3,0,101,116,87.1,432,89,239,3,4,1756,3,60.0,85,92,92.4,13,19,68.4,1,8,5,3,13,110,6,0,0,4,10,0,0,0,0,87,20,9,101,7,2,6,0,0,1,3,0,0,0,0,0,0,0,0,0,2,1,0,1,1,100.0,0,83.3,2,5,5,0,1,,1,0,1,2,75.0,3,1,114,105,92.1,0,0,0,1,0,0,7,0,0,
7,2019-10-19,Sat,Premier League,Matchweek 9,Away,W 2–0,Manchester City,Crystal Palace,Y,LB,90,0,0,0,0,0,0,0,0,87,10,1,0,0,0.0,0.0,0.0,1,1,65,77,84.4,422,55,228,2,3,1286,0,,52,60,86.7,13,17,76.5,0,6,1,1,11,64,13,3,0,2,4,0,0,0,0,52,19,6,55,10,2,10,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,50.0,1,20.0,7,3,0,0,0,,5,0,0,0,66.7,2,0,64,60,93.8,1,0,0,2,0,0,6,2,1,66.7
8,2019-10-22,Tue,Champions Lg,Group stage,Home,W 5–1,eng Manchester City,it Atalanta,Y,LB,70,0,0,0,0,1,0,1,0,81,12,1,0,1,0.0,0.0,0.0,1,0,60,73,82.2,392,63,233,0,0,1198,1,25.0,39,43,90.7,20,26,76.9,0,10,0,0,5,65,8,0,0,1,3,0,0,0,0,51,16,6,59,5,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,25.0,5,4,3,0,1,,3,0,4,0,,0,0,62,60,96.8,0,1,0,1,0,0,8,1,1,50.0
9,2019-10-26,Sat,Premier League,Matchweek 10,Home,W 3–0,Manchester City,Aston Villa,Y,LB,72,0,0,0,0,2,0,0,0,67,4,1,0,1,0.1,0.1,0.0,3,1,55,62,88.7,330,52,65,1,1,854,0,0.0,52,54,96.3,3,6,50.0,0,6,2,0,5,58,4,0,0,0,2,0,0,0,0,47,6,9,48,8,2,4,0,1,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,2,25.0,1,1,2,0,0,,1,0,2,3,100.0,1,1,60,55,91.7,0,0,0,0,0,0,5,0,1,0.0
11,2019-11-02,Sat,Premier League,Matchweek 11,Home,W 2–1,Manchester City,Southampton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2019-11-06,Wed,Champions Lg,Group stage,Away,D 1–1,eng Manchester City,it Atalanta,Y,LB,90,0,0,0,0,0,0,1,0,98,12,3,1,4,0.0,0.0,0.0,1,0,79,89,88.8,581,68,281,0,0,1592,2,66.7,56,60,93.3,21,26,80.8,1,8,1,1,14,82,7,1,0,3,2,0,0,0,0,61,15,13,67,14,1,6,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0.0,1,41.7,7,4,1,0,3,,1,0,1,0,,0,0,75,73,97.3,2,0,0,2,0,0,8,2,1,66.7
