,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-17,Sat,Premier League,Matchweek 2,Away,L 0–1,Watford,Everton,N,"RM,LM",24,0,0,0,0,0,0,0,0,14,6,1,0,0,0.0,0.0,0.0,0,0,6,7,85.7,11,12,14,0,2,81,0,,6,7,85.7,0,0,,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,3,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,1,16.7,0,2,4,0,0,,0,0,0,2,0.0,0,0,15,9,60.0,3,1,0,0,0,0,3,1,1,50.0
2,2019-08-24,Sat,Premier League,Matchweek 3,Home,L 1–3,Watford,West Ham,N,LW,17,0,0,0,0,0,0,0,0,6,5,0,0,0,0.0,0.0,0.0,1,0,3,4,75.0,2,3,0,0,0,38,0,,3,4,75.0,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,40.0,1,0,4,0,0,,0,0,0,1,,0,0,9,6,66.7,0,0,0,0,0,0,0,1,1,50.0
3,2019-08-27,Tue,EFL Cup,Second round,Home,W 3–0,Watford,Coventry City,Y,FW,90,0,0,0,0,3,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
4,2019-08-31,Sat,Premier League,Matchweek 4,Away,D 1–1,Watford,Newcastle Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2019-09-24,Tue,EFL Cup,Third round,Home,W 2–1,Watford,Swansea City,Y,FW,90,1,0,0,0,3,2,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
7,2019-09-28,Sat,Premier League,Matchweek 7,Away,L 0–2,Watford,Wolves,Y,FW,90,0,0,0,0,4,1,0,0,33,16,3,0,0,0.2,0.2,0.0,2,0,15,18,83.3,40,25,45,1,4,191,0,,14,17,82.4,1,1,100.0,1,2,1,0,1,17,1,0,0,0,0,0,0,0,0,13,5,0,0,16,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,3,0,1,50.0,1,37.5,1,10,5,0,0,,0,0,0,5,25.0,1,0,52,26,50.0,4,0,0,0,0,0,2,2,3,40.0
8,2019-10-05,Sat,Premier League,Matchweek 8,Home,D 0–0,Watford,Sheffield Utd,Y,FW,76,0,0,0,0,1,1,0,0,22,26,0,0,1,0.4,0.4,0.0,1,0,11,14,78.6,47,15,92,1,2,147,0,,10,12,83.3,1,2,50.0,0,1,0,0,2,13,1,0,0,0,0,0,0,0,0,9,1,4,0,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,34.6,5,10,11,0,1,,1,0,1,2,50.0,1,0,37,13,35.1,2,1,0,2,0,0,5,2,5,28.6
9,2019-10-19,Sat,Premier League,Matchweek 9,Away,D 1–1,Watford,Tottenham,Y,FW,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,1,2,13,0,0,19,0,,2,2,100.0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,0,1,0,0,0,,0,0,0,0,,0,0,2,2,100.0,0,0,0,0,0,0,0,0,0,
11,2020-02-01,Sat,Premier League,Matchweek 25,Home,L 2–3,Watford,Everton,N,"FW,LM",34,0,0,0,0,0,0,0,0,11,6,1,0,1,0.0,0.0,0.0,0,0,5,8,62.5,27,11,22,3,3,70,0,0.0,5,6,83.3,0,1,0.0,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,7,0,1,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,0,66.7,0,2,4,0,1,,0,0,0,0,100.0,3,0,12,7,58.3,1,0,0,0,0,0,1,0,1,0.0
12,2020-02-08,Sat,Premier League,Matchweek 26,Away,D 1–1,Watford,Brighton,N,LW,5,0,0,0,0,0,0,0,0,5,3,1,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,4,9,0,0,27,0,,0,0,,1,1,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,66.7,1,2,0,0,0,,0,0,0,0,,0,0,9,4,44.4,1,1,0,1,0,0,0,0,1,0.0
13,2020-02-23,Sun,Premier League,Matchweek 27,Away,L 0–3,Watford,Manchester Utd,N,FW,15,0,0,0,0,0,0,0,0,3,5,0,1,0,0.0,0.0,0.0,0,0,2,2,100.0,6,2,0,0,0,52,0,,1,1,100.0,1,1,100.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,20.0,2,3,0,0,0,,0,0,0,0,,0,0,4,1,25.0,0,0,0,0,0,0,0,0,1,0.0
14,2020-02-29,Sat,Premier League,Matchweek 28,Home,W 3–0,Watford,Liverpool,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2020-03-07,Sat,Premier League,Matchweek 29,Away,L 0–1,Watford,Crystal Palace,N,FW,17,0,0,0,0,0,0,0,0,7,4,0,0,0,0.0,0.0,0.0,0,0,4,6,66.7,26,5,2,0,0,55,0,0.0,3,4,75.0,1,1,100.0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,2,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,25.0,1,1,2,0,0,,0,0,0,0,,0,0,9,6,66.7,1,0,0,0,0,0,1,1,1,50.0
16,2020-06-20,Sat,Premier League,Matchweek 30,Home,D 1–1,Watford,Leicester City,N,LW,22,0,0,0,0,0,0,0,0,5,6,0,0,1,0.0,0.0,0.0,0,0,1,1,100.0,3,2,11,0,0,8,0,,1,1,100.0,0,0,,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,50.0,3,2,1,0,1,,0,0,0,2,,0,0,7,2,28.6,0,2,0,1,0,0,1,0,0,
17,2020-06-25,Thu,Premier League,Matchweek 31,Away,L 0–1,Watford,Burnley,Y,FW,90,0,0,0,0,0,0,0,0,28,21,1,0,2,0.0,0.0,0.0,0,0,14,19,73.7,67,22,54,0,1,218,0,0.0,14,17,82.4,0,1,0.0,0,1,0,0,2,19,0,0,0,0,0,0,0,0,0,14,2,3,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,42.9,4,11,6,0,2,,0,0,0,3,0.0,0,0,27,20,74.1,2,2,0,2,0,0,5,2,1,66.7
