,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2020-01-25,Sat,FA Cup,Fourth round,Home,D 0–0,Newcastle Utd,Oxford United,Y,CM,79,0,0,0,0,1,1,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
2,2020-02-01,Sat,Premier League,Matchweek 25,Home,D 0–0,Newcastle Utd,Norwich City,Y,CM,90,0,0,0,0,0,0,1,0,48,18,1,5,1,0.0,0.0,0.1,4,0,33,38,86.8,122,28,60,1,1,697,1,100.0,23,26,88.5,9,11,81.8,4,5,1,1,3,37,1,1,0,0,1,0,0,0,0,26,6,6,27,6,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,22.2,7,8,3,0,1,,2,0,2,0,100.0,1,0,25,25,100.0,0,0,0,4,0,0,12,3,1,75.0
3,2020-02-04,Tue,FA Cup,Fourth round,Away,W 3–2,Newcastle Utd,Oxford United,Y,CM,102,0,0,0,0,0,0,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,,,
4,2020-02-16,Sun,Premier League,Matchweek 26,Away,L 0–4,Newcastle Utd,Arsenal,Y,DM,90,0,0,0,0,0,0,0,0,49,13,3,1,1,0.0,0.0,0.0,2,0,33,40,82.5,119,35,52,0,0,694,1,50.0,22,26,84.6,10,12,83.3,1,3,1,0,2,39,1,1,0,1,1,0,0,0,0,28,7,5,34,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,,0,23.1,4,9,0,0,1,,3,0,4,2,,0,0,36,34,94.4,0,2,0,1,0,0,7,0,1,0.0
5,2020-02-22,Sat,Premier League,Matchweek 27,Away,L 0–1,Newcastle Utd,Crystal Palace,Y,DM,90,0,0,0,0,1,0,1,0,67,25,4,0,3,0.0,0.0,0.0,0,0,52,58,89.7,195,39,56,0,1,1037,3,60.0,38,41,92.7,11,12,91.7,0,2,0,0,4,54,4,4,0,4,0,0,0,0,0,41,11,6,49,6,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,3,1,0,3,42.9,4,20.0,6,16,3,0,3,,1,0,2,0,0.0,0,0,46,42,91.3,0,0,0,2,0,0,11,0,2,0.0
6,2020-02-29,Sat,Premier League,Matchweek 28,Home,D 0–0,Newcastle Utd,Burnley,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2020-03-03,Tue,FA Cup,Fifth round,Away,W 3–2,Newcastle Utd,West Brom,Y,DM,90,0,0,0,0,1,0,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,,,
8,2020-03-07,Sat,Premier League,Matchweek 29,Away,W 1–0,Newcastle Utd,Southampton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2020-06-21,Sun,Premier League,Matchweek 30,Home,W 3–0,Newcastle Utd,Sheffield Utd,N,LM,12,0,0,0,0,0,0,0,0,23,3,0,0,1,0.0,0.0,0.0,0,0,22,23,95.7,73,17,50,0,0,423,0,,18,18,100.0,4,5,80.0,0,1,0,0,1,22,1,1,0,1,0,0,0,0,0,20,1,2,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,2,0,0,1,,0,0,0,0,,0,0,20,20,100.0,0,0,0,1,0,0,2,0,0,
10,2020-06-24,Wed,Premier League,Matchweek 31,Home,D 1–1,Newcastle Utd,Aston Villa,N,DM,5,0,0,0,0,0,0,0,0,1,4,0,0,1,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,50.0,3,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,0,0,0,0,0,
