,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,GA,Saves,Save%,CS,PSxG,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,AvgDist,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,PrgDist,Carries,PrgDist.1,Succ,TotDist,Cmp.1,Cmp%.1,Cmp.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos
12,2019-10-11,Fri,Euro Qualifying,Group stage,Away,L 1–2,eng England,cz Czech Republic,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2019-10-14,Mon,Euro Qualifying,Group stage,Away,W 6–0,eng England,bg Bulgaria,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2019-10-19,Sat,Premier League,Matchweek 9,Away,L 1–2,Burnley,Leicester City,Y,GK,90,3,2,1,.333,0,1.8,8,13,61.5,6,1,50.0,46.0,10,100.0,76.3,7,0,0.0,0,2.0,0,0,0,0,0,0,0,0,17,0,0,0,0,0.0,0.0,0.0,0,0,596,5,10,0,652,0,,3,100.0,8,13,61.5,0,1,0,0,0,5,11,1,0,0,0,0,0,0,0,3,0,13,2,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,15,0,,0,0,4,4,100.0,0,0
15,2019-10-26,Sat,Premier League,Matchweek 10,Home,L 2–4,Burnley,Chelsea,Y,GK,90,7,4,3,.429,0,2.3,6,19,31.6,23,4,69.6,48.7,3,100.0,79.3,6,0,0.0,0,10.0,0,0,0,0,0,0,0,0,27,0,0,0,0,0.0,0.0,0.0,0,0,320,18,82,0,489,0,,3,100.0,9,23,39.1,0,0,0,0,0,21,5,2,0,1,0,0,0,0,0,7,0,19,1,20,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,23,0,,0,0,16,16,100.0,0,0
16,2019-11-02,Sat,Premier League,Matchweek 11,Away,L 0–3,Burnley,Sheffield Utd,Y,GK,90,5,3,2,.400,0,2.4,9,29,31.0,31,7,64.5,55.5,10,90.0,69.1,10,1,10.0,1,18.7,0,0,0,0,0,0,0,0,45,0,0,0,0,0.0,0.0,0.0,1,0,670,24,128,0,943,0,,6,100.0,15,35,42.9,0,3,0,0,0,26,15,5,0,0,0,0,0,0,0,10,6,25,3,29,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,38,0,,0,0,16,16,100.0,0,0
17,2019-11-09,Sat,Premier League,Matchweek 12,Home,W 3–0,Burnley,West Ham,Y,GK,90,4,0,4,1.000,1,0.5,9,27,33.3,22,1,95.5,61.6,6,100.0,73.3,8,2,25.0,0,7.0,0,0,0,0,0,0,0,0,31,0,0,0,0,0.0,0.0,0.0,0,0,537,11,45,0,579,0,,1,100.0,9,27,33.3,0,1,0,0,1,19,9,3,0,1,0,0,0,0,0,1,0,27,1,21,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,27,0,,0,0,13,13,100.0,0,0
18,2019-11-14,Thu,Euro Qualifying,Group stage,Home,W 7–0,eng England,me Montenegro,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2019-11-17,Sun,Euro Qualifying,Group stage,Away,W 4–0,eng England,xk Kosovo,Y,GK,90,3,0,3,1.000,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
20,2019-11-23,Sat,Premier League,Matchweek 13,Away,W 3–0,Burnley,Watford,Y,GK,90,4,0,3,1.000,1,0.7,9,33,27.3,27,2,88.9,66.7,9,100.0,71.4,18,2,11.1,1,13.4,0,0,0,0,0,0,0,0,38,0,0,0,0,0.0,0.0,0.3,1,0,634,14,62,0,730,0,,1,100.0,11,35,31.4,1,3,0,0,0,18,18,9,1,0,0,0,0,0,0,3,0,33,0,28,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,30,0,,0,0,9,9,100.0,0,0
21,2019-11-30,Sat,Premier League,Matchweek 14,Home,L 0–2,Burnley,Crystal Palace,Y,GK,90,2,2,0,.000,0,0.2,7,24,29.2,23,5,73.9,54.5,7,100.0,75.0,5,1,20.0,2,15.9,0,0,0,0,0,0,0,0,32,0,0,0,0,0.0,0.0,0.0,0,0,468,13,77,0,575,0,,2,100.0,11,28,39.3,0,4,0,0,0,22,8,1,0,1,0,0,0,0,0,3,2,25,1,21,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,26,0,,0,0,13,12,92.3,0,0
22,2019-12-03,Tue,Premier League,Matchweek 15,Home,L 1–4,Burnley,Manchester City,Y,GK,90,8,4,4,.500,0,3.5,11,28,39.3,24,3,87.5,55.1,7,100.0,78.0,4,1,25.0,1,14.4,0,0,0,0,0,0,0,0,33,0,0,0,0,0.0,0.0,0.0,0,0,682,15,97,0,765,0,,1,100.0,12,30,40.0,0,1,0,0,0,21,10,3,0,0,0,0,0,0,0,1,2,28,1,23,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,29,0,,0,0,10,10,100.0,0,0
23,2019-12-07,Sat,Premier League,Matchweek 16,Away,L 0–5,Burnley,Tottenham,Y,GK,90,7,5,2,.286,0,2.9,10,23,43.5,28,6,67.9,51.6,5,80.0,68.6,2,1,50.0,2,20.2,0,0,0,0,0,0,0,0,37,0,0,0,0,0.0,0.0,0.0,0,0,747,16,28,0,883,0,,4,100.0,15,29,51.7,0,2,0,0,0,25,8,3,0,2,0,0,0,0,0,9,1,23,2,23,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,1,30,0,,0,0,16,16,100.0,0,0
24,2019-12-14,Sat,Premier League,Matchweek 17,Home,W 1–0,Burnley,Newcastle Utd,Y,GK,90,0,0,0,,1,0.0,4,17,23.5,18,8,44.4,43.3,10,90.0,65.5,18,2,11.1,1,14.4,0,0,0,0,0,0,0,0,29,0,0,0,0,0.0,0.0,0.0,0,0,389,13,39,0,511,0,,6,100.0,9,22,40.9,0,1,0,0,0,16,12,2,0,0,0,0,0,0,0,10,1,17,1,19,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,24,0,,0,0,8,8,100.0,0,0
25,2019-12-21,Sat,Premier League,Matchweek 18,Away,W 1–0,Burnley,Bournemouth,Y,GK,90,0,0,0,,1,0.0,6,26,23.1,25,7,64.0,50.3,10,100.0,67.0,13,5,38.5,0,13.8,0,0,0,0,0,0,0,0,35,0,0,0,0,0.0,0.0,0.0,0,0,481,21,97,0,637,0,,4,100.0,11,31,35.5,0,0,0,0,0,22,13,3,0,0,0,0,0,0,0,6,2,27,2,22,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,25,0,,0,0,10,10,100.0,0,0
28,2019-12-26,Thu,Premier League,Matchweek 19,Away,L 0–1,Burnley,Everton,Y,GK,90,5,1,4,.800,0,1.4,11,28,39.3,26,6,76.9,55.5,8,100.0,68.9,7,1,14.3,0,18.5,0,0,0,0,0,0,0,0,36,0,0,0,0,0.0,0.0,0.0,0,0,674,16,39,0,809,0,,4,80.0,12,29,41.4,0,1,0,0,0,21,13,5,0,2,0,0,0,0,0,1,8,25,2,23,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,32,0,,0,0,11,11,100.0,0,0
29,2019-12-28,Sat,Premier League,Matchweek 20,Home,L 0–2,Burnley,Manchester Utd,Y,GK,90,4,2,2,.500,0,1.6,8,25,32.0,23,4,73.9,50.1,9,88.9,75.2,6,1,16.7,3,23.6,0,0,0,0,0,0,0,0,36,3,0,0,1,0.0,0.0,0.0,0,0,508,14,34,0,644,0,,5,100.0,10,27,37.0,0,2,0,0,0,17,15,6,0,2,0,0,0,0,0,6,1,25,2,26,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,33.3,3,0,0,0,1,,0,0,29,0,,0,0,10,10,100.0,0,0
30,2020-01-01,Wed,Premier League,Matchweek 21,Home,L 1–2,Burnley,Aston Villa,Y,GK,90,6,2,4,.667,0,1.2,10,22,45.5,23,3,73.9,53.9,5,100.0,74.2,7,0,0.0,1,16.2,0,0,0,0,0,0,0,0,29,0,0,0,0,0.0,0.0,0.0,0,0,674,14,70,0,821,0,,1,50.0,14,26,53.8,0,2,0,0,0,20,8,3,0,0,0,0,0,0,0,5,3,20,4,18,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,23,0,,0,0,12,12,100.0,0,0
32,2020-01-11,Sat,Premier League,Matchweek 22,Away,L 0–3,Burnley,Chelsea,Y,GK,90,7,3,5,.714,0,3.1,8,29,27.6,24,3,79.2,51.7,10,100.0,71.1,14,2,14.3,1,18.3,0,0,0,0,0,0,0,0,38,0,0,0,0,0.0,0.0,0.0,0,0,464,17,45,0,577,0,0.0,3,100.0,9,30,30.0,0,0,0,0,0,21,13,3,0,1,0,0,0,0,0,4,3,27,2,25,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,33,0,,0,0,11,11,100.0,0,0
33,2020-01-19,Sun,Premier League,Matchweek 23,Home,W 2–1,Burnley,Leicester City,Y,GK,90,7,1,6,.857,0,1.8,10,25,40.0,29,9,65.5,46.2,6,100.0,69.3,10,2,20.0,0,13.1,0,0,0,0,0,0,0,0,39,1,0,0,0,0.0,0.0,0.0,0,0,603,17,29,0,775,0,,8,100.0,12,27,44.4,0,0,0,0,0,26,9,2,0,0,0,0,0,0,0,7,4,24,2,20,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,1,0,0,0,0,,0,0,37,0,,0,0,12,12,100.0,0,0
34,2020-01-22,Wed,Premier League,Matchweek 24,Away,W 2–0,Burnley,Manchester Utd,Y,GK,90,7,0,7,1.000,1,1.6,8,30,26.7,26,7,76.9,59.0,11,90.9,64.8,15,3,20.0,1,19.0,0,0,0,0,0,0,0,0,41,0,0,0,0,0.0,0.0,0.0,0,0,541,15,51,0,710,0,,2,100.0,13,35,37.1,0,0,0,0,0,20,17,6,0,0,0,0,0,0,0,5,4,28,0,26,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,35,0,,0,0,6,6,100.0,0,0
36,2020-02-02,Sun,Premier League,Matchweek 25,Home,D 0–0,Burnley,Arsenal,Y,GK,90,2,0,2,1.000,1,0.4,7,20,35.0,17,2,82.4,55.7,8,75.0,62.5,14,0,0.0,1,12.3,0,0,0,0,0,0,0,0,26,0,0,0,0,0.0,0.0,0.0,1,0,468,11,64,0,601,0,,2,100.0,10,23,43.5,0,1,0,0,0,15,10,2,0,0,0,0,0,0,0,4,2,19,3,15,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,22,0,,0,0,6,6,100.0,0,0
37,2020-02-15,Sat,Premier League,Matchweek 26,Away,W 2–1,Burnley,Southampton,Y,GK,90,2,1,1,.500,0,0.6,9,27,33.3,25,3,88.0,63.8,5,100.0,71.6,10,0,0.0,0,14.1,0,0,0,0,0,0,0,0,31,0,0,0,0,0.0,0.0,0.0,0,0,481,14,79,0,598,0,,1,100.0,11,29,37.9,0,0,0,0,0,19,11,6,0,0,0,0,0,0,0,2,1,27,0,21,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,26,0,,0,0,8,8,100.0,0,0
38,2020-02-22,Sat,Premier League,Matchweek 27,Home,W 3–0,Burnley,Bournemouth,Y,GK,90,4,0,4,1.000,1,1.3,5,22,22.7,20,4,75.0,53.8,7,100.0,66.9,6,2,33.3,1,18.0,0,0,0,0,0,0,0,0,31,0,0,0,0,0.0,0.0,0.0,0,0,349,13,75,0,409,0,,4,100.0,6,23,26.1,0,1,0,0,0,15,12,5,0,0,0,0,0,0,0,4,3,20,3,16,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,22,0,,0,0,7,7,100.0,0,0
39,2020-02-29,Sat,Premier League,Matchweek 28,Away,D 0–0,Burnley,Newcastle Utd,Y,GK,90,4,0,4,1.000,1,0.6,9,28,32.1,25,5,84.0,61.2,7,100.0,76.1,8,1,12.5,1,14.4,0,0,0,0,0,0,0,0,34,0,0,0,0,0.0,0.0,0.0,1,0,543,10,56,0,691,0,,2,100.0,11,30,36.7,0,3,0,0,0,18,14,7,0,3,0,0,0,0,0,4,1,27,0,21,0,0,5,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,27,0,,0,0,6,6,100.0,0,0
40,2020-03-07,Sat,Premier League,Matchweek 29,Home,D 1–1,Burnley,Tottenham,Y,GK,90,1,1,1,1.000,0,0.8,3,17,17.6,21,4,57.1,47.4,5,100.0,71.6,9,3,33.3,0,14.0,0,0,0,0,0,0,0,0,26,0,0,0,0,0.0,0.0,0.0,0,0,222,12,78,0,384,0,,5,100.0,7,21,33.3,0,0,0,0,0,18,8,3,0,2,0,0,0,0,0,10,1,15,2,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,22,0,,0,0,11,11,100.0,0,0
41,2020-06-22,Mon,Premier League,Matchweek 30,Away,L 0–5,Burnley,Manchester City,Y,GK,90,6,5,2,.333,0,2.5,5,28,17.9,23,2,82.6,55.5,12,75.0,66.8,5,0,0.0,1,15.8,0,0,0,0,0,0,0,0,36,0,0,0,0,0.0,0.0,0.0,0,0,328,15,61,0,415,0,,5,100.0,7,30,23.3,0,0,0,0,0,21,14,2,0,0,0,0,0,0,0,7,0,28,1,28,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,31,0,,0,0,15,15,100.0,0,0
42,2020-06-25,Thu,Premier League,Matchweek 31,Home,W 1–0,Burnley,Watford,Y,GK,90,3,0,3,1.000,1,0.9,4,22,18.2,28,9,57.1,45.8,7,85.7,73.7,15,4,26.7,2,20.3,0,0,0,0,0,0,0,0,39,0,0,0,0,0.0,0.0,0.0,0,0,318,20,123,0,447,0,,8,80.0,7,25,28.0,0,0,0,0,0,25,10,3,0,0,0,0,0,0,0,11,1,23,0,20,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,36,0,,0,0,9,9,100.0,0,0
43,2020-06-29,Mon,Premier League,Matchweek 32,Away,W 1–0,Burnley,Crystal Palace,Y,GK,90,4,0,4,1.000,1,0.6,3,15,20.0,12,0,66.7,54.9,8,87.5,68.3,10,1,10.0,0,15.7,0,0,0,0,0,0,0,0,22,0,0,0,0,0.0,0.0,0.0,0,0,202,6,39,0,321,0,,1,100.0,7,19,36.8,0,0,0,0,0,11,9,1,0,0,0,0,0,0,0,5,2,13,1,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,22,0,,0,0,5,5,100.0,0,0
44,2020-07-05,Sun,Premier League,Matchweek 33,Home,D 1–1,Burnley,Sheffield Utd,Y,GK,90,3,1,2,.667,0,1.3,10,26,38.5,32,9,62.5,51.9,6,100.0,69.0,18,3,16.7,0,13.6,0,0,0,0,0,0,0,0,41,0,0,0,0,0.0,0.0,0.0,0,0,642,21,70,0,931,0,,2,100.0,20,36,55.6,0,0,0,0,0,24,14,8,0,0,0,0,0,0,0,9,6,23,2,25,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,34,0,,0,0,14,14,100.0,0,0
45,2020-07-08,Wed,Premier League,Matchweek 34,Away,W 1–0,Burnley,West Ham,Y,GK,90,3,0,3,1.000,1,0.4,7,27,25.9,21,3,81.0,62.6,10,100.0,75.2,22,3,13.6,1,18.5,0,0,0,0,0,0,0,0,40,0,0,0,0,0.0,0.0,0.0,0,0,488,10,35,0,585,0,,0,,10,31,32.3,0,2,0,0,0,18,13,3,0,1,0,0,0,0,0,3,1,27,0,25,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,36,0,,0,0,10,10,100.0,0,0
46,2020-07-11,Sat,Premier League,Matchweek 35,Away,D 1–1,Burnley,Liverpool,Y,GK,90,9,1,8,.889,0,2.4,9,35,25.7,24,3,91.7,61.0,15,86.7,68.8,9,1,11.1,0,11.8,0,0,0,0,0,0,1,0,43,0,0,0,0,0.0,0.0,0.0,0,0,568,15,62,0,654,0,,2,100.0,11,37,29.7,0,0,0,0,0,21,18,3,0,2,0,0,0,0,0,4,0,35,0,28,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,40,0,,0,0,10,10,100.0,0,0
47,2020-07-15,Wed,Premier League,Matchweek 36,Home,D 1–1,Burnley,Wolves,Y,GK,90,5,1,4,.800,0,1.2,9,21,42.9,23,6,56.5,49.0,10,80.0,59.9,4,1,25.0,0,15.8,0,0,0,0,0,0,0,0,36,0,0,0,0,0.0,0.0,0.0,0,0,611,15,55,0,855,0,,4,100.0,16,29,55.2,0,0,0,0,0,22,11,1,0,0,0,0,0,0,0,13,1,19,3,22,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,34,0,,0,0,14,14,100.0,0,0
48,2020-07-18,Sat,Premier League,Matchweek 37,Away,W 2–0,Burnley,Norwich City,Y,GK,90,2,0,2,1.000,1,0.5,6,12,50.0,20,6,50.0,43.4,4,50.0,54.8,1,0,0.0,0,18.3,0,0,0,0,0,0,0,0,26,0,0,0,0,0.0,0.0,0.0,0,0,482,18,67,0,678,0,,6,100.0,12,18,66.7,0,1,0,0,0,19,5,1,0,0,0,0,0,0,0,9,4,11,1,17,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,19,0,,0,0,13,13,100.0,0,0
49,2020-07-26,Sun,Premier League,Matchweek 38,Home,L 1–2,Burnley,Brighton,Y,GK,90,4,2,2,.500,0,0.7,6,17,35.3,19,7,47.4,49.4,9,88.9,71.7,8,3,37.5,0,,0,0,0,0,0,0,0,0,29,0,0,0,0,0.0,0.0,0.0,0,0,559,8,66,0,746,0,,5,100.0,12,23,52.2,0,0,0,0,0,14,14,5,0,2,0,0,0,0,0,8,1,19,1,18,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,24,0,,0,0,6,6,100.0,0,0
