,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-28,Wed,EFL Cup,Second round,Away,W 4–2,Everton,Lincoln City,Y,DM,73,0,0,0,0,2,0,0,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
2,2019-09-01,Sun,Premier League,Matchweek 4,Home,W 3–2,Everton,Wolves,Y,DM,90,0,0,0,0,0,0,1,0,79,13,4,2,1,0.0,0.0,0.0,0,0,59,68,86.8,313,51,73,0,0,1298,0,0.0,43,48,89.6,16,19,84.2,0,4,0,0,5,66,2,1,0,3,0,0,0,0,0,48,6,14,35,24,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,1,100.0,0,46.2,6,6,1,0,1,,1,0,3,0,,0,0,53,52,98.1,1,1,0,2,0,0,16,3,3,50.0
3,2019-09-15,Sun,Premier League,Matchweek 5,Away,L 1–3,Everton,Bournemouth,Y,DM,90,0,0,0,0,0,0,1,0,69,21,6,0,2,0.0,0.0,0.0,2,0,49,59,83.1,285,42,79,2,2,960,1,33.3,36,39,92.3,12,17,70.6,1,4,0,0,3,59,0,0,0,1,0,0,0,0,0,40,9,10,34,23,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,2,3,60.0,2,9.5,9,7,5,0,1,,1,0,1,0,100.0,2,0,46,46,100.0,0,0,0,2,0,0,14,0,0,
4,2019-09-21,Sat,Premier League,Matchweek 6,Home,L 0–2,Everton,Sheffield Utd,Y,DM,90,0,0,0,0,0,0,0,0,83,16,2,0,2,0.0,0.0,0.0,1,0,69,74,93.2,403,60,181,1,1,1470,0,,47,48,97.9,22,26,84.6,1,5,4,1,13,72,2,1,0,3,1,0,0,0,0,53,11,10,52,20,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,25.0,3,31.3,4,9,3,0,2,,1,0,2,0,100.0,1,0,67,66,98.5,3,1,0,1,0,0,9,0,0,
5,2019-09-24,Tue,EFL Cup,Third round,Away,W 2–0,Everton,Sheffield Weds,Y,DM,89,0,0,0,0,0,0,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
6,2019-09-28,Sat,Premier League,Matchweek 7,Home,L 1–3,Everton,Manchester City,Y,DM,90,0,0,0,0,0,0,0,0,51,16,1,2,2,0.0,0.0,0.0,0,0,43,47,91.5,236,37,73,1,1,933,0,0.0,32,34,94.1,11,12,91.7,0,3,1,1,3,45,2,2,0,3,1,0,0,0,0,38,3,6,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,1,25.0,10,3,3,0,2,,0,0,3,0,100.0,1,0,36,36,100.0,1,0,0,0,0,0,8,2,0,100.0
7,2019-10-05,Sat,Premier League,Matchweek 8,Away,L 0–1,Everton,Burnley,Y,DM,90,0,0,0,0,1,0,0,0,69,11,1,1,2,0.0,0.0,0.0,1,0,48,61,78.7,193,46,106,2,2,910,1,50.0,35,42,83.3,12,17,70.6,1,5,1,0,6,59,2,0,0,1,0,0,0,0,0,41,12,8,46,9,5,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,100.0,0,36.4,5,4,2,0,2,,0,0,1,0,100.0,2,0,51,48,94.1,1,1,0,1,0,0,15,0,0,
9,2019-10-26,Sat,Premier League,Matchweek 10,Away,L 2–3,Everton,Brighton,N,"DM,RW",19,0,0,0,0,0,0,0,0,18,0,1,1,0,0.0,0.0,0.0,1,1,11,12,91.7,47,8,63,0,2,218,0,,9,9,100.0,2,3,66.7,0,0,0,0,1,11,1,1,0,0,0,0,0,0,0,7,3,2,5,5,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,0,0,,1,0,1,1,0.0,0,0,7,6,85.7,0,1,0,0,0,0,8,0,0,
10,2019-10-29,Tue,EFL Cup,Fourth round,Home,W 2–0,Everton,Watford,Y,DM,90,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
11,2019-11-03,Sun,Premier League,Matchweek 11,Home,D 1–1,Everton,Tottenham,Y,DM,90,0,0,0,0,0,0,0,0,55,19,3,1,1,0.0,0.0,0.0,0,0,41,44,93.2,215,38,66,2,2,908,1,100.0,27,27,100.0,13,16,81.3,0,6,0,0,2,43,1,1,0,3,0,0,0,0,0,26,10,8,28,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,50.0,2,21.1,9,8,2,0,1,,3,0,2,0,100.0,2,0,28,27,96.4,0,1,0,3,0,0,18,1,1,50.0
13,2019-12-21,Sat,Premier League,Matchweek 18,Home,D 0–0,Everton,Arsenal,Y,"DM,CM",71,0,0,0,0,0,0,0,0,39,6,3,1,0,0.0,0.0,0.0,1,0,31,34,91.2,145,24,94,1,2,638,0,,22,24,91.7,9,10,90.0,0,2,1,1,3,34,0,0,0,0,1,0,0,0,0,27,3,4,22,9,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,2,1,20.0,4,16.7,1,3,2,0,0,,0,0,1,0,50.0,1,0,24,23,95.8,0,1,0,0,0,0,12,0,0,
14,2019-12-26,Thu,Premier League,Matchweek 19,Home,W 1–0,Everton,Burnley,Y,CM,90,0,0,0,0,1,0,0,0,70,10,0,2,2,0.0,0.0,0.1,3,0,57,65,87.7,213,52,131,0,0,1115,0,0.0,42,45,93.3,15,19,78.9,2,6,2,1,6,65,0,0,0,2,1,0,0,0,0,45,14,6,45,18,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,50.0,3,7,0,0,2,,1,0,1,0,,0,0,57,54,94.7,0,0,0,1,0,0,10,0,2,0.0
15,2019-12-28,Sat,Premier League,Matchweek 20,Away,W 2–1,Everton,Newcastle Utd,N,"DM,FW",30,0,0,0,0,0,0,0,0,21,7,0,0,0,0.0,0.0,0.0,0,0,14,18,77.8,34,14,26,1,1,268,0,,11,14,78.6,3,4,75.0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,15,2,1,12,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,28.6,4,3,0,0,0,,2,0,3,0,100.0,1,0,14,12,85.7,0,0,0,2,0,0,6,1,0,100.0
16,2020-01-01,Wed,Premier League,Matchweek 21,Away,L 1–2,Everton,Manchester City,Y,DM,90,0,0,0,0,0,0,1,0,41,19,1,1,1,0.0,0.0,0.0,1,0,26,34,76.5,73,30,72,2,2,493,2,66.7,15,18,83.3,9,13,69.2,0,1,0,0,1,33,1,1,0,0,0,0,0,0,0,23,5,6,21,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20.0,4,31.6,4,14,1,0,0,,2,0,1,0,100.0,2,0,31,29,93.5,0,0,0,1,0,0,6,1,2,33.3
17,2020-01-05,Sun,FA Cup,Third round,Away,L 0–1,Everton,Liverpool,N,,28,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
18,2020-01-11,Sat,Premier League,Matchweek 22,Home,W 1–0,Everton,Brighton,N,DM,19,0,0,0,0,0,0,0,0,9,3,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,11,2,1,0,0,22,0,,2,5,40.0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,66.7,3,0,0,0,0,,3,0,1,0,,0,0,1,1,100.0,0,0,0,0,0,0,4,1,0,100.0
19,2020-01-18,Sat,Premier League,Matchweek 23,Away,D 1–1,Everton,West Ham,Y,CM,90,0,0,0,0,0,0,0,0,74,9,1,0,2,0.0,0.0,0.0,3,0,57,66,86.4,439,50,173,2,2,1172,1,100.0,39,43,90.7,17,22,77.3,0,7,3,0,10,65,1,1,1,2,0,0,0,0,0,48,5,13,34,27,3,0,1,0,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,22.2,1,6,2,0,1,,2,0,5,0,100.0,2,0,48,46,95.8,1,2,0,1,0,0,22,1,1,50.0
20,2020-01-21,Tue,Premier League,Matchweek 24,Home,D 2–2,Everton,Newcastle Utd,Y,DM,90,0,0,0,0,0,0,0,0,96,11,0,2,3,0.0,0.0,0.0,2,1,78,88,88.6,328,74,128,2,2,1657,0,0.0,57,59,96.6,21,28,75.0,0,9,0,0,3,87,1,1,0,7,0,0,0,0,0,65,15,8,53,34,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2,18.2,5,4,2,0,2,,0,0,2,0,100.0,2,0,81,78,96.3,1,0,0,1,0,0,11,0,1,0.0
21,2020-02-01,Sat,Premier League,Matchweek 25,Away,W 3–2,Everton,Watford,Y,DM,70,0,0,0,0,0,0,2,1,65,18,3,0,3,0.0,0.0,0.1,1,0,46,56,82.1,257,50,123,4,5,981,0,0.0,33,37,89.2,13,18,72.2,1,2,3,0,7,56,0,0,1,2,0,0,0,0,0,36,9,11,33,20,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0.0,1,33.3,8,9,1,0,1,,1,1,4,0,80.0,4,0,47,46,97.9,1,0,1,3,0,0,10,2,0,100.0
23,2020-02-23,Sun,Premier League,Matchweek 27,Away,L 2–3,Everton,Arsenal,Y,CM,81,0,0,0,0,1,0,0,0,56,10,3,0,1,0.0,0.0,0.0,1,0,45,47,95.7,352,42,123,0,0,972,1,100.0,30,30,100.0,14,16,87.5,0,7,0,0,5,45,2,2,0,1,0,0,0,0,0,37,3,7,34,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,50.0,1,40.0,4,4,2,0,1,,1,0,1,0,,0,0,44,43,97.7,1,1,0,0,0,0,6,0,0,
24,2020-03-01,Sun,Premier League,Matchweek 28,Home,D 1–1,Everton,Manchester Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
