,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-09,Fri,Premier League,Matchweek 1,Away,L 1–4,Norwich City,Liverpool,Y,CM,69,0,0,0,0,1,0,0,0,49,27,3,0,3,0.0,0.0,0.0,1,0,30,33,90.9,115,26,40,0,0,632,1,50.0,21,23,91.3,8,8,100.0,0,1,0,0,0,32,1,1,0,2,0,0,0,0,0,24,5,4,2,28,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,1,0,1,20.0,4,37.0,15,12,0,0,3,,4,0,8,1,,0,0,24,22,91.7,2,0,0,3,0,0,12,3,0,100.0
2,2019-08-17,Sat,Premier League,Matchweek 2,Home,W 3–1,Norwich City,Newcastle Utd,Y,CM,86,0,0,0,0,1,0,0,0,81,22,7,0,1,0.1,0.1,0.0,1,0,66,68,97.1,375,61,92,0,0,1225,0,,52,53,98.1,14,15,93.3,1,5,0,0,4,66,2,2,0,3,0,0,0,0,0,59,5,4,9,57,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,4,0,4,57.1,3,40.9,6,14,2,0,1,,4,0,1,2,,0,0,57,56,98.2,1,0,0,1,0,0,11,2,1,66.7
3,2019-08-24,Sat,Premier League,Matchweek 3,Home,L 2–3,Norwich City,Chelsea,Y,DM,80,0,0,0,0,0,0,0,0,42,44,1,0,2,0.0,0.0,0.0,0,0,33,35,94.3,173,30,25,1,1,622,1,50.0,27,27,100.0,5,6,83.3,0,2,0,0,0,35,0,0,0,1,0,0,0,0,0,29,3,3,3,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,7,13.6,26,16,2,0,2,,3,0,4,0,100.0,1,0,28,26,92.9,0,0,0,3,0,0,9,0,0,
5,2019-08-31,Sat,Premier League,Matchweek 4,Away,L 0–2,Norwich City,West Ham,Y,CM,90,0,0,0,0,0,0,0,0,79,44,5,1,2,0.0,0.0,0.0,1,0,65,68,95.6,286,49,108,0,0,951,0,0.0,62,64,96.9,3,3,100.0,0,4,0,0,1,62,6,6,0,1,0,0,0,0,0,59,8,1,9,57,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,4,1,0,2,40.0,3,22.7,18,25,1,0,2,,4,0,3,0,,0,0,54,52,96.3,1,1,0,3,0,0,11,1,4,20.0
7,2019-10-19,Sat,Premier League,Matchweek 9,Away,D 0–0,Norwich City,Bournemouth,N,DM,41,0,0,0,0,1,0,0,0,35,9,1,0,2,0.0,0.0,0.0,0,0,26,27,96.3,127,26,30,1,1,405,1,100.0,22,23,95.7,3,3,100.0,0,2,0,0,2,27,0,0,0,0,0,0,0,0,0,22,2,3,5,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,22.2,2,7,0,0,0,,4,0,2,0,100.0,1,0,24,23,95.8,1,0,0,1,0,0,4,2,0,100.0
8,2019-10-27,Sun,Premier League,Matchweek 10,Home,L 1–3,Norwich City,Manchester Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2019-11-02,Sat,Premier League,Matchweek 11,Away,L 0–2,Norwich City,Brighton,Y,CM,83,0,0,0,0,2,0,0,0,47,38,6,2,0,0.1,0.1,0.0,1,0,30,33,90.9,126,26,48,1,1,421,0,,28,29,96.6,2,4,50.0,0,3,0,0,3,32,1,1,0,0,0,0,0,0,0,29,2,2,3,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,3,0,1,20.0,4,18.4,17,21,0,0,0,,3,0,4,2,100.0,1,0,29,26,89.7,0,0,0,1,0,0,8,2,1,66.7
10,2019-11-08,Fri,Premier League,Matchweek 12,Home,L 0–2,Norwich City,Watford,Y,DM,90,0,0,0,0,2,0,0,0,74,25,2,2,3,0.0,0.0,0.0,1,0,61,62,98.4,268,53,120,0,0,1244,0,,44,44,100.0,17,18,94.4,0,4,0,0,5,60,2,2,0,2,0,0,0,0,0,46,11,5,6,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,28.6,5,24.0,10,14,1,0,2,,1,0,4,1,,0,0,59,54,91.5,2,0,0,1,0,0,9,2,3,40.0
11,2019-11-23,Sat,Premier League,Matchweek 13,Away,W 2–0,Norwich City,Everton,Y,CM,90,0,0,0,0,2,1,0,0,40,23,5,2,2,0.1,0.1,0.0,0,0,25,27,92.6,83,25,35,1,1,446,1,100.0,21,22,95.5,3,4,75.0,0,1,0,0,0,25,2,2,0,0,0,0,0,0,0,20,4,3,4,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,2,66.7,1,43.5,9,12,2,0,0,,1,0,5,3,100.0,1,0,23,20,87.0,0,2,0,3,0,0,7,1,2,33.3
12,2019-12-01,Sun,Premier League,Matchweek 14,Home,D 2–2,Norwich City,Arsenal,Y,DM,90,0,0,0,0,1,0,0,0,44,27,3,2,0,0.0,0.0,0.0,0,0,26,31,83.9,112,25,59,0,0,462,0,0.0,19,22,86.4,7,8,87.5,0,3,0,0,1,31,0,0,0,0,0,0,0,0,0,22,4,5,7,20,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,28.6,5,51.9,16,9,2,0,0,,3,0,6,1,,0,0,31,28,90.3,2,2,0,0,0,0,8,3,1,75.0
