,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-10,Sat,Premier League,Matchweek 1,Home,L 0–5,West Ham,Manchester City,Y*,LB,90,0,0,0,0,0,0,0,0,48,12,1,0,2,0.0,0.0,0.0,1,0,33,40,82.5,188,33,81,0,2,523,0,0.0,28,29,96.6,5,10,50.0,0,3,0,0,3,31,9,1,0,1,1,0,0,0,0,27,6,7,30,2,0,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1,33.3,6,5,1,0,1,,0,0,2,0,0.0,0,0,38,33,86.8,0,1,0,0,0,0,2,0,2,0.0
3,2019-08-27,Tue,EFL Cup,Second round,Away,W 2–0,West Ham,Newport County,Y,LB,90,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
5,2019-09-22,Sun,Premier League,Matchweek 6,Home,W 2–0,West Ham,Manchester Utd,Y,LB,90,1,0,0,0,2,1,0,0,79,12,2,1,2,0.2,0.2,0.0,0,0,51,69,73.9,468,43,133,1,2,766,0,0.0,46,49,93.9,5,11,45.5,0,2,0,0,5,48,21,0,0,0,2,0,0,0,0,20,35,14,41,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,2,50.0,7,5,0,0,2,,2,0,6,1,50.0,2,1,39,33,84.6,0,2,0,1,0,0,16,3,0,100.0
6,2019-09-25,Wed,EFL Cup,Third round,Away,L 0–4,West Ham,Oxford United,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2019-09-28,Sat,Premier League,Matchweek 7,Away,D 2–2,West Ham,Bournemouth,Y,LB,90,1,0,0,0,3,1,0,0,66,12,1,1,1,0.2,0.2,0.0,1,0,39,53,73.6,170,43,47,1,3,600,1,33.3,33,39,84.6,5,11,45.5,0,2,0,0,4,45,8,0,0,0,4,0,0,0,0,34,8,11,43,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,33.3,2,33.3,6,4,2,0,1,,0,0,2,2,33.3,1,0,49,45,91.8,2,0,0,0,0,0,7,0,1,0.0
8,2019-10-05,Sat,Premier League,Matchweek 8,Home,L 1–2,West Ham,Crystal Palace,Y,LB,83,0,0,0,0,0,0,0,0,54,25,6,1,1,0.0,0.0,0.0,0,0,31,40,77.5,161,23,48,0,0,512,1,20.0,25,27,92.6,5,8,62.5,0,3,0,0,3,30,10,0,0,0,2,0,0,0,0,23,9,8,27,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,2,50.0,2,40.0,11,14,0,0,1,,4,0,4,2,,0,0,26,24,92.3,0,1,0,1,0,0,7,0,0,
10,2019-10-26,Sat,Premier League,Matchweek 10,Home,D 1–1,West Ham,Sheffield Utd,Y,LB,90,0,0,0,0,1,1,0,0,94,10,0,0,3,0.2,0.2,0.0,1,0,69,87,79.3,466,53,102,1,1,1121,1,50.0,60,63,95.2,8,22,36.4,0,5,0,0,7,70,17,2,0,4,4,0,0,0,0,49,17,21,69,2,0,15,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,30.0,3,6,1,0,3,,1,0,3,2,100.0,1,0,66,60,90.9,0,0,0,1,0,0,11,1,1,50.0
11,2019-11-02,Sat,Premier League,Matchweek 11,Home,L 2–3,West Ham,Newcastle Utd,Y,LB,90,0,0,0,0,0,0,1,0,90,6,1,0,0,0.0,0.0,0.0,3,1,72,86,83.7,430,59,80,2,3,1027,2,33.3,62,64,96.9,8,16,50.0,0,10,0,0,8,68,18,3,0,0,6,0,0,0,0,58,14,14,66,3,2,15,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,1,0,1,50.0,1,33.3,4,1,1,0,0,,0,1,2,2,66.7,2,1,64,60,93.8,1,0,0,1,0,0,10,0,1,0.0
12,2019-11-09,Sat,Premier League,Matchweek 12,Away,L 0–3,West Ham,Burnley,Y,LB,90,0,0,0,0,2,1,0,0,80,4,1,0,2,0.1,0.1,0.0,2,0,55,71,77.5,392,47,62,0,1,880,1,25.0,47,55,85.5,7,12,58.3,1,3,0,0,4,53,18,5,0,0,2,0,0,0,0,41,20,10,55,1,2,13,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,0,25.0,0,3,1,0,1,,1,0,1,4,0.0,0,0,53,46,86.8,0,0,0,0,0,0,10,0,2,0.0
13,2019-11-23,Sat,Premier League,Matchweek 13,Home,L 2–3,West Ham,Tottenham,Y,LB,90,0,0,0,0,1,0,0,0,86,19,6,1,1,0.0,0.0,0.0,3,0,57,72,79.2,527,52,167,0,2,1005,3,75.0,44,48,91.7,10,20,50.0,1,4,0,0,11,53,19,3,3,0,1,0,0,0,0,31,18,23,53,2,0,16,0,1,1,2,0,0,1,0,0,0,0,0,0,3,0,5,1,3,60.0,2,36.8,7,11,1,0,1,,2,0,1,0,0.0,1,0,54,51,94.4,0,0,0,1,0,0,5,2,1,66.7
