,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-11,Sun,Premier League,Matchweek 1,Away,W 1–0,Arsenal,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,0,0,66,6,1,0,1,0.0,0.0,0.0,0,0,51,56,91.1,250,50,97,0,0,1181,1,100.0,31,31,100.0,19,24,79.2,0,3,0,0,2,56,0,0,0,2,0,0,0,0,0,49,1,6,12,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,66.7,5,1,0,0,0,,7,0,9,0,,0,0,47,47,100.0,0,0,0,0,0,0,9,0,2,0.0
2,2019-08-17,Sat,Premier League,Matchweek 2,Home,W 2–1,Arsenal,Burnley,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2019-08-24,Sat,Premier League,Matchweek 3,Away,L 1–3,Arsenal,Liverpool,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2019-09-01,Sun,Premier League,Matchweek 4,Home,D 2–2,Arsenal,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2019-09-15,Sun,Premier League,Matchweek 5,Away,D 2–2,Arsenal,Watford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2019-09-19,Thu,Europa Lg,Group stage,Away,W 3–0,eng Arsenal,de Eint Frankfurt,Y,RB,90,0,0,0,0,0,0,1,0,51,15,0,4,5,0.0,0.0,0.2,2,0,33,43,76.7,277,28,112,1,1,600,0,0.0,27,32,84.4,6,9,66.7,1,3,2,0,8,33,10,2,0,1,1,0,0,0,0,21,14,8,4,27,2,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,13.3,6,9,0,0,3,,1,0,3,2,100.0,1,0,28,24,85.7,1,1,0,2,0,0,7,2,1,66.7
7,2019-09-22,Sun,Premier League,Matchweek 6,Home,W 3–2,Arsenal,Aston Villa,N,RB,45,1,0,0,0,2,1,0,0,31,8,1,1,0,0.2,0.2,0.0,3,0,18,25,72.0,121,24,49,2,2,300,0,0.0,15,19,78.9,3,5,60.0,1,1,0,0,3,24,1,0,0,0,0,0,0,0,0,16,5,4,1,21,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,12.5,4,1,3,0,0,,2,0,4,2,100.0,2,1,20,18,90.0,1,0,0,1,0,0,8,0,1,0.0
8,2019-09-24,Tue,EFL Cup,Third round,Home,W 5–0,Arsenal,Nott'ham Forest,Y,RB,90,0,3,0,0,2,1,0,0,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
9,2019-09-30,Mon,Premier League,Matchweek 7,Away,D 1–1,Arsenal,Manchester Utd,Y,RB,90,0,0,0,0,0,0,1,0,61,8,1,1,2,0.0,0.0,0.4,2,0,32,51,62.7,295,31,54,1,1,525,0,0.0,31,41,75.6,1,6,16.7,1,1,0,0,7,40,11,0,0,0,4,0,0,0,0,21,19,11,3,30,4,11,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,100.0,0,25.0,2,4,2,0,2,,1,0,4,2,100.0,1,0,36,31,86.1,1,1,0,2,0,0,11,3,2,60.0
10,2019-10-03,Thu,Europa Lg,Group stage,Home,W 4–0,eng Arsenal,be Standard Liège,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
