,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-10,Sat,Premier League,Matchweek 1,Away,W 3–0,Brighton,Watford,Y*,CB,90,0,1,0,0,0,0,1,0,71,11,2,2,3,0.0,0.0,0.4,1,1,53,57,93.0,432,44,116,0,0,1405,0,0.0,29,31,93.5,24,25,96.0,1,4,1,0,2,54,3,3,1,3,0,0,0,0,0,46,2,9,3,52,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,2,0,0,2,66.7,1,45.5,9,2,0,1,2,,6,0,7,1,,0,0,46,46,100.0,1,0,0,2,0,0,8,3,0,100.0
2,2019-08-17,Sat,Premier League,Matchweek 2,Home,D 1–1,Brighton,West Ham,Y*,CB,90,0,0,0,0,1,0,0,0,69,5,2,4,2,0.0,0.0,0.0,2,0,48,58,82.8,551,48,207,1,1,1082,0,,32,37,86.5,16,21,76.2,0,1,1,0,5,54,4,4,0,1,0,0,0,0,0,40,6,12,5,48,4,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,2,0,0,1,100.0,0,60.0,1,4,0,0,1,,6,0,6,1,100.0,1,0,41,41,100.0,0,0,0,0,0,0,11,2,1,66.7
3,2019-08-24,Sat,Premier League,Matchweek 3,Home,L 0–2,Brighton,Southampton,Y*,CB,90,0,0,0,0,0,0,0,0,58,7,2,2,1,0.0,0.0,0.0,0,0,38,47,80.9,360,37,83,0,1,965,0,,21,23,91.3,17,24,70.8,0,6,0,0,3,47,0,0,0,3,0,0,0,0,0,32,2,13,5,41,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,100.0,0,28.6,2,5,0,0,0,,4,0,10,0,0.0,0,0,37,37,100.0,1,0,0,1,0,0,12,0,0,
5,2019-08-31,Sat,Premier League,Matchweek 4,Away,L 0–4,Brighton,Manchester City,Y*,CB,90,0,0,0,0,0,0,1,0,95,8,0,0,2,0.0,0.0,0.0,0,0,71,87,81.6,345,67,188,0,0,1566,0,,47,49,95.9,24,38,63.2,0,1,0,0,1,86,1,1,0,2,0,0,0,0,0,59,13,15,9,73,3,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,12.5,7,1,0,0,2,,3,0,29,1,,0,0,78,73,93.6,0,1,0,0,0,0,15,0,1,0.0
6,2019-09-14,Sat,Premier League,Matchweek 5,Home,D 1–1,Brighton,Burnley,Y*,CB,90,0,0,0,0,0,0,0,0,64,6,1,1,1,0.0,0.0,0.0,1,0,42,53,79.2,252,42,113,0,0,977,1,100.0,28,29,96.6,13,23,56.5,0,3,0,0,3,51,2,1,0,7,0,0,0,0,0,31,4,18,1,45,4,1,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,50.0,3,3,0,0,1,,4,0,8,1,,0,0,39,39,100.0,0,1,0,0,0,0,14,2,3,40.0
7,2019-09-21,Sat,Premier League,Matchweek 6,Away,D 0–0,Brighton,Newcastle Utd,Y*,CB,90,0,0,0,0,1,0,1,0,90,10,1,1,1,0.1,0.1,0.0,0,0,75,81,92.6,341,56,151,0,0,1526,0,,55,57,96.5,20,24,83.3,0,3,0,0,1,78,3,3,0,1,0,0,0,0,0,67,5,9,10,66,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,30.0,8,1,1,0,0,,5,0,13,1,,0,0,72,71,98.6,0,0,0,2,0,0,5,3,2,60.0
9,2019-09-28,Sat,Premier League,Matchweek 7,Away,L 0–2,Brighton,Chelsea,Y*,CB,90,0,0,0,0,0,0,0,0,83,10,0,2,0,0.0,0.0,0.0,1,0,66,78,84.6,464,56,165,0,0,1513,0,0.0,49,52,94.2,17,25,68.0,0,4,0,0,5,75,3,3,0,7,0,0,0,0,0,59,5,14,2,71,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,30.0,6,4,0,0,0,,2,0,13,0,,0,0,64,63,98.4,0,1,0,2,0,0,13,0,0,
10,2019-10-05,Sat,Premier League,Matchweek 8,Home,W 3–0,Brighton,Tottenham,Y*,CB,90,0,1,0,0,0,0,1,0,53,5,1,2,3,0.0,0.0,0.0,2,1,37,40,92.5,484,29,78,0,0,981,0,,26,27,96.3,11,13,84.6,1,7,0,0,3,38,2,2,0,0,0,0,0,0,0,24,6,10,3,31,4,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,60.0,3,2,0,1,2,,8,0,8,0,,0,0,27,27,100.0,0,0,0,0,0,0,10,2,0,100.0
11,2019-10-19,Sat,Premier League,Matchweek 9,Away,L 1–2,Brighton,Aston Villa,Y*,CB,90,0,0,0,0,0,0,0,0,57,7,0,1,2,0.0,0.0,0.0,2,0,45,51,88.2,431,38,93,0,0,1024,0,,30,30,100.0,15,21,71.4,0,1,0,0,1,49,2,2,0,1,0,0,0,0,0,34,5,12,4,46,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,57.1,6,1,0,0,2,,2,0,19,0,,0,0,47,46,97.9,0,0,0,0,0,0,3,1,2,33.3
12,2019-10-26,Sat,Premier League,Matchweek 10,Home,W 3–2,Brighton,Everton,Y*,CB,90,0,0,0,0,1,1,0,0,85,4,0,0,3,0.1,0.1,0.0,1,0,65,76,85.5,498,60,168,0,0,1486,1,50.0,39,40,97.5,25,34,73.5,1,2,1,0,1,72,4,3,0,2,0,0,0,0,0,59,7,10,11,63,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,75.0,2,2,0,0,2,,4,0,15,0,,0,0,66,66,100.0,1,0,0,0,0,0,6,2,0,100.0
