,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-11,Sun,Primeira Liga,Matchweek 1,Away,D 1–1,Sporting CP,Marítimo,Y*,AM,90,0,1,0,0,6,1,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,
2,2019-08-18,Sun,Primeira Liga,Matchweek 2,Home,W 2–1,Sporting CP,Braga,Y*,CM,90,1,0,0,0,4,3,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,
3,2019-08-25,Sun,Primeira Liga,Matchweek 3,Away,W 3–1,Sporting CP,Portimonense,Y*,CM,90,0,3,0,0,1,1,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
4,2019-08-31,Sat,Primeira Liga,Matchweek 4,Home,L 2–3,Sporting CP,Rio Ave,Y*,AM,90,1,0,0,0,3,3,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,,,
5,2019-09-07,Sat,Euro Qualifying,Group stage,Away,W 4–2,pt Portugal,rs Serbia,Y,CM,84,0,0,0,0,2,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
6,2019-09-10,Tue,Euro Qualifying,Group stage,Away,W 5–1,pt Portugal,lt Lithuania,Y,CM,55,0,0,0,0,2,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
7,2019-09-15,Sun,Primeira Liga,Matchweek 5,Away,D 1–1,Sporting CP,Boavista,Y*,AM,89,1,0,0,0,3,2,2,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,
8,2019-09-19,Thu,Europa Lg,Group stage,Away,L 2–3,pt Sporting CP,nl PSV Eindhoven,Y*,"AM,CM",90,1,0,1,1,7,4,1,0,89,32,3,0,4,1.1,0.3,0.0,5,1,49,69,71.0,155,62,218,5,6,933,1,20.0,36,43,83.7,12,21,57.1,1,4,2,0,4,63,6,2,0,3,3,2,0,2,0,48,6,15,6,60,0,2,1,0,1,3,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0.0,2,18.8,9,14,9,0,4,,1,0,1,5,83.3,5,1,72,63,87.5,2,0,0,1,0,0,11,1,1,50.0
10,2019-09-30,Mon,Primeira Liga,Matchweek 7,Away,W 1–0,Sporting CP,Aves,Y*,RM,90,1,0,1,1,3,1,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
11,2019-10-03,Thu,Europa Lg,Group stage,Home,W 2–1,pt Sporting CP,at LASK,Y*,AM,90,1,1,0,0,3,2,1,0,70,25,2,1,1,0.2,0.2,0.3,3,1,28,48,58.3,192,51,149,4,9,465,0,0.0,22,33,66.7,6,12,50.0,2,2,0,0,7,42,6,1,0,2,1,4,0,3,0,25,11,12,4,42,2,0,0,1,3,1,1,0,1,0,1,0,0,0,0,0,2,0,0,2,66.7,1,28.0,12,11,2,0,1,,0,0,2,5,44.4,6,2,57,43,75.4,5,1,0,0,0,0,15,1,1,50.0
