,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,GA,Saves,Save%,CS,PSxG,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,AvgDist,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,PrgDist,Carries,PrgDist.1,Succ,TotDist,Cmp.1,Cmp%.1,Cmp.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos
13,2019-11-23,Sat,Premier League,Matchweek 13,Home,L 1–2,Crystal Palace,Liverpool,Y,GK,90,4,2,2,.500,0,2.3,13,30,43.3,36,5,66.7,44.6,7,85.7,64.4,8,2,25.0,0,15.4,0,0,0,0,0,0,0,0,45,0,0,0,0,0.0,0.0,0.0,0,0,704,26,73,0,937,0,,12,100.0,13,31,41.9,0,1,0,0,0,34,9,2,0,1,0,0,0,0,0,11,0,32,3,29,1,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,42,0,,0,0,23,23,100.0,0,0
14,2019-11-30,Sat,Premier League,Matchweek 14,Away,W 2–0,Crystal Palace,Burnley,Y,GK,90,3,0,3,1.000,1,0.4,6,26,23.1,32,7,56.3,42.4,8,100.0,63.8,8,2,25.0,1,15.1,0,0,0,0,0,0,0,0,43,0,0,0,0,0.0,0.0,0.0,1,0,465,23,72,0,695,0,,8,100.0,12,32,37.5,0,0,0,0,0,30,10,2,0,0,0,0,0,0,0,11,2,27,1,28,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,38,0,,0,0,17,17,100.0,0,0
15,2019-12-03,Tue,Premier League,Matchweek 15,Home,W 1–0,Crystal Palace,Bournemouth,Y,GK,90,2,0,2,1.000,1,0.3,5,28,17.9,19,0,84.2,58.5,12,100.0,69.4,9,0,0.0,0,9.0,0,0,0,0,0,0,0,0,34,0,0,0,0,0.0,0.0,0.0,0,0,326,11,52,0,405,0,,1,100.0,7,30,23.3,0,1,0,0,0,14,17,5,0,1,0,0,0,0,0,0,1,30,3,26,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,32,0,,0,0,10,10,100.0,0,0
16,2019-12-07,Sat,Premier League,Matchweek 16,Away,D 0–0,Crystal Palace,Watford,Y,GK,90,3,0,3,1.000,1,1.6,4,20,20.0,27,9,48.1,40.3,7,100.0,69.6,15,1,6.7,0,10.1,0,0,0,0,0,0,0,0,36,0,0,0,0,0.0,0.0,0.0,0,0,386,17,38,0,568,0,,7,100.0,10,27,37.0,0,0,0,0,0,26,8,1,0,1,0,0,0,0,0,8,5,21,3,17,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,35,0,,0,0,15,15,100.0,0,0
17,2019-12-16,Mon,Premier League,Matchweek 17,Home,D 1–1,Crystal Palace,Brighton,Y,GK,90,10,1,9,.900,0,3.5,10,20,50.0,26,10,61.5,45.5,4,100.0,76.5,16,1,6.3,1,11.4,0,0,0,0,0,0,0,0,35,0,0,0,0,0.0,0.0,0.0,0,0,583,11,81,0,777,0,,7,100.0,12,23,52.2,0,1,0,0,0,22,8,4,0,1,0,0,0,0,0,4,8,18,2,12,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,1,32,0,,0,0,6,6,100.0,0,0
18,2019-12-21,Sat,Premier League,Matchweek 18,Away,L 0–1,Crystal Palace,Newcastle Utd,Y,GK,90,3,1,2,.667,0,0.9,12,19,63.2,23,8,56.5,44.2,8,75.0,55.3,14,2,14.3,0,13.4,0,0,0,0,0,0,0,0,33,0,0,0,0,0.0,0.0,0.0,0,0,765,14,60,0,1004,0,,8,100.0,16,23,69.6,0,0,0,0,0,19,12,4,0,0,0,0,0,0,0,11,3,17,1,21,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,30,0,,0,0,9,9,100.0,0,0
19,2019-12-26,Thu,Premier League,Matchweek 19,Home,W 2–1,Crystal Palace,West Ham,Y,GK,90,2,1,1,.500,0,0.7,6,7,85.7,11,4,36.4,33.2,8,37.5,39.3,5,0,0.0,0,15.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0.0,0.0,0.0,0,0,426,10,35,0,623,0,,9,100.0,9,10,90.0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,11,1,7,2,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,20,0,,0,0,7,7,100.0,0,0
20,2019-12-28,Sat,Premier League,Matchweek 20,Away,D 1–1,Crystal Palace,Southampton,Y,GK,90,5,1,4,.800,0,1.3,3,21,14.3,22,1,68.2,47.5,6,100.0,71.5,15,2,13.3,1,12.3,0,0,0,0,0,0,0,0,35,0,0,0,0,0.0,0.0,0.0,0,0,234,12,69,0,309,0,,6,100.0,3,22,13.6,0,0,0,0,0,16,12,6,0,0,0,0,0,0,0,6,2,20,2,21,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,31,0,,0,0,9,9,100.0,0,0
21,2020-01-01,Wed,Premier League,Matchweek 21,Away,D 1–1,Crystal Palace,Norwich City,Y,GK,90,4,1,3,.750,0,1.3,8,17,47.1,19,3,52.6,39.4,7,100.0,62.0,6,0,0.0,0,14.3,0,0,0,0,0,0,0,0,27,0,0,0,0,0.0,0.0,0.0,0,0,517,10,28,0,690,0,,6,100.0,11,20,55.0,0,0,0,0,0,17,9,2,0,2,0,0,0,0,0,9,1,16,2,21,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,22,0,,0,0,12,12,100.0,0,0
23,2020-01-11,Sat,Premier League,Matchweek 22,Home,D 1–1,Crystal Palace,Arsenal,Y,GK,90,4,1,2,.750,0,1.7,7,18,38.9,20,1,75.0,49.8,4,75.0,62.5,2,0,0.0,0,6.5,0,0,0,0,0,0,0,0,26,0,0,0,0,0.0,0.0,0.0,0,0,329,12,22,0,501,0,,3,100.0,10,21,47.6,0,0,0,0,0,17,7,3,0,0,0,0,0,0,0,6,1,17,4,19,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,25,0,,0,0,15,15,100.0,0,0
24,2020-01-18,Sat,Premier League,Matchweek 23,Away,D 2–2,Crystal Palace,Manchester City,Y,GK,90,6,2,4,.667,0,2.0,11,35,31.4,26,1,80.8,57.2,14,100.0,69.0,27,2,7.4,0,8.2,0,0,0,0,0,0,0,0,45,0,0,0,0,0.0,0.0,0.0,0,0,603,20,65,0,794,0,,2,100.0,14,38,36.8,0,0,0,0,0,24,16,2,0,0,0,0,0,0,0,4,1,35,1,31,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,40,0,,0,0,14,14,100.0,0,0
25,2020-01-21,Tue,Premier League,Matchweek 24,Home,L 0–2,Crystal Palace,Southampton,Y,GK,90,6,2,4,.667,0,2.1,7,24,29.2,25,9,56.0,48.0,10,100.0,73.7,8,1,12.5,0,13.4,0,0,0,0,0,0,0,0,37,1,0,0,0,0.0,0.0,0.0,0,0,505,10,24,0,726,0,,7,100.0,10,28,35.7,0,0,0,0,0,22,13,3,0,2,0,0,0,0,0,6,4,25,2,22,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1,0,0,0,0,,0,0,35,0,,0,0,11,11,100.0,0,0
28,2020-02-01,Sat,Premier League,Matchweek 25,Home,L 0–1,Crystal Palace,Sheffield Utd,Y,GK,90,3,1,3,.667,0,0.2,7,14,50.0,28,7,39.3,39.8,8,37.5,36.9,6,2,33.3,3,18.0,0,0,0,0,0,0,0,0,40,1,0,0,0,0.0,0.0,0.0,1,0,492,22,65,0,888,0,,11,100.0,17,25,68.0,0,1,0,0,0,26,10,2,0,2,0,0,0,0,0,16,6,14,5,24,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100.0,1,0,0,0,0,,0,0,34,0,,0,0,16,16,100.0,0,0
29,2020-02-08,Sat,Premier League,Matchweek 26,Away,L 1–3,Crystal Palace,Everton,Y,GK,90,7,3,4,.571,0,3.2,5,13,38.5,28,6,35.7,36.0,6,50.0,48.5,8,1,12.5,0,16.0,0,0,0,0,0,0,0,0,37,0,0,0,0,0.0,0.0,0.0,0,0,467,15,36,0,803,0,,12,100.0,14,22,63.6,0,0,0,0,0,26,8,2,0,2,0,0,0,0,0,18,1,15,5,23,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,32,0,,0,0,21,21,100.0,0,0
30,2020-02-22,Sat,Premier League,Matchweek 27,Home,W 1–0,Crystal Palace,Newcastle Utd,Y,GK,90,2,0,2,1.000,1,0.2,7,16,43.8,18,3,55.6,40.8,6,100.0,71.7,7,0,0.0,0,11.0,0,0,0,0,0,0,0,0,26,0,0,0,0,0.0,0.0,0.0,0,0,497,12,36,0,573,0,,6,100.0,9,18,50.0,0,0,0,0,0,16,8,2,0,0,0,0,0,0,0,6,3,15,4,16,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,22,0,,0,0,11,11,100.0,0,0
31,2020-02-29,Sat,Premier League,Matchweek 28,Away,W 1–0,Crystal Palace,Brighton,Y,GK,90,8,0,8,1.000,1,0.4,6,20,30.0,18,4,61.1,47.3,10,90.0,66.7,15,1,6.7,0,,0,0,0,0,0,0,0,0,31,0,0,0,0,0.0,0.0,0.0,0,0,406,8,22,0,575,0,,3,100.0,11,25,44.0,0,1,0,0,0,15,13,3,0,1,0,0,0,0,0,6,3,19,0,22,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,28,0,,0,0,7,7,100.0,0,0
32,2020-03-07,Sat,Premier League,Matchweek 29,Home,W 1–0,Crystal Palace,Watford,Y,GK,90,3,0,3,1.000,1,0.2,3,25,12.0,30,6,66.7,50.0,7,71.4,53.6,13,1,7.7,1,12.2,0,0,0,0,0,0,0,0,44,0,0,0,0,0.0,0.0,0.0,0,0,276,24,76,0,470,0,,6,100.0,9,31,29.0,0,1,0,0,0,29,8,1,0,2,0,0,0,0,0,10,2,25,0,26,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,41,0,,0,0,19,19,100.0,0,0
33,2020-06-20,Sat,Premier League,Matchweek 30,Away,W 2–0,Crystal Palace,Bournemouth,Y,GK,90,1,0,1,1.000,1,0.2,10,22,45.5,16,0,75.0,49.7,10,100.0,67.1,4,0,0.0,0,9.0,0,0,0,0,0,0,0,0,26,0,0,0,0,0.0,0.0,0.0,0,0,601,13,25,0,722,0,,1,100.0,13,25,52.0,0,1,0,0,0,14,12,2,0,0,0,0,0,0,0,3,0,23,3,22,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,22,0,,0,0,12,12,100.0,0,0
35,2020-06-29,Mon,Premier League,Matchweek 32,Home,L 0–1,Crystal Palace,Burnley,Y,GK,90,4,1,3,.750,0,0.6,2,13,15.4,21,7,47.6,36.3,4,75.0,57.5,7,0,0.0,0,14.3,0,0,0,0,0,0,0,0,26,0,0,0,0,0.0,0.0,0.0,0,0,189,13,26,0,362,0,,9,100.0,5,16,31.3,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,12,1,12,2,15,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,24,0,,0,0,14,14,100.0,0,0
36,2020-07-04,Sat,Premier League,Matchweek 33,Away,L 0–3,Crystal Palace,Leicester City,Y,GK,90,3,3,0,.000,0,2.7,9,16,56.3,19,5,63.2,43.1,7,57.1,47.0,6,1,16.7,0,11.4,0,0,0,0,0,0,0,0,26,0,0,0,0,0.0,0.0,0.0,0,0,524,13,31,0,682,1,100.0,7,100.0,11,18,61.1,0,0,0,0,0,16,10,3,0,1,0,0,0,0,0,7,3,16,0,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,1,23,0,,0,0,10,10,100.0,0,0
37,2020-07-07,Tue,Premier League,Matchweek 34,Home,L 2–3,Crystal Palace,Chelsea,Y,GK,90,6,3,3,.500,0,2.8,7,17,41.2,26,5,46.2,37.3,6,83.3,65.5,5,2,40.0,1,14.7,0,0,0,0,0,0,0,0,34,0,0,0,0,0.0,0.0,0.0,0,0,505,23,64,0,730,1,100.0,10,100.0,11,21,52.4,0,1,0,0,0,26,6,0,0,1,0,0,0,0,0,10,4,18,4,23,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,31,0,,0,0,19,19,100.0,0,0
38,2020-07-12,Sun,Premier League,Matchweek 35,Away,L 0–2,Crystal Palace,Aston Villa,Y,GK,90,9,2,7,.778,0,1.8,8,14,57.1,29,14,37.9,34.6,4,75.0,57.3,15,2,13.3,0,7.7,0,0,0,0,0,0,0,0,39,0,0,0,0,0.0,0.0,0.0,0,0,543,20,165,0,778,0,,17,100.0,10,16,62.5,0,1,0,0,0,28,5,1,0,0,0,0,0,0,0,16,3,14,0,16,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,37,0,,0,0,10,10,100.0,0,0
39,2020-07-16,Thu,Premier League,Matchweek 36,Home,L 0–2,Crystal Palace,Manchester Utd,Y,GK,90,5,2,3,.600,0,1.8,2,20,10.0,18,3,66.7,47.3,11,72.7,54.7,4,0,0.0,1,19.5,0,0,0,0,0,0,0,0,31,0,0,0,0,0.0,0.0,0.0,0,0,174,10,11,0,238,0,,8,100.0,3,21,14.3,0,0,0,0,0,16,13,2,0,0,0,0,0,0,0,7,1,21,0,26,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,28,0,,0,0,13,13,100.0,0,0
40,2020-07-20,Mon,Premier League,Matchweek 37,Away,L 0–2,Crystal Palace,Wolves,Y,GK,90,5,2,3,.600,0,1.9,4,11,36.4,15,5,26.7,31.3,8,87.5,62.4,12,1,8.3,1,14.0,0,0,0,0,0,0,0,0,25,0,0,0,0,0.0,0.0,0.0,0,0,372,8,32,0,518,0,,8,100.0,8,15,53.3,0,1,0,0,0,15,8,0,0,0,0,0,0,0,0,7,3,13,1,17,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,22,0,,0,0,9,9,100.0,0,0
41,2020-07-26,Sun,Premier League,Matchweek 38,Home,D 1–1,Crystal Palace,Tottenham,Y,GK,90,2,1,1,.500,0,0.4,5,14,35.7,18,4,66.7,48.4,4,50.0,54.3,7,1,14.3,0,8.8,0,0,0,0,0,0,0,0,22,1,0,0,0,0.0,0.0,0.0,0,0,356,9,31,0,462,0,,7,100.0,6,15,40.0,0,0,0,0,0,14,8,4,0,1,0,0,0,0,0,8,0,14,1,16,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1,0,0,0,0,,0,0,19,0,,0,0,9,9,100.0,0,0
