,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,TotDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos,2CrdY,Fls,PKwon,PKcon,Recov,Won,Lost,Won%
1,2019-08-17,Sat,Premier League,Matchweek 2,Home,L 1–2,Southampton,Liverpool,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2019-08-24,Sat,Premier League,Matchweek 3,Away,W 2–0,Southampton,Brighton,Y,"LB,CB",90,0,0,0,0,0,0,0,0,74,7,3,0,3,0.0,0.0,0.0,0,0,47,60,78.3,334,47,146,1,2,780,0,,40,45,88.9,7,15,46.7,0,3,1,0,9,49,11,0,0,0,2,0,0,0,0,39,11,10,3,43,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,50.0,1,28.6,4,2,1,0,2,,3,0,2,0,50.0,1,0,52,46,88.5,3,0,0,1,0,0,6,3,5,37.5
3,2019-08-27,Tue,EFL Cup,Second round,Away,W 1–0,Southampton,Fulham,Y,CB,90,0,0,0,0,1,0,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,
4,2019-08-31,Sat,Premier League,Matchweek 4,Home,D 1–1,Southampton,Manchester Utd,Y,"LB,FW",72,0,1,0,0,0,0,2,1,46,11,1,1,1,0.0,0.0,0.2,1,1,25,34,73.5,171,26,128,1,3,401,0,0.0,21,22,95.5,4,10,40.0,1,2,1,1,2,26,8,0,0,2,3,0,0,0,0,22,4,8,4,20,1,8,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,50.0,1,27.3,6,4,1,0,0,,4,0,2,0,33.3,1,0,26,22,84.6,3,0,1,3,0,0,8,3,1,75.0
6,2019-09-20,Fri,Premier League,Matchweek 6,Home,L 1–3,Southampton,Bournemouth,Y,"RB,CB",45,0,0,0,0,0,0,0,0,47,6,3,0,1,0.0,0.0,0.0,1,0,24,40,60.0,212,27,18,0,0,509,0,0.0,17,23,73.9,7,16,43.8,0,3,0,0,2,30,10,0,0,0,1,0,0,0,0,20,5,15,1,28,1,10,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,2,0,3,100.0,0,50.0,2,4,0,0,1,,4,0,1,0,,0,0,25,23,92.0,0,0,0,0,0,0,7,1,4,20.0
8,2019-09-28,Sat,Premier League,Matchweek 7,Away,L 1–2,Southampton,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2019-10-06,Sun,Premier League,Matchweek 8,Home,L 1–4,Southampton,Chelsea,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2019-10-19,Sat,Premier League,Matchweek 9,Away,D 1–1,Southampton,Wolves,N,WB,9,0,0,0,0,1,0,0,0,3,2,0,0,0,0.1,0.1,0.0,0,0,0,0,,0,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,50.0,2,0,0,0,0,,1,0,0,1,,0,0,4,2,50.0,1,0,0,0,0,0,0,1,0,100.0
11,2019-10-25,Fri,Premier League,Matchweek 10,Home,L 0–9,Southampton,Leicester City,N,LB,45,0,0,0,0,0,0,0,0,23,9,0,1,1,0.0,0.0,0.0,1,0,13,17,76.5,87,10,23,0,0,208,0,,11,14,78.6,2,3,66.7,0,1,0,0,1,14,3,0,0,1,0,0,0,0,0,10,3,4,2,10,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,7,2,0,0,0,,2,0,4,1,,0,0,12,12,100.0,1,1,0,0,0,0,3,2,0,100.0
12,2019-10-29,Tue,EFL Cup,Fourth round,Away,L 1–3,Southampton,Manchester City,Y,CB,90,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
13,2019-11-02,Sat,Premier League,Matchweek 11,Away,L 1–2,Southampton,Manchester City,N,"WB,CB",16,0,0,0,0,0,0,0,0,13,6,1,0,3,0.0,0.0,0.0,0,0,6,8,75.0,101,4,10,1,1,153,0,,4,5,80.0,2,3,66.7,0,1,0,0,0,6,2,1,0,1,0,0,0,0,0,2,1,5,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,16.7,5,1,0,0,2,,1,0,3,0,100.0,1,0,4,4,100.0,0,0,0,0,0,0,4,1,0,100.0
14,2019-11-09,Sat,Premier League,Matchweek 12,Home,L 1–2,Southampton,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2019-12-04,Wed,Premier League,Matchweek 15,Home,W 2–1,Southampton,Norwich City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2019-12-26,Thu,Premier League,Matchweek 19,Away,W 2–0,Southampton,Chelsea,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2020-01-04,Sat,FA Cup,Third round,Home,W 2–0,Southampton,Huddersfield,Y,RB,74,0,0,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,
22,2020-01-25,Sat,FA Cup,Fourth round,Home,D 1–1,Southampton,Tottenham,Y,RB,70,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,,,
23,2020-02-01,Sat,Premier League,Matchweek 25,Away,L 0–4,Southampton,Liverpool,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2020-03-07,Sat,Premier League,Matchweek 29,Home,L 0–1,Southampton,Newcastle Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2020-06-19,Fri,Premier League,Matchweek 30,Away,W 3–0,Southampton,Norwich City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2020-06-28,Sun,Premier League,Matchweek 32,Away,W 3–1,Southampton,Watford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2020-07-05,Sun,Premier League,Matchweek 33,Home,W 1–0,Southampton,Manchester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2020-07-09,Thu,Premier League,Matchweek 34,Away,D 1–1,Southampton,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2020-07-13,Mon,Premier League,Matchweek 35,Away,D 2–2,Southampton,Manchester Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
