,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,GA,Saves,Save%,CS,PSxG,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,AvgDist,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,PrgDist,Carries,PrgDist.1,Succ,TotDist,Cmp.1,Cmp%.1,Cmp.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,PassLive,PassDead,Drib,Fld,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,OG,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,#Pl,Megs,Targ,Rec,Rec%,Miscon,Dispos
1,2019-08-11,Sun,Premier League,Matchweek 1,Away,L 0–4,Chelsea,Manchester Utd,Y,GK,90,4,4,1,.250,0,3.3,6,10,60.0,22,2,40.9,37.9,2,50.0,39.0,5,0,0.0,0,12.0,0,0,0,0,0,0,0,0,25,0,0,0,0,0.0,0.0,0.0,1,0,356,14,17,0,626,0,,7,100.0,12,17,70.6,0,0,0,0,0,19,5,3,0,2,0,0,0,0,0,13,0,11,2,20,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,24,0,,0,0,16,16,100.0,0,0
2,2019-08-14,Wed,Super Cup,UEFA Super Cup,Away,L 2 (4)–2 (5),eng Chelsea,eng Liverpool,Y,GK,120,11,2,9,.818,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
3,2019-08-18,Sun,Premier League,Matchweek 2,Home,D 1–1,Chelsea,Leicester City,Y,GK,90,4,1,3,.750,0,1.0,7,16,43.8,26,6,50.0,38.0,9,33.3,37.3,6,1,16.7,2,15.5,0,0,0,0,0,0,0,0,38,1,0,0,0,0.0,0.0,0.0,0,0,455,11,15,0,761,0,,12,100.0,13,23,56.5,0,0,0,0,0,20,15,6,0,0,0,0,0,0,0,16,6,13,5,23,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1,0,0,0,0,,0,0,29,0,,0,0,13,13,100.0,0,0
4,2019-08-24,Sat,Premier League,Matchweek 3,Away,W 3–2,Chelsea,Norwich City,Y,GK,90,5,2,3,.600,0,1.4,1,7,14.3,26,4,19.2,32.3,3,66.7,50.3,5,0,0.0,1,13.8,0,0,0,0,0,0,0,0,31,0,0,0,0,0.0,0.0,0.0,0,0,271,23,36,0,594,0,,11,100.0,11,18,61.1,0,0,0,0,0,25,4,1,0,0,0,0,0,0,0,16,1,12,4,20,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,26,0,,0,0,20,20,100.0,0,0
5,2019-08-31,Sat,Premier League,Matchweek 4,Home,D 2–2,Chelsea,Sheffield Utd,Y,GK,90,2,2,1,.000,0,0.5,3,6,50.0,33,5,15.2,27.0,8,12.5,27.5,6,0,0.0,2,18.2,0,0,0,0,0,0,0,0,41,0,0,0,0,0.0,0.0,0.0,0,0,377,27,44,0,926,0,,21,100.0,16,20,80.0,0,0,0,0,0,33,8,0,0,1,0,0,0,0,0,35,3,3,7,29,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,35,0,,0,0,25,25,100.0,0,0
6,2019-09-05,Thu,Euro Qualifying,Group stage,Away,W 2–1,es Spain,ro Romania,Y,GK,90,3,1,2,.667,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
7,2019-09-08,Sun,Euro Qualifying,Group stage,Home,W 4–0,es Spain,fo Faroe Islands,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2019-09-14,Sat,Premier League,Matchweek 5,Away,W 5–2,Chelsea,Wolves,Y,GK,90,4,2,3,.500,0,1.0,9,16,56.3,37,7,32.4,35.7,7,57.1,45.0,12,0,0.0,0,14.3,0,0,0,0,0,0,0,0,46,0,0,0,0,0.0,0.0,0.0,0,0,675,28,45,0,1225,0,,9,100.0,28,35,80.0,0,0,0,0,0,36,8,1,0,3,0,0,0,0,0,21,8,15,7,30,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,43,0,,0,0,29,29,100.0,0,0
9,2019-09-17,Tue,Champions Lg,Group stage,Home,L 0–1,eng Chelsea,es Valencia,Y,GK,90,2,1,1,.500,0,0.6,3,4,75.0,16,3,12.5,28.6,9,22.2,29.9,3,0,0.0,2,16.3,0,0,0,0,0,0,0,0,25,0,0,0,0,0.0,0.0,0.0,0,0,382,13,29,0,681,0,,12,100.0,12,13,92.3,0,0,0,0,0,16,9,0,0,1,0,0,0,0,0,20,0,5,3,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,21,0,,0,0,10,10,100.0,0,0
10,2019-09-22,Sun,Premier League,Matchweek 6,Home,L 1–2,Chelsea,Liverpool,Y,GK,90,3,2,1,.333,0,1.7,8,20,40.0,31,5,51.6,38.0,5,80.0,50.4,11,1,9.1,0,14.4,0,0,0,0,0,0,0,0,37,0,0,0,0,0.0,0.0,0.0,0,0,411,24,37,0,687,0,,12,100.0,12,24,50.0,0,0,0,0,0,27,9,4,0,4,0,0,0,0,0,15,1,20,3,27,1,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,33,0,,0,0,19,19,100.0,0,0
12,2019-09-28,Sat,Premier League,Matchweek 7,Home,W 2–0,Chelsea,Brighton,Y,GK,90,1,0,1,1.000,1,0.0,1,11,9.1,33,2,15.2,29.0,9,66.7,48.8,10,1,10.0,0,13.8,0,0,0,0,0,0,0,0,43,0,0,0,0,0.0,0.0,0.0,0,0,323,28,70,0,778,0,,21,100.0,11,21,52.4,0,0,0,0,0,30,12,3,0,1,0,0,0,0,0,29,0,13,9,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,36,0,,0,0,26,26,100.0,0,0
13,2019-10-02,Wed,Champions Lg,Group stage,Away,W 2–1,eng Chelsea,fr Lille,Y,GK,90,3,1,2,.667,0,1.7,5,10,50.0,21,5,38.1,35.9,5,40.0,48.4,5,0,0.0,1,14.5,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0,0.0,0.0,0,0,346,14,14,0,658,0,,5,83.3,15,20,75.0,0,0,0,0,0,20,6,1,0,0,0,0,0,0,0,12,6,8,4,16,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,1,25,0,,0,0,13,13,100.0,0,0
14,2019-10-06,Sun,Premier League,Matchweek 8,Away,W 4–1,Chelsea,Southampton,Y,GK,90,2,1,1,.500,0,0.7,6,17,35.3,30,3,40.0,37.9,7,71.4,54.4,3,0,0.0,0,13.3,0,0,0,0,0,0,0,0,37,0,0,0,0,0.0,0.0,0.0,0,0,369,22,29,0,739,0,,10,90.9,14,26,53.8,0,1,0,0,0,28,9,2,0,1,0,0,0,0,0,16,2,19,8,24,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,34,0,,0,0,21,21,100.0,0,0
15,2019-10-12,Sat,Euro Qualifying,Group stage,Away,D 1–1,es Spain,no Norway,Y,GK,90,2,1,2,1.000,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
16,2019-10-15,Tue,Euro Qualifying,Group stage,Away,D 1–1,es Spain,se Sweden,N,,31,1,0,1,1.000,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
17,2019-10-19,Sat,Premier League,Matchweek 9,Home,W 1–0,Chelsea,Newcastle Utd,Y,GK,90,0,0,0,,1,0.0,3,4,75.0,17,6,5.9,26.9,5,60.0,49.2,10,2,20.0,0,12.0,0,0,0,0,0,0,0,0,23,0,0,0,0,0.0,0.0,0.0,0,0,365,15,49,0,632,0,,8,100.0,13,14,92.9,0,0,0,0,0,16,6,1,0,0,0,0,0,0,0,15,4,3,2,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,21,0,,0,0,12,12,100.0,0,0
18,2019-10-23,Wed,Champions Lg,Group stage,Away,W 1–0,eng Chelsea,nl Ajax,Y,GK,90,2,0,2,1.000,1,0.1,8,19,42.1,27,4,59.3,45.2,6,50.0,43.7,8,0,0.0,0,11.0,0,0,0,0,0,0,0,0,33,0,0,0,0,0.0,0.0,0.0,0,0,389,18,14,0,707,0,,9,100.0,12,24,50.0,0,0,0,0,0,22,11,5,0,2,0,0,0,0,0,14,2,17,5,23,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,29,0,,0,0,17,17,100.0,0,0
